,mcd,bkng,Ratio,Spread
1326,235.6699981689453,1679.989990234375,7.128569623996164,229.65101834422032
1327,236.44000244140625,1690.25,7.148748022952977,225.6569639497354
1328,236.1300048828125,1688.8800048828125,7.152331215683396,224.50433557406515
1329,235.3300018310547,1678.9300537109375,7.134364682137957,227.94421453157517
1330,239.58999633789062,1752.31005859375,7.313786407519662,189.23016724900432
1331,238.64999389648438,1763.52001953125,7.389566581326567,170.3708807723228
1332,239.0399932861328,1754.3900146484375,7.339315863134327,182.67452878635956
1333,237.08999633789062,1747.5999755859375,7.371040544010689,173.59635219273852
1334,237.22999572753906,1757.0799560546875,7.406651720690122,165.25562504880483
1335,237.77000427246094,1754.8399658203125,7.380409363198897,171.88996679982867
1336,238.5500030517578,1757.5799560546875,7.3677632931044155,175.49726282790218
1337,236.88999938964844,1720.78955078125,7.2640869399928105,198.77928998615968
1338,236.66000366210938,1715.85498046875,7.250295588258998,201.8422564441682
1339,237.57000732421875,1725.93994140625,7.264974063206595,199.16250420262483
1340,238.52999877929688,1732.8299560546875,7.264620655358373,200.08447687598547
1341,238.88999938964844,1722.8199462890625,7.211770901631622,213.02401292960982
1342,239.89999389648438,1734.52001953125,7.230179506714313,209.54282980436207
1343,239.16000366210938,1724.6800537109375,7.211406703888516,213.36108126605924
1344,237.7100067138672,1696.010009765625,7.134785923451348,230.23168916806614
1345,238.44500732421875,1711.9549560546875,7.179663668641658,220.26785387661468
1346,237.61000061035156,1703.1400146484375,7.167796011420235,222.28787869497066
1347,237.4600067138672,1708.510009765625,7.1949379325350264,215.69729936165842
1348,236.19000244140625,1705.094970703125,7.219166573852435,208.77760344020268
1349,235.4499969482422,1714.4100341796875,7.281418799748627,193.440701435725
1350,234.69000244140625,1709.02001953125,7.282031623643327,192.64621577363047
1351,233.91000366210938,1688.68994140625,7.219400260647329,206.62900763618197
1352,233.9199981689453,1686.2349853515625,7.208596950029488,209.1652945821779
1353,232.94000244140625,1676.3175048828125,7.196348790734102,211.10800177721305
1354,233.4199981689453,1677.719970703125,7.187558837562927,213.61152961779973
1355,232.88999938964844,1672.780029296875,7.182704425612306,214.23857456800917
1356,232.52999877929688,1677.56005859375,7.214381229950405,206.52901898313482
1357,233.19000244140625,1685.2900390625,7.227111031425816,204.1698574039335
1358,235.82000732421875,1694.300048828125,7.184717141063883,216.5616681358949
1359,235.27000427246094,1680.0,7.140731795347908,226.38603455606264
1360,234.94500732421875,1668.1400146484375,7.100129658624507,235.60133799315506
1361,234.6199951171875,1666.3699951171875,7.102421062982601,234.7265514406349
1362,235.52000427246094,1680.3499755859375,7.134638014196142,228.07044877653308
1363,235.6699981689453,1679.0489501953125,7.124576582682573,230.59205838328282
1364,235.00999450683594,1670.6300048828125,7.108761516243589,233.64018480623415
1365,236.36000061035156,1630.2900390625,6.8974870318692165,284.96590524886886
1366,238.22000122070312,1646.6800537109375,6.912434074691074,283.7117557268777
1367,238.49000549316406,1658.4300537109375,6.953876537851285,274.1589314852021
1368,238.00180053710938,1653.1500244140625,6.945955957826052,275.46616403793536
1369,238.30999755859375,1652.1600341796875,6.93281881207467,278.96412578780263
1370,236.5050048828125,1627.675048828125,6.882201286330634,288.7608763383643
1371,236.9499969482422,1635.7900390625,6.903524203968702,284.26703539135946
1372,239.22999572753906,1656.260009765625,6.9232957377633895,282.35068978912994
1373,238.61000061035156,1662.010009765625,6.965382865405024,271.55544280341445
1374,238.25999450683594,1658.47998046875,6.960799205513146,272.2372767035985
1375,237.80999755859375,1665.3199462890625,7.002733120497788,261.73543406561197
1376,238.69000244140625,1675.0899658203125,7.017847202173935,259.12650638709346
1377,237.6999969482422,1680.47998046875,7.069751796566766,245.6802634043331
1378,237.05999755859375,1675.81005859375,7.069138934667974,245.1421523417009
1379,240.25999450683594,1650.0400390625,6.867726949088699,296.9523365611114
1380,244.10000610351562,1685.1300048828125,6.903441060006359,293.110692535891
1381,246.1999969482422,1672.5899658203125,6.793623016055259,322.739531470637
1382,248.02999877929688,1703.8900146484375,6.86969327514532,306.33123092573345
1383,247.62680053710938,1692.449951171875,6.834680040693916,314.4902448268246
1384,247.02999877929688,1693.9300537109375,6.857183589367781,308.15363263760213
1385,246.6699981689453,1693.0,6.863420815532082,306.1541600605403
1386,245.0800018310547,1711.824951171875,6.984759826923445,274.39051952054336
1387,245.1699981689453,1705.0,6.954358252371049,281.9478212220933
1388,243.57000732421875,1689.8399658203125,6.937799872752591,284.08783514235046
1389,243.3699951171875,1679.0899658203125,6.899330235889585,293.21022396178427
1390,243.0,1672.0,6.8806584362139915,297.2893326027892
1391,243.56500244140625,1679.280029296875,6.894586711819793,294.6070441354838
1392,243.36000061035156,1670.5999755859375,6.864727035651055,301.61888330485084
1393,244.72999572753906,1733.81005859375,7.084583372951235,249.55721670197747
1394,245.05999755859375,1729.280029296875,7.05655776758671,256.7726554436269
1395,246.24000549316406,1749.949951171875,7.106684178580624,245.70511802290773
1396,246.5800018310547,1743.719970703125,7.0716195869681355,254.70183882774037
1397,246.47000122070312,1742.7900390625,7.071002679558993,254.73663398677397
1398,246.72000122070312,1740.551025390625,7.054762551794967,259.0100374650569
1399,246.5399932861328,1747.0699462890625,7.086355130469334,251.02629133796992
1400,247.6199951171875,1775.3699951171875,7.169736007292077,231.51482137384275
1401,248.1300048828125,1754.510009765625,7.070930460805212,256.52504139882893
1402,248.4199981689453,1774.239990234375,7.142098073069588,239.15489847102023
1403,249.5399932861328,1766.1700439453125,7.077703340001895,256.33887135861386
1404,249.97999572753906,1771.56005859375,7.0868073000714356,254.52940263654224
1405,248.83999633789062,1765.657470703125,7.095553354315292,251.1551779767194
1406,249.38999938964844,1773.969970703125,7.113236196498255,247.31836038467665
1407,250.97999572753906,1797.699951171875,7.162722056635291,236.52706928404857
1408,250.82000732421875,1772.0,7.064827159938045,260.92510534849015
1409,251.1199951171875,1771.9300537109375,7.05610898440823,263.43622006980235
1410,249.5399932861328,1769.5799560546875,7.091368132023689,252.9289592492389
1411,250.55499267578125,1773.239990234375,7.077248676217566,257.52854271679524
1412,250.6300048828125,1765.199951171875,7.043051178158946,266.17899805665724
1413,250.8300018310547,1773.469970703125,7.070406082832296,259.5364655366736
1414,250.77000427246094,1816.010009765625,7.24173537036166,216.5081927877238
1415,250.50999450683594,1810.300048828125,7.226458379003818,220.1023088582078
1416,250.47000122070312,1796.969970703125,7.1743919908385125,233.10693924867448
1417,250.13999938964844,1786.114990234375,7.14046132003105,241.27651027265003
1418,250.13999938964844,1775.9100341796875,7.099664342020383,251.48146632733753
