,amat,aapl,Ratio,Spread
85,114.83381652832031,165.67051696777344,1.4426979959071184,-2.2918579010226594
86,111.96520233154297,161.06134033203125,1.4384946124163513,-1.7998263733224957
87,113.62284851074219,162.14645385742188,1.427058518446597,-0.5058225307444031
88,108.1139144897461,156.09384155273438,1.4437904897758453,-2.3598436034384562
89,108.00472259521484,155.86488342285156,1.4431302602110212,-2.2876018681521018
90,113.78165435791016,162.9030303955078,1.4317161348619705,-1.0344748266890844
91,109.53333282470703,156.94000244140625,1.432805871912681,-1.168800862352519
92,112.13394165039062,157.24862670898438,1.4023285402670636,2.2550683913740457
93,112.95780181884766,158.7617645263672,1.405496229299647,1.924366283221197
94,117.93071746826172,165.27232360839844,1.401435751061869,2.55112645509724
95,112.63024139404297,156.06399536132812,1.3856313671150702,4.152008164470125
96,111.66742706298828,156.8017120361328,1.4041848743204732,2.0324234373118273
97,104.96737670898438,151.59759521484375,1.4442353421400518,-2.37962895983636
98,106.38679504394531,154.04013061523438,1.4479252857613094,-2.784960730469173
99,103.15090942382812,146.05450439453125,1.4159303607728764,0.556398350366955
100,105.96990203857422,142.12648010253906,1.3411966734743554,8.530348952856777
101,111.03215789794922,146.66265869140625,1.3209025337164517,11.259714113475702
102,109.66236877441406,145.09742736816406,1.3231286993867815,10.858971554504116
103,115.97529602050781,148.7861785888672,1.2829126865307372,16.230775621395658
104,110.51599884033203,140.39178466796875,1.270329962549583,16.789776862456172
105,109.92044067382812,136.9323272705078,1.2457403412058115,19.39446633938926
106,105.672119140625,137.1715850830078,1.2980868198589295,13.057854537124292
107,109.11643981933594,142.6748046875,1.3075463690322617,12.49805606218434
108,105.80115509033203,139.93316650390625,1.3226052814303646,10.481470459840303
109,107.99021911621094,140.0926971435547,1.2972720889916658,13.463768461862493
110,114.49768829345703,143.34275817871094,1.2519270940328868,19.55347675467369
111,118.8857650756836,149.18495178222656,1.25485966875222,20.009219234007027
112,116.70664978027344,148.38739013671875,1.2714561716585253,17.67923103735186
113,113.8907241821289,148.25778198242188,1.3017546691979474,13.767314780999335
114,116.74645233154297,150.75018310546875,1.2912613625068463,15.373564216632168
115,114.38823699951172,144.9379119873047,1.2670700745910033,17.801234251496318
116,114.42803955078125,145.6956024169922,1.2732508831660523,17.100669969839124
117,115.0947036743164,148.25778198242188,1.2881373099664695,15.495312321418488
118,111.90067291259766,147.51007080078125,1.318223268558868,11.658828061120865
119,106.70662689208984,142.20623779296875,1.3326842196668713,9.507967025969073
120,101.373291015625,136.71299743652344,1.3486096393521585,7.346599196343057
121,95.8409423828125,131.4789581298828,1.3718454228540788,4.640399576760849
122,96.13945770263672,132.3562774658203,1.3767112965750619,4.191520876050852
123,96.93547058105469,135.01815795898438,1.392866379557997,2.672108593494791
124,89.14441680908203,129.66448974609375,1.454544147434296,-3.1562423580617676
125,89.38322448730469,131.15992736816406,1.4673886304783401,-4.308934041949861
126,94.69666290283203,135.4568328857422,1.4304287894995207,-0.9797889724720148
127,93.47278594970703,134.93841552734375,1.4436117866428766,-2.21792675350806
128,92.8160629272461,137.8495330810547,1.4851904803278297,-6.071598374720018
129,96.87577056884766,141.22921752929688,1.4578383913749426,-3.6246347238633447
130,97.12452697753906,141.22921752929688,1.4541045596233115,-3.267609986173447
131,94.54740905761719,137.02206420898438,1.449241873201233,-2.7592351383281297
132,91.48273468017578,138.80661010742188,1.5172984344279898,-8.942319235105309
133,90.52750396728516,136.3042449951172,1.505666665065402,-7.810937875529497
134,85.84092712402344,138.50750732421875,1.613536945192849,-16.74055502270827
135,85.57227325439453,141.1295166015625,1.6492435135152244,-19.748146636757262
136,86.12947845458984,142.4853973388672,1.654316267733932,-20.30430510163614
137,90.29864501953125,145.90496826171875,1.6158046250877858,-17.7401282808056
138,90.73645782470703,146.5928497314453,1.6155892928358164,-17.79964402219803
139,88.17924499511719,144.429443359375,1.637907461867842,-19.306447573579938
140,88.2886962890625,145.41644287109375,1.647056180272405,-20.136358390715067
141,88.63695526123047,145.04757690429688,1.6364232782682264,-19.267657791152338
142,91.21407318115234,148.0185089111328,1.6227595561615378,-18.539811325521093
143,94.0001449584961,149.71334838867188,1.5926927395141235,-16.23597374093341
144,92.67676544189453,146.62277221679688,1.5820877165671565,-15.044762603568834
145,97.74144744873047,150.5408172607422,1.540194269577471,-11.693781798148073
146,101.7215576171875,152.57461547851562,1.4999240972371395,-8.015173262883643
147,103.32353973388672,154.87759399414062,1.4989574920974749,-8.018925607785313
148,101.16433715820312,153.6214141845703,1.5185332944388654,-9.861716141363381
149,100.49766540527344,152.48489379882812,1.5172978713874357,-9.682028622629893
150,98.4180679321289,151.13900756835938,1.53568354616134,-11.32086043924891
151,102.9454345703125,156.31320190429688,1.5184082961691108,-9.99720454923041
152,104.6369857788086,156.87152099609375,1.4991976291031872,-8.127744474736424
153,105.4529037475586,162.01580810546875,1.5363807192385603,-12.100994824488446
154,105.87081146240234,161.01885986328125,1.5208994588698652,-10.504249402981763
155,104.46781921386719,159.52340698242188,1.5270100226352437,-11.022424802693074
156,108.46783447265625,165.62481689453125,1.526948682065592,-11.382859412749632
157,110.50762939453125,165.3057861328125,1.4958766832527228,-8.136236751973392
158,109.07479858398438,165.076171875,1.5134217437760953,-9.963076223254966
159,107.293701171875,164.59695434570312,1.5340784458729166,-12.040158005817624
160,99.16433715820312,164.64686584472656,1.660343532393657,-23.757644502546434
161,104.52752685546875,168.95973205566406,1.6164137537596805,-20.373055178889977
162,105.00513458251953,168.21096801757812,1.601930883535867,-18.938810214439222
163,109.83101654052734,171.8149871826172,1.5643576158581571,-15.61653851829481
164,109.23400115966797,172.90318298339844,1.5828696298569604,-17.561593689531797
165,107.95040893554688,172.74343872070312,1.6002110638028406,-19.24411021331587
166,105.47279357910156,174.26092529296875,1.6521883926614502,-24.317565362972708
167,107.73150634765625,173.86158752441406,1.6138416088173124,-20.67643640619405
168,104.10960388183594,171.23594665527344,1.644766095255013,-23.249088857817775
169,100.30860900878906,167.29249572753906,1.6677780439850467,-24.760971541985064
170,101.42304229736328,166.9530487060547,1.6461057065963698,-22.822047125650208
171,101.23350524902344,167.25254821777344,1.6521461724194013,-23.393577477989417
172,104.74495697021484,169.7484130859375,1.6205879308748674,-20.849672169923302
173,98.56002044677734,163.34901428222656,1.6573557264066867,-23.327131460140855
174,96.30550384521484,161.1127471923828,1.672933952469925,-24.326633058728724
175,94.2904052734375,158.64683532714844,1.6825342394815304,-24.752867943773957
176,93.84149932861328,156.95962524414062,1.6726035535142174,-23.709944888551313
177,91.58699035644531,157.6984100341797,1.721842910444342,-27.684487417022375
178,91.01837158203125,155.5519561767578,1.709017129981995,-26.354137031461498
179,90.07068634033203,154.27407836914062,1.7128111779476856,-26.43641342694658
180,91.71668243408203,155.70172119140625,1.6976379548323839,-25.50165953066695
181,93.56218719482422,154.20420837402344,1.6481466818739985,-21.35540750461191
182,96.27558135986328,157.109375,1.6318714754133696,-20.366206764865147
183,96.06608581542969,163.15933227539062,1.6984072046910101,-26.71684007988855
184,90.17044067382812,153.58522033691406,1.7032768076677705,-25.604384149656532
185,90.41983032226562,155.0527801513672,1.714809457159376,-26.71401037645108
186,88.70401000976562,152.11764526367188,1.714890287901583,-26.24148660384565
187,88.65413665771484,150.45042419433594,1.6970491154316991,-24.64584568204166
188,89.50206756591797,154.22415161132812,1.723135071686948,-27.202590140995078
189,87.90596008300781,156.64015197753906,1.7819059348151929,-31.909385178220056
190,86.87845611572266,153.46542358398438,1.7664381993571279,-30.209369883817693
191,84.83343505859375,152.48704528808594,1.7974875729453181,-32.1660842367181
192,84.08525848388672,150.1808624267578,1.7860545966631833,-30.93371308836526
193,82.73854064941406,150.5203094482422,1.8192284788541064,-33.20602119320514
194,83.94560241699219,151.5086669921875,1.8048434060855494,-32.46195739688384
195,85.79110717773438,149.5918426513672,1.7436753944841408,-27.896393847391288
196,84.2149429321289,142.24403381347656,1.6890593149022837,-22.810756381501655
197,81.73099517822266,137.9711151123047,1.6881125062951308,-22.102894757407633
198,86.04049682617188,142.21408081054688,1.6528737752161384,-20.160698418912425
199,89.19282531738281,145.85804748535156,1.6353114386312106,-19.280322349715156
200,89.00328826904297,146.15753173828125,1.6421587851503865,-19.85183744326529
201,87.90596008300781,145.18914794921875,1.6516416840464467,-20.458381149899743
202,82.39936065673828,139.8579864501953,1.6973188303343747,-23.030502328373395
203,78.99765014648438,140.18743896484375,1.7745773286280782,-28.24222022468272
204,76.11466979980469,138.7498321533203,1.8229052627864957,-30.94237737049037
205,75.82537078857422,138.1108856201172,1.8214336993513058,-30.718643872970823
206,79.22708892822266,142.75320434570312,1.8018231677682013,-30.47868626689624
207,74.63825988769531,138.1508331298828,1.8509385580230822,-32.46237847399036
208,74.22926330566406,142.17416381835938,1.9153384728191258,-37.072716742227065
209,75.04727172851562,143.51193237304688,1.9122871367290066,-37.23644823739503
210,77.07233428955078,143.6217498779297,1.8634669781553699,-34.43981829249132
211,78.46894073486328,143.15252685546875,1.8243208779785012,-31.96613213914369
212,82.21980285644531,147.02610778808594,1.7882079825074693,-30.456331907378306
213,84.73368072509766,149.20248413085938,1.7608403512520425,-29.024694324555036
214,87.31739044189453,152.08770751953125,1.7417802656475196,-28.20167844108594
215,87.9259033203125,149.1026611328125,1.6957762786881376,-24.343271034480416
216,86.32979583740234,144.56019592285156,1.6745110366659866,-22.091600495533534
217,89.50206756591797,155.48208618164062,1.7371898818664564,-28.460524711307578
218,88.07554626464844,153.08604431152344,1.7381219964453263,-28.111880920596683
219,89.5718994140625,150.40049743652344,1.6791035851687102,-23.278710619646112
220,87.54682922363281,144.78981018066406,1.6538555589581398,-20.574481763572898
221,86.09037780761719,138.65000915527344,1.6105169089292326,-16.525035666107435
222,91.47725677490234,138.3800048828125,1.51272578301428,-8.523576110224859
223,94.80915069580078,138.9199981689453,1.465259388460045,-4.2815074612417945
224,97.2232666015625,139.5,1.4348417295182516,-1.3966775617628782
225,94.15074920654297,134.8699951171875,1.4324898766478935,-1.1764674769019263
226,104.53546142578125,146.8699951171875,1.4049777282655722,1.7280697591939218
227,110.26152038574219,149.6999969482422,1.357681232986152,7.116327344776018
228,107.34861755371094,148.27999877929688,1.381293976190297,4.355615657871006
229,110.19168853759766,150.0399932861328,1.3616271361059942,6.676105660341143
230,103.96685028076172,148.7899932861328,1.431129180929561,-1.0080209316127406
231,104.1962890625,150.72000122070312,1.446500663092683,-2.6087295275372
232,104.4456787109375,151.2899932861328,1.4485040946963543,-2.820788005308337
233,104.88461303710938,148.00999450683594,1.4111697628561428,1.0891861522671678
234,106.77999877929688,150.17999267578125,1.4064431016354255,1.6395182895256328
235,107.66999816894531,151.07000732421875,1.4030835877527772,2.0268648970450798
236,105.81999969482422,148.11000061035156,1.3996409094451716,2.3316828524624285
237,103.47000122070312,144.22000122070312,1.3938339568884281,2.848874308404312
238,103.25,141.1699981689453,1.3672639047839739,5.583123171049245
239,109.5999984741211,148.02999877929688,1.3506386937975179,7.836883896457813
240,107.01000213623047,148.30999755859375,1.3859451882804916,3.8396230453310594
241,106.70999908447266,147.80999755859375,1.3851560193678376,3.909047160177188
242,106.43000030517578,146.6300048828125,1.377713092759258,4.687174849814632
243,104.70999908447266,142.91000366210938,1.364817160840768,5.93856435563476
244,106.11000061035156,140.94000244140625,1.3282442901772715,9.917901457056566
245,108.61000061035156,142.64999389648438,1.3134149074195702,11.79600587826193
246,107.33999633789062,142.16000366210938,1.3243898687550766,10.463237275485149
247,109.37000274658203,144.49000549316406,1.3211118393034837,11.046778493972319
248,111.87000274658203,145.47000122070312,1.300348597918915,13.654878642716746
249,109.63999938964844,143.2100067138672,1.3061839430052773,12.714286809907982
250,104.55999755859375,136.5,1.3054705737106351,12.1332800751672
251,104.7300033569336,134.50999450683594,1.2843501403166027,14.367284409918263
