,ge,noc,Ratio,Spread
142,102.31999969482422,407.1600036621094,3.979280735696731,186.85403515447055
143,101.83999633789062,407.32000732421875,3.999607442765305,183.87989081375426
144,100.83999633789062,405.30499267578125,4.01928805429248,180.03215338357208
145,101.08000183105469,404.510009765625,4.001879723367277,182.23422899765612
146,100.62000274658203,401.6600036621094,3.991850454165818,182.38737451251652
147,100.87000274658203,400.8599853515625,3.9740257205965586,184.65308084271825
148,101.33000183105469,402.7149963378906,3.9742918095405604,185.49493044504536
149,101.01000213623047,403.1400146484375,3.99109005170329,183.19383325851013
150,100.65059661865234,404.1600036621094,4.015475488867707,180.06673879958973
151,100.27999877929688,402.885009765625,4.017600864279247,179.16900944306084
152,99.43000030517578,401.4599914550781,4.037614303760394,175.61069743263064
153,98.2300033569336,397.3299865722656,4.044894360112225,172.70541771279895
154,96.51000213623047,403.8500061035156,4.1845404327465845,156.10145744964333
155,98.1449966430664,406.375,4.140557480254485,163.1620309966431
156,97.19000244140625,402.9637145996094,4.146143682242909,160.9744221561809
157,97.03500366210938,401.42999267578125,4.136960658790939,161.59942466450272
158,96.68000030517578,401.7300109863281,4.155254548182096,159.21810968517647
159,96.33999633789062,398.3999938964844,4.135354048584214,160.55476780908018
160,96.29000091552734,398.94000244140625,4.1431093431122274,159.7216484977765
161,93.6500015258789,401.55999755859375,4.287880309832436,141.62399147137293
162,94.45999908447266,400.8299865722656,4.243383341702298,147.1028173280234
163,92.81999969482422,397.93499755859375,4.287168701432168,140.3828965110989
164,93.63999938964844,396.4800109863281,4.234088141505878,146.6453379986627
165,94.5,397.0299987792969,4.201375648458168,151.13732057164677
166,95.58000183105469,399.2749938964844,4.177390523618476,155.22410843438828
167,96.83000183105469,403.010009765625,4.162036581066905,158.81753266352231
168,90.00499725341797,396.0899963378906,4.400755607187677,125.72423631712793
169,90.33000183105469,397.44000244140625,4.3998670916086455,126.2796514767128
170,90.87999725341797,398.6499938964844,4.386553762593685,128.29414682732644
171,90.3499984741211,400.37420654296875,4.431369267345895,123.46268273585333
172,91.3499984741211,403.5899963378906,4.418062431081761,126.10964501955114
173,91.55999755859375,402.42999267578125,4.395259976041901,128.5008212506609
174,91.11000061035156,402.7900085449219,4.42091983148509,125.50258483784087
175,89.87999725341797,404.9150085449219,4.5050625380334415,116.16638010026914
176,90.70999908447266,406.9549865722656,4.486329960088451,118.99249703319943
177,91.05500030517578,407.0299987792969,4.470155372193879,120.94014144997182
178,90.81009674072266,404.7349853515625,4.45693815861848,121.79934599614724
179,90.55999755859375,405.8800048828125,4.481890634109191,119.18805696500995
180,88.85050201416016,401.0199890136719,4.513424009126713,114.02572427763137
181,89.30000305175781,403.0899963378906,4.513885583007895,114.59103009592998
182,90.33999633789062,385.510009765625,4.267323725847146,138.26823946822125
183,90.05960083007812,382.55999755859375,4.247853577325942,139.57436232898917
184,89.07499694824219,382.9700012207031,4.29941077004169,133.39187021202915
185,88.19000244140625,379.54998779296875,4.303775680754098,131.6233802552441
186,89.06999969482422,373.20001220703125,4.189963101894089,143.13256156783743
187,89.58000183105469,374.1000061035156,4.176155374600879,145.22258375563874
188,89.9000015258789,374.1300048828125,4.161624010374618,147.06866385233022
189,89.47000122070312,375.3900146484375,4.195708165046646,143.28766890372876
190,90.27999877929688,375.7300109863281,4.1618300406146105,147.6964874361606
191,90.69000244140625,377.1700134277344,4.158892968069105,148.66023481702777
192,91.04000091552734,378.8590087890625,4.161456557327935,149.02319373736677
193,90.29000091552734,376.6199951171875,4.171225953021554,146.86514335027695
194,91.24500274658203,378.5,4.148172377738005,150.58407743756604
195,92.08000183105469,379.95001220703125,4.12630326511234,154.02945784867242
196,93.12999725341797,371.3699951171875,3.9876517348824234,168.76533778351765
197,92.31999969482422,368.05999755859375,3.9867850820544195,167.32652047178894
198,93.36000061035156,368.6099853515625,3.9482645987760607,172.8738002080946
199,93.94000244140625,369.6300048828125,3.934745532004473,175.25418761746366
200,93.95999908447266,370.635009765625,3.944604229214751,174.3664180953542
201,93.9530029296875,367.2699890136719,3.9090819618456387,177.69042212629833
202,94.4800033569336,369.75,3.9135265332615505,178.30008399024072
203,95.91729736328125,365.75,3.8131808344718356,190.726582413543
204,96.11000061035156,365.8349914550781,3.806419614315097,191.77136232078314
205,96.58920288085938,368.5299987792969,3.8154367961175786,191.88579910406335
206,97.00499725341797,369.29998779296875,3.8070202386398857,193.5535094123878
207,97.13999938964844,370.0,3.8089355808605085,193.64498126015982
208,97.77999877929688,371.20001220703125,3.7962775295680005,196.19712680510528
209,97.94000244140625,370.5899963378906,3.78384712170699,197.74520447686447
210,96.47000122070312,366.8900146484375,3.8031513424475873,192.82693345406685
211,96.77999877929688,368.8349914550781,3.8110662957972585,192.69939547843873
212,97.55999755859375,369.70001220703125,3.7894631145823103,196.4073141911292
213,98.20500183105469,369.25,3.759991783669359,200.6388265372494
214,98.37999725341797,368.92498779296875,3.7499999806124347,201.98979352048988
215,98.16000366210938,370.8699951171875,3.7782190432043206,198.7550183115437
216,98.04000091552734,370.989990234375,3.784067592512828,197.93147684239236
217,98.27999877929688,368.614990234375,3.750661322881756,201.71352481707137
218,99.02999877929688,370.75,3.7438150517023803,203.9755791104112
219,98.55999755859375,371.3699951171875,3.767958647689786,200.60008335959262
220,98.68000030517578,372.1000061035156,3.770774269890217,200.57361872522844
221,98.38999938964844,373.79998779296875,3.79916648146962,197.17343356546573
222,98.30000305175781,374.6976013183594,3.8117760903941194,195.7481938230387
223,98.33000183105469,373.8399963378906,3.8018914815053333,196.7816742091862
224,98.0199966430664,370.3900146484375,3.778718907706039,198.41417233837817
225,98.3499984741211,368.9150085449219,3.7510423413173184,201.823897362858
226,98.83999633789062,370.70001220703125,3.7505061305321217,202.9116296950826
227,99.06999969482422,370.8550109863281,3.7433634009156354,204.10508357473768
228,99.1500015258789,371.2900085449219,3.744730235309299,204.13911691745326
229,99.7300033569336,372.6400146484375,3.736488540111236,206.1895177545567
230,99.0,369.67999267578125,3.7341413401594066,204.86971102895117
231,99.05999755859375,371.05499267578125,3.74576016374625,203.84646184030882
232,99.3550033569336,373.2749938964844,3.7569823489964684,203.35600647702742
233,99.06999969482422,372.9100036621094,3.7641062361040016,202.05009089895643
234,99.7300033569336,373.2699890136719,3.742805338908281,205.55954338932233
235,100.27999877929688,373.989990234375,3.7294574669618608,208.06402897431084
236,100.12000274658203,374.6099853515625,3.741609818966482,206.50601678375355
237,99.88999938964844,373.1700134277344,3.735809547581255,206.59753604862973
238,99.93499755859375,375.56500244140625,3.758092876534124,204.46636014347607
239,100.2750015258789,378.4700012207031,3.7743205730396108,203.55472033011912
240,99.63899993896484,379.3500061035156,3.8072442149749732,198.9459958216208
241,99.3499984741211,379.0299987792969,3.8150981842040737,197.57165920710267
242,98.86499786376953,378.6099853515625,3.8295655037920096,195.14823429836665
243,99.16999816894531,378.8399963378906,3.82010692076954,196.70636448518744
244,99.30000305175781,379.4200134277344,3.82094664418057,196.88853379228337
245,100.18000030517578,382.9800109863281,3.8229188442769604,198.48774196034546
246,99.55000305175781,382.3399963378906,3.8406829193074485,195.4342389017821
247,99.2699966430664,383.17999267578125,3.8599778949679733,192.95263440930907
248,99.30850219726562,383.67999267578125,3.863516055389118,192.67838292722897
249,99.81999969482422,384.2300109863281,3.8492287333301896,195.1271476337025
250,99.5199966430664,384.4200134277344,3.8627414227763346,193.17830167701092
251,99.33000183105469,384.3699951171875,3.8696263770430885,192.11442750850912
252,100.48500061035156,383.8800048828125,3.8202717077285535,199.3758892370101
253,100.19999694824219,384.3800048828125,3.8361279100773036,197.20498342456412
254,100.08000183105469,386.06500244140625,3.8575639026578314,194.81648424325508
255,99.45469665527344,384.1600036621094,3.862663268620405,193.05547380346886
256,99.16000366210938,380.94000244140625,3.8416699109801415,194.54776306594462
257,98.93499755859375,381.95001220703125,3.8606157743201366,192.21859829923127
258,98.83000183105469,382.010009765625,3.8653243214409065,191.54303682076167
259,100.04000091552734,386.260009765625,3.8610556400512093,194.3869614683817
260,99.66999816894531,387.2449951171875,3.8852714179926955,191.2327417452004
261,99.75,386.3949890136719,3.8736339750744047,192.55177875002536
262,98.56999969482422,387.4599914550781,3.930810516938889,184.56872706667784
263,96.8499984741211,395.31500244140625,4.081724405468492,166.62977534844399
264,96.875,400.375,4.1329032258064515,161.71635553766552
265,96.83000183105469,399.260009765625,4.123308914753908,162.56753266352231
266,96.25,388.2850036621094,4.03412990817776,170.14213182641876
267,96.30999755859375,384.32501220703125,3.9904996568317106,174.45387409285453
268,96.37000274658203,387.06500244140625,4.016446937946511,172.06567939908584
269,96.2750015258789,389.8999938964844,4.049857052369701,168.67371933985905
270,95.94999694824219,388.92999267578125,4.053465399124294,167.73829929746157
271,96.33999633789062,389.4800109863281,4.042765474272135,169.47475071923643
272,96.61000061035156,390.5199890136719,4.042231513782109,170.01774080149934
273,100.20500183105469,384.30999755859375,3.8352376681409495,197.30433313589512
274,100.4800033569336,388.04998779296875,3.8619623291064658,195.17660866899027
275,100.63999938964844,388.010009765625,3.855425398636625,196.1546037697038
276,101.05999755859375,386.3900146484375,3.8233724914193843,200.23694402489193
277,101.13999938964844,385.9800109863281,3.816294377255382,201.11597858831053
278,100.91999816894531,384.29998779296875,3.8079666544348387,201.5061891676938
279,100.91999816894531,384.7799987792969,3.8127230059512605,201.02617818136568
280,101.43049621582031,388.739990234375,3.8325750611258713,200.05911021173526
281,101.11000061035156,389.3999938964844,3.8512510290363693,197.5201202724755
282,100.88999938964844,392.6600036621094,3.891961602116902,192.9702978928744
283,100.58999633789062,391.0799865722656,3.8878616245157582,192.79147146743273
284,101.26000213623047,393.364990234375,3.884702567013184,194.4345456922276
285,101.46379852294922,393.3399963378906,3.876653565743692,195.65434727856254
286,101.41000366210938,393.5299987792969,3.880583616686473,195.14895890494844
287,98.77999877929688,395.57000732421875,4.004555701686499,177.68988376653758
288,99.24739837646484,396.8599853515625,3.998694090158361,179.1401536990363
289,99.55760192871094,399.79998779296875,4.0157655472582485,178.01879777835606
290,99.11000061035156,401.0400085449219,4.0464131376772,174.15460146679854
291,98.52999877929688,398.3599853515625,4.043032480329899,173.43421771953885
292,98.2300033569336,397.44000244140625,4.046014342453474,172.59540184365832
293,98.45999908447266,398.1199951171875,4.043469417216071,173.26381709758047
294,94.61000061035156,397.5799865722656,4.202304027136485,151.23223908566612
295,94.01959991455078,395.5400085449219,4.206995231892141,149.81084420648526
296,92.83499908447266,393.8399963378906,4.242365489544808,144.56583543464134
297,92.43000030517578,392.42999267578125,4.245699354972375,143.60143166158954
298,93.87999725341797,392.9200134277344,4.185343256530922,151.6123835319356
299,93.13999938964844,391.9259033203125,4.207922545508102,148.2680696253685
300,92.69999694824219,391.2699890136719,4.220819869413074,146.34435870405682
301,94.66000366210938,389.5400085449219,4.115148885218641,159.56537260864033
302,94.33999633789062,394.8500061035156,4.185393485593432,152.37925144480957
303,94.55999755859375,394.80999755859375,4.175232738494428,153.70907260370754
304,94.37999725341797,391.82000732421875,4.1515153499332085,155.64376567476106
305,94.06999969482422,389.6199951171875,4.141809252483974,156.0263390507798
306,94.5999984741211,391.6099853515625,4.139640503891677,157.1436002613934
307,94.1500015258789,390.5,4.147636682646932,155.61536506927652
308,92.70999908447266,389.5,4.201272827595514,148.17298776270454
309,92.80000305175781,388.25,4.183728310692612,149.9506587089896
310,93.95999908447266,389.07000732421875,4.140804715998709,155.93142053676044
311,93.23999786376953,387.6499938964844,4.1575504373441685,153.13024531120888
312,92.96499633789062,386.07000732421875,4.152853466707065,153.09796611600424
313,92.66999816894531,386.7300109863281,4.173195409816307,150.7084613257218
314,92.6500015258789,386.1000061035156,4.167296273553439,151.22123084783127
315,89.19499969482422,391.114990234375,4.38494300770843,125.9504275503211
316,88.69999694824219,390.57501220703125,4.40332610648158,123.5883271962186
317,88.68000030517578,391.7699890136719,4.417794177553767,122.27611502887494
318,88.80000305175781,391.1499938964844,4.404842122229426,123.59965649802639
319,89.98999786376953,393.9200134277344,4.3773755170443085,127.80628152444474
320,91.5199966430664,391.6000061035156,4.2788463774838155,139.0962923722719
321,92.5,395.489990234375,4.275567461993243,140.9518249593293
322,94.6552963256836,402.8699951171875,4.256180169052764,146.20778808995962
323,95.80000305175781,407.260009765625,4.251148191984868,148.52890517922376
324,96.91000366210938,408.5400085449219,4.215663947030229,153.75656478553466
325,96.55000305175781,409.1708984375,4.237916991241882,151.01508056631357
326,96.61000061035156,408.5150146484375,4.228496139815426,152.02271516673372
327,96.03500366210938,408.8349914550781,4.257145580933466,148.33167380658617
328,96.37000274658203,409.6600036621094,4.250907875756378,149.4706781783827
329,95.16000366210938,434.3500061035156,4.564417711098347,117.6867510893564
330,95.2750015258789,435.82000732421875,4.574337447854461,116.89095383350487
331,95.11499786376953,435.2900085449219,4.57646026726905,116.48289081018329
332,95.0,431.6400146484375,4.5435791015625,119.45868074181597
333,94.37169647216797,430.9800109863281,4.566835471834847,116.43509659012405
334,94.95999908447266,436.9800109863281,4.601727203025855,113.88416895327073
335,95.5,442.1199951171875,4.629528744682592,111.91007631237592
336,94.32499694824219,453.25,4.80519496066039,93.89131984548574
337,93.51000213623047,452.5899963378906,4.840016960736808,89.77321097940917
338,92.76000213623047,450.7799987792969,4.859637649827413,87.1861444790381
339,92.16999816894531,453.82000732421875,4.923728071388023,80.68708894852132
340,93.0,455.301513671875,4.895715200772849,84.07167756113911
341,92.56999969482422,455.1400146484375,4.91671185210002,81.71219140160015
342,92.30999755859375,455.8699951171875,4.938468282677877,79.45788286821944
343,93.90499877929688,451.1099853515625,4.803897462496088,93.56898935592262
344,94.66000366210938,446.9599914550781,4.721740694734283,102.14538969848407
345,94.41999816894531,452.17999267578125,4.789027763659743,95.51829577385315
346,94.44000244140625,451.9451904296875,4.78552709388259,95.87037810989848
347,94.40350341796875,452.04010009765625,4.788382673641485,95.561483716404
348,94.55999755859375,454.4700012207031,4.806154959332486,94.04906894159815
349,94.16999816894531,453.239990234375,4.812997759872965,92.99261019560443
350,93.33000183105469,447.7200012207031,4.797171246510449,93.58790893327519
351,92.54000091552734,446.26300048828125,4.822379469129684,90.41333015607763
352,92.77120208740234,451.32000732421875,4.864871826270156,86.71179847112951
353,93.56999969482422,449.1099853515625,4.799721992265912,93.60497277709483
354,93.38999938964844,449.4200134277344,4.812292711906251,92.23964753760147
355,92.94999694824219,450.0,4.841312692571424,89.08003573738365
356,92.44999694824219,449.6700134277344,4.863926752528511,86.47864627033944
357,88.3499984741211,454.1400146484375,5.140237945578021,57.971370473145114
358,87.79000091552734,460.5400085449219,5.245927824833483,48.28824972599325
359,88.94000244140625,466.54998779296875,5.245670957793511,49.02044431420889
360,89.16000366210938,472.3999938964844,5.298339776731545,44.46025082466936
361,88.62000274658203,469.9100036621094,5.3025275231130955,43.784349569079794
362,88.94000244140625,467.689697265625,5.258485320750237,47.88073484155264
363,89.1500015258789,468.32000732421875,5.25316880884486,48.48159735195914
364,87.03500366210938,488.6050109863281,5.6138908534227125,15.79688556775871
365,87.5,483.1000061035156,5.521142926897322,24.028048697090032
366,86.36000061035156,475.30999755859375,5.503821146356275,25.1345234507253
367,86.44999694824219,478.1000061035156,5.53036463829785,22.87214112283984
368,86.19999694824219,481.1400146484375,5.5816709011873,18.366444558263044
369,86.0,480.7099914550781,5.589651063431141,17.6239352275979
370,85.4000015258789,477.95001220703125,5.59660425839919,16.866272174322678
371,86.04000091552734,469.44500732421875,5.45612508518116,29.123434809111945
372,86.94999694824219,472.6300048828125,5.435652920886818,31.273518382852803
373,89.08000183105469,460.04998779296875,5.164458670145515,56.34122602687576
374,89.16999816894531,453.82501220703125,5.089436150342797,63.09382782984967
375,88.7750015258789,457.0799865722656,5.148746592125056,57.523086074429855
376,88.56999969482422,449.5249938964844,5.075364067351954,63.87620383907445
377,88.1500015258789,449.2200012207031,5.096086142310752,61.718851376855085
378,92.76499938964844,452.8651123046875,4.881853234348453,85.13032861151108
379,91.7300033569336,453.42999267578125,4.943093601680413,78.49752309825517
380,92.02999877929688,451.9849853515625,4.911278836757317,81.7013292085107
381,91.9000015258789,445.54998779296875,4.84820435685741,87.37418509941331
382,91.24500274658203,443.8973083496094,4.864894459836458,85.18676908795665
383,91.68000030517578,451.8900146484375,4.928992289967588,79.74434562996846
384,91.27999877929688,449.9200134277344,4.929009853687468,79.36923707337401
385,90.7300033569336,453.8328857421875,5.002015529050518,72.23187795322924
386,89.9800033569336,445.864990234375,4.955156408093399,75.80270940207693
387,90.15499877929688,451.6499938964844,5.009705507313488,71.04366051617679
388,89.77539825439453,447.1400146484375,4.980651975292684,73.32813599780737
389,90.69869995117188,445.2049865722656,4.908614862307222,80.67625301595372
390,91.20999908447266,443.6300048828125,4.863830822670569,85.24885476196239
391,91.33999633789062,444.6300048828125,4.867856609474883,85.01099642965353
392,92.91999816894531,443.82000732421875,4.776366940056047,95.08415300748602
393,93.08000183105469,444.1499938964844,4.771701602484291,95.69222823783896
394,92.0250015258789,442.875,4.812550857447761,90.7820169022096
395,92.16000366210938,443.95001220703125,4.8171657396489085,90.49848874998163
396,92.91999816894531,443.6300048828125,4.77432214404711,95.27415544889227
397,92.15190124511719,440.760009765625,4.782972503119998,93.64098872932512
398,92.30999755859375,436.0,4.723215377871168,99.32787798540694
399,93.43000030517578,441.68499755859375,4.727442963886253,100.20917885739671
400,93.26000213623047,438.7550048828125,4.704642878325231,102.14251441483232
401,93.06500244140625,436.30999755859375,4.688228508168735,103.44428687289015
402,92.33999633789062,438.70001220703125,4.750920831767631,96.80374118405446
403,92.32499694824219,435.45001220703125,4.716490946120978,99.96580348121502
404,92.33000183105469,437.8550109863281,4.742283139856475,97.5901470890304
405,92.44999694824219,441.44000244140625,4.774905538272163,94.70865725666756
406,93.0,441.8699951171875,4.751290270077285,97.50319611582661
407,92.44999694824219,437.6300048828125,4.733694097662525,98.51865481526131
408,92.16999816894531,441.9800109863281,4.795269824961803,92.52708528641195
409,91.43000030517578,442.3599853515625,4.838236726184511,87.8086869071886
410,91.55000305175781,445.7200012207031,4.868596246454686,85.15221739001181
411,92.29000091552734,447.05999755859375,4.844078373861822,88.15064506611016
412,92.4000015258789,447.8999938964844,4.8474024512980005,87.95555503520764
