,cb,spgi,Ratio,Spread
0,204.1300048828125,384.2300109863281,1.8822809082227179,-30.17394821312532
1,203.8699951171875,382.1600036621094,1.874527948276244,-28.55713850465454
2,203.66000366210938,381.6400146484375,1.873907531110592,-28.40316507712847
3,205.0500030517578,380.6300048828125,1.8562789525379113,-24.970383198442185
4,204.7949981689453,378.5199890136719,1.8482872745818353,-23.304841422868513
5,204.56500244140625,378.0,1.8478234081524816,-23.185735487962425
6,203.63999938964844,377.5,1.8537615455286105,-24.298017921311008
7,204.80999755859375,380.3500061035156,1.8570871082340692,-25.10871454227324
8,204.8800048828125,379.2200012207031,1.8509370957776472,-23.856686733342677
9,204.8699951171875,378.6700134277344,1.8483429611599869,-23.32414598473607
10,206.07000732421875,384.18499755859375,1.864342135700219,-26.747506096059873
11,205.10000610351562,381.67999267578125,1.8609457889686472,-25.93321555791291
12,205.1300048828125,382.5199890136719,1.8647685853281164,-26.720923954925546
13,204.85499572753906,380.364990234375,1.8567523280724259,-25.04526676181566
14,203.02499389648438,379.1300048828125,1.8674055721243767,-26.99997878433029
15,204.26499938964844,382.1099853515625,1.8706581474717725,-27.818626844408833
16,203.08999633789062,380.3500061035156,1.872815071948246,-28.10668060109642
17,202.94000244140625,380.92999267578125,1.8770571996310341,-28.948106877751876
18,203.0,377.69000244140625,1.860541883947814,-25.603540761620955
19,203.61000061035156,380.05999755859375,1.866607712879067,-26.910303420782746
20,202.67999267578125,378.3699951171875,1.866834462158533,-26.841306934906093
