,low,bkng,Ratio,Spread
164,213.6300048828125,2322.409912109375,10.87117848161517,-149.09694417945127
165,211.8699951171875,2329.739990234375,10.99608271074803,-174.41626163793205
166,211.11000061035156,2328.0,11.027426428257273,-180.4442527765167
167,210.6999969482422,2334.7099609375,11.080730872108244,-191.34490296435195
168,209.2949981689453,2322.2900390625,11.095774191354161,-193.2856169208493
169,209.67999267578125,2327.989990234375,11.102585232507336,-195.0504999693452
170,206.0399932861328,2368.179931640625,11.493787656806392,-272.4452464130585
171,205.375,2374.159912109375,11.560121300593426,-285.22219108794377
172,205.3000030517578,2377.419921875,11.580223509668594,-289.24875231115664
173,204.63999938964844,2385.4599609375,11.656860672655801,-304.0347561237121
174,204.00999450683594,2369.135009765625,11.612837966554821,-294.14914911885705
175,203.47999572753906,2363.75,11.616621042026537,-294.18131093570844
176,202.10000610351562,2349.610107421875,11.625977419408906,-294.1464330621251
177,201.86000061035156,2383.64990234375,11.808431066761397,-330.63934860992174
178,202.3000030517578,2384.512451171875,11.78701144439333,-327.00458760467643
179,201.88999938964844,2367.820068359375,11.72826824269524,-314.5028940425117
180,201.89999389648438,2355.659912109375,11.667459055581444,-302.24058291871313
181,202.66000366210938,2364.7099609375,11.668360397743452,-303.52249441223864
182,202.2449951171875,2357.469970703125,11.656505859821788,-300.52434884591764
183,202.41000366210938,2367.840087890625,11.698236475719597,-309.2078968650843
184,202.25,2354.860107421875,11.64331326290173,-297.86333014694844
185,202.36500549316406,2363.449951171875,11.679143562456073,-305.2776910208871
186,202.52999877929688,2364.699951171875,11.675800945166452,-304.8412778141927
187,202.47999572753906,2368.4599609375,11.697254103682148,-309.11237387208973
188,203.00999450683594,2371.155029296875,11.679991593798261,-306.3902706489888
189,203.75999450683594,2365.22998046875,11.607921300711455,-292.7993953217027
190,204.16000366210938,2374.739990234375,11.631759147911445,-298.2208707107915
191,202.82000732421875,2319.610107421875,11.436791360104099,-256.78722714599905
192,205.3000030517578,2306.6201171875,11.235363287383791,-218.44894762365664
193,205.74000549316406,2309.409912109375,11.224894772281454,-216.74143271216178
194,206.08999633789062,2320.830078125,11.261245666286154,-224.5843066051615
195,205.27000427246094,2298.0,11.195011215324946,-210.13545101919215
196,205.0,2305.35009765625,11.245610232469513,-220.2452898843993
197,204.8800048828125,2295.10009765625,11.202167331892657,-211.22177221654044
198,200.28500366210938,2215.340087890625,11.060938399701719,-178.42773861270746
199,197.6999969482422,2210.010009765625,11.178604167324318,-199.51927777793787
200,198.02000427246094,2203.949951171875,11.129935883343393,-190.18839168295892
201,197.6199951171875,2218.6201171875,11.226698573046068,-208.94709207512017
202,198.89999389648438,2214.929931640625,11.135897433930362,-192.1739084466077
203,200.13720703125,2219.550048828125,11.090142016829274,-184.14834398931237
204,200.6300048828125,2221.929931640625,11.07476388159612,-181.4912896961622
205,199.23500061035156,2193.25,11.008356931668795,-167.06983901323622
206,198.27000427246094,2188.39990234375,11.037473421024744,-172.08306735511349
207,198.88499450683594,2188.3798828125,11.003242794856916,-165.77716991000045
208,200.91000366210938,2201.159912109375,10.955949788400222,-157.85937408215648
209,201.39999389648438,2205.2900390625,10.949801916061505,-156.98126087127855
210,203.3000030517578,2209.89990234375,10.870142002807226,-142.17093677767014
211,202.6199951171875,2211.389892578125,10.913976635421117,-150.6113574713371
212,206.2949981689453,2193.159912109375,10.631183167675673,-94.81879596436907
213,206.21800231933594,2211.425048828125,10.72372452431992,-113.87091511546701
214,206.49000549316406,2207.169921875,10.688991540310019,-106.83561597862523
215,206.4499969482422,2196.25,10.638169205449824,-96.32462552209869
216,206.7100067138672,2187.2099609375,10.581055052477875,-84.62700012444007
217,207.57000732421875,2182.219970703125,10.513175765776971,-70.84685593256141
218,206.75999450683594,2168.465087890625,10.487836842242375,-65.37119674693245
219,205.17999267578125,2186.820068359375,10.658057054397682,-99.87553708931215
220,204.80999755859375,2184.64990234375,10.666715142744666,-101.48712890554894
221,205.64999389648438,2193.18994140625,10.664673019685138,-101.44147971978178
222,204.47000122070312,2187.169921875,10.69677658735957,-107.48228568562523
223,204.3300018310547,2192.699951171875,10.731169830776274,-114.44326302387832
224,204.59500122070312,2194.0,10.723624658029951,-113.0347260607649
225,204.72000122070312,2169.2099609375,10.59598450568068,-86.96704924840502
226,207.7946014404297,2218.625,10.677009819410697,-104.95628585929568
227,206.9199981689453,2229.659912109375,10.775468450801503,-124.93060721506832
228,206.6199951171875,2205.469970703125,10.674039409652783,-103.80702760081054
229,206.3560028076172,2209.3798828125,10.706642175426678,-110.415232033224
230,203.91000366210938,2186.39990234375,10.722376848007617,-112.43605831988667
231,203.8800048828125,2180.280029296875,10.693937497941844,-106.62280585604718
232,204.14500427246094,2179.110107421875,10.674324925010355,-102.74429818980876
233,203.63999938964844,2238.625,10.993051496315195,-167.42089718509385
234,205.92999267578125,2246.989990234375,10.911426553450443,-152.37963246515108
235,206.02999877929688,2257.4599609375,10.956947892601468,-161.82743058373205
236,206.50999450683594,2265.5,10.970413346870759,-164.96138435602813
237,205.36000061035156,2267.110107421875,11.039686894642506,-178.32569669196107
238,205.8699951171875,2261.610107421875,10.985622776813578,-167.61299081872164
239,205.5749969482422,2260.110107421875,10.99409043401764,-169.12819719299512
240,205.052001953125,2281.02001953125,11.124105094339399,-195.38369449236768
241,205.3300018310547,2272.514892578125,11.067622229156497,-184.03710243124658
242,203.6699981689453,2255.10009765625,11.072323454265625,-183.58937425830834
243,203.00999450683594,2249.14990234375,11.07901070490406,-184.3851436958638
244,203.38999938964844,2243.409912109375,11.03008957589659,-174.76108479418906
245,201.8699951171875,2235.580078125,11.074355437652951,-182.46736951737319
246,201.24000549316406,2227.2900390625,11.067829349359458,-180.61651866025375
247,199.25,2220.0,11.141781681304893,-193.66652872171846
248,199.0500030517578,2195.0,11.027379886194963,-170.7107179291669
249,198.19000244140625,2177.360107421875,10.986225746001487,-161.86097930854578
250,198.39999389648438,2183.2099609375,11.004082802928888,-165.56448874292357
251,198.0,2200.6298828125,11.114292337436869,-187.07278903282042
252,198.0500030517578,2190.719970703125,11.061448810635001,-176.65179063117364
253,198.50999450683594,2199.320068359375,11.079140240889174,-180.550268706456
254,200.42999267578125,2243.070068359375,11.19128947925374,-204.67577158400024
255,202.97999572753906,2248.02490234375,11.075105673769368,-183.56676427889886
256,202.77999877929688,2243.159912109375,11.062037309462662,-180.7459632519725
257,202.24000549316406,2233.050048828125,11.041584197858443,-176.15542642699745
258,202.42999267578125,2213.260009765625,10.93345892330519,-154.42350899248675
259,203.47999572753906,2241.820068359375,11.017397854485832,-172.25137929508344
260,203.14999389648438,2237.659912109375,11.014816536246517,-171.46420542011072
261,206.2100067138672,2265.85009765625,10.988070529478705,-168.37768784263096
262,208.53500366210938,2271.989990234375,10.89500539638753,-150.7535494656844
263,208.57000732421875,2277.360107421875,10.918924233826942,-155.76589065242968
264,209.0,2280.419921875,10.911100104665072,-154.43070610762277
265,208.52999877929688,2262.18994140625,10.848271014476422,-141.00465605527813
266,209.80999755859375,2257.010009765625,10.757399723696716,-122.74172633301565
267,208.72000122070312,2253.969970703125,10.799012828290227,-130.8426510185035
268,208.625,2303.419921875,11.040958283403235,-181.2636193572033
269,207.50999450683594,2290.239990234375,11.036769557424513,-179.48027259152138
270,206.6999969482422,2263.030029296875,10.948379597042468,-160.5493793192535
271,206.56500244140625,2256.85009765625,10.925616977621477,-155.74924030228692
272,205.5399932861328,2240.139892578125,10.898802986042817,-149.51575834999937
273,205.4600067138672,2235.0,10.878029431355763,-145.1934166855425
274,205.02000427246094,2238.6298828125,10.919080266126018,-153.32060933141236
275,201.32000732421875,2247.070068359375,11.16168282638967,-199.57884108182168
276,200.9600067138672,2253.93994140625,11.215863187223498,-210.12831708675947
277,199.92999267578125,2246.18994140625,11.234882327279477,-212.9061956303159
278,199.6199951171875,2239.530029296875,11.218966456652563,-209.4148001867319
279,198.14999389648438,2222.89990234375,11.218268840851017,-207.809705648894
280,197.92999267578125,2222.300048828125,11.227707427182894,-209.45850704995416
281,197.10000610351562,2213.909912109375,11.232419297575486,-209.55174774403315
282,195.39999389648438,2232.385009765625,11.424693344403375,-245.4028435676936
283,196.05999755859375,2231.570068359375,11.382077405629143,-237.84193741138813
284,197.30999755859375,2240.090087890625,11.353150451615617,-233.58557944403617
285,197.5500030517578,2239.81005859375,11.337939883538867,-230.8524295212393
286,198.9199981689453,2250.9599609375,11.315905799605583,-227.9994720342462
287,200.0399932861328,2252.97998046875,11.262647750873182,-218.57190723447331
288,200.5,2242.659912109375,11.185336219996882,-203.55006333249128
289,202.36000061035156,2221.199951171875,10.976477290335861,-163.07884643860586
290,200.35000610351562,2188.06494140625,10.921212252300775,-150.48819554454292
291,201.75999450683594,2199.93994140625,10.90374703262451,-147.95156025696576
292,201.1999969482422,2189.030029296875,10.87987108598214,-142.7654403131022
293,201.75,2192.550048828125,10.86765823458798,-140.66382255263932
294,200.81500244140625,2169.840087890625,10.805169242889312,-127.51056703023129
295,199.52999877929688,2160.31005859375,10.826993794468477,-131.11469123271274
296,199.6199951171875,2218.68994140625,11.114567656931168,-188.5747122961069
297,201.55999755859375,2245.590087890625,11.141050382469016,-195.64589594878942
298,203.0800018310547,2277.699951171875,11.215776692117267,-212.2196405224803
299,202.49000549316406,2267.639892578125,11.19877441385461,-208.1899946772768
300,201.5,2266.219970703125,11.246749234258685,-216.88901992735998
301,199.75999450683594,2257.95751953125,11.303351930428597,-226.41134237972904
302,199.5500030517578,2259.800048828125,11.32448015168406,-230.40021575785102
303,200.52999877929688,2269.2099609375,11.316062308637374,-229.79349157758122
304,203.61000061035156,2288.780029296875,11.241000061077123,-217.8825470650039
305,204.9199981689453,2293.219970703125,11.19080612528842,-208.93286980658138
306,206.5500030517578,2319.989990234375,11.232098552199131,-219.04244317192968
307,205.85000610351562,2352.2900390625,11.42720412589935,-258.4972322069442
308,206.25,2337.1923828125,11.331841856060606,-239.31119754204735
309,205.24000549316406,2317.43994140625,11.291365617720357,-229.8820130084772
310,201.63999938964844,2274.22998046875,11.27866488470889,-223.4680816516069
311,201.86000061035156,2275.43994140625,11.272366662667906,-222.42938767242174
312,200.17689514160156,2266.0,11.319987745823873,-230.19263893714117
313,200.89999389648438,2255.25,11.225734537164989,-212.05177280821943
314,199.85000610351562,2241.81005859375,11.21746304792489,-209.3438637314838
315,198.5800018310547,2223.949951171875,11.199264430785625,-204.46459951744748
316,197.63999938964844,2210.31005859375,11.18351581369979,-200.43256777213344
317,203.25,2188.760009765625,10.768806936116237,-121.54213049181713
318,200.25999450683594,2151.760009765625,10.74483206226281,-115.10328161466315
319,201.02000427246094,2162.570068359375,10.757984391584454,-118.14520287381389
320,200.25999450683594,2148.60009765625,10.729053014045233,-111.94336950528815
321,198.7489013671875,2123.030029296875,10.681971143954092,-101.81833825607019
322,201.74000549316406,2168.830078125,10.750619703926253,-117.04600672331286
323,203.1699981689453,2192.919921875,10.793522378493526,-126.5197494764992
324,202.94000244140625,2082.3798828125,10.261061682078841,-18.33052020448291
325,204.1407012939453,2069.739990234375,10.138791417465177,6.581837815383679
326,202.8350067138672,2073.0,10.220129323752849,-10.02380943260674
327,202.75999450683594,2087.68505859375,10.29633613707444,-25.475575445584
328,200.7550048828125,2096.635009765625,10.44374963896667,-54.91873007130185
329,201.72000122070312,2100.02490234375,10.41059334540703,-48.44529665129981
330,201.5,2105.929931640625,10.451265169432382,-56.59898086485997
331,202.5,2044.780029296875,10.097679157021606,14.772023477771782
332,201.8699951171875,2012.58251953125,9.969696181757602,40.53018907637683
333,201.1199951171875,2034.2750244140625,10.114732864968211,11.171857694403243
334,199.9600067138672,2020.199951171875,10.103020020711844,13.390571148733798
335,200.0749969482422,2042.6500244140625,10.209421744699464,-7.884175179031544
336,206.8800048828125,2099.360107421875,10.1477187638847,4.96042201559807
337,207.16000366210938,2107.639892578125,10.17397111083187,-0.4574670578962099
338,199.63119506835938,2237.39990234375,11.207666725521534,-207.17019739029672
339,197.11500549316406,2195.949951171875,11.140450447584167,-191.43847651501562
340,196.52000427246094,2194.9775390625,11.169232095167882,-196.54763257190632
341,198.02000427246094,2188.89990234375,11.053933214403859,-175.13834285483392
342,194.8699951171875,2169.419921875,11.13265241562916,-187.85492725954452
343,193.80999755859375,2180.0,11.248129753166783,-209.26934854949684
344,196.36000061035156,2171.909912109375,11.060857126494009,-175.11541936939568
345,191.99000549316406,2171.320068359375,11.309547404730328,-219.1917414467838
346,194.48350524902344,2219.860107421875,11.414130491835229,-242.24546517045871
347,194.31500244140625,2200.0,11.321822671223691,-224.107642132337
348,193.85000610351562,2199.47998046875,11.346298226548576,-228.34039759977338
349,192.32000732421875,2178.610107421875,11.328047132137998,-223.1087981342563
350,191.33079528808594,2187.800048828125,11.43464670981984,-242.40957666034103
351,192.25999450683594,2192.64990234375,11.404608160777768,-237.76199018384125
352,194.0500030517578,2037.72998046875,10.50105616295836,-64.54620839232494
353,193.97000122070312,2035.8699951171875,10.495798228101943,-63.50392991606974
354,196.17999267578125,2058.85009765625,10.494699635649535,-63.895484376121985
355,196.0449981689453,2050.989990234375,10.461832790382632,-57.41516957790587
356,196.47999572753906,2046.469970703125,10.41566579399252,-48.448995631004536
357,197.17999267578125,2038.35498046875,10.337534517613927,-33.179265189740235
358,195.8300018310547,2023.5699462890625,10.333298919308723,-32.192625131559325
359,193.13499450683594,2053.1298828125,10.630543097873598,-89.29850640356982
360,192.01499938964844,2024.300048828125,10.542405829037829,-71.91625675021747
361,191.30499267578125,2020.68994140625,10.562661816311627,-75.56320037066995
362,192.5,2044.6800537109375,10.621714564732143,-87.33902092510685
363,193.72000122070312,2060.570068359375,10.636847281514259,-90.75927865797767
364,193.25999450683594,2059.199951171875,10.655076113535943,-94.09093701308448
365,192.11000061035156,2043.3800048828125,10.636510324245494,-90.02519563808015
366,193.8000030517578,2116.429931640625,10.920690909769458,-145.8014350639204
367,192.39999389648438,2120.0,11.018711368258197,-163.6811397987134
368,190.77999877929688,2112.6416015625,11.073705918231509,-172.88087669167692
369,188.6649932861328,2098.449951171875,11.122624895172402,-180.30691317487674
370,190.10000610351562,2092.52001953125,11.00746950208831,-159.7095691580795
371,188.8699951171875,2081.18994140625,11.019166597187349,-160.95155878408434
372,187.74000549316406,2074.72998046875,11.051080855243155,-166.04133705140578
373,192.9199981689453,2083.0048828125,10.797247058795614,-121.37100590253577
374,193.07000732421875,2083.449951171875,10.791163164318824,-120.28281538509496
375,191.50050354003906,2052.81005859375,10.719606584034631,-105.68498107270135
376,190.77999877929688,2030.93994140625,10.645455259467399,-91.1792165354269
377,189.00999450683594,2018.3499755859375,10.67853570840107,-96.68064492239397
378,190.1699981689453,2032.739990234375,10.689067727857404,-99.21414382133536
379,191.89999389648438,2053.0400390625,10.698489340077629,-101.83172986065425
380,196.49000549316406,2100.25,10.68883882785106,-102.12671409244159
381,196.27999877929688,2092.179931640625,10.65916010114273,-96.20314577595296
382,194.64999389648438,2096.2900390625,10.769535601307624,-116.97369936372966
383,194.11500549316406,2101.3701171875,10.825387310212356,-127.5219485272854
384,193.0399932861328,2083.2099609375,10.791597769326845,-120.34960169539464
385,194.41000366210938,2107.570068359375,10.840851955449768,-130.70669332488717
386,194.0500030517578,2101.530029296875,10.829837651362192,-128.34625722044996
387,194.03990173339844,2078.732421875,10.712912155207537,-105.65189640384948
388,192.3350067138672,2037.43994140625,10.593183093482859,-81.78532182711352
389,193.86000061035156,2047.1300048828125,10.559836987710716,-75.88826714003731
390,195.0850067138672,2059.139892578125,10.555090456532534,-75.37724250206416
391,195.83999633789062,2065.18994140625,10.545291973163106,-73.71046537494827
392,195.52999877929688,2039.449951171875,10.43036855676499,-51.138991806364274
393,194.72000122070312,2046.8699951171875,10.5118630971925,-66.83810341690865
394,191.27999877929688,2132.739990234375,11.14983272608224,-187.86871436411127
395,188.71499633789062,2125.93994140625,11.265347124824117,-207.28581711697973
396,191.3249969482422,2133.2900390625,11.150085316032197,-187.95883231768323
397,191.8800048828125,2141.52001953125,11.160725271187832,-190.51602007700137
398,192.35000610351562,2133.02001953125,11.089264111503786,-177.212089660596
399,194.4499969482422,2148.719970703125,11.050244301495471,-171.4478202118031
400,193.9199981689453,2146.6298828125,11.069667404505292,-174.77490390365426
401,189.39999389648438,2116.030029296875,11.17228140172687,-190.37447509223318
402,183.39999389648438,2081.030029296875,11.346947102252694,-216.701087085523
403,182.3000030517578,2075.820068359375,11.38683507191175,-222.73424476980915
404,182.74000549316406,2071.1298828125,11.333751890961702,-213.54674938956384
405,181.7100067138672,2059.25,11.332617488934629,-212.19458915898088
406,181.08999633789062,2047.5999755859375,11.307084968765361,-206.88175403813977
407,183.80999755859375,2050.389892578125,11.154942167520105,-181.87026111643797
