,jnj,unh,Ratio,Spread
969,177.97999572753906,530.5549926757812,2.9809810395095306,-7.0328329278418344
970,177.5500030517578,527.6400146484375,2.9717826278753967,-5.389810487203842
971,177.55999755859375,526.4910278320312,2.965144374133551,-4.211259053718347
972,178.1999969482422,529.75,2.972783440360354,-5.577057581758165
973,176.625,526.0750122070312,2.9784855609739913,-6.561047209093797
974,176.1699981689453,526.7999877929688,2.990293428326954,-8.631957629664978
975,175.75999450683594,524.7899780273438,2.9858329223316673,-7.834774216587245
976,175.347900390625,525.260009765625,2.9955306484736677,-9.523816051751421
977,175.29119873046875,523.7750244140625,2.9880280824562644,-8.206559123191052
978,174.91000366210938,523.4400024414062,2.99262472975866,-8.999145186981902
979,174.22999572753906,519.739990234375,2.9830683750181834,-7.310655361836464
980,174.76499938964844,526.5499877929688,3.0129029819008313,-12.538065738702837
981,173.59500122070312,527.6300048828125,3.039430865938361,-17.0790387732533
982,172.49000549316406,528.0399780273438,3.061278689844267,-20.75768500942635
983,171.4949951171875,527.85498046875,3.077961430349914,-23.516014344143198
984,171.36000061035156,529.6300048828125,3.090744648671637,-25.690364204464938
985,170.02999877929688,530.8099975585938,3.121860856139852,-30.804617519140063
986,171.52999877929688,533.52001953125,3.11035983984187,-29.07750954163603
987,172.08999633789062,518.143798828125,3.0108885458441987,-12.044767545675679
988,172.06500244140625,519.344970703125,3.0183068220394147,-13.31987353178371
989,172.0,519.030029296875,3.017616449400436,-13.197214978598506
990,170.91000366210938,518.655029296875,3.034667475183376,-16.04651857621158
991,170.4600067138672,518.35498046875,3.0409184562503073,-17.077599705770663
992,171.1999969482422,521.0700073242188,3.0436332746066026,-17.60367134005841
993,170.70399475097656,519.1799926757812,3.04140505577015,-17.18087416150936
994,170.42999267578125,513.5,3.0129673300923066,-12.31140336189824
995,170.91000366210938,514.0850219726562,3.007928213429841,-11.476511251992829
996,170.9600067138672,517.6900024414062,3.0281351316735443,-14.933578361706818
997,170.0666961669922,516.9500122070312,3.0396898620258184,-16.836078115553928
998,170.72000122070312,520.0700073242188,3.0463331982518174,-18.02354028580012
999,170.82000732421875,521.6799926757812,3.053974770564348,-19.337698919290656
1000,171.32000732421875,522.469970703125,3.049672824927937,-18.648633629914254
1001,171.79319763183594,526.3099975585938,3.0636253635985664,-21.08892256134717
1002,172.02000427246094,524.3900146484375,3.048424611232196,-18.498025959182623
1003,172.06739807128906,524.27001953125,3.0468875882811934,-18.23783587917367
1004,171.77999877929688,523.1099853515625,3.0452322102042553,-17.927953703588482
1005,171.27000427246094,519.7000122070312,3.034390139795165,-16.026588492856515
1006,171.66000366210938,520.3499755859375,3.031282561371602,-15.52289989019388
1007,172.19000244140625,521.4099731445312,3.028108285914912,-15.015115144009908
1008,172.10000610351562,528.4500122070312,3.0705984512817293,-22.321371170682735
1009,172.75,528.9000244140625,3.0616499242492763,-20.848645120705864
1010,172.3800048828125,527.719970703125,3.0613757730305204,-20.763069020358866
1011,172.6999969482422,529.0399780273438,3.063346771140337,-21.136512093023125
1012,172.0,526.6599731445312,3.0619765880496,-20.827158826254756
1013,171.85000610351562,526.52001953125,3.0638347444346046,-21.130900153261532
1014,172.4600067138672,529.3499755859375,3.0694071377614844,-22.156421556077728
1015,173.52999877929688,536.1400146484375,3.0896099718776813,-25.781331391943038
1016,173.3249969482422,535.1649780273438,3.087638756382919,-25.41270794712298
1017,174.0,535.7000122070312,3.07873570233926,-23.951024621874378
1018,174.7899932861328,536.969970703125,3.072086454194779,-22.884114537751113
1019,174.74000549316406,535.5449829101562,3.0648103815648966,-21.606994966998425
1020,173.75,533.0700073242188,3.068028819132194,-22.06054139742187
1021,173.6699981689453,531.3099975585938,3.0593079009636313,-20.53718397889045
1022,171.65499877929688,532.1500244140625,3.100113764226973,-27.337753595268477
1023,172.00999450683594,531.4299926757812,3.089529734591448,-25.567613740425568
1024,172.0399932861328,529.1400146484375,3.0756802795753684,-23.18889672502419
1025,172.35499572753906,529.6500244140625,3.073018116929665,-22.767101979224346
1026,172.2550048828125,531.22998046875,3.0839741395621756,-24.64283961516386
1027,174.02000427246094,537.4299926757812,3.08832306333204,-25.62183071964594
