,ibm,v,Ratio,Spread
550,126.875,216.50999450683594,1.7064827153248152,-20.195421754078122
551,126.52999877929688,215.5449981689453,1.7035090512006965,-19.768489108274988
552,126.38999938964844,214.91000366210938,1.7003719020486907,-19.351837563619622
553,126.41000366210938,214.13499450683594,1.6939719033567404,-18.54562975729237
554,126.83000183105469,214.5,1.6912402184281847,-18.25560636391472
555,126.66999816894531,213.4600067138672,1.6851662571998007,-17.46515469101629
556,126.80000305175781,213.0500030517578,1.6802050309477838,-16.85239549345422
557,126.29499816894531,211.7899932861328,1.6769468019851468,-16.379991033151097
558,125.62999725341797,210.90499877929688,1.6787789810570808,-16.532131546072403
559,125.9800033569336,211.3300018310547,1.6774884600717361,-16.411265293579756
560,125.16999816894531,211.5749969482422,1.6903011907268204,-17.91954400486804
561,125.45999908447266,212.05599975585938,1.6902279714913861,-17.948261562597192
562,125.28970336914062,211.5850067138672,1.6887661238248366,-17.742861613729385
563,125.6449966430664,211.4499969482422,1.6829161733270726,-17.05373667612687
564,125.45999908447266,211.85000610351562,1.688586064478418,-17.742267910253442
565,126.12000274658203,213.56500244140625,1.693347587935999,-18.427922941750747
566,126.16999816894531,213.3300018310547,1.6908140201872681,-18.114949501362727
567,128.9149932861328,213.6999969482422,1.6576814806476785,-14.203851918339122
568,128.1300048828125,215.8000030517578,1.6842269166314958,-17.528125453939733
569,127.25,215.1999969482422,1.6911591115775417,-18.300574425615192
570,127.16999816894531,214.6699981689453,1.6880553688752615,-17.89534645293551
571,127.47000122070312,215.10000610351562,1.6874559036921073,-17.857469812090837
572,126.87999725341797,214.3699951171875,1.689549178417977,-18.047628651065732
573,126.4749984741211,212.7899932861328,1.682466857903724,-17.099262667661943
574,126.30000305175781,214.89999389648438,1.7015042652724104,-19.48218603133969
575,126.15499877929688,213.55999755859375,1.6928381722884278,-18.368338267792634
576,125.66000366210938,211.64999389648438,1.6843067621229413,-17.230328686679197
577,126.0,212.47999572753906,1.6863491724407862,-17.530072437809363
578,126.30000305175781,213.15499877929688,1.6876879938945515,-17.73719091415219
579,126.01000213623047,212.40499877929688,1.6856201506104576,-17.439476164040254
580,126.16999816894531,213.3000030517578,1.6905762554275612,-18.08495072206585
581,127.51000213623047,214.97000122070312,1.685906969015899,-17.665079525969755
582,127.76499938964844,214.5399932861328,1.6791765687866071,-16.837378031456037
583,128.39500427246094,215.22500610351562,1.6762724322731193,-16.539835620227247
584,128.25,214.23480224609375,1.6704468011391325,-15.775780337148912
585,128.52999877929688,214.38999938964844,1.6680152604512555,-15.494291556342457
586,129.16000366210938,216.30999755859375,1.6747444365554076,-16.43173449667614
587,129.2799072265625,215.80999755859375,1.669323580039299,-15.744732971137719
588,137.49000549316406,220.01499938964844,1.600225402569989,-7.145270583991471
589,137.69500732421875,220.2550048828125,1.5995859919902304,-7.065555347248615
590,138.27999877929688,219.1699981689453,1.5849725202757174,-5.068196319040392
591,138.97999572753906,218.6750030517578,1.573427901670507,-3.4814863909500344
592,138.75010681152344,218.25999450683594,1.5730437945054545,-3.4250124583674006
593,138.46499633789062,218.74000549316406,1.5797494766069362,-4.349681564406036
594,138.32000732421875,217.85000610351562,1.5749710422793752,-3.6858069515030776
595,140.44500732421875,221.15499877929688,1.5746732688671394,-3.676650931358945
596,141.25,220.19000244140625,1.5588672739214602,-1.456188510329521
597,141.00999450683594,218.30999755859375,1.5481881147652299,0.04950395263140184
598,141.42999267578125,218.50999450683594,1.545004637083984,0.5045358909309288
599,141.7899932861328,217.3249969482422,1.532724502706474,2.2509901805030426
600,140.22999572753906,216.55999755859375,1.5443200752809023,0.5830183351113236
601,139.8350067138672,216.52999877929688,1.5484677540178784,-0.0030075089167338476
602,138.89999389648438,211.8699951171875,1.52534200451502,3.1987507370030857
603,139.8300018310547,211.5500030517578,1.512908533802042,4.96918260645936
604,139.8000030517578,210.97500610351562,1.5091201823894587,5.497393476919858
605,139.86000061035156,211.3300018310547,1.5110110175089857,5.235969904944175
606,139.2111053466797,210.5500030517578,1.5124511979660078,5.003952029233834
607,139.4550018310547,209.89999389648438,1.5051449653327713,6.034341991863617
608,138.27000427246094,208.3000030517578,1.5064728185102447,5.786211371419232
609,136.14500427246094,206.56500244140625,1.517242616027371,4.207063285845384
610,135.77000427246094,207.0,1.5246372062020115,3.1872159573824534
611,136.52000427246094,207.99000549316406,1.5235130309406253,3.366910003956751
612,136.60000610351562,207.86000061035156,1.5216690433588638,3.6216856933864436
613,138.11000061035156,209.13999938964844,1.5143001843848596,4.696673420294222
