,csco,adbe,Ratio,Spread
1082,46.47999954223633,443.69000244140625,9.545826308329147,-73.34265546600436
1083,46.55500030517578,445.2099914550781,9.563097165431264,-74.25190714776481
1084,46.599998474121094,445.6650085449219,9.563627105962635,-74.34050047649639
1085,46.26020050048828,447.489990234375,9.673325783135153,-78.93248478928204
1086,46.19499969482422,447.95001220703125,9.696937226243136,-79.92344224217986
1087,46.39500045776367,449.5400085449219,9.689406274586997,-79.8848160494371
1088,46.404998779296875,449.6499938964844,9.689688734505284,-79.91338425299391
1089,46.34000015258789,449.2300109863281,9.694216864633319,-80.0226904633523
1090,46.474998474121094,450.55999755859375,9.69467482197942,-80.25337468889028
1091,46.599998474121094,451.010009765625,9.678326706729175,-79.68550169719951
1092,46.935001373291016,442.3949890136719,9.4256946003931,-68.34252500449422
1093,46.790000915527344,445.3999938964844,9.519127702104353,-72.52828044543115
1094,46.80500030517578,445.94000244140625,9.52761456113255,-72.94614773664897
1095,46.790000915527344,447.0799865722656,9.555032652797006,-74.2082731212124
1096,46.900001525878906,449.2847900390625,9.579632738202623,-75.51733264299138
1097,46.724998474121094,447.1199951171875,9.569181588413052,-74.77760185004
1098,46.779998779296875,447.55999755859375,9.567336666042571,-74.7697323189373
1099,46.494998931884766,438.8800048828125,9.439294869664849,-68.41051665370655
1100,46.375,438.5199890136719,9.45595663641341,-69.02766187758952
1101,46.290000915527344,438.8999938964844,9.481529168630054,-70.09982124031914
1102,46.68000030517578,439.52398681640625,9.415680889952196,-67.54801731037098
1103,47.01919937133789,441.7250061035156,9.394566730389368,-66.98691092654649
1104,46.84000015258789,439.6600036621094,9.38642190926249,-66.38114234424562
1105,46.6864013671875,437.82000732421875,9.377891516649017,-65.79191344796082
1106,49.654998779296875,438.35809326171875,8.828075803809858,-42.15646845145652
1107,49.48500061035156,440.6400146484375,8.904516706346405,-45.822698798009455
1108,49.41310119628906,438.7650146484375,8.879527979947733,-44.53318159297753
1109,49.48500061035156,439.7250061035156,8.886026082245442,-44.90769025308758
1110,49.41999816894531,439.54998779296875,8.894172482369182,-45.26199212644643
1111,49.525001525878906,440.9200134277344,8.902978290618226,-45.77696685850144
1112,49.369998931884766,439.1099853515625,8.894267669671162,-45.22913755185077
1113,49.005001068115234,425.5050048828125,8.68288941145773,-34.596364467869975
1114,48.76499938964844,425.9800109863281,8.735363812528885,-37.02572382082393
1115,48.880001068115234,426.55499267578125,8.726574945883666,-36.66423745956074
1116,48.775901794433594,425.92498779296875,8.732283199766,-36.88192145577425
1117,48.630001068115234,425.3299865722656,8.746246704303234,-37.47500175348908
1118,48.744998931884766,425.8800048828125,8.736896383522918,-37.08858307671072
1119,48.70500183105469,425.0199890136719,8.726413572223208,-36.55426686298391
1120,47.935001373291016,414.32000732421875,8.643371137047144,-32.12446172526522
1121,47.939998626708984,411.4599914550781,8.582811915765053,-29.223752813817256
1122,47.79999923706055,412.6000061035156,8.631799428641338,-31.503793914680827
1123,47.709999084472656,412.0,8.635506348900487,-31.636666396780683
1124,47.67499923706055,411.6650085449219,8.634819404987232,-31.586681554809033
1125,47.724998474121094,411.4649963378906,8.621582179012698,-30.97952148096725
1126,47.720001220703125,411.30999755859375,8.619236945453988,-30.865215743977657
1127,47.86000061035156,412.5199890136719,8.619305970598935,-30.93518074662971
1128,47.68000030517578,411.04998779296875,8.621014789472396,-30.93093669715755
1129,47.5088005065918,410.07000732421875,8.631453603366012,-31.345050156430133
1130,47.6349983215332,412.010009765625,8.649312990095721,-32.257413494317106
1131,47.55500030517578,413.42498779296875,8.693617603614493,-34.32382189587956
1132,47.56990051269531,411.489990234375,8.650217591364475,-32.267490731749646
1133,47.40999984741211,410.55999755859375,8.65977639485279,-32.63958221962899
1134,47.150001525878906,409.0299987792969,8.675079226769384,-33.22677098578178
1135,47.345001220703125,410.6700134277344,8.67398886554798,-33.278887209284264
1136,47.36000061035156,409.29998779296875,8.642313820061634,-31.78672032081458
1137,47.064998626708984,407.0899963378906,8.649527424120024,-31.978954087683675
1138,47.16999816894531,407.3699951171875,8.636209686889119,-31.40393302766101
1139,47.084999084472656,406.6199951171875,8.635871360806284,-31.346087507578133
1140,47.060001373291016,405.6099853515625,8.61899646228585,-30.53963614366289
1141,47.255001068115234,399.4049987792969,8.452121251750237,-22.746751146462245
1142,47.060001373291016,397.0199890136719,8.436463608753765,-21.949639805772264
1143,47.150001525878906,397.1000061035156,8.422057120943293,-21.296778310000533
1144,47.25,397.0400085449219,8.40296314380787,-20.422485017785604
1145,47.244998931884766,400.4200134277344,8.475394697437455,-23.843214006296463
1146,47.14619827270508,400.6499938964844,8.498033957669872,-24.87773630387032
1147,47.27000045776367,403.9800109863281,8.546223970259726,-27.199622099789437
1148,46.54499816894531,394.44000244140625,8.474380018443647,-23.56336634548971
1149,46.275001525878906,389.44000244140625,8.41577503187364,-20.761971038945077
1150,46.314998626708984,386.7699890136719,8.350858263669016,-17.76625795579689
1151,46.36000061035156,387.1300048828125,8.350517683047045,-17.759819000434206
1152,46.209999084472656,384.8299865722656,8.327850988890736,-16.681275353710177
1153,46.125,383.19500732421875,8.307750836297425,-15.738450585580368
1154,45.900001525878906,381.0,8.300653318828065,-15.37562419370481
1155,45.77000045776367,380.010009765625,8.302600086628715,-15.444243263750183
1156,45.650001525878906,375.8500061035156,8.233296682157762,-12.261400694664404
1157,45.85499954223633,376.8699951171875,8.21873293816214,-11.612074135395561
1158,45.875,377.0799865722656,8.21972722773331,-11.659200231071269
1159,45.83000183105469,376.0,8.204232707344561,-10.945637419917817
1160,45.810001373291016,376.7149963378906,8.223422506979663,-11.823499117210917
1161,45.70000076293945,375.44000244140625,8.215317202923778,-11.44424916574444
1162,45.41999816894531,375.6499938964844,8.270585844129885,-13.934324589065783
1163,45.29499816894531,373.364990234375,8.242962917048038,-12.667206125678364
1164,45.25,374.010009765625,8.2654145804558,-13.678649418040594
1165,45.16999816894531,371.8900146484375,8.233119985028347,-12.210115738462877
1166,45.154998779296875,372.7200012207031,8.254235661536361,-13.16224356443256
1167,45.29499816894531,375.0033874511719,8.279134619951874,-14.305603342475239
1168,45.244998931884766,375.1600036621094,8.291745220878523,-14.869367420223329
1169,45.060001373291016,376.4049987792969,8.353417383657874,-17.62081275094907
1170,44.91999816894531,374.6400146484375,8.340160951017994,-16.995886135906844
1171,45.04499816894531,376.79998779296875,8.364968434003405,-18.13797408171608
1172,44.779998779296875,374.260009765625,8.357749440999461,-17.755907705520414
1173,44.72999954223633,374.2900085449219,8.367762404993954,-18.19305435162788
1174,44.845001220703125,374.3800048828125,8.348310730114918,-17.34658263880219
1175,44.720001220703125,373.5,8.351967571662055,-17.484462954711645
1176,44.755001068115234,366.30999755859375,8.184783573149407,-10.009453900198922
1177,44.834999084472656,361.9599914550781,8.073157105972436,-5.008017422464592
1178,44.95000076293945,363.69000244140625,8.09098990586142,-5.801560358076403
1179,45.029998779296875,365.75,8.122363089384722,-7.210127542451447
1180,45.119998931884766,367.1199951171875,8.13652490709073,-7.847244074023466
1181,45.1349983215332,367.95001220703125,8.152210610174944,-8.555119910163102
1182,45.29999923706055,370.5199890136719,8.17924934335417,-9.78148079927688
1183,45.7599983215332,378.80999755859375,8.27819080973038,-14.325679268115652
1184,45.64099884033203,379.5400085449219,8.31576911523527,-16.02471273900595
1185,45.43000030517578,376.05999755859375,8.2777898972576,-14.262880039778382
1186,44.7599983215332,369.8500061035156,8.262958444428442,-13.508769402813458
1187,44.71500015258789,370.35809326171875,8.282636520136167,-14.383280322128813
1188,44.55500030517578,367.8949890136719,8.25709766566728,-13.223067885910426
1189,44.599998474121094,368.32000732421875,8.258296410882938,-13.281662435345128
1190,44.220001220703125,368.42999267578125,8.33174994358182,-16.48599642538089
1191,44.45000076293945,371.7799987792969,8.364004328415477,-17.963097490854963
1192,44.48500061035156,370.3949890136719,8.326289399386493,-16.29308111212343
1193,44.310001373291016,367.4845886230469,8.29349079741978,-14.807713787031036
1194,44.52000045776367,370.7550048828125,8.327830212727637,-16.36809036815758
1195,44.54499816894531,369.5,8.294982942834602,-14.909527083635327
1196,44.47999954223633,368.32000732421875,8.280575789450664,-14.258823528368724
1197,44.5,369.1600036621094,8.295730419373244,-14.935954506856875
1198,44.720001220703125,372.2349853515625,8.32368012501834,-16.219448306274145
1199,44.70000076293945,374.3599853515625,8.37494360093932,-18.50731366567662
1200,44.8849983215332,375.510009765625,8.366047093856684,-18.150887866200875
1201,45.060001373291016,379.3399963378906,8.418552702547,-20.55581030954282
1202,45.08000183105469,381.1199951171875,8.454303008804267,-22.17294372943728
1203,45.0,379.7200012207031,8.438222249348959,-21.424411270562686
1204,44.9900016784668,383.6449890136719,8.527338846428467,-25.430816211537135
1205,45.400001525878906,385.5899963378906,8.49317144005153,-24.03716132648337
1206,44.935699462890625,379.6600036621094,8.448961698607697,-21.888018231916973
1207,45.28499984741211,382.70001220703125,8.450922236867388,-22.08364524634031
1208,45.2599983215332,381.6300048828125,8.431949161192206,-21.217227387222394
1209,45.20500183105469,381.2650146484375,8.434133374739034,-21.300078061965266
1210,45.3849983215332,383.6300048828125,8.452793193137495,-22.19934218850038
1211,45.74919891357422,394.3699951171875,8.620260124383822,-29.973617286840735
1212,45.79999923706055,393.82000732421875,8.598690259486872,-29.00995831493576
1213,45.68000030517578,391.82000732421875,8.577495724749886,-27.987119407959412
1214,45.78010177612305,395.260009765625,8.633882285770186,-30.611987404185456
1215,45.814998626708984,395.29998779296875,8.628178536330216,-30.3677975299817
1216,45.79999923706055,395.0400085449219,8.625327841168664,-30.229959535638883
1217,45.7599983215332,394.5899963378906,8.623033453045585,-30.105678047412525
1218,46.65999984741211,393.1199951171875,8.425203523419878,-21.306890970554647
1219,46.70000076293945,393.2799987792969,8.421413112511104,-21.14116391385913
1220,46.34000015258789,392.0799865722656,8.46094055419138,-22.872666049289805
1221,46.42399978637695,393.8800048828125,8.484404762521043,-23.988668488381037
1222,46.2599983215332,393.20001220703125,8.49978440280236,-24.644153121665212
1223,46.30500030517578,395.42999267578125,8.539682325227881,-26.50767876591196
1224,46.38999938964844,396.3599853515625,8.544082573107493,-26.74551696177609
1225,45.09000015258789,379.1300048828125,8.408294601903052,-20.10153634705658
1226,44.790000915527344,375.45001220703125,8.38245154125179,-18.86446193552989
1227,44.689998626708984,375.9100036621094,8.411501794888101,-20.13878018762027
1228,44.88999938964844,377.8349914550781,8.416907921415705,-20.435145449955584
1229,44.58919906616211,375.0899963378906,8.412126797373654,-20.13959190914828
1230,44.30500030517578,370.7699890136719,8.368581118604753,-18.133838283354393
1231,44.11000061035156,368.32000732421875,8.350034056399057,-17.271755018836288
1232,43.810001373291016,369.75,8.439853650071326,-21.144665958872096
1233,44.07820129394531,371.4750061035156,8.42763532083017,-20.685698226128395
1234,44.005001068115234,372.4599914550781,8.464037777855026,-22.2667589890152
1235,44.16569900512695,372.5400085449219,8.435052924254085,-21.038199666463854
1236,43.880001068115234,370.989990234375,8.454648614490338,-21.81464296703409
1237,43.685001373291016,368.7699890136719,8.44156981620556,-21.182540171265984
1238,43.994998931884766,371.6383972167969,8.447287333548656,-21.526612962130727
1239,43.529998779296875,323.2049865722656,7.4248792932653105,23.12026350061906
