,fcx,dow,Ratio,Spread
115,38.86980056762695,56.599998474121094,1.4561432692623817,1.5682850417307037
116,39.56990051269531,57.17499923706055,1.4449113719332436,2.068642783028565
117,39.415000915527344,57.025001525878906,1.4467842243132916,1.9807136092120246
118,39.599998474121094,57.189998626708984,1.4441919401608838,2.099874076595306
119,39.29999923706055,57.47999954223633,1.462595436593081,1.3490721952769036
120,39.06999969482422,57.54999923706055,1.472997176518649,0.9257915646994732
121,39.16999816894531,57.5,1.4679602422240359,1.1293891705563084
122,39.38999938964844,57.71500015258789,1.4652196254604464,1.2523124606028802
123,39.81999969482422,57.93000030517578,1.4547966034441102,1.6977958407629643
124,38.33000183105469,57.0,1.48708576251147,0.3391488101022304
125,38.43000030517578,57.25,1.4897215598587839,0.2427471788985187
126,38.369998931884766,60.07500076293945,1.56567637308476,-2.674416120960018
127,37.869998931884766,60.65999984741211,1.6017956577320955,-4.027418768218489
128,37.76499938964844,60.70000076293945,1.6073084004756426,-4.228699728802596
129,37.029998779296875,60.0,1.6203079119069654,-4.657665140662644
130,37.06999969482422,59.630001068115234,1.6085784073108822,-4.226224517498487
131,37.0099983215332,60.20000076293945,1.626587503191369,-4.888386749241789
132,37.099998474121094,60.16999816894531,1.621832901446521,-4.720143279570117
133,35.45500183105469,60.22999954223633,1.6987729920093098,-7.306871218152551
134,35.839698791503906,60.040000915527344,1.6752373189520309,-6.52597531900782
135,35.404998779296875,59.96500015258789,1.693687395002892,-7.118676872304441
136,35.380001068115234,59.82500076293945,1.6909270479602745,-7.017074145153984
137,35.099998474121094,59.165000915527344,1.6856126349734504,-6.7871602772954205
138,35.584999084472656,59.459999084472656,1.6709287793804593,-6.3371940528341355
139,36.029998779296875,60.040000915527344,1.666389202045347,-6.233673181761624
140,36.595001220703125,59.65999984741211,1.6302773017441594,-4.9858243376810165
141,36.35499954223633,59.332000732421875,1.6320176448769155,-5.026469510964937
142,36.78499984741211,59.68000030517578,1.6224004499859845,-4.713985550970861
143,36.80500030517578,59.5,1.6166281621150451,-4.503264400155388
144,37.189998626708984,59.540000915527344,1.600968085886594,-3.9519051504746088
145,36.95000076293945,59.54999923706055,1.6116372938424592,-4.330541900879787
146,37.209999084472656,59.720001220703125,1.6049449795773754,-4.101184610010698
147,38.02000045776367,60.94960021972656,1.603093095367932,-4.086615727936326
148,38.22999954223633,60.88999938964844,1.5927282270139043,-3.704454807744682
149,38.5099983215332,60.80500030517578,1.5789406116690514,-3.1893756031206664
150,38.529998779296875,60.93000030517578,1.5813652280185118,-3.283654757480967
151,38.69499969482422,61.52000045776367,1.5898695165513204,-3.620212328093018
152,38.91999816894531,61.880001068115234,1.5899281597985777,-3.6346136789518297
153,39.0099983215332,61.79999923706055,1.5842092257396343,-3.4163709722196103
154,38.970001220703125,61.38999938964844,1.575314279359953,-3.0678069566847057
155,39.220001220703125,62.119998931884766,1.5838856960334153,-3.41380471752813
156,39.755001068115234,61.80500030517578,1.5546471800939112,-2.2770425130144076
157,39.53499984741211,61.689998626708984,1.5603894995524352,-2.499964277182066
158,39.505001068115234,61.810001373291016,1.5646120668802692,-2.6660453625225458
159,39.53499984741211,61.790000915527344,1.5629189617809498,-2.5999665660004254
160,39.38999938964844,61.63999938964844,1.564864187478186,-2.6726867764576667
161,38.7599983215332,61.650001525878906,1.5905573837868077,-3.6503750424308805
162,38.630001068115234,62.02000045776367,1.6054879301816607,-4.220050681870383
163,38.20000076293945,61.66350173950195,1.6142277619880605,-4.524035496356646
164,38.209999084472656,61.527198791503906,1.6102381645046056,-4.372375055239843
165,38.400001525878906,61.625,1.6048176445636095,-4.17833115985993
166,38.525001525878906,61.3849983215332,1.5933808148014803,-3.7463285906966775
167,38.20000076293945,61.20000076293945,1.6020942288125277,-4.060534519794146
168,38.369998931884766,60.86000061035156,1.5861350613637368,-3.4594159683721273
169,37.915000915527344,60.93000030517578,1.6070156622420941,-4.228295858442301
170,38.08000183105469,60.900001525878906,1.5992646690529895,-3.9448544971695867
171,38.23500061035156,60.97999954223633,1.5948737692899864,-3.7867732840720976
172,38.17499923706055,60.79999923706055,1.5926653687535768,-3.6989355158154
173,38.66999816894531,61.060001373291016,1.579001920468836,-3.198615765520522
174,38.415000915527344,60.599998474121094,1.5775087083136468,-3.1302904646017993
175,38.6875,60.36000061035156,1.5601938768426897,-2.4717320653705173
176,38.849998474121094,60.45000076293945,1.5559846367357424,-2.3121334038138883
177,38.52000045776367,60.130001068115234,1.5610072781293565,-2.4990130135391766
178,38.974998474121094,60.25,1.5458627930416786,-1.9201317501779869
179,39.165000915527344,60.29999923706055,1.5396399292091942,-1.6782858833625198
180,39.182498931884766,60.22999954223633,1.537165856801036,-1.5814091107299362
181,38.90999984741211,59.90999984741211,1.5397070183077037,-1.679969951367461
182,39.779998779296875,60.970001220703125,1.5326798162807986,-1.4036467660437637
183,40.25,60.630001068115234,1.5063354302637326,-0.34172138942850694
184,40.3849983215332,60.77000045776367,1.5047666951458365,-0.27436239526173267
185,40.255001068115234,60.84000015258789,1.5113650115085306,-0.5440387976406953
186,40.224998474121094,60.93000030517578,1.5147297107885618,-0.6801231483892209
187,40.415000915527344,61.064998626708984,1.510948836901992,-0.5232763660464173
188,40.63999938964844,61.08000183105469,1.502952823533078,-0.19268031089936954
189,42.96989822387695,61.85449981689453,1.4394844384928989,2.6115629144968366
190,43.150001525878906,61.740501403808594,1.4308342808929027,3.0022012827967544
191,42.904998779296875,61.880001068115234,1.4422562132311363,2.486375653955484
192,43.029998779296875,61.915000915527344,1.4388799133621322,2.6433766972398374
193,43.29999923706055,62.16999816894531,1.4357967497545334,2.8031020708544716
194,43.494998931884766,62.05500030517578,1.4267157565024167,3.217620855358298
195,43.56999969482422,61.9900016784668,1.4227680080941274,3.39782118836559
196,44.2599983215332,62.2400016784668,1.4062359701488292,4.207663995625232
197,45.53499984741211,62.04999923706055,1.3626880299767266,6.356077865896189
198,44.994998931884766,61.849700927734375,1.3745905633060451,5.726930921157155
199,44.25,61.52000045776367,1.390282496220648,4.912307723209601
200,44.15999984741211,61.279998779296875,1.3876811365724686,5.014068525998859
201,43.849998474121094,61.095001220703125,1.39327259627522,4.722901766280621
202,43.90999984741211,60.939998626708984,1.387838734649883,4.970066897193838
203,43.72999954223633,61.5099983215332,1.4065858441668673,4.123585451014556
204,43.48500061035156,61.79999923706055,1.4211796796514042,3.457264430354776
205,44.04499816894531,61.630001068115234,1.3992508486824853,4.487422839602807
206,43.619998931884766,61.38999938964844,1.407381955362094,4.07462266158209
207,42.86000061035156,61.02000045776367,1.4237050767336223,3.277258756169367
208,42.79999923706055,60.959999084472656,1.424299069418846,3.245097592541306
209,42.790000915527344,61.08000183105469,1.4274363291469432,3.1097373528405186
210,42.130001068115234,60.619998931884766,1.438879596368278,2.555975783509247
211,42.560001373291016,60.45000076293945,1.4203477164565013,3.386457485202534
212,42.724998474121094,60.75,1.4218841935546658,3.3398949707156547
213,42.609901428222656,60.775001525878906,1.4263117136812853,3.138103562204499
214,42.349998474121094,60.720001220703125,1.4337663142492774,2.7938910779231705
215,42.415000915527344,60.709999084472656,1.4313332022644811,2.9037374273331906
216,42.439998626708984,60.83000183105469,1.4333177144066218,2.822131343249133
217,42.70859909057617,61.400001525878906,1.4376496263823149,2.6647038748567624
218,42.88999938964844,61.470001220703125,1.433201261260428,2.8733363319883765
219,42.95500183105469,61.880001068115234,1.4405773118458711,2.5631806977558185
220,43.150001525878906,61.9900016784668,1.4366164423259344,2.7527010081385512
221,43.30500030517578,61.85530090332031,1.4283639410557263,3.1254810127399324
222,43.540000915527344,61.78499984741211,1.4190399299091008,3.5567446806618292
223,43.65999984741211,61.849998474121094,1.4166284629015446,3.676065268388818
224,43.959999084472656,62.689998626708984,1.4260691522364488,3.2968660815919932
225,44.099998474121094,62.45930099487305,1.41631072916081,3.7426037735036104
226,43.94499969482422,62.4900016784668,1.4220048267704684,3.4738238604549494
227,43.755001068115234,62.209999084472656,1.421780312326533,3.4619872099752698
228,44.279998779296875,62.625,1.4142954319429732,3.853386519731721
229,44.29499816894531,62.36000061035156,1.4078339132672413,4.14142507875939
230,44.2599983215332,62.08000183105469,1.4026209711998965,4.367663843037342
231,43.48500061035156,61.47999954223633,1.413820827395851,3.777264125178995
232,43.81999969482422,61.470001220703125,1.4027841544682536,4.301823427522173
233,43.80270004272461,61.604698181152344,1.4064132603940827,4.140554078178035
234,43.393699645996094,61.349998474121094,1.413799675404764,3.767026261472658
235,43.244998931884766,60.97999954223633,1.4101052387187238,3.9086198369048404
236,43.20500183105469,60.814998626708984,1.4075916224819292,4.012184920554979
237,43.209999084472656,61.15999984741211,1.4154131252779802,3.6748595167101357
238,43.5099983215332,60.880001068115234,1.3992186489693696,4.415659261798062
239,43.130001068115234,60.709999084472656,1.4076048592856123,4.001982756493
240,42.994998931884766,60.58000183105469,1.4090011242244507,3.92461576669357
241,42.97999954223633,60.560001373291016,1.4090275015889395,3.9215770550780107
242,43.33000183105469,61.02000045776367,1.4082621250671292,3.99918398019674
243,42.959999084472656,60.630001068115234,1.411312904101741,3.8208565146141
244,43.02000045776367,60.599998474121094,1.4086470904066395,3.943021645527331
245,43.41999816894531,60.90999984741211,1.4028098207285493,4.247419606823662
246,42.59000015258789,60.540000915527344,1.421460453125844,3.342535671373092
247,42.619998931884766,60.34000015258789,1.4157672844859337,3.588614773071008
248,42.525001525878906,60.46500015258789,1.4218694411049337,3.3176980805351874
249,42.209999084472656,60.29999923706055,1.4285714414820365,2.998853001490069
250,42.66999816894531,60.61000061035156,1.4204359787027776,3.3954134997054766
251,42.35499954223633,60.29999923706055,1.4236807906686317,3.2215747378262094
252,42.20500183105469,60.18000030517578,1.4258973508892252,3.111176116516539
253,42.209999084472656,60.2577018737793,1.4275693717308242,3.041150364771319
254,42.935001373291016,60.79499816894531,1.4159775526818694,3.617462751286048
255,42.5,60.20000076293945,1.4164706061868106,3.544294948283458
256,42.43000030517578,60.15999984741211,1.4178647045654995,3.4767758337729546
257,42.56079864501953,60.119998931884766,1.412567452817759,3.717683931313239
258,42.459999084472656,59.97999954223633,1.4126236654623627,3.7028544777071843
259,41.630001068115234,58.38999938964844,1.4025942323208305,4.01797176295976
260,42.3849983215332,58.18000030517578,1.3726554821076427,5.3876520084694235
261,42.30500030517578,57.84000015258789,1.3672142710163624,5.604774637900725
262,42.040000915527344,57.59000015258789,1.3698857968225495,5.447733687128583
263,42.334999084472656,58.05500030517578,1.3713240004880218,5.435852824071283
264,43.040000915527344,58.474998474121094,1.3586198241233154,6.098742491167023
265,43.720001220703125,58.709999084472656,1.342863619515893,6.908227194956346
266,45.369998931884766,59.034000396728516,1.3011682121782258,9.118634124252374
267,45.689998626708984,59.31999969482422,1.298314762043953,9.324156637587429
268,45.6349983215332,59.685001373291016,1.3078778036270513,8.874674098462016
269,45.58000183105469,59.880001068115234,1.3137340645589364,8.595199402381361
270,46.040000915527344,60.01499938964844,1.3035403604739704,9.166762952354581
271,46.19499969482422,59.75299835205078,1.2934949398591646,9.666843219407149
272,46.33000183105469,59.63999938964844,1.2872867911192731,9.98720642502689
273,47.095001220703125,58.59000015258789,1.2440810836380556,12.212250175645387
274,47.30500030517578,59.119998931884766,1.2497621509457273,12.004811486462025
275,47.125,58.81999969482422,1.248169754797331,12.028328972167508
276,46.595001220703125,58.6349983215332,1.2583967547033879,11.399248443914253
277,46.625,58.4900016784668,1.2544772477955346,11.590323425739108
278,46.90999984741211,58.76499938964844,1.2527179616456625,11.753087510969301
279,46.939998626708984,58.95000076293945,1.2558585958159092,11.614164476436734
280,48.849998474121094,57.349998474121094,1.1740020525180361,16.147940140720827
281,48.52989959716797,56.97999954223633,1.1741215212726606,16.026264916718112
282,47.78499984741211,56.40999984741211,1.1804959721155488,15.45209328808081
283,47.38999938964844,56.35279846191406,1.1891284909833402,14.902571155849792
284,47.880001068115234,56.970001220703125,1.189849623011834,15.038014466727795
285,47.94499969482422,57.040000915527344,1.1896965539387614,15.067853125680948
286,47.900001525878906,57.130001068115234,1.1926930949521921,14.908735464955377
287,48.100101470947266,58.15999984741211,1.209145055183326,14.186091627109995
288,47.93000030517578,58.95000076293945,1.22991863942412,13.134814108889607
289,48.17499923706055,59.43000030517578,1.2336274259752738,13.031134671785729
290,48.46500015258789,59.540000915527344,1.2285154385241053,13.366577534106462
291,48.3849983215332,59.369998931884766,1.2270331919276478,13.413696135190257
292,48.3849983215332,59.27000045776367,1.2249664671660476,13.51369460931135
293,48.16999816894531,59.20000076293945,1.2289807559325394,13.253452537761582
294,47.900001525878906,59.349998474121094,1.2390395946450252,12.688738058949518
295,47.83000183105469,59.007198333740234,1.2336858890820386,12.924018169292545
296,47.959999084472656,59.279998779296875,1.2360300231633894,12.850894431290648
297,48.935001373291016,59.79999923706055,1.2220291725525465,13.828504436600632
298,49.0099983215332,59.790000915527344,1.2199551716625503,13.953698605029949
299,49.029998779296875,59.65999984741211,1.2168060643028977,14.11442051878489
300,49.08000183105469,59.66999816894531,1.2157700884841849,14.181227241052007
301,48.959999084472656,58.58000183105469,1.1964869878772721,15.086898505104465
302,49.36000061035156,58.2599983215332,1.180307893053696,16.021307208615475
303,49.88880157470703,58.32979965209961,1.169196248676217,16.763747927308223
304,50.01499938964844,58.525001525878906,1.170149000101593,16.762386796510505
305,50.084999084472656,58.55500030517578,1.169112536199067,16.839908047251463
306,50.08000183105469,58.70000076293945,1.1721245730174772,16.68723177262951
307,50.119998931884766,58.79999923706055,1.1731843673215612,16.64866913038562
308,48.5,58.779998779296875,1.2119587377174614,14.180339685355854
309,48.595001220703125,58.869998931884766,1.2114414539165428,14.236262084705963
310,46.79999923706055,57.77000045776367,1.234401739306356,12.579124721536836
311,47.230098724365234,58.10499954223633,1.2302536118193823,12.904761514268891
312,46.95000076293945,57.94499969482422,1.2341852769587982,12.634528897072904
313,47.310001373291016,58.20500183105469,1.2302895823612146,12.927490263552578
314,47.13999938964844,57.970001220703125,1.2297412382536617,12.901366615667833
315,47.595001220703125,58.060001373291016,1.2198760349655327,13.510252517728084
316,47.380001068115234,58.20000076293945,1.2283663877353863,13.040011361705645
317,47.375,58.970001220703125,1.2447493661362137,12.262329227681512
318,47.09000015258789,58.66999816894531,1.2459120403235129,12.12457048302749
319,47.26499938964844,58.349998474121094,1.23452870469941,12.713370252946312
320,46.824501037597656,58.20500183105469,1.2430458529460693,12.181758288460152
321,46.65999984741211,57.83000183105469,1.239391384915791,12.30408328817014
322,46.78499984741211,59.439998626708984,1.270492654067987,10.886087383212292
323,47.02000045776367,60.060001373291016,1.2773288130279943,10.627047248643954
324,46.90999984741211,60.810001373291016,1.2963121204666925,9.708085527326723
325,46.80500030517578,60.38999938964844,1.2902467470547245,9.966807465912545
326,47.099998474121094,60.06999969482422,1.2753715847322042,10.73992645026734
327,47.28499984741211,60.22999954223633,1.2737654591645873,10.86409003047077
328,47.0,59.79999923706055,1.2723404092991606,10.856328539234717
329,46.720001220703125,60.459999084472656,1.2940924123452484,9.766248571671248
330,46.81999969482422,59.91999816894531,1.2797949286524504,10.459847855994887
331,46.89500045776367,60.20500183105469,1.2838255942715848,10.29004590018382
332,46.83000183105469,60.189998626708984,1.2852871294742252,10.205210750752151
333,47.2140007019043,60.369998931884766,1.2786461226415375,10.615035447412843
334,47.56999969482422,60.46500015258789,1.2710742177945966,11.066851216531042
335,47.720001220703125,60.65999984741211,1.27116509420991,11.102254934303438
336,46.970001220703125,61.78499984741211,1.3154140566677042,8.825249590124706
337,47.43000030517578,61.81999969482422,1.303394461249416,9.496811614219034
338,47.345001220703125,61.5,1.29897557111282,9.686252109626189
339,47.560001373291016,61.54999923706055,1.294154698482118,9.96649463893963
340,47.57500076293945,61.76499938964844,1.298265862304786,9.774533655730956
341,47.04999923706055,61.23500061035156,1.3014878130352383,9.498126350341856
342,46.95000076293945,60.91999816894531,1.2975505256441495,9.65953042295181
343,45.91999816894531,60.970001220703125,1.3277439819659183,8.027436047461727
344,45.56999969482422,61.040000915527344,1.3394777556353634,7.419836202448316
345,45.44499969482422,61.099998474121094,1.344482316743856,7.1678377531581035
346,44.625,60.80500030517578,1.3625770376509978,6.203310547886851
347,44.314998626708984,60.06999969482422,1.3555229957430164,6.462146839926426
348,44.20989990234375,60.334999084472656,1.3647395542117942,6.035715060764495
349,44.52000045776367,60.279998779296875,1.3539981617135153,6.567032028709001
350,43.7400016784668,58.31999969482422,1.3333332751913258,7.328947430244476
351,43.869998931884766,58.08000183105469,1.3239116308444236,7.768622001568751
352,44.220001220703125,58.810001373291016,1.3299411974180833,7.576228468923809
353,43.95000076293945,58.459999084472656,1.3301478514141156,7.511508130709565
354,43.8849983215332,58.150001525878906,1.325054204168586,7.721661476123764
355,44.25,59.08000183105469,1.33514128431762,7.352306349918585
356,44.290000915527344,58.880001068115234,1.3294197302098696,7.613748804137423
357,46.119998931884766,59.939998626708984,1.29965307924736,9.364641238450638
358,46.119998931884766,59.97999954223633,1.3005204018070682,9.324640322923294
359,46.7400016784668,59.81999969482422,1.2798459038648986,10.436968806959392
360,46.29999923706055,59.720001220703125,1.2898488597144646,9.861120395811561
361,45.35499954223633,58.959999084472656,1.2999669205060145,9.169596267129016
362,46.125,59.334999084472656,1.2863956441078082,9.977322456947427
363,46.41999816894531,59.650001525878906,1.2850065462903095,10.115439305071767
364,48.119998931884766,60.779998779296875,1.2630922719955315,11.59665533700602
365,48.21500015258789,61.599998474121094,1.277610666372979,10.9225781941198
366,48.709999084472656,62.02000045776367,1.2732498793565747,11.26289809700257
367,48.630001068115234,62.279998779296875,1.2806908782926474,10.880022252312777
368,48.34000015258789,62.350101470947266,1.2898241885423192,10.364476087990091
369,48.38999938964844,62.57500076293945,1.2931391103990273,10.216375980396045
370,48.599998474121094,62.849998474121094,1.2932098857490284,10.263938359327916
371,49.029998779296875,62.54999923706055,1.2757495572990418,11.224421129136452
372,48.77000045776367,62.040000915527344,1.2720935069347785,11.335060176157988
373,48.904998779296875,62.13999938964844,1.2706267445190977,11.442420085852099
374,48.880001068115234,62.45000076293945,1.277618645627977,11.09402205006311
375,48.54999923706055,62.18000030517578,1.2807415300165608,10.857137343875088
376,48.3650016784668,62.345001220703125,1.2890519809174439,10.407978860134385
377,48.06999969482422,62.38999938964844,1.2978988929838933,9.909855542256317
378,49.029998779296875,63.09000015258789,1.2867632413490475,10.684420213609108
379,49.43000030517578,62.88999938964844,1.2723042484598825,11.498826170538088
380,49.98500061035156,63.439998626708984,1.2691807112546274,11.801311356921964
381,49.2400016784668,63.095001220703125,1.2813769104377442,11.001985095009566
382,49.720001220703125,63.19499969482422,1.2710176617717013,11.639269338034602
383,49.72999954223633,63.44499969482422,1.2757892676218419,11.404626831153358
384,49.5099983215332,63.34000015258789,1.2793375540277419,11.171702930755224
385,49.744998931884766,63.790000915527344,1.2823399796002455,11.082664779829464
386,49.310001373291016,63.38999938964844,1.2855404101445416,10.8145069561021
387,49.209999084472656,63.5,1.2903881565004194,10.550902117552063
388,49.4900016784668,63.880001068115234,1.2907657890807782,10.600987028990367
389,49.400001525878906,63.39500045776367,1.2832995647693104,10.947746763664405
390,49.46500015258789,63.36000061035156,1.2809056992803167,11.082584964853872
391,49.86000061035156,63.540000915527344,1.274368233808959,11.509308177407156
392,50.029998779296875,63.439998626708984,1.268039179984177,11.870428865059644
393,50.310001373291016,63.47999954223633,1.2617769391661577,12.260513929085839
394,50.31999969482422,63.400001525878906,1.2599364449598767,12.355869438562017
395,49.9900016784668,63.290000915527344,1.2660531864472715,11.95899074436408
396,49.84000015258789,63.525001525878906,1.2745786783987487,11.493586721415902
397,50.064998626708984,63.619998931884766,1.2707480410864203,11.744188574902786
398,49.810001373291016,63.279998779296875,1.270427565441279,11.692511129239485
399,51.540000915527344,63.999000549316406,1.2417345636879018,13.630800983330623
