,cat,noc,Ratio,Spread
657,215.75,467.7200012207031,2.1678794958085894,28.473744745551507
658,214.72999572753906,462.6549987792969,2.154589521653688,31.181961432108018
659,215.64999389648438,460.95001220703125,2.1374914224588153,35.01266319753345
660,215.5399932861328,462.9100036621094,2.147675689344524,32.79850822716353
661,217.05999755859375,463.55999755859375,2.135630713961743,35.66058238114298
662,218.1992950439453,463.8900146484375,2.1259922703004612,37.96298571982786
663,218.39999389648438,465.3599853515625,2.130769223245173,36.956742678879756
664,217.57000732421875,464.1400146484375,2.1332904307751606,36.25897579693291
665,217.8300018310547,457.19500732421875,2.098861513478807,43.80471722256065
666,219.00999450683594,455.57000732421875,2.0801334128612066,48.156166517129385
667,219.43499755859375,457.9700012207031,2.0870417495660214,46.738169623200555
668,219.24000549316406,456.7550048828125,2.0833561094626694,47.50262419913887
669,218.25999450683594,457.82000732421875,2.097590116588589,44.173243073708285
670,218.8000030517578,459.93499755859375,2.1020794842027253,43.30597746219039
671,219.99000549316406,462.3999938964844,2.101913643121632,43.590558628888154
672,222.77000427246094,476.5400085449219,2.1391569753802453,35.87391072355158
673,222.19000244140625,473.3299865722656,2.1302938087733607,37.74380100252538
674,222.7449951171875,475.9700012207031,2.1368381407191324,36.386132779139054
675,222.36000061035156,476.4049987792969,2.1424941422541024,35.06158054523278
676,222.80999755859375,477.6499938964844,2.143754764733453,34.856332442814484
677,222.47000122070312,478.46771240234375,2.150706656074839,33.2530304374777
678,222.89999389648438,478.2799987792969,2.145715620797244,34.43426991167221
679,223.24000549316406,480.9100036621094,2.1542285962577417,32.58988378475474
680,223.3029022216797,482.1499938964844,2.159174776053019,31.49522050419214
681,222.82000732421875,480.5299987792969,2.1565837132394132,31.99945577002152
682,223.08999633789062,479.75,2.150477421109344,33.4032816043293
683,222.56500244140625,480.135009765625,2.157279915974337,31.805239530876612
684,222.875,480.114990234375,2.154189524326977,32.54152844438054
685,223.5800018310547,478.7799987792969,2.141425864827932,35.50547216704465
686,224.19500732421875,479.739990234375,2.1398335135117477,35.96649062788217
687,224.88999938964844,480.7442932128906,2.137686400096184,36.568011706933
688,224.7899932861328,482.8949890136719,2.1482050066125495,34.186245344461874
689,226.30499267578125,488.3999938964844,2.1581494430226598,32.18174440710332
690,226.47000122070312,489.739990234375,2.1624938737784785,31.223010970359248
691,226.69000244140625,488.34698486328125,2.154250207789851,33.1243433720367
692,227.11000061035156,492.04998779296875,2.1665712054537387,30.391773339894804
693,229.55999755859375,485.05999755859375,2.1129987921122244,43.04263977149535
694,230.3000030517578,483.57000732421875,2.099739474235008,46.24246049568965
695,231.27000427246094,483.0050048828125,2.088489626669357,49.0487134111007
696,231.16000366210938,480.69000244140625,2.0794687438404753,51.10955233721504
697,228.97999572753906,477.2550048828125,2.084265061523948,49.50750075359415
698,229.41000366210938,474.44000244140625,2.06808768086763,53.31606430256577
699,229.8000030517578,472.44000244140625,2.055874656951152,56.217183082888006
700,225.13999938964844,466.55499267578125,2.072288326999226,51.334953391849446
701,225.15499877929688,463.42999267578125,2.0582709475175727,54.494610450461074
702,226.25,467.70001220703125,2.0671823743957183,52.75466196711941
703,227.16000366210938,469.4100036621094,2.0664289315663877,53.14729275159923
704,226.80999755859375,468.7149963378906,2.06655350903041,53.033588366321034
705,224.7100067138672,466.20001220703125,2.074674016634531,50.69640800945181
706,223.6300048828125,462.9100036621094,2.0699816373240494,51.49100256507709
707,217.0399932861328,454.82000732421875,2.0955585209800973,44.35435145189647
708,216.72500610351562,458.2200012207031,2.1142922520064014,40.226559324566075
709,216.64999389648438,462.4599914550781,2.134594989538943,35.8132485407148
710,216.55999755859375,462.4715881347656,2.1355356176047082,35.59370950935702
711,215.83999633789062,462.9515075683594,2.1448828549997914,33.45018074956554
712,216.92999267578125,464.3500061035156,2.1405523522859418,34.570189157307745
713,215.10000610351562,464.6400146484375,2.160111582818051,30.05187843608585
714,205.94000244140625,458.635009765625,2.227032166303461,14.892103201707847
715,206.55999755859375,460.0899963378906,2.2273915655299104,14.869655393950076
716,208.7100067138672,461.30999755859375,2.2102917096401167,18.617389198238165
717,208.14999389648438,461.6600036621094,2.2179198520260286,16.973437308243867
718,208.0399932861328,462.95001220703125,2.2252933433347204,15.429265248030198
719,206.99000549316406,460.2699890136719,2.2236338798921986,15.683223825734139
720,206.85000610351562,461.2200012207031,2.2297316297389473,14.409733986187668
721,207.1199951171875,456.1499938964844,2.2023464882682955,20.103568365417267
722,206.27000427246094,452.6099853515625,2.1942598340848067,21.679618161645784
723,206.2100067138672,452.2349853515625,2.1930797275957348,21.91598992719893
724,206.7550048828125,451.239990234375,2.1824864190839546,24.170238515835685
725,205.72000122070312,450.8399963378906,2.1915224269040072,22.178789598858636
726,206.61000061035156,451.94000244140625,2.1874062296419314,23.13518457127939
727,206.72000122070312,454.5050048828125,2.198650358934371,20.824345645164932
728,207.6699981689453,458.3299865722656,2.207011078217478,19.19439326609504
729,205.61500549316406,454.07000732421875,2.2083505347050894,18.706179202248485
730,206.0800018310547,453.92999267578125,2.202688221285611,19.920597924066875
731,205.89999389648438,451.739990234375,2.1939776766651384,21.694680405714827
