,txn,avgo,Ratio,Spread
1244,157.5399932861328,443.760009765625,2.8168086116370694,56.11360236278168
1245,159.0,446.8500061035156,2.8103773968774566,57.6857937155377
1246,159.77000427246094,449.5400085449219,2.8136696283634492,57.45461862520844
1247,159.69000244140625,449.760009765625,2.816456903309597,56.97915039299792
1248,159.6699981689453,453.095703125,2.837700935184979,53.57957809940851
1249,160.30999755859375,456.1099853515625,2.8451749254431435,52.60898323955476
1250,160.63999938964844,457.3349914550781,2.8469558839188376,52.43776028650072
1251,159.83999633789062,453.0199890136719,2.834209205410761,54.19814133818349
1252,160.97000122070312,454.54998779296875,2.823818005503667,56.27654709907162
1253,161.69000244140625,457.32000732421875,2.8283752886326035,55.805681946037765
1254,161.72999572753906,456.8699951171875,2.8248933851878695,56.383403296147634
1255,164.5,462.7650146484375,2.813161183273176,59.33374022760822
1256,163.85000610351562,462.4599914550781,2.822459409387568,57.56316094982671
1257,163.74000549316406,459.55999755859375,2.806644571523358,60.11189379615732
1258,162.1300048828125,458.1499938964844,2.825818664642828,56.38073957438755
1259,162.27999877929688,459.69500732421875,2.8327274512086396,55.31469633988567
1260,161.89999389648438,457.8399963378906,2.8279185521811963,55.95625120289125
1261,162.12899780273438,460.20001220703125,2.838480583016777,54.32750539072239
1262,157.00999450683594,464.6449890136719,2.9593338339582074,33.53619679817993
1263,160.3000030517578,471.1199951171875,2.938989308472264,37.56705836949769
1264,160.25929260253906,468.739990234375,2.9248849325505417,39.81706401776856
1265,156.89999389648438,461.82769775390625,2.9434526177139277,36.002227007791674
1266,157.67999267578125,462.0899963378906,2.9305556684546006,38.230670879316364
1267,157.49000549316406,461.5799865722656,2.9308525650683324,38.13400130863042
1268,157.88999938964844,461.0799865722656,2.920260867405481,39.91128764081705
1269,158.38999938964844,465.0400085449219,2.9360440074306515,37.547897946069185
1270,158.19500732421875,461.1199951171875,2.914883363999773,40.84525012260141
1271,157.80050659179688,457.1400146484375,2.8969489675402698,43.56548538526491
1272,158.75999450683594,457.94000244140625,2.8844798329952583,45.829396343124955
1273,158.39999389648438,456.5299987792969,2.8821339417326164,46.08982281612626
1274,157.10000610351562,457.4100036621094,2.9115848879134663,41.05861299103216
1275,156.7550048828125,455.3900146484375,2.9051066981171014,41.97692183491918
