,cb,blk,Ratio,Spread
535,209.3800048828125,667.4849853515625,3.187911786157164,22.315997686407393
536,209.75,663.1099853515625,3.161430204298272,27.915793682063047
537,210.32009887695312,665.8800048828125,3.166031246839527,27.032974249365104
538,210.3800048828125,667.469970703125,3.172687304931494,25.641315467940096
539,209.42999267578125,667.5,3.1872225724295244,22.46645778565084
540,207.9550018310547,663.5,3.19059409082661,21.583790971065802
541,206.22500610351562,659.6649780273438,3.198763285264357,19.69200266660811
542,200.7100067138672,626.0999755859375,3.11942581158152,35.00068534944295
543,201.1300048828125,624.5399780273438,3.10515568470865,37.9510041625906
544,201.99000549316406,628.2899780273438,3.1105003264560382,37.04786687750117
545,203.3800048828125,626.010009765625,3.0780312456297354,43.92915447377356
546,203.52000427246094,623.10498046875,3.0616399734080817,47.29762418883319
547,203.5500030517578,624.25,3.0668140046220898,46.25190971067877
548,201.5399932861328,617.6799926757812,3.064801097809114,46.168175410197016
549,197.8800048828125,593.7100219726562,3.000353786752028,58.02247503471869
550,199.3300018310547,593.5399780273438,2.9776750743744436,62.99244842077575
551,200.2938995361328,601.9299926757812,3.0052337793103563,57.79322736544167
552,199.5500030517578,600.3300170898438,3.0084189822544607,56.93068008845409
553,199.4600067138672,602.0800170898438,3.0185500693056224,54.8827649291677
554,198.11000061035156,598.6599731445312,3.021856399475728,53.83387944031471
555,197.61000061035156,598.739990234375,3.0299073345734846,52.09871078392336
556,198.69000244140625,598.5,3.0122300701893536,55.91383446338727
557,198.83999633789062,596.9400024414062,3.0021123186253766,57.97035728745845
558,198.60499572753906,596.0349731445312,3.0011076557319627,58.09746332760732
559,199.49000549316406,596.8300170898438,2.9917790398291175,60.23206998226316
560,197.97999572753906,593.030029296875,2.995403788739371,59.03346771707913
561,197.69000244140625,589.7999877929688,2.9834588522896133,61.303543537323314
562,198.0800018310547,591.22998046875,2.9848039933532444,61.1645670630005
563,202.19000244140625,600.5999755859375,2.970473160560887,65.39991984328309
564,199.47999572753906,599.655029296875,3.0060910474247122,57.37392241672193
565,199.6999969482422,597.510009765625,2.99203815171057,60.24721267815027
566,199.4499969482422,596.3900146484375,2.990173094879527,60.53963201206397
567,198.0399932861328,592.72998046875,2.99298121875999,59.53212665139505
568,201.3249969482422,608.7349853515625,3.0236433357953043,54.40147968349253
569,199.27000427246094,600.280029296875,3.012395325069171,56.053787045053575
570,193.5,583.510009765625,3.0155556060239017,53.723343355203376
571,193.47999572753906,581.2100219726562,3.0039799194079135,55.95711094236946
572,192.9949951171875,579.5650024414062,3.0030053478303493,55.996631433619534
573,192.60000610351562,582.489990234375,3.0243508399543217,51.76411027115454
574,191.16000366210938,580.030029296875,3.0342645856092605,49.45722661520278
575,190.64500427246094,586.3460083007812,3.075590732305804,41.43644351820114
576,189.0,586.219970703125,3.101692966683201,36.11701831877496
577,187.97000122070312,581.135009765625,3.0916369952208016,37.79237107008429
578,189.5500030517578,585.1300048828125,3.0869427352266468,39.027660964533304
579,189.26499938964844,587.375,3.103452840695307,35.839217331721436
580,189.0399932861328,588.7835083007812,3.114597594222259,33.68587062150686
581,188.74000549316406,588.4099731445312,3.1175689097129053,33.06635524680211
582,190.1580047607422,588.0399780273438,3.092375620827631,38.13035778218022
583,189.27999877929688,582.5399780273438,3.077662625656467,40.723891830925474
584,188.75,606.2501220703125,3.211921176531457,15.259291168313657
585,187.64999389648438,607.989990234375,3.2400213696237468,9.87806935335947
586,188.14999389648438,607.8623046875,3.2307325240835847,11.660906466782071
587,188.56500244140625,609.3800048828125,3.2316707607084627,11.517010357985773
588,188.83999633789062,611.1400146484375,3.236284825778789,10.667313749475047
589,189.60000610351562,616.1400146484375,3.249683516951178,8.18317645780643
590,189.44000244140625,614.6099853515625,3.244351654512152,9.183545130694133
591,189.39500427246094,618.0999755859375,3.2635495215953414,5.5445973166758815
592,188.30499267578125,616.9500122070312,3.276333799971412,3.086291891983242
593,189.16000366210938,611.0,3.2300697196612993,11.866649645887255
594,189.9499969482422,613.4099731445312,3.229323416686729,12.07179375156567
595,190.64999389648438,614.1599731445312,3.2214004343372626,13.63899584248883
596,190.00999450683594,610.2449951171875,3.2116468225845503,15.435381885100346
597,189.52999877929688,609.2899780273438,3.214741634314298,14.801467614199273
598,189.39999389648438,621.6199951171875,3.2820486544309544,2.041094953463576
599,188.1999969482422,622.1199951171875,3.3056323337150735,-2.4312587040071865
600,185.72999572753906,615.3400268554688,3.313089113285482,-3.827743221930982
601,186.11000061035156,611.0399780273438,3.2832194724809285,1.7302369603596528
602,185.55999755859375,616.219970703125,3.3208664518792257,-5.270432540867327
603,186.5500030517578,620.25,3.3248458314305855,-6.023243551939922
604,186.9199981689453,624.8900146484375,3.343088063181118,-9.438462204721654
605,191.75999450683594,640.1849975585938,3.338470045355431,-8.711590073389184
606,192.75,640.4849853515625,3.322879301434825,-5.7343595805555285
607,193.0500030517578,642.1500244140625,3.326340400222104,-6.4062976008834855
608,193.08999633789062,644.010009765625,3.3352841782578095,-8.133893052057838
609,193.22000122070312,643.5,3.3304005586097176,-7.19352771554089
610,193.72000122070312,646.8400268554688,3.339046163429097,-8.878403004462038
611,194.57000732421875,648.0999755859375,3.33093463118386,-7.324573867313015
612,193.76499938964844,639.0,3.297809212256202,-0.8894185693500365
613,195.2899932861328,640.3499755859375,3.2789697250269074,2.808797918195742
614,195.4499969482422,635.5499877929688,3.251726772660278,8.138446335151903
615,195.25,637.8499755859375,3.2668372629241356,5.17640801780748
616,194.64999389648438,635.7650146484375,3.266195913607579,5.275166870963508
617,195.13009643554688,636.6099853515625,3.262489984787355,6.0194811071040615
618,194.82000732421875,637.1199951171875,3.2703006424637624,4.482982384710899
619,197.38999938964844,639.2899780273438,3.238715132499613,10.82045226077627
620,196.3699951171875,631.3900146484375,3.2153079917919416,15.34389230078465
621,196.66000366210938,632.7000122070312,3.2172277047960516,14.993910937070146
622,196.08999633789062,631.0999755859375,3.218420048815053,14.707050526915387
623,195.1699981689453,631.2999877929688,3.2346159436169875,11.461565498782525
624,194.75,628.6099853515625,3.2277791288912066,12.761246685634879
625,194.4600067138672,629.1099853515625,3.235163856994251,11.30128100197293
626,194.75999450683594,619.1400146484375,3.178989690445417,22.26430223605268
627,194.1199951171875,620.8099975585938,3.1980734245527853,18.475727341164195
628,193.4499969482422,617.3900146484375,3.1914707903232538,19.677813213492634
629,194.03500366210938,619.4400024414062,3.1924136921196595,19.56437497832018
630,194.8300018310547,621.8900146484375,3.191962268663861,19.746047700753586
631,194.86000061035156,621.2249755859375,3.1880579577137502,20.51039181634905
632,193.6199951171875,617.719970703125,3.1903728245073717,19.910602630085343
633,193.05999755859375,600.875,3.112374430739513,34.9018116604717
