,mo,mdlz,Ratio,Spread
95,53.68165969848633,64.43059539794922,1.2002347870732093,7.05596209407034
96,54.27652359008789,64.92446899414062,1.1961795763573422,7.36929108090847
97,53.01963424682617,65.46772766113281,1.2347827100495663,5.120492140272107
98,49.4792366027832,65.11213684082031,1.3159486950766286,0.6719283235817832
99,49.5943717956543,64.75654602050781,1.305723687504841,1.1837522358591193
100,50.054908752441406,64.87508392333984,1.2960783575532058,1.6901415245200317
101,50.88964080810547,65.56649780273438,1.2884055922102566,2.1314201500538292
102,51.56126022338867,65.3195571899414,1.2668339933303616,3.2897170150640864
103,52.040992736816406,64.91458892822266,1.2473741470788435,4.345659944213979
104,51.043155670166016,60.19316864013672,1.1792603307894374,7.713061827393419
105,49.018699645996094,60.361087799072266,1.2313890053181498,4.7980501738369
106,49.018699645996094,60.44010543823242,1.2330009950227074,4.719032534676744
107,50.00693893432617,61.279685974121094,1.2254236567968968,5.220446665725463
108,50.78409957885742,62.22792434692383,1.2253426734542465,5.3267790755021895
109,51.705177307128906,61.60564422607422,1.1914792180314266,7.198918755704115
110,52.29045104980469,61.73405075073242,1.18059893367401,7.864701428839227
111,52.22328567504883,62.978607177734375,1.205948771006268,6.529004717885757
112,51.897071838378906,62.781063079833984,1.2097226463055697,6.283891839463381
113,51.88747787475586,62.1390266418457,1.197572693585814,6.912909715848999
114,51.95463943481445,62.267433166503906,1.19849610821818,6.875638298775884
115,51.63801574707031,61.6451530456543,1.193793993704178,7.068274828538948
116,51.41733932495117,61.68466567993164,1.1996860687421464,6.729314571934582
117,51.8203125,62.46498107910156,1.2054149823797677,6.4958149946416075
118,47.48356628417969,61.85258102416992,1.3026102684451826,1.2234525067856217
119,46.68721389770508,60.4796142578125,1.2954213629095008,1.5158061909918052
120,46.95586013793945,60.05488586425781,1.2789646635763487,2.3050750148868264
121,45.24802780151367,58.474491119384766,1.2923102720828117,1.5680208562254327
122,45.277374267578125,57.753440856933594,1.2755474846139485,2.3288929057180727
123,44.67093276977539,58.31645584106445,1.3054676100366032,0.9429650664049538
124,44.38727951049805,57.891727447509766,1.3042413972187183,0.9827892040348607
125,44.31881332397461,58.07939529418945,1.3104907586226129,0.7022159324467785
126,44.700279235839844,59.08689498901367,1.3218462166034728,0.2123477054972034
127,40.59215545654297,59.541255950927734,1.4668168093382288,-5.816545805577922
128,41.58005905151367,60.29194259643555,1.4500206101617041,-5.2266933043952815
129,42.45059585571289,61.8822135925293,1.457746642776543,-5.635686420132222
130,42.24518585205078,61.862457275390625,1.4643670285187662,-5.894661906818049
131,42.24518585205078,60.9636116027832,1.4430901503496105,-4.995816234210627
132,40.846466064453125,61.63910675048828,1.5090438094014227,-7.569308959888714
133,40.85625076293945,61.6788444519043,1.5096550295274018,-7.595769281379942
134,41.325748443603516,62.92056655883789,1.5225511679408401,-8.20040491204738
135,40.80734634399414,62.066261291503906,1.5209580345730707,-8.049547138771258
136,40.25959396362305,61.99672317504883,1.5399242036833898,-8.723283479781953
137,40.89537811279297,61.95698928833008,1.5150120171880395,-7.820820127205918
138,40.61172103881836,62.02652359008789,1.5273059600404617,-8.275263861254954
139,41.03231430053711,61.867584228515625,1.5077771089237777,-7.54559904120824
140,41.384437561035156,62.14573287963867,1.5016691428507167,-7.345932835131675
141,41.042091369628906,61.55963897705078,1.4999147685394227,-7.224386762551502
142,40.71931457519531,60.47685623168945,1.485213021452225,-6.579597087348324
143,41.07143783569336,60.33778381347656,1.4690935353872534,-5.962709811935815
144,41.345314025878906,59.66228485107422,1.4430241070059435,-4.9155736208005845
145,42.02021789550781,61.01327896118164,1.451998157479909,-5.350754627183802
146,41.39421844482422,61.04308319091797,1.4746765486654712,-6.230010942852628
147,41.834373474121094,60.94374084472656,1.4567862688902606,-5.533398731070092
148,42.14737319946289,61.579505920410156,1.4610520477512203,-5.744437763787436
149,42.87118911743164,62.34440612792969,1.4542261927271838,-5.527153497058171
150,43.17440414428711,62.52321243286133,1.4481546108641428,-5.294511138948343
151,43.105934143066406,63.20864486694336,1.4663559930555519,-6.0728541743052045
152,43.03746795654297,63.77486801147461,1.4818452627341183,-6.731982743744842
153,42.90053176879883,63.61593246459961,1.4828704876536496,-6.758863223053067
154,43.08637237548828,64.4603042602539,1.4960717439494906,-7.3510579747324325
155,42.87118911743164,64.33116149902344,1.5005686295010199,-7.513908868151921
156,43.26243591308594,64.6987075805664,1.4954938670246367,-7.350551278261909
157,43.28199768066406,63.82453918457031,1.474620918735539,-6.449838475149127
158,43.135276794433594,63.34771728515625,1.4685826078512838,-6.17210998184307
159,43.252655029296875,63.5165901184082,1.4685015307241993,-6.181706019662043
160,43.252655029296875,63.50666046142578,1.4682719573725591,-6.171776362679621
161,43.76128005981445,64.04308319091797,1.4634645765247642,-6.018018625305848
162,44.14274978637695,63.86427688598633,1.4467670726234572,-5.321575676133127
163,44.16231155395508,63.77486801147461,1.4441016732912177,-5.20562239450472
164,44.289466857910156,64.74838256835938,1.4619363736322608,-6.006593128764605
165,44.73940658569336,65.5232162475586,1.4645526449273787,-6.170879562447913
166,44.45574951171875,65.0761947631836,1.4638420334366242,-6.108767510364137
167,44.612247467041016,65.11593627929688,1.4595977556926207,-5.936148593177519
168,44.475311279296875,64.92719268798828,1.4598479655433394,-5.933221028052143
169,44.38727951049805,64.08281707763672,1.4437203132145207,-5.208300426092093
170,44.53399658203125,63.29804992675781,1.4213422280698147,-4.224445045471624
171,44.798091888427734,64.1722183227539,1.4324765992841517,-4.740248416293175
172,45.37518310546875,64.03314971923828,1.4111931971800862,-3.818093921003202
173,44.8763427734375,62.314605712890625,1.3885847611845703,-2.7764530015967193
174,44.710060119628906,62.066261291503906,1.3881945388898094,-2.753746393434694
175,44.132965087890625,61.4404296875,1.3921663673660183,-2.9110058575715794
176,44.132965087890625,61.45036697387695,1.3923915343439714,-2.9209431439485325
177,44.37749481201172,61.55963897705078,1.3871814810147496,-2.6983997054309423
178,44.01559066772461,60.32784652709961,1.370601771143249,-1.9576943162377256
179,43.59499740600586,59.602684020996094,1.3671909064682026,-1.803257268608659
180,43.9666862487793,61.01327896118164,1.3877161134215712,-2.7094877681114635
181,44.16231155395508,60.54639434814453,1.37099694779727,-1.977148731174642
182,44.573123931884766,60.92387771606445,1.3668298818177158,-1.797178844178459
183,44.16231155395508,61.4901008605957,1.3923659948250329,-2.920855243625814
184,42.029998779296875,59.48347854614258,1.4152624381098706,-3.8076820085863954
185,41.7599983215332,59.841094970703125,1.432976469729563,-4.531676473574342
186,42.0099983215332,59.17552947998047,1.408605852041862,-3.5268726316818455
187,42.290000915527344,59.90069580078125,1.4164269213526526,-3.8720884792432297
188,42.90999984741211,59.980167388916016,1.397813274346432,-3.110250405859409
189,42.91999816894531,59.354339599609375,1.3829063870406944,-2.4708553601072065
190,43.0099983215332,59.354339599609375,1.3800125997655128,-2.348729346631414
191,43.27000045776367,59.40400695800781,1.3728681841820807,-2.045585921048014
192,41.68000030517578,58.559635162353516,1.4049816394814574,-3.358770245888527
193,41.470001220703125,57.96360778808594,1.3977238023120357,-3.0477018442756627
194,40.790000915527344,57.19871139526367,1.402272863727495,-3.205534180744669
195,41.40999984741211,57.75499725341797,1.3947113611744515,-2.9205103773803796
196,41.16999816894531,56.66999816894531,1.3764877505312039,-2.161182387631994
197,40.380001068115234,54.83000183105469,1.3578504304287755,-1.3931753053995573
198,41.369998931884766,56.349998474121094,1.362098137031638,-1.5697909765986233
199,42.5,57.529998779296875,1.353647030101103,-1.2164324851041408
200,42.900001525878906,57.2400016784668,1.334265725933307,-0.38365195185575174
201,42.9900016784668,56.0099983215332,1.3028610405844199,0.9684774185536418
202,42.81999969482422,55.2599983215332,1.290518419322003,1.487792648047604
203,43.459999084472656,55.619998931884766,1.2797975173394935,1.9962413884721946
204,44.349998474121094,56.279998779296875,1.268996633948863,2.5439292430060636
205,44.75,56.83000183105469,1.2699441749956355,2.536709623666569
206,45.88999938964844,57.68000030517578,1.2569187420426695,3.233637202661294
207,45.22999954223633,56.939998626708984,1.2588989432453501,3.0780498410943853
208,44.59000015258789,57.439998626708984,1.2881811713421873,1.7096004903182325
209,44.77000045776367,58.349998474121094,1.3033280741010689,1.0438526698577226
210,44.66999816894531,57.70000076293945,1.2916947196799446,1.5581519347515658
211,43.560001373291016,56.90999984741211,1.3064737845097198,0.8419389192326483
212,44.47999954223633,57.349998474121094,1.289343504144238,1.6503349401727638
213,45.40999984741211,58.7400016784668,1.293547718032295,1.5222988162881654
214,45.7400016784668,59.310001373291016,1.296676851702273,1.4000962296640245
215,46.310001373291016,59.900001525878906,1.2934571312801955,1.5835591036340466
216,45.41999816894531,60.310001373291016,1.3278292339193958,-0.03413362209049153
217,46.310001373291016,61.70000076293945,1.332325608578464,-0.21644013342650026
218,46.27000045776367,61.47999954223633,1.3287226914630506,-0.05071829123849425
219,46.13999938964844,61.869998931884766,1.340918936937944,-0.6171230728778505
220,44.84000015258789,62.58000183105469,1.395628938851441,-3.091164362857631
221,44.90999984741211,62.0,1.3805388601793256,-2.4161762075847033
222,45.5,63.220001220703125,1.3894505762791896,-2.835574712472363
223,45.880001068115234,64.38999938964844,1.403443720370724,-3.489929138256917
224,45.900001525878906,63.91999816894531,1.3925925064056162,-2.9927882282962326
225,45.209999084472656,63.38999938964844,1.402123438914638,-3.3990906111026273
226,44.220001220703125,64.9800033569336,1.46947086302908,-6.332475550255131
227,44.380001068115234,64.80000305175781,1.4601172035192516,-5.93536290738531
228,43.959999084472656,64.0999984741211,1.4581437627181888,-5.805281451424468
229,43.65999984741211,64.6500015258789,1.4807604615626437,-6.762369489312794
230,43.58000183105469,65.0,1.49150980424424,-7.220921544097683
231,43.66999816894531,64.44999694824219,1.4758415308126571,-6.548797655230514
232,44.20000076293945,64.98999786376953,1.4703619172391948,-6.369609746348628
233,44.79999923706055,65.8499984741211,1.4698660624004443,-6.415440384439156
234,45.15999984741211,66.30999755859375,1.4683347604659844,-6.386935415008621
235,45.02000045776367,66.66999816894531,1.4808973232128901,-6.936908673796664
236,44.7400016784668,66.69000244140625,1.4906124260049796,-7.336858243130555
237,45.150001525878906,66.1500015258789,1.4651162633508064,-6.240506638739339
238,45.81999969482422,66.05000305175781,1.4415103337335629,-5.231351868138978
239,46.58000183105469,67.61000061035156,1.4514812785017166,-5.760061940411218
240,47.0099983215332,68.08999633789062,1.4484152046161978,-5.656572466195291
241,47.630001068115234,68.30999755859375,1.4341800551485238,-5.0352588490133865
242,47.189998626708984,67.43000030517578,1.4289044769543857,-4.752324406528841
243,46.209999084472656,67.29000091552734,1.4561783650443292,-5.942138732302196
244,46.369998931884766,68.02999877929688,1.4671123645965483,-6.465024258377687
245,46.86000061035156,67.58999633789062,1.4423814651628435,-5.360112371077326
246,46.709999084472656,67.05999755859375,1.4356668566256907,-5.033658673028929
247,46.959999084472656,67.37999725341797,1.434838129622051,-5.014420016683308
248,46.810001373291016,67.5999984741211,1.444135793439487,-5.437961142268469
249,47.130001068115234,67.26000213623047,1.427116499297806,-4.663740128989771
250,46.95000076293945,66.38999938964844,1.4140574720086945,-4.037989409359339
251,46.560001373291016,66.16000366210938,1.420962236054869,-4.33720468142659
