,amzn,tgt,Ratio,Spread
602,119.24949645996094,163.9600067138672,1.3749324867708619,10.206643612032911
603,119.52149963378906,163.24000549316406,1.3657794287498686,11.327271330792206
604,121.4314956665039,164.5399932861328,1.3550026077091308,12.840467704458268
605,121.0824966430664,163.24000549316406,1.3481717838571818,13.626423787366411
606,120.1314926147461,161.8800048828125,1.3475234624941452,13.585714956937641
607,122.3290023803711,160.07000732421875,1.3085204997135134,18.632368284860213
608,121.2037353515625,158.5399932861328,1.3080454395755468,18.505005378460545
609,121.31300354003906,157.25999450683594,1.2963160577829784,19.94594246991833
610,122.19850158691406,157.42999267578125,1.2883136096706447,21.080171661861307
611,123.59024810791016,157.64999389648438,1.275586029723281,22.910038194689726
612,123.32350158691406,157.25,1.2751016471031333,22.917147982245076
613,121.67549896240234,156.57000732421875,1.2867833595044371,21.169839862401496
614,120.9645004272461,156.31509399414062,1.2922394044702072,20.37754168662162
615,122.3185043334961,157.9600067138672,1.291382751731464,20.72690659123655
616,123.93699645996094,160.50999450683594,1.2950934675804433,20.56075433824129
617,124.5999984741211,160.55999755859375,1.2886035274867311,21.487269947640705
618,124.67549896240234,160.8249969482422,1.289948693100809,21.333473290651433
619,124.6500015258789,159.85000610351562,1.2823907272101296,22.27090961511255
620,125.54399108886719,160.91000366210938,1.2817021528988042,22.5276463536894
621,122.60850524902344,161.27499389648438,1.3153654680719542,17.839054318795867
622,121.74649810791016,161.03500366210938,1.3227074795972842,16.809416344855045
623,121.61650085449219,161.5500030517578,1.3283559543046217,16.10294733497833
624,121.94637298583984,161.91000366210938,1.3277147954282331,16.228806925918526
625,122.7800064086914,161.97999572753906,1.3192701357936463,17.386652146941323
626,122.3759994506836,161.03500366210938,1.315903480951794,17.736592726393646
627,122.3499984741211,161.0399932861328,1.3162239092319665,17.693306930896632
