,acn,ma,Ratio,Spread
616,293.1050109863281,330.29998779296875,1.1268998325258097,12.75236282414215
617,293.1499938964844,329.7699890136719,1.1249189694000763,13.335190183868345
618,292.760009765625,328.8900146484375,1.123411680822586,13.757161544145898
619,291.0249938964844,330.1099853515625,1.1343011503299967,10.499563104827981
620,288.1199951171875,325.1600036621094,1.1285575773033611,12.03787220293253
621,287.6099853515625,323.7247009277344,1.125568364853629,12.874212090540308
622,286.6499938964844,321.2799987792969,1.1208093689871772,14.191486386491245
623,285.2250061035156,319.94500732421875,1.1217284616626577,13.8529515630301
624,284.1499938964844,319.739990234375,1.1252507376468783,12.79545876535462
625,284.0199890136719,318.4200134277344,1.1211183217544824,13.962755956914517
626,278.43499755859375,324.55999755859375,1.1656580544990343,1.263677066360341
627,278.8599853515625,323.04998779296875,1.158466631150738,3.2727986441011545
628,276.7900085449219,321.2200012207031,1.1605187734533793,2.6717745094871326
629,278.7200012207031,321.69000244140625,1.1541690622578518,4.468384607312711
630,280.6199951171875,323.82501220703125,1.1539627177022835,4.564755159835155
631,280.8299865722656,323.3800048828125,1.1515152239613042,5.256379486722945
632,279.7900085449219,322.32000732421875,1.1520068532842853,5.0950118052417075
633,276.55999755859375,311.8800048828125,1.1277119165317306,11.741642617597673
634,278.5299987792969,316.7200012207031,1.137112708177863,9.215244212172589
635,280.18499755859375,317.3599853515625,1.1326801510319786,10.518914589632512
636,278.8900146484375,316.17999267578125,1.1337085448338862,10.17806060195522
637,278.8349914550781,315.8699951171875,1.132820502437105,10.423438126278878
638,277.79998779296875,315.19000244140625,1.1345932911858243,9.88790752847768
639,277.6600036621094,315.5199890136719,1.1363537594620043,9.39352156786111
640,279.0799865722656,312.989990234375,1.1215063970677404,13.591168818919467
641,280.5199890136719,314.45001220703125,1.120954030094824,13.822306545135742
642,279.9800109863281,314.45001220703125,1.1231159363815668,13.188148538272511
643,279.260009765625,313.7799987792969,1.1236123605475898,13.012582116570623
644,280.3999938964844,316.20001220703125,1.1276748184372758,11.931382543610592
645,280.9700012207031,317.2900085449219,1.1292664952358713,11.510811053249764
646,280.6300048828125,318.3500061035156,1.134411861042637,10.051516876906302
647,270.67999267578125,313.260009765625,1.1573075891901838,3.456074937769923
648,270.8299865722656,313.1400146484375,1.1562235726245265,3.752225056863889
649,271.7099914550781,316.8699951171875,1.166206636054367,1.0557350530121392
650,271.2200012207031,317.54998779296875,1.1708206856564571,-0.19970924242528887
651,272.69940185546875,318.760009765625,1.1689061567306571,0.32769829202316836
652,273.9599914550781,319.6499938964844,1.166776185817257,0.9181688231679426
653,275.1700134277344,319.3999938964844,1.160736920123623,2.589236132545633
654,277.04998779296875,319.69000244140625,1.1539072966150106,4.507096678660158
655,275.95001220703125,317.8699951171875,1.1519115095334942,5.035276762041345
656,275.7900085449219,317.7799987792969,1.152253486106751,4.937362484469983
657,276.30499267578125,318.739990234375,1.1535802778938105,4.582175842651619
658,276.44000244140625,319.94000244140625,1.1573578339452526,3.5407210574787733
659,278.5199890136719,321.7850036621094,1.1553389930886206,4.138486157210817
660,275.94000244140625,320.1400146484375,1.1601797920416297,2.7535016172358233
661,276.2799987792969,320.80999755859375,1.1611770630376654,2.4828153248292857
662,275.8699951171875,322.4100036621094,1.1687026837592542,0.4012949892458517
663,277.29998779296875,321.7650146484375,1.1603499055638842,2.7256880882347296
664,277.05999755859375,321.0150146484375,1.1586480093740272,3.193840085184373
665,278.95001220703125,323.1499938964844,1.1584512627898678,3.27852138201467
666,279.1499938964844,324.010009765625,1.1607021918323086,2.653366901987564
667,279.260009765625,323.8999938964844,1.1598509724622743,2.8925869993831235
668,276.95001220703125,322.8699951171875,1.165806033169008,1.2096912284647454
669,279.4700012207031,324.6400146484375,1.16162741342697,2.399183250099039
670,277.5150146484375,322.5799865722656,1.1623875089458402,2.1632468141386276
671,277.5799865722656,322.4100036621094,1.1615030595088405,2.409533691549992
672,279.3699951171875,323.7300109863281,1.1587858991461588,3.1917382975090014
673,279.07000732421875,323.9700012207031,1.160891506496864,2.59943805932107
674,279.0,323.05999755859375,1.157921138202845,3.427224107112348
