,amd,asml,Ratio,Spread
705,85.51000213623047,515.864990234375,6.0328029159971654,11.035758987693534
706,87.08999633789062,522.4400024414062,5.998852042827633,14.31165327193495
707,92.23999786376953,547.9650268554688,5.940644400976304,20.895723567231848
708,94.1500015258789,547.7000122070312,5.817312834100014,33.06917905276729
709,95.48500061035156,549.0399780273438,5.750012824190338,40.05263057997198
710,95.37000274658203,548.52001953125,5.751494219715837,39.855603405169326
711,93.78990173339844,543.322998046875,5.792979713224271,35.2010524525812
712,96.38929748535156,551.010009765625,5.716506128176345,43.720685327460764
713,95.12000274658203,548.6500244140625,5.767977381957942,38.16690506624767
714,98.00900268554688,538.0499877929688,5.489801681986848,66.77920288559895
715,94.93890380859375,531.6099853515625,5.599495718039266,54.077833210545045
716,95.50340270996094,533.6199951171875,5.587444844638308,55.58734641908749
717,96.0,536.9099731445312,5.592812220255534,55.393540176965566
718,96.368896484375,539.5499877929688,5.598798030030882,55.05351167323605
719,95.31999969482422,535.8900146484375,5.622010243014466,52.173850569740274
720,94.25,534.9500122070312,5.67586219848309,46.44264692170115
721,99.86000061035156,551.9998779296875,5.527737578167677,64.36986615953927
722,101.12999725341797,556.3300170898438,5.50113746859655,67.95786882669611
723,101.41999816894531,557.6599731445312,5.4985208362514655,68.4360028892012
724,102.52999877929688,560.010009765625,5.461913746542477,73.00656901863627
725,100.66000366210938,554.1900024414062,5.5055631062927874,67.16757973438976
726,102.46150207519531,562.0800170898438,5.485767880675219,70.50950023662486
727,102.48999786376953,561.6799926757812,5.480339588087127,71.08718944739658
728,102.70860290527344,545.0,5.3062741054188525,89.13013511383636
729,99.38990020751953,538.1199951171875,5.414232170407945,75.31877928560496
730,97.07009887695312,537.1400146484375,5.533527016690492,61.835323140645905
731,96.94999694824219,533.9099731445312,5.5070653940253855,64.31655628316074
732,97.11990356445312,532.5,5.4829131872707135,66.78585875104264
733,96.06500244140625,528.6300048828125,5.502836532016374,64.07878395888841
734,96.31500244140625,528.280029296875,5.48491944043979,65.98745300093518
735,97.69920349121094,528.0733032226562,5.405093228525266,74.82435954823407
736,99.16010284423828,531.1900024414062,5.3568924114147505,80.81603737587571
737,99.38500213623047,532.2230834960938,5.355164985221383,81.18515254003549
738,97.74250030517578,525.77001953125,5.37913413192489,77.3975890820299
739,98.32009887695312,530.7100219726562,5.397777545330135,76.05878309697314
740,97.43000030517578,527.6649780273438,5.415836768701237,73.55426376579967
741,96.63999938964844,526.47998046875,5.44784751442314,69.81378429498241
742,96.13500213623047,537.780029296875,5.594008606093341,55.36519180983456
743,93.21540069580078,526.8099975585938,5.651533905623449,48.13216890953678
744,91.49819946289062,521.3300170898438,5.697707934693099,42.90578808004799
745,88.59989929199219,514.7999877929688,5.810390213835122,31.365571336044617
746,89.45999908447266,516.2750244140625,5.771015310726412,35.253062387511626
747,91.41999816894531,524.5499877929688,5.737803525478022,39.198249996395624
748,93.51499938964844,532.8499755859375,5.698016137130199,43.96012097642987
749,91.82250213623047,550.02001953125,5.99003519546031,16.237739457575834
750,93.21479797363281,552.2999877929688,5.925024779318783,22.63842083876549
751,93.82499694824219,555.2999877929688,5.918465290217868,23.442873433358308
752,93.40499877929688,551.8900146484375,5.908570439066944,24.2342529878379
753,94.61000061035156,552.5549926757812,5.840344457363047,31.082188835152273
754,94.04000091552734,552.7349853515625,5.877658230225497,27.348376982144067
755,95.10690307617188,554.6799926757812,5.832173845798907,32.05526332234687
756,91.33000183105469,552.260009765625,6.046863009892567,10.927121211963744
757,90.88809967041016,547.6900024414062,6.0259814478188956,12.741968512033885
758,91.98690032958984,551.1099853515625,5.991178998063102,16.172759190005117
759,91.20999908447266,547.2249755859375,5.999616062698718,15.213965408401044
760,91.48999786376953,547.8073120117188,5.98761968305448,16.377358042654272
761,90.8949966430664,545.4299926757812,6.000660243353311,15.044979342243927
762,91.18000030517578,547.010009765625,5.999232374805929,15.241895624788334
763,91.72000122070312,547.655029296875,5.970944417881864,17.963659666840194
764,90.58999633789062,544.2000122070312,6.007285949954404,14.373351891838787
765,91.06999969482422,538.8599853515625,5.916986792108088,22.706091112758862
766,91.38899993896484,540.2050170898438,5.911050755021126,23.349953746634505
767,92.48899841308594,546.0,5.903404830500882,24.413212529848842
768,93.30000305175781,550.3150024414062,5.898338525628141,25.154640581130856
769,92.70999908447266,548.0800170898438,5.911768121046587,23.71108464115006
770,95.87000274658203,553.7050170898438,5.775581529432933,37.787992758794
771,99.01000213623047,556.5,5.620644258085128,54.570195851965345
772,99.88999938964844,558.0399780273438,5.586545013886277,58.51680166580824
773,99.18000030517578,558.439208984375,5.630562686691507,53.69088700153285
774,99.6449966430664,559.27001953125,5.612625203195947,55.75922345059727
775,98.56999969482422,557.25,5.65334281957252,51.07688014759746
776,98.69999694824219,559.7000122070312,5.670719650584542,49.43737141342516
777,101.06999969482422,577.9500122070312,5.718314177818564,45.9638025016582
778,100.40370178222656,577.9299926757812,5.756062599457725,41.82960524816739
779,100.91999816894531,580.9099731445312,5.756143318314947,42.06861597698279
780,100.80999755859375,581.1400146484375,5.76470616726939,41.15274554698457
781,101.65010070800781,580.935791015625,5.7150537674761,46.59482230559073
782,102.14009857177734,583.4500122070312,5.712252292345508,47.13562696924479
783,102.31500244140625,583.3800048828125,5.701803166323556,48.29612036161851
784,102.2500991821289,577.969970703125,5.652512567969632,53.30149739924301
785,102.87030029296875,577.1699829101562,5.610657121311098,57.96829884396258
786,103.93000030517578,578.4099731445312,5.565380269855788,63.335298507451434
787,103.10009765625,577.239990234375,5.598830683545742,59.331026105254445
788,103.25,577.719970703125,5.595350805841404,59.78565284553864
789,103.25,578.1199951171875,5.5992251343069,59.38562843147614
790,101.83999633789062,576.2899780273438,5.658778463770713,52.42459159644037
791,101.55919647216797,567.8599853515625,5.591418651162557,59.103860619508545
792,101.30419921875,563.530029296875,5.562750938685407,61.84396647328246
793,100.12000274658203,559.1400146484375,5.584698355069969,58.85078395405666
794,100.66999816894531,562.3200073242188,5.585775479806091,59.09988834118614
795,102.06600189208984,567.4000244140625,5.559148138416855,62.723638723220155
796,101.98300170898438,567.4500122070312,5.564162681015112,62.15616356120203
797,101.20999908447266,563.6599731445312,5.569212313440346,61.12670609417538
798,104.05000305175781,570.0,5.4781353511009865,72.49346163523276
799,106.80000305175781,574.6260986328125,5.380394028213043,85.01299101962152
800,107.05500030517578,577.9998779296875,5.399092768035263,83.22906192366011
801,108.92990112304688,577.760009765625,5.303961573535159,95.15851263040057
802,108.55999755859375,579.8800048828125,5.3415624348170265,90.73225245199481
803,107.64920043945312,577.739990234375,5.366876742938027,87.19365306264186
804,108.58999633789062,580.6199951171875,5.346901323309006,90.17929782154502
805,107.33000183105469,566.7000122070312,5.279977662714091,96.2434999615464
806,105.5,561.1500244140625,5.318957577384479,90.38384023958398
807,106.59010314941406,564.3300170898438,5.294394136187173,94.00039414570566
808,106.55000305175781,565.8300170898438,5.310464578916865,92.25037910648112
809,106.95999908447266,567.3300170898438,5.3041325911174475,93.30661163937455
810,106.5199966430664,563.7899780273438,5.292808822708895,94.10333499750655
811,106.29000091552734,563.6500244140625,5.302944957748343,92.80931726899499
812,107.91000366210938,580.6500244140625,5.380872993315884,85.90966798890034
813,106.1895980834961,574.8400268554688,5.413336496513305,80.9933258785409
814,104.58000183105469,571.2100219726562,5.461943124608335,74.58786217872014
815,105.30999755859375,571.7100219726562,5.42882950552307,78.63922043273138
816,105.41999816894531,570.6503295898438,5.41311268736055,80.38474174163596
817,105.16000366210938,570.530029296875,5.425351934467885,78.88403508888658
818,105.66000366210938,572.3300170898438,5.416713962268075,80.20143420813625
819,105.49099731445312,568.6699829101562,5.3906968119282705,82.8077520352929
820,104.44999694824219,568.739990234375,5.445093411694412,76.24734287659308
821,104.48699951171875,569.405029296875,5.4495299124080345,75.81300642829379
822,105.24909973144531,573.5,5.448977724876968,76.46955822671751
823,105.1707992553711,574.9299926757812,5.466631391473612,74.5513797922678
824,104.76499938964844,574.9099731445312,5.487614914273904,72.0413289427502
825,105.26000213623047,576.8900146484375,5.480619446518823,73.14751760625794
826,104.86000061035156,574.6300048828125,5.4799733123984575,72.91360832859837
827,104.2699966430664,575.0999755859375,5.515488578700166,68.76509633392996
828,101.28990173339844,569.7453002929688,5.624897354452719,55.539553889763546
829,101.57230377197266,565.7899780273438,5.570317468603729,61.255588993458595
830,101.93009948730469,565.4199829101562,5.547134612387765,63.85635947109396
831,102.11000061035156,567.517578125,5.5579039734866775,62.88040706920962
832,101.9198989868164,567.6199951171875,5.569275487514078,61.59274945062217
833,103.61160278320312,561.9000244140625,5.423138039759715,77.86011070215946
834,101.38099670410156,555.25,5.47686467929089,70.60281072160993
835,101.4999008178711,557.239990234375,5.49005452955341,69.35416074338312
836,101.18000030517578,555.0,5.485273752975166,69.59964363478142
837,101.38999938964844,553.8900146484375,5.462964966789296,72.01892578136975
838,99.68499755859375,546.5599975585938,5.48287115357887,68.71864208433684
839,98.77999877929688,542.3499755859375,5.490483724318568,67.28620135668567
840,96.2699966430664,524.3800048828125,5.4469722984100635,69.60687644156056
841,94.47000122070312,520.0900268554688,5.505345825500962,62.67429012544759
842,95.46009826660156,522.3300170898438,5.471710448391507,66.60733103649241
843,95.59369659423828,525.2698974609375,5.494817296275548,64.50040602153663
844,95.33049774169922,525.4199829101562,5.5115623578699555,62.70933525588547
845,96.0199966430664,526.1649780273438,5.479743766116222,66.26320984092004
846,94.79499816894531,521.5999755859375,5.502399764345507,63.19062386090108
847,88.5999984741211,493.989990234375,5.575507886477707,52.17618727277958
848,88.62999725341797,495.05999755859375,5.585693477379658,51.29321555248604
849,89.58000183105469,497.92449951171875,5.558433683120369,54.351777273105576
850,88.76000213623047,496.3399963378906,5.591933127447416,50.82376781359748
