,aapl,acn,Ratio,Spread
408,172.85000610351562,337.5799865722656,1.953022705536367,-4.08498135104921
409,172.3350067138672,338.8999938964844,1.9665185870167974,-6.404405131711174
410,173.35499572753906,339.5299987792969,1.9585821415434372,-5.055002220757418
411,173.03500366210938,338.45001220703125,1.9559626956632006,-4.595997619635485
412,174.25999450683594,340.739990234375,1.95535407423078,-4.508737860255254
413,177.36000061035156,340.69000244140625,1.9208953612369462,1.5571737904932925
414,177.64500427246094,342.3800048828125,1.927326953465526,0.42025423769623926
415,177.66000366210938,342.8949890136719,1.9300629401416767,-0.06562182594487553
416,177.22959899902344,342.8500061035156,1.9344963146105454,-0.8558894264963064
417,177.49000549316406,343.55999755859375,1.9356582732869756,-1.0605316698278406
418,178.2899932861328,343.9800109863281,1.9293287561814187,0.07192463602816956
419,178.46499633789062,344.4100036621094,1.929846248448813,-0.018454181231932987
420,176.90989685058594,343.1499938964844,1.9396879428758078,-1.7762965728294111
421,176.49000549316406,343.80999755859375,1.948042307539678,-3.251148448277805
422,175.26499938964844,342.6700134277344,1.9551537079340742,-4.488431715604493
423,175.64199829101562,345.05999755859375,1.9645642893841075,-6.146805453013515
424,175.3800048828125,344.3800048828125,1.9636218228692857,-5.9752415810345685
425,174.86000061035156,342.8599853515625,1.9607685242754453,-5.464351065787897
426,175.0399932861328,342.82000732421875,1.9585238829609688,-5.075076231824967
427,171.1300048828125,336.7900085449219,1.9680359898052424,-6.63286655155642
428,170.8350067138672,336.05999755859375,1.9671612043863067,-6.475333961495581
429,170.97500610351562,335.79998779296875,1.9640296874132643,-5.943639031346068
430,171.7100067138672,338.0400085449219,1.9686680759859407,-6.757305266679937
431,171.3800048828125,338.1499938964844,1.9731006200385344,-7.507697708506415
432,171.6699981689453,339.7699890136719,1.9792042444090585,-8.564926988986686
433,171.60000610351562,340.0400085449219,1.9815850608991055,-8.97077429676793
434,172.0800018310547,339.8949890136719,1.9752149314094916,-7.894267003071294
435,170.86000061035156,338.3800048828125,1.980451853412388,-8.746837710837925
436,170.89999389648438,338.2200012207031,1.9790521550607307,-8.509222406633826
437,171.19000244140625,341.0400085449219,1.9921724614826777,-10.766434282683322
438,171.67999267578125,341.5350036621094,1.989369863890316,-10.31054612976604
439,172.65220642089844,343.0799865722656,1.987116143398084,-9.968834733908212
440,172.1699981689453,342.0400085449219,1.986641181289252,-9.864638131011732
441,170.27999877929688,341.7850036621094,2.007194069252393,-13.277397775011226
442,170.89999389648438,343.6549987792969,2.010854365433458,-13.944219965227576
