,unp,de,Ratio,Spread
128,244.83999633789062,398.17999267578125,1.6262865488948721,12.362822586924086
129,242.97000122070312,396.0050048828125,1.629851433894093,11.389380788900542
130,242.44500732421875,392.7200012207031,1.6198312580449366,13.790475020664577
131,242.39999389648438,392.7699890136719,1.620338279304587,13.664700073725033
132,242.1199951171875,393.1499938964844,1.6237816034408785,12.813273402653625
133,244.08999633789062,398.8399963378906,1.633987473152245,10.440076486858107
134,242.3699951171875,399.2200012207031,1.6471510882676612,7.1641802244204085
135,242.9199981689453,399.19000244140625,1.6432982276073407,8.120195262997516
136,241.61000061035156,395.32501220703125,1.6362112959247015,9.779599482898096
137,238.8000030517578,389.36981201171875,1.6305268301329388,11.003728787823025
138,238.61000061035156,391.0299987792969,1.6387829419515658,9.023643158806227
139,238.80999755859375,392.6700134277344,1.6442779508483096,7.720354689044984
140,239.88999938964844,391.7250061035156,1.632935958565095,10.483714206788466
141,239.33999633789062,389.8900146484375,1.6290215618538173,11.392689402586303
142,240.4199981689453,390.2850036621094,1.6233466709697442,12.81605258243916
143,241.6199951171875,390.010009765625,1.6141462529889847,15.11142924154193
144,241.0800018310547,386.5350036621094,1.6033474395482517,17.677272093575528
145,242.68499755859375,386.8800048828125,1.5941653121322605,20.034532496742475
146,242.5500030517578,387.17999267578125,1.596289374579644,19.507260313543373
147,247.99000549316406,393.2250061035156,1.585648604352142,22.62134281294367
148,248.73500061035156,394.4949951171875,1.5860051627200304,22.60566973332924
149,248.5800018310547,395.3999938964844,1.590634769426121,21.439706238766224
150,249.00999450683594,394.7257080078125,1.5851801803761587,22.837952127064103
151,249.52000427246094,394.739990234375,1.5819973688496034,23.682351200270876
152,249.60000610351562,393.42999267578125,1.5762419192915227,25.127044368447276
153,249.30999755859375,393.32000732421875,1.5776343154140027,24.748754923952607
154,249.9499969482422,388.7250061035156,1.555211085615696,30.421295330756198
155,251.0,387.760009765625,1.544860596675797,33.15413621989818
156,252.0399932861328,387.3599853515625,1.5368988877562986,35.305152177413774
157,251.61000061035156,387.8399963378906,1.5414331520888458,34.101181191459645
158,253.30499267578125,390.4549865722656,1.541442126535698,34.33997550777495
