,csco,acn,Ratio,Spread
99,60.869998931884766,373.760009765625,6.140299266045214,0.4035490585186814
100,61.18000030517578,374.1300048828125,6.115233785822021,1.9709385937495405
101,61.189998626708984,372.6099853515625,6.089393589051675,3.5534436375078577
102,61.209999084472656,371.17999267578125,6.064041794275075,5.108431178638657
103,61.415000915527344,370.45001220703125,6.03191413636162,7.119591136971653
104,61.150001525878906,370.75,6.062959783297752,5.163463098704174
105,60.619998931884766,364.17999267578125,6.007588239732395,8.421166091992607
106,60.994998931884766,365.1600036621094,5.986720387845178,9.784755190219162
107,60.915000915527344,363.6300048828125,5.969465639294156,10.814798348450811
108,61.42499923706055,368.7900085449219,6.003907417591204,8.842080311589346
109,61.5099983215332,370.510009765625,6.023573725833092,7.653289388372034
110,61.34000015258789,370.69500732421875,6.043283443138032,6.405871234806657
111,61.84000015258789,372.8699951171875,6.029592402929248,7.355683554577443
112,61.790000915527344,368.81500244140625,5.968846042672997,11.098200987151333
113,61.97999954223633,370.01568603515625,5.969920761019186,11.08493285372251
114,62.099998474121094,371.7449951171875,5.986231952519365,10.105569123455584
115,62.185001373291016,374.5199890136719,6.022673968686787,7.861809364789938
116,62.23500061035156,374.7300109863281,6.021210047582119,7.964262635341047
117,62.310001373291016,375.0199890136719,6.018616285481627,8.143009392974793
118,62.380001068115234,375.1099853515625,6.013305208859564,8.490483163641077
119,62.43000030517578,383.0150146484375,6.135111529331252,0.897929109973493
120,62.14500045776367,379.8399963378906,6.11215694810471,2.291812309872089
121,62.20500183105469,378.943115234375,6.091843165016912,3.5636780094363054
122,62.13999938964844,377.7799987792969,6.079497948019439,4.320555192045251
123,62.04499816894531,377.7900085449219,6.0889680021622254,3.7168257760932057
124,61.9900016784668,377.1099853515625,6.083400147455675,4.053142890157492
125,62.119998931884766,377.239990234375,6.072762342575418,4.735568871617577
126,61.72999954223633,374.1000061035156,6.060262576991474,5.438212728993367
127,61.8849983215332,373.05999755859375,6.0282783821097015,7.446901679957964
128,61.630001068115234,369.4200134277344,5.994158802941458,9.493254918359842
129,61.88999938964844,366.8999938964844,5.928259775647229,13.638160018487984
130,61.71419906616211,366.6000061035156,5.940286216961088,12.839466070157275
131,61.720001220703125,363.8699951171875,5.895495591713182,15.605738202813175
132,61.5099983215332,361.4700012207031,5.876605610216071,16.69329793329391
133,61.25,354.8500061035156,5.793469487404336,21.688407481603324
134,61.224998474121094,353.010009765625,5.7657822550185465,23.372154277723812
135,61.39500045776367,353.5,5.757797823345375,23.944608478653354
136,61.26499938964844,350.82000732421875,5.72627129387509,25.812146449829104
137,61.290000915527344,349.7950134277344,5.70721175073627,26.993389888083616
138,61.30500030517578,352.635009765625,5.752141065332531,24.247133739121953
139,61.34000015258789,353.30999755859375,5.759863004233916,23.790881000431657
140,59.96500015258789,348.114990234375,5.80530291584351,20.392688014616542
141,60.060001373291016,347.4649963378906,5.785297842041177,21.636401561427963
142,59.685001373291016,348.1300048828125,5.83278875551137,18.627792931951408
143,59.72999954223633,348.17999267578125,5.829231463991154,18.85902570576943
144,59.6682014465332,350.4800109863281,5.873815574957161,16.172794002382123
145,59.63999938964844,349.0299987792969,5.852280388183188,17.446554628347403
146,59.7400016784668,348.4100036621094,5.8321056892051155,18.691524072282537
147,58.959999084472656,349.69000244140625,5.930970282757322,12.53682090568552
148,58.869998931884766,350.2099914550781,5.9488703551750834,11.454366918107244
149,59.25,352.2300109863281,5.944810312005538,11.809202147832512
150,59.25,351.8699951171875,5.938734094804852,12.169218016973137
151,59.03499984741211,347.5899963378906,5.8878630852258365,15.105551794178698
152,59.22999954223633,346.8450012207031,5.8559007918507815,17.06921704810802
153,58.88999938964844,343.9800109863281,5.8410598497440676,17.809342252206736
154,58.7400016784668,354.7049865722656,6.038559353706916,6.146940936647102
155,58.875,354.239990234375,6.016815120753716,7.4556228152309565
156,58.81999969482422,352.57000732421875,5.994049798596695,8.781875805759203
157,58.595001220703125,350.0799865722656,5.97457085551819,9.865746043112697
158,58.5,347.9049987792969,5.947093996227297,11.447014185754401
159,58.54499816894531,345.8870849609375,5.908055269944654,13.746148570900548
160,58.08000183105469,342.6000061035156,5.898760249699777,14.1271862101942
161,57.59000015258789,339.0,5.886438602219148,14.66487771347855
162,57.63999938964844,343.5,5.959403255331907,10.477352956685966
163,57.121700286865234,339.9150085449219,5.950715872214384,10.823182222144542
164,57.05500030517578,337.94000244140625,5.9230567107849055,12.38134010505431
165,56.86000061035156,337.17999267578125,5.930003324945383,11.922679733937489
166,56.720001220703125,335.8999938964844,5.92207310767615,12.327738296120547
167,56.63999938964844,335.5899963378906,5.924964688456957,12.137756393316156
168,56.849998474121094,327.24029541015625,5.75620587851239,21.799867646721257
169,55.826499938964844,324.8900146484375,5.819637896046501,17.753691732349953
170,55.119998931884766,320.6499938964844,5.817307694304052,17.578363631154136
171,55.439998626708984,325.9649963378906,5.879599646686364,14.26323135467462
172,55.5099983215332,329.0249938964844,5.92731046379532,11.640703904637778
173,56.16999816894531,332.3399963378906,5.916681630259182,12.45043665843443
174,56.90999984741211,339.0299987792969,5.957300996104531,10.385148873629223
175,55.86000061035156,333.1499938964844,5.964017011391645,9.70307828775518
176,55.7599983215332,332.70001220703125,5.966643153189449,9.528085650460671
177,55.97999954223633,334.54998779296875,5.9762413456354935,9.053029743035129
178,56.04499816894531,334.989990234375,5.97716123077677,9.0192427337652
179,56.39500045776367,338.2300109863281,5.997517656545481,7.966596364929476
180,56.244998931884766,336.4200134277344,5.9813320262509775,8.839144353568233
181,56.11000061035156,335.1300048828125,5.97273215536172,9.285467357796879
182,55.880001068115234,338.1099853515625,6.050643859856436,4.868081698026604
183,56.310001373291016,339.6600036621094,6.0319658209636815,6.0053933916624125
184,56.28499984741211,341.4599914550781,6.066625075611116,4.049156056923525
185,55.904998779296875,340.5,6.090689695643037,2.6342927510263827
186,56.119998931884766,340.19500732421875,6.0619211297050795,4.282950428898946
187,55.14799880981445,330.42999267578125,5.991695071571229,7.973352895280048
188,55.31999969482422,329.9800109863281,5.964931540250918,9.498271354472795
189,56.07500076293945,338.70001220703125,6.040124968324237,5.496724979299675
190,55.790000915527344,338.79998779296875,6.072772579910009,3.6156142827138957
191,55.279998779296875,336.0050048828125,6.078238283330987,3.223287727289378
192,54.47999954223633,331.7950134277344,6.090216890888664,2.4336037700507838
193,54.599998474121094,333.1600036621094,6.1018317394279435,1.8185588874400516
194,54.68000030517578,334.42999267578125,6.116130044061567,1.0485493351663173
195,54.59000015258789,333.1700134277344,6.103132670754172,1.7460636093067343
196,53.84939956665039,331.8399963378906,6.162371335768864,-1.5523768897145054
197,54.56999969482422,336.8900146484375,6.173538877266851,-2.09893247674594
198,54.95000076293945,337.2300109863281,6.137033781695049,-0.06407405366124053
199,54.939998626708984,338.32000732421875,6.157990822368625,-1.2165797443930977
200,54.59000015258789,335.55999755859375,6.146913292189947,-0.6439205215526407
201,55.10499954223633,339.6600036621094,6.1638690950676835,-1.5253863233997684
202,55.599998474121094,342.8500061035156,6.166367185479231,-1.6218433284870706
203,55.560001373291016,348.239990234375,6.267818243823552,-7.261793349712573
204,55.56660079956055,349.0249938964844,6.281201096959033,-8.005553235919844
205,55.65999984741211,349.3900146484375,6.277219108987875,-7.786867277360354
206,55.643699645996094,348.30999755859375,6.259648437730305,-6.80871992996148
207,55.54800033569336,350.3500061035156,6.307157845219353,-9.44681090612951
208,55.38999938964844,350.6000061035156,6.329662573873173,-10.684253654157796
209,55.689998626708984,353.5899963378906,6.349254894186844,-11.799368588955613
210,54.90999984741211,349.80999755859375,6.370606420154274,-12.894050356625964
211,55.04999923706055,351.3500061035156,6.382379854185014,-13.559118684434022
212,55.099998474121094,350.885009765625,6.368149173913784,-12.781647103335981
213,55.19499969482422,350.43499755859375,6.3490352295708945,-11.737915245977685
214,55.1349983215332,349.8699951171875,6.34569703034786,-11.547897400620027
215,55.31529998779297,352.1050109863281,6.365418086208174,-12.65609993564939
216,55.35860061645508,353.4200134277344,6.384193413347988,-13.70049075840549
217,55.3849983215332,354.6199951171875,6.402816752985516,-14.735497344250259
218,55.5,355.2699890136719,6.401261063309403,-14.666776725058039
219,55.689998626708984,355.92498779296875,6.3911832747337645,-14.134360044033738
220,55.79990005493164,356.6099853515625,6.390871399420097,-14.1325176120267
221,55.845001220703125,358.3500061035156,6.416868086138861,-15.590674108204976
222,56.14500045776367,359.20001220703125,6.397720354054454,-14.565804912143417
223,56.150001525878906,359.3500061035156,6.399821840394702,-14.684544132207204
224,55.86000061035156,350.3599853515625,6.272108512770699,-7.506913167322946
225,55.59000015258789,349.44000244140625,6.286022692610817,-8.274325178886013
226,55.619998931884766,349.0,6.274721443763495,-7.646842359621896
227,55.65919876098633,348.2149963378906,6.25619850966967,-6.616855436720666
228,55.68439865112305,347.7200012207031,6.244477980255431,-5.964371080452647
229,55.55500030517578,346.4750061035156,6.236612441728963,-5.528063895273842
230,55.20000076293945,345.55999755859375,6.2601447967840995,-6.831660569557098
231,54.810001373291016,342.760009765625,6.253603378536903,-6.469013050071933
232,54.91999816894531,342.8399963378906,6.2425347372234725,-5.861563623414522
233,55.027000427246094,345.2900085449219,6.274919691496664,-7.642854492842414
234,55.290000915527344,346.125,6.260173526291191,-6.83419803705689
235,55.25,347.44000244140625,6.288506831518665,-8.399190209162239
236,55.5099983215332,349.5799865722656,6.29760398383327,-8.914288771143472
237,55.130001068115234,347.2699890136719,6.299110870406232,-8.979122133192131
238,55.189998626708984,347.05999755859375,6.288458166234406,-8.39416992239833
239,55.27000045776367,346.760009765625,6.273928114594692,-7.594202668031439
240,55.11000061035156,344.989990234375,6.260025157204843,-6.824118219244806
241,55.380001068115234,347.0150146484375,6.266070927330294,-7.161747711587989
242,55.439998626708984,347.94000244140625,6.275974225471596,-7.711774748841005
243,55.34000015258789,345.30499267578125,6.239699886586169,-5.701715469630781
244,55.16999816894531,344.0299987792969,6.235816751811099,-5.4891660084509475
245,54.86840057373047,341.6499938964844,6.226716841096646,-4.99402552469709
246,54.9900016784668,343.9200134277344,6.254228094748503,-6.504086764368449
247,55.1150016784668,343.9599914550781,6.240768955459578,-5.762864763527286
248,55.21500015258789,343.44000244140625,6.220048926782615,-4.617925263440693
249,55.130001068115234,344.010009765625,6.2399782895086,-5.719142885145256
250,55.334999084472656,345.17498779296875,6.2379144032520095,-5.602965263238868
251,55.31999969482422,345.0799865722656,6.237888439550219,-5.601704231464705
252,55.70000076293945,355.3999938964844,6.3806102159509,-13.54685679470813
253,56.03499984741211,355.09979248046875,6.337107048227618,-11.153045024836867
254,56.13999938964844,355.7699890136719,6.337192605657059,-11.16703639520463
255,56.209999084472656,355.3299865722656,6.321472911577067,-10.28956384524147
256,56.306400299072266,355.364990234375,6.311271691083938,-9.722098454852667
257,56.140098571777344,354.95001220703125,6.322575507294729,-10.346439739908842
258,56.290000915527344,355.489990234375,6.3153310437469665,-9.949588045952762
259,55.720001220703125,349.3800048828125,6.270279921548137,-7.401872915686763
260,55.4901008605957,348.1300048828125,6.2737317013965725,-7.588658258051819
261,55.79499816894531,347.8699951171875,6.234788180543519,-5.423162205417125
262,55.369998931884766,343.1449890136719,6.197308933233013,-3.354231429663539
263,55.20000076293945,342.20001220703125,6.19927549777825,-3.4716752179945978
264,55.03499984741211,342.2799987792969,6.21931497643843,-4.582851549144177
265,54.880001068115234,342.4100036621094,6.239249216433532,-5.681536837999399
266,54.89979934692383,339.7099914550781,6.187818452821229,-2.8577933032618965
267,54.625,335.70001220703125,6.1455379809067505,-0.5652001157116864
268,54.654998779296875,334.9800109863281,6.128991281090603,0.34228148284930526
269,54.51499938964844,333.4100036621094,6.115931530679221,1.037348589954238
270,54.084999084472656,329.4949951171875,6.092169745673209,2.2650271306934293
271,54.02000045776367,328.92498779296875,6.08894826000869,2.4288190227758584
272,53.86000061035156,329.17999267578125,6.111771053573194,1.1738790575000486
273,53.46500015258789,325.19500732421875,6.082390468458237,2.690269459158319
274,53.1150016784668,325.0849914550781,6.120398779670375,0.6129347855144012
275,53.54499816894531,327.0899963378906,6.108693762690129,1.29523606655167
276,53.42499923706055,326.80999755859375,6.1171736495203906,0.8252894940842772
277,53.09000015258789,324.1199951171875,6.105104429942032,1.4216815816348891
278,53.040000915527344,325.7149963378906,6.14093119750566,-0.4857948822755951
279,53.16999816894531,326.1700134277344,6.134474791429249,-0.12838110784676005
280,54.06050109863281,332.6300048828125,6.152921229419102,-1.0230852527600653
281,54.023399353027344,331.05499267578125,6.127992622464061,0.32005587656957246
282,53.939998626708984,327.8399963378906,6.077864380507363,3.0138310164558995
283,54.165000915527344,329.3699951171875,6.080863833656243,2.89000659209157
284,54.064998626708984,329.5299987792969,6.0950708804143705,2.105028603234505
285,54.16999816894531,330.1099853515625,6.093963383975313,2.181247193804243
286,54.279998779296875,329.29998779296875,6.0666911421996605,3.678704591654
287,53.7682991027832,326.5350036621094,6.073002291515801,3.2457703087959295
288,53.560001373291016,331.70001220703125,6.193054587419063,-3.221015773327135
289,53.72999954223633,330.7900085449219,6.156523569014604,-1.2485915162460763
290,53.829898834228516,330.6700134277344,6.142868936946117,-0.5042657612990205
291,54.139198303222656,333.94000244140625,6.168174130896363,-1.8412567438045038
292,54.3849983215332,335.2300109863281,6.164016205432098,-1.595113438870012
293,54.2400016784668,333.7300109863281,6.152839245187901,-1.0012844920715587
294,56.290000915527344,327.94500732421875,5.825990442180942,17.595394864203488
295,56.46500015258789,329.989990234375,5.844151055390566,16.64408722543951
296,56.60499954223633,329.07000732421875,5.813444218450708,18.439010352709577
297,56.36000061035156,326.6499938964844,5.795776975852073,19.32787840049477
298,56.25,325.57000732421875,5.787911241319445,19.720405133504446
299,55.900001525878906,324.010009765625,5.796243308072622,19.093052149313653
300,55.77000045776367,322.9100036621094,5.7900305004777435,19.380603548223778
301,56.47999954223633,325.30499267578125,5.75964935043094,21.42282497296222
302,56.869998931884766,323.1300048828125,5.68190629421036,26.035153039414556
303,56.685001373291016,322.1400146484375,5.682985037382821,25.868982489888968
304,57.0,320.4599914550781,5.622105113246985,29.51762117175443
305,57.44499969482422,322.7716064453125,5.618793770737788,29.987076374631645
306,57.189998626708984,321.6000061035156,5.623360969155914,29.565021983638108
307,57.22999954223633,321.25,5.613314739989019,30.16501781785283
308,56.959999084472656,326.9100036621094,5.739290886878285,22.81761923402414
309,56.599998474121094,322.50390625,5.69794902728587,24.97385675050774
310,56.39500045776367,321.67999267578125,5.704051601465975,24.51661467547635
311,56.0099983215332,320.010009765625,5.713444373423526,23.780488148236746
312,55.904998779296875,319.0899963378906,5.707718510067444,24.044296413135758
313,56.474998474121094,322.5,5.710491522151723,24.196562972322827
314,56.31999969482422,321.1000061035156,5.701349571083619,24.62787646276448
315,55.87779998779297,320.69000244140625,5.73913079096643,22.274308736104533
316,55.75,318.7799987792969,5.718026883933576,23.38561356568673
317,55.68000030517578,320.4599914550781,5.755387746025021,21.26815078134857
318,55.130001068115234,317.260009765625,5.754761538524878,21.030857114854744
319,54.755001068115234,315.281005859375,5.758031224712521,20.666260936550064
320,54.529998779296875,315.0,5.776636843050773,19.541092440992518
321,54.439998626708984,313.1499938964844,5.752204294561625,20.828633570601685
322,53.400001525878906,307.29998779296875,5.754681254906779,20.179073558271998
323,53.91999816894531,309.8399963378906,5.746290928406223,20.88883615110635
324,53.54710006713867,307.8699951171875,5.749517615915194,20.528373310677953
325,53.22999954223633,308.260009765625,5.7910954803039285,18.156607150311206
326,53.845001220703125,311.9800109863281,5.794038516362284,18.280120558024212
327,54.11000061035156,312.5050048828125,5.775365022321372,19.411266906838566
328,54.72999954223633,316.3599853515625,5.780376173901128,19.431031902592427
329,55.564998626708984,318.7200012207031,5.735985046303965,22.289426500046975
330,56.076900482177734,321.7200012207031,5.737121674956904,22.488608451407718
331,56.09000015258789,320.2900085449219,5.7102871754965445,24.000468830337955
332,56.029998779296875,320.9200134277344,5.727646268418527,22.995479351476863
333,55.900001525878906,321.44000244140625,5.750268223026713,21.663059473532403
334,55.95000076293945,321.42498779296875,5.744861186952413,21.990549365177262
335,56.04499816894531,322.55999755859375,5.755375289445992,21.44923540954645
336,55.244998931884766,314.1600036621094,5.686668653020668,24.84955389371405
337,55.88999938964844,319.1700134277344,5.710681998805834,23.870539134363046
338,55.459999084472656,314.69000244140625,5.6741797265826355,25.663220116508487
339,55.189998626708984,313.760009765625,5.685088196646232,24.90581787057042
340,54.80500030517578,312.6099853515625,5.704041302998399,23.649756687569923
341,55.2400016784668,313.3900146484375,5.673244118864693,25.588312071298194
342,55.810001373291016,316.239990234375,5.666367719992889,26.300606706657195
343,55.2599983215332,314.3599853515625,5.688744026419299,24.74331239318983
344,54.939998626708984,314.94000244140625,5.732435571782099,22.163425138419402
345,54.6349983215332,313.57000732421875,5.7393615257169674,21.62729027960913
346,54.36709976196289,311.3999938964844,5.7277286311003595,22.123044809047347
347,54.689998626708984,312.29998779296875,5.710367446241818,23.241039730487135
348,54.60499954223633,311.8800048828125,5.711565012313148,23.129812343157514
349,54.619998931884766,311.510009765625,5.703222553228193,23.593547649273976
350,55.720001220703125,315.67999267578125,5.665469952618887,26.298139291344487
351,55.90999984741211,318.4100036621094,5.695045690057313,24.755543765337595
352,56.02000045776367,318.92999267578125,5.693145127984046,24.92301459092167
353,56.029998779296875,319.260009765625,5.6980192168698,24.655483013586238
354,56.064998626708984,318.67999267578125,5.684116658908902,25.454235157708442
355,56.275001525878906,318.8299865722656,5.665570465167324,26.616675427227708
356,56.13999938964844,318.1199951171875,5.666547890555288,26.482957501279746
357,56.34000015258789,319.5350036621094,5.671547795468581,26.31787376952028
358,56.099998474121094,317.7300109863281,5.663636713517859,26.62295190144002
359,55.904998779296875,318.125,5.690457149563703,25.009292751026383
360,56.41809844970703,321.95001220703125,5.7065023645564406,24.390948359883712
361,56.38999938964844,321.8999938964844,5.70845890017115,24.26535877835264
362,56.125,319.5199890136719,5.693006485766982,24.98922341586641
363,56.08000183105469,318.95001220703125,5.687410873628226,25.277979655720262
364,55.709999084472656,313.0,5.6183809934263405,28.915622614284562
365,55.880001068115234,312.0,5.583392878244327,30.978067049589104
366,56.47999954223633,314.4100036621094,5.56674940174159,32.31781398663409
367,56.70500183105469,312.55999755859375,5.51203575462049,35.57399444508226
368,56.459999084472656,312.45001220703125,5.53400668213896,34.15281057636267
369,56.23500061035156,311.8699951171875,5.545834297719905,33.32667715160679
370,56.4900016784668,313.8999938964844,5.556735432283386,32.89033310510027
371,55.93000030517578,305.67999267578125,5.465403021774944,37.61054961701521
372,55.84000015258789,308.54998779296875,5.525608648814967,34.17808952592131
373,55.86000061035156,308.3699951171875,5.520408015535228,34.48307706705205
374,55.95000076293945,308.75,5.5183198532592685,34.66553715814601
375,55.91999816894531,307.9100036621094,5.506259187131099,35.31802927784591
376,55.939998626708984,306.4949951171875,5.478995399382243,36.85803268811733
377,55.56999969482422,304.7900085449219,5.484794137461728,36.250673852248866
378,54.82500076293945,300.69000244140625,5.484541691874747,35.69473446307572
379,54.3849983215332,300.4800109863281,5.52505323636934,33.154886561129985
380,55.2400016784668,306.8299865722656,5.554489088509054,32.148340147470066
381,55.2400016784668,305.80999755859375,5.536024407432306,33.16832916114194
382,54.91999816894531,306.2799987792969,5.576839202308712,30.698433935179228
383,54.77000045776367,305.6549987792969,5.580701044817504,30.386008205557093
384,54.38999938964844,301.6700134277344,5.546424284114784,31.996138796144326
385,55.404998779296875,309.75,5.590650786472789,30.25949263828679
386,55.56999969482422,308.45001220703125,5.550657079376594,32.59067019013949
387,55.84000015258789,311.19000244140625,5.572886847977278,31.53807487748381
388,55.91999816894531,312.2300109863281,5.583512539521547,30.998021953627163
389,55.814998626708984,311.010009765625,5.57215833410051,31.561818011494925
390,56.1349983215332,311.0199890136719,5.540571805706559,33.55170892837472
391,55.91999816894531,309.42999267578125,5.5334406796819335,33.798040264174034
392,54.86000061035156,305.8299865722656,5.574735384063382,30.7734853864948
393,54.314998626708984,304.9700012207031,5.614839527414375,28.22742621819808
394,54.6150016784668,305.80999755859375,5.599377243618511,29.262329020217496
395,54.55500030517578,305.2900085449219,5.596004157953568,29.40733343784078
396,54.584999084472656,308.57000732421875,5.653018457446399,26.31481503640177
397,54.630001068115234,309.0199890136719,5.6565986266112525,26.146077754068276
398,54.709999084472656,309.55999755859375,5.658197820121158,26.106024830211627
399,55.56999969482422,315.3900146484375,5.675544653238731,25.650667748733245
400,55.369998931884766,317.8900146484375,5.7411959685876175,21.900742935570836
401,55.10499954223633,316.4599914550781,5.742854443044157,21.67462588363148
402,55.435001373291016,315.0450134277344,5.683142520485719,25.15198342874314
403,55.42499923706055,314.25,5.669824164650113,25.884487503636283
404,55.005001068115234,312.1708984375,5.675318468786581,25.33876841479483
405,54.68000030517578,311.5799865722656,5.69824405327907,23.898555438681942
406,54.91999816894531,310.32000732421875,5.650400904413908,26.658425390257353
407,54.869998931884766,308.5899963378906,5.624020454619875,28.07596113337812
