,ko,adm,Ratio,Spread
271,65.25,97.0199966430664,1.4868965002768797,-6.87341084245671
272,65.30500030517578,97.04000091552734,1.4859505468501835,-6.816246403173071
273,65.34500122070312,97.41500091552734,1.4907796938668285,-7.135122730586492
274,65.18000030517578,97.4000015258789,1.4943234285033382,-7.351629476171741
275,65.02999877929688,96.9000015258789,1.4900815522808875,-7.06209057224746
276,64.75499725341797,97.11000061035156,1.4996526095169558,-7.657933215442942
277,64.56999969482422,97.36840057373047,1.5079510768765776,-8.175895798100843
278,64.64990234375,97.58000183105469,1.509360390247955,-8.27538886870001
279,64.51210021972656,97.31999969482422,1.5085541993417482,-8.208731339423398
280,64.48999786376953,97.0,1.5041092140351051,-7.919742569543548
281,64.31999969482422,96.66999816894531,1.5029539587626004,-7.828258318609887
282,64.43000030517578,96.5,1.4977494884824325,-7.5039227261754355
283,64.80999755859375,95.94000244140625,1.480327203448331,-6.410766334753067
284,64.82499694824219,94.44999694824219,1.4569996358604274,-4.899715802431036
285,64.83999633789062,94.99620056152344,1.4650864578474752,-5.4248743765543175
286,64.7750015258789,95.30999755859375,1.4714009311217924,-5.829862975143829
287,64.88500213623047,95.49500274658203,1.471757719080964,-5.860530739642986
288,65.15499877929688,95.79000091552734,1.470186519993686,-5.776707499248804
289,65.08000183105469,95.97000122070312,1.4746465660808945,-6.061933000214442
290,65.83000183105469,96.73999786376953,1.4695426883329257,-5.779634867398247
291,65.78500366210938,96.97000122070312,1.4740441715070631,-6.072773341805746
292,65.86160278320312,97.37999725341797,1.4785549263652762,-6.375296234568385
293,66.02999877929688,97.83999633789062,1.4817506913019585,-6.5990256830823775
294,66.10060119628906,98.0199966430664,1.482891151806488,-6.679966582170739
295,66.1050033569336,98.16999816894531,1.485061541240335,-6.823791613851203
296,65.97000122070312,98.2300033569336,1.4890101794648205,-7.073212858757234
297,66.76499938964844,98.21499633789062,1.471055152186796,-5.942775946357745
298,66.94000244140625,98.08999633789062,1.465341989250008,-5.572236216853401
299,66.81999969482422,97.30999755859375,1.4563004789437501,-4.960608455316308
300,66.7249984741211,97.06999969482422,1.4547770987581552,-4.853902975877933
301,66.72000122070312,97.05449676513672,1.454653701880042,-4.845411491077758
302,66.45999908447266,96.30999755859375,1.4491423244857535,-4.465710804099633
303,66.23999786376953,96.0,1.449275409057764,-4.464388092484146
304,65.94999694824219,94.65499877929688,1.435254028193246,-3.5262754696618153
305,65.79000091552734,94.13999938964844,1.4309165234778116,-3.2357600658637473
306,65.79499816894531,93.4749984741211,1.4207006774907172,-2.563747705449078
307,65.70320129394531,92.87999725341797,1.413629707902483,-2.0975429807524115
308,65.80000305175781,92.80999755859375,1.4104862196676506,-1.891724640538403
309,65.55000305175781,92.5199966430664,1.411441530674122,-1.9524886503052594
310,65.29000091552734,92.22000122070312,1.412467451792779,-2.0172917475068353
311,65.36000061035156,90.69999694824219,1.3876988387585378,-0.39907372414335307
312,65.27999877929688,89.88999938964844,1.3769914379679258,0.29867648927720913
313,65.33499908447266,89.4800033569336,1.3695569696303735,0.7858412337366152
314,65.19999694824219,89.91000366210938,1.3789878507737166,0.16642487164308384
315,65.58000183105469,90.66999816894531,1.3825860877913172,-0.060400097868228864
316,65.98500061035156,91.22000122070312,1.3824354076976815,-0.04216568336879711
317,65.94999694824219,90.98999786376953,1.3796816084036947,0.13872544586552826
318,65.8550033569336,92.16500091552734,1.3995140265348371,-1.1695592857274344
319,65.86499786376953,94.8499984741211,1.4400668268494,-3.8405339545465473
320,65.6488037109375,94.125,1.4337656541990906,-3.41886878389413
321,65.33989715576172,93.16999816894531,1.4259281422932193,-2.8972812918359274
322,65.46499633789062,91.18800354003906,1.3929276505169552,-0.739765041834435
323,65.20999908447266,90.05000305175781,1.3809232374793865,0.04045907626528922
324,65.04000091552734,90.66999816894531,1.3940651428757773,-0.8180536210432232
325,65.58000183105469,92.76000213623047,1.4144556197969635,-2.150404065153385
326,65.94499969482422,94.37999725341797,1.4311926255240472,-3.2582853886702345
327,65.94000244140625,94.08000183105469,1.4267515673001894,-2.9653014111942646
328,66.20999908447266,94.93000030517578,1.4337713580702713,-3.436478475975864
329,66.11000061035156,94.66000366210938,1.4318560397545577,-3.3067856621279397
330,65.9000015258789,94.69999694824219,1.4370257170791345,-3.6414202009683585
331,65.55000305175781,93.9000015258789,1.4324942357628287,-3.332493533117759
332,65.19000244140625,91.72000122070312,1.4069642243554514,-1.657595576725303
333,65.3949966430664,91.80000305175781,1.403777165901744,-1.4499783044557157
334,65.79000091552734,91.97000122070312,1.3979328156385076,-1.065761896918435
335,65.8499984741211,92.26000213623047,1.4010630869260907,-1.271582655813891
336,65.9749984741211,91.62000274658203,1.3887079176291346,-0.45620080351834624
337,66.13999938964844,92.11000061035156,1.3926519724880386,-0.7146925320541906
338,66.19999694824219,92.5199966430664,1.397583095289298,-1.0405084081371465
339,65.11000061035156,91.11000061035156,1.3993242168065096,-1.1598423115469283
340,65.12000274658203,91.20999908447266,1.400644890010543,-1.2458071913973792
341,65.09500122070312,90.80999755859375,1.3950379576874807,-0.8808842989470984
342,65.1500015258789,90.37000274658203,1.3871066865698418,-0.36372077519080315
343,65.17500305175781,90.08280181884766,1.3821679723944111,-0.041441214027816864
344,64.8499984741211,89.54000091552734,1.3807247960269264,0.04535886371243314
345,64.63999938964844,89.66999816894531,1.387221519425095,-0.37927964241314194
346,63.959999084472656,90.0999984741211,1.4086929293905253,-1.7633609725689932
347,63.61349868774414,88.8499984741211,1.3967161106835813,-0.9995217156605529
348,63.400001525878906,89.26499938964844,1.4079652561713558,-1.7140718953166252
349,63.255001068115234,88.94000244140625,1.4060548721773396,-1.5925192460148347
350,62.92499923706055,88.38500213623047,1.4046087120836213,-1.5005312113064415
351,63.255001068115234,89.0999984741211,1.4085842537284134,-1.7525152787296785
352,63.440101623535156,89.31999969482422,1.4079422543309432,-1.712809369457663
353,63.11899948120117,89.80180358886719,1.422738071372836,-2.6451387393709815
354,63.46500015258789,90.44000244140625,1.425037457243564,-2.797877993307228
355,63.18000030517578,90.44000244140625,1.4314656854155998,-3.197749794052701
356,63.11000061035156,90.19000244140625,1.429092086343807,-3.0459635449552316
357,62.81999969482422,89.33999633789062,1.422158496846529,-2.6028460393204007
358,62.8650016784668,89.66000366210938,1.426230832231421,-2.8597128938172354
359,63.08000183105469,89.73999786376953,1.4226378449404222,-2.6380490456344496
360,63.494998931884766,89.46499633789062,1.4090085493798585,-1.7807818114756524
361,63.66999816894531,89.55000305175781,1.4064709537785935,-1.620254148086506
362,63.68000030517578,90.08000183105469,1.4145728862965028,-2.1362193331127237
363,63.880001068115234,89.8499984741211,1.4065434716933405,-1.6256029654941708
364,64.43000030517578,90.48500061035156,1.4043923666268048,-1.4889233365269983
365,64.9800033569336,90.94000244140625,1.3995075060534394,-1.1722380501360485
366,65.04000091552734,91.16999816894531,1.4017527196433328,-1.3180536210432232
367,64.79000091552734,90.65499877929688,1.399212802875124,-1.153819156688986
368,64.55999755859375,89.08999633789062,1.3799566249523754,0.08847484346835777
369,64.55999755859375,88.91999816894531,1.3773234437972641,0.25847301241367027
370,64.70999908447266,89.59500122070312,1.3845619299692078,-0.20606894326842373
371,64.41000366210938,89.16999816894531,1.3844122511888872,-0.2019773791660422
372,64.18000030517578,88.94000244140625,1.385789997171965,-0.294690092875886
373,64.55999755859375,89.44000244140625,1.385378033204412,-0.26153126004726723
374,64.66000366210938,88.83999633789062,1.3739559434938708,0.47878937718284553
375,65.12999725341797,89.55000305175781,1.3749425276854024,0.4282117310921014
376,64.61499786376953,89.37999725341797,1.3832701417380142,-0.12435736031442368
377,64.55500030517578,89.31999969482422,1.3836263538467193,-0.1485399583525615
378,64.18499755859375,88.79000091552734,1.3833450851886684,-0.13767712210966843
379,64.2750015258789,89.14250183105469,1.386892255384287,-0.3638970981931673
380,64.76000213623047,89.76000213623047,1.386040753170599,-0.3009125919385165
381,64.6500015258789,86.54000091552734,1.338592403294624,2.76475120527547
382,64.51499938964844,85.4800033569336,1.324963251424118,3.63533270695147
383,64.5999984741211,86.18499755859375,1.3341331206550981,3.049597295351827
384,65.11000061035156,85.6050033569336,1.3147750353933128,4.345154941871041
385,65.0,85.41000366210938,1.3140000563401442,4.385817213206121
