,mdlz,adm,Ratio,Spread
136,61.99672317504883,71.5796127319336,1.1545709041722627,9.499832576674589
137,61.95698928833008,73.74028778076172,1.1901851369438812,7.2863415513903895
138,62.02652359008789,72.68968200683594,1.171912881773243,8.429375284114297
139,61.867584228515625,71.98597717285156,1.1635491844479071,8.9218111416161
140,62.14573287963867,72.20403289794922,1.1618502116274185,9.073482463685774
141,61.55963897705078,72.04544830322266,1.1703357833219417,8.45300605239387
142,60.47685623168945,71.06422424316406,1.1750647879399343,7.994949118099964
143,60.33778381347656,71.36156463623047,1.1827011223486754,7.51274773677903
144,59.66228485107422,71.90669250488281,1.2052286077271834,6.069717844423774
145,61.01327896118164,73.17533874511719,1.1993346365087736,6.5968705809369474
146,61.04308319091797,73.90878295898438,1.2107642519927724,5.903043420070087
147,60.94374084472656,73.36365509033203,1.2037931061246983,6.316121206265716
148,61.579505920410156,73.18524932861328,1.1884676279021016,7.33961301523129
149,62.34440612792969,74.94947052001953,1.2021843686540932,6.592129794554122
150,62.52321243286133,78.22020721435547,1.2510586735822298,3.5590700649288003
151,63.20864486694336,79.73664093017578,1.2614831578500771,2.9537423669254217
152,63.77486801147461,78.64639282226562,1.2331878571370039,4.796638421967739
153,63.61593246459961,82.03606414794922,1.2895521761564976,1.1957031904598343
154,64.4603042602539,83.51285552978516,1.295570296916501,0.8412868029234024
155,64.33116149902344,82.05589294433594,1.2755232617023644,2.1265873235738404
156,64.6987075805664,81.52068328857422,1.2600048182888377,3.150354902870813
157,63.82453918457031,81.29271697998047,1.273690621484865,2.2163393054812524
158,63.34771728515625,82.02615356445312,1.2948557119306592,0.8490907209026053
159,63.5165901184082,81.75855255126953,1.287199964589637,1.3411647046827928
160,63.50666046142578,82.12527465820312,1.2931757718245376,0.9612436742934525
161,64.04308319091797,82.85870361328125,1.2937962928216977,0.9408506840054363
162,63.86427688598633,83.3939208984375,1.3057991879766597,0.16795643413857042
163,63.77486801147461,85.83210754394531,1.3458609985441614,-2.389076299711949
164,64.74838256835938,85.36627197265625,1.318430956673383,-0.6292036693245999
165,65.5232162475586,86.2126693725586,1.3157575941759558,-0.4456591043838396
166,65.0761947631836,85.983642578125,1.3212764343555263,-0.8108323277141845
167,65.11593627929688,87.24826049804688,1.3398910540703814,-2.0226241298634484
168,64.92719268798828,86.85991668701172,1.3378049025532726,-1.8851663483111916
169,64.08281707763672,86.17284393310547,1.3447106082853153,-2.320473659362708
170,63.29804992675781,87.67643737792969,1.3851364691231423,-4.867213063144053
171,64.1722183227539,88.26393127441406,1.3754227854566439,-4.292725053645118
172,64.03314971923828,90.52430725097656,1.4137100493711807,-6.737956947803898
173,62.314605712890625,89.18002319335938,1.4311255310552542,-7.678034861127774
174,62.066261291503906,90.37493896484375,1.456104122985332,-9.203060626779166
175,61.4404296875,87.19847106933594,1.4192360228085512,-6.858474784404169
176,61.45036697387695,87.5171127319336,1.4241918647798772,-7.163907382229542
177,61.55963897705078,87.20842742919922,1.4166494293722258,-6.709973073582692
178,60.32784652709961,87.2383041381836,1.446070250477044,-8.377200829946378
179,59.602684020996094,85.3364028930664,1.431754362991525,-7.439216508443938
180,61.01327896118164,86.85991668701172,1.4236231549245932,-7.087707360957584
181,60.54639434814453,89.90692901611328,1.4849262286230347,-10.755322625392854
182,60.92387771606445,91.08192443847656,1.4950119370760278,-11.428551059448598
183,61.4901008605957,87.83575439453125,1.4284535748878313,-7.4297330683711245
184,59.48347854614258,85.983642578125,1.4455046120314852,-8.244909193529029
185,59.841094970703125,85.80440521240234,1.4338709085188077,-7.59031282772688
186,59.17552947998047,84.89826965332031,1.4346854248603225,-7.568875298233738
187,59.90069580078125,84.41034698486328,1.4091713936946015,-6.117030635503699
188,59.980167388916016,86.95948791503906,1.449804021905892,-8.560534542109057
189,59.354339599609375,86.38195037841797,1.455360315035608,-8.814873987962518
190,59.354339599609375,85.6351318359375,1.4427779403092051,-8.068055445482049
191,59.40400695800781,85.704833984375,1.4427449994233388,-8.071737623349453
192,58.559635162353516,81.3035888671875,1.3883896073084738,-4.792867500461458
193,57.96360778808594,81.1641845703125,1.400261089113837,-5.4457282037189465
194,57.19871139526367,80.47711181640625,1.406974210665,-5.775388349883517
195,57.75499725341797,82.55824279785156,1.429456267404908,-7.117080448968938
196,56.66999816894531,80.26799774169922,1.416410805280128,-6.269062439619265
197,54.83000183105469,80.10867309570312,1.4610372135776781,-8.555539382307007
198,56.349998474121094,82.677734375,1.4672180410611724,-9.104156311878828
199,57.529998779296875,85.3364028930664,1.4833374709504796,-10.19431810978789
200,57.2400016784668,85.90398406982422,1.5007683709090556,-11.147375798274542
201,56.0099983215332,85.38619232177734,1.524481251215292,-12.264556958882157
202,55.2599983215332,85.07750701904297,1.539585769149232,-12.952803635705823
203,55.619998931884766,86.24254608154297,1.5505672013255558,-13.639314536712636
204,56.279998779296875,85.9338607788086,1.5268987676385695,-12.453329294793509
205,56.83000183105469,85.66500091552734,1.5073904303257615,-11.453381923309738
206,57.68000030517578,88.46308135986328,1.5336872554060172,-13.121608152409852
207,56.939998626708984,83.0262451171875,1.4581357063511093,-8.668413693987663
208,57.439998626708984,85.39614868164062,1.4867017883585452,-10.373695938735413
209,58.349998474121094,87.39762115478516,1.4978170255402323,-11.165557812842497
210,57.70000076293945,87.97515869140625,1.5246994372296863,-12.607100022685618
211,56.90999984741211,87.95524597167969,1.5455147813654284,-13.637290205051517
212,57.349998474121094,89.30947875976562,1.5572708131817317,-14.406658057233702
213,58.7400016784668,88.90121459960938,1.5134697320275907,-12.150742368943586
214,59.310001373291016,90.75332641601562,1.530152155027338,-13.245186286538374
215,59.900001525878906,93.19292449951172,1.555808382730159,-14.900531009955802
216,60.310001373291016,93.73063659667969,1.5541474790645484,-14.8932538277917
217,61.70000076293945,94.47745513916016,1.5312391243260521,-13.792425912796563
218,61.47999954223633,96.56855010986328,1.5707311455576924,-16.175955886780688
219,61.869998931884766,97.1162109375,1.5696817943122845,-16.205212896352553
220,62.58000183105469,95.3935546875,1.5243456678865408,-13.538790518670641
221,62.0,95.87151336669922,1.5463147317209551,-14.787712362644061
222,63.220001220703125,94.78614044189453,1.4993062102449661,-12.080661795147623
223,64.38999938964844,95.19439697265625,1.4784034457990698,-10.933706871714737
224,63.91999816894531,95.98104858398438,1.5015809032143481,-12.345104146176556
225,63.38999938964844,92.66517639160156,1.4618264282036537,-9.733728930070786
226,64.9800033569336,93.87999725341797,1.4447521145503395,-8.835048721739529
227,64.80000305175781,92.67513275146484,1.4301717343661586,-7.869448300532998
228,64.0999984741211,93.87999725341797,1.464586575478935,-10.004788734863556
229,64.6500015258789,94.52999877929688,1.462180921085628,-9.923702752539942
230,65.0,95.19000244140625,1.4644615760216346,-10.118473519118869
231,64.44999694824219,94.5999984741211,1.4678045454384032,-10.259557060036219
232,64.98999786376953,95.1500015258789,1.4640714672022308,-10.09176786955425
233,65.8499984741211,96.11000061035156,1.4595292761946317,-9.908617472828357
234,66.30999755859375,97.66999816894531,1.4729302030608704,-10.857164634251152
235,66.66999816894531,96.77999877929688,1.4516274401875822,-9.488637083109513
236,66.69000244140625,97.4000015258789,1.4604887983240729,-10.08204929776608
237,66.1500015258789,96.25,1.4550264214634296,-9.649840014126955
238,66.05000305175781,96.44999694824219,1.460257267099026,-9.98275919804691
239,67.61000061035156,97.5,1.4420943517203884,-8.959146977545263
240,68.08999633789062,91.31999969482422,1.341166171336781,-2.1411158845895706
241,68.30999755859375,91.70999908447266,1.3425560293104573,-2.2386802709570084
242,67.43000030517578,90.7699966430664,1.346136678514876,-2.468407701358263
243,67.29000091552734,90.8499984741211,1.3501262778725451,-2.734502690625124
244,68.02999877929688,93.16999816894531,1.3695428464023305,-4.070865671854026
245,67.58999633789062,92.4000015258789,1.367066230688341,-3.8857390353496335
246,67.05999755859375,91.87999725341797,1.3701163226726591,-4.070231739165752
247,67.37999725341797,93.33000183105469,1.385129202069244,-5.094879077843689
248,67.5999984741211,93.2300033569336,1.3791420926233346,-4.702445600441582
249,67.26000213623047,92.80000305175781,1.3797204892113717,-4.724382924833524
250,66.38999938964844,92.41999816894531,1.3920771052658796,-5.500822789182326
251,66.16000366210938,92.30999755859375,1.3952538157349104,-5.69654230675798
