,vz,nflx,Ratio,Spread
144,49.446678161621094,190.9199981689453,3.861128902226868,123.94176786082912
145,49.613861083984375,201.6300048828125,4.06398535565497,114.31830644135161
146,48.25673294067383,216.44000244140625,4.4851772851571745,90.68814246173017
147,46.87010192871094,223.8800048828125,4.776605888831483,74.23623031205094
148,43.71330261230469,220.44000244140625,5.042858564050831,57.159750602723115
149,44.01816177368164,218.50999450683594,4.964087224502922,61.071081046574285
150,44.17551040649414,213.91000366210938,4.84227576984969,66.69370275660876
151,44.165679931640625,226.75,5.13407696543928,53.789816781889705
152,44.79507064819336,226.02000427246094,5.0456445542312505,58.61031117840728
153,45.42446517944336,224.89999389648438,4.951076319953281,63.820845015615625
154,45.49330139160156,226.2100067138672,4.972380543822819,62.95820840955171
155,44.58855438232422,221.4199981689453,4.96584832668898,61.8681390634595
156,44.57872009277344,226.72999572753906,5.08605889212808,56.494227075784046
157,43.693634033203125,229.91000366210938,5.261865000457481,47.56192052385652
158,44.20501708984375,226.77999877929688,5.130186881692222,54.015475718919824
159,43.80181121826172,233.49000549316406,5.330601612104527,44.68497741270105
160,43.939491271972656,229.94000244140625,5.233105704800827,49.12978247160331
161,44.096839904785156,244.11000061035156,5.535770842932036,35.98241516796592
162,44.03783416748047,242.6999969482422,5.511170145771221,37.00893225558483
163,44.401702880859375,249.3000030517578,5.614649593973697,32.773760028093854
164,44.804908752441406,249.11000061035156,5.559881886753706,35.58425406185169
165,45.04092788696289,245.69000244140625,5.454816629399886,40.538173736505634
166,44.58855438232422,241.14999389648438,5.408338467956274,42.13814333592044
167,43.457611083984375,245.1699981689453,5.641589402950382,30.767979719058623
168,43.683799743652344,241.16000366210938,5.520582116878515,36.24800609477476
169,43.43794250488281,226.5399932861328,5.215256069291673,49.270155743707654
170,42.74954605102539,224.5500030517578,5.252687426990158,46.78616073461374
171,42.82822036743164,229.61000061035156,5.361184719805835,42.23747860867392
172,43.015071868896484,233.97999572753906,5.439488662036301,39.08185764403962
173,42.5331916809082,223.27999877929688,5.2495472348838605,46.65004756727624
174,42.61186599731445,224.57000732421875,5.2701284505675465,45.871354455008294
175,41.82512283325195,220.64999389648438,5.275537259655397,44.67821355620297
176,41.11705780029297,223.55999755859375,5.437159405822097,37.16639579246115
177,41.11705780029297,230.0399932861328,5.594758126990636,30.68640006492209
178,40.615509033203125,226.11000061035156,5.56708523400524,31.356756857534243
179,40.4188232421875,218.38999938964844,5.40317559670322,37.7984694966024
180,40.3991584777832,228.9600067138672,5.667444950363995,27.10065810647351
181,40.63517761230469,227.44000244140625,5.597120913593237,30.154583884643024
182,41.53993225097656,233.57000732421875,5.6227825773290165,29.90470647735126
183,42.05131149291992,236.52999877929688,5.6247948133346775,30.26824054227061
184,41.05805206298828,218.1300048828125,5.312721717732085,42.212901893751884
185,40.59584045410156,224.1199951171875,5.520762536511145,33.21893349253478
186,40.34998321533203,235.3800048828125,5.833459796666625,20.361062999866114
187,40.56633758544922,240.1300048828125,5.919440086919382,17.01718043966455
188,40.5565071105957,243.6300048828125,6.007174242556068,13.453290802836172
189,39.91727828979492,242.85000610351562,6.083831776817349,10.078851691819501
190,38.8256721496582,236.8699951171875,6.100860126880579,8.964361050073713
191,39.26821517944336,237.0500030517578,6.036689010909053,11.660502424182006
192,38.865013122558594,226.41000366210938,5.825548107963797,19.68003501373216
193,38.2847900390625,224.07000732421875,5.852716107247735,18.24908003579973
194,38.245452880859375,224.36000061035156,5.866318312644078,17.703429033339923
195,38.73716354370117,245.1999969482422,6.329838700544525,0.05912935728330382
196,37.999595642089844,239.7100067138672,6.3082251972269665,0.7555622027806308
197,37.340702056884766,235.44000244140625,6.305184141496251,0.7433245190178539
198,38.51097869873047,239.0399932861328,6.207060982690966,4.749125942765836
199,39.15020751953125,240.74000549316406,6.149137405544114,7.203551626048132
200,38.74700164794922,236.72999572753906,6.109633924153421,8.593069799321519
201,37.84000015258789,240.02000427246094,6.343023343144619,-0.5916688583317509
202,36.849998474121094,224.75,6.099050456076322,8.244175453468905
203,36.619998931884766,229.97999572753906,6.2801748343934864,1.5193803959741743
204,35.939998626708984,214.2899932861328,5.962437436680428,12.789965343488241
205,35.68000030517578,220.8699951171875,6.190302500786354,4.520197902299891
206,36.400001525878906,232.50999450683594,6.3876369439581175,-2.4404124250501624
207,36.380001068115234,230.0,6.3221548446182,-0.06040370241733939
208,37.18000030517578,245.10000610351562,6.592254009997831,-9.961102399075507
209,37.06999969482422,240.86000061035156,6.497437350774537,-6.436006322901839
210,36.56999969482422,272.3800048828125,7.448181765267082,-41.20558082368037
211,37.0,268.1600036621094,7.247567666543497,-34.190947223243846
212,35.349998474121094,289.57000732421875,8.19151399783528,-66.32454255570258
213,35.970001220703125,282.45001220703125,7.852377053700585,-55.175062504978875
214,36.43000030517578,291.0199890136719,7.988470671857922,-60.755440651708135
215,36.43000030517578,298.6199951171875,8.197090107483781,-68.35544675522377
216,36.18000030517578,296.94000244140625,8.207296847339359,-68.3002391936013
217,37.66999816894531,295.7200012207031,7.85027915038475,-57.39653257617365
218,37.369998931884766,291.8800048828125,7.810543570387291,-55.506273416822914
219,37.369998931884766,286.75,7.673267546051217,-50.376268534010414
220,37.709999084472656,273.0,7.239459205195515,-34.41655978706432
221,37.150001525878906,269.05999755859375,7.242529919444687,-34.116060134331626
222,37.2400016784668,260.7900085449219,7.002953726925257,-25.261147487872442
223,37.189998626708984,258.6000061035156,6.953482539733012,-23.396121903100628
224,37.869998931884766,263.4599914550781,6.956957984840532,-23.836689760770945
225,37.619998931884766,254.66000366210938,6.7692719535478965,-16.661487081960978
226,38.52000045776367,274.9700012207031,7.138369624948516,-31.122248312681783
227,38.29999923706055,290.1300048828125,7.575196100841475,-47.71207080877195
228,38.310001373291016,299.2699890136719,7.811797919232576,-56.787049651403116
229,37.70000076293945,310.20001220703125,8.228116868155869,-71.68155249007046
230,37.880001068115234,306.0199890136719,8.078668964749802,-66.3316820311365
231,38.15999984741211,295.2799987792969,7.737945491614614,-53.77194040242471
232,38.54999923706055,287.9800109863281,7.470298746711122,-43.93729179812879
233,38.619998931884766,285.04998779296875,7.380890618244704,-40.55233075618522
234,39.20000076293945,286.69000244140625,7.313520328102884,-38.422832039492725
235,38.91999816894531,291.5,7.48972286007431,-45.05260578467658
236,39.02000045776367,285.5400085449219,7.317785884036528,-38.44268540858294
237,38.2400016784668,281.1700134277344,7.352771994935949,-39.14201191404981
238,38.34000015258789,280.9599914550781,7.328116597206476,-38.28208581263137
239,38.97999954223633,305.5299987792969,7.838122174635825,-58.69264721136414
240,38.33000183105469,316.95001220703125,8.268979834752855,-74.33708706055938
241,38.18000030517578,320.4100036621094,8.39209012836686,-78.7719595010341
242,37.06999969482422,312.5899963378906,8.432425112254183,-78.16600205044091
243,36.88999938964844,305.55999755859375,8.283003594853291,-72.30585053671862
244,37.16999816894531,308.4200134277344,8.297552559080088,-73.34611501152247
245,37.099998474121094,310.260009765625,8.362803841677923,-75.64104919799729
246,37.400001525878906,320.010009765625,8.55641702432002,-83.4412872272041
247,37.95000076293945,315.17999267578125,8.305137979959522,-75.03674784466168
248,37.86000061035156,320.3399963378906,8.4611725085473,-80.78167513955836
249,37.45000076293945,317.8299865722656,8.486781845056473,-80.93631196946362
250,37.77000045776367,290.4100036621094,7.68890654335206,-51.43660609656438
251,37.119998931884766,290.7099914550781,7.8316271503275425,-55.96104510324732
