,mu,amd,Ratio,Spread
81,69.8455810546875,93.05999755859375,1.332367719666186,1.9866821599275137
82,70.8614501953125,93.88999938964844,1.3249799309901689,2.5591666956915615
83,72.43504333496094,96.93000030517578,1.3381644552477585,1.6916335095399144
84,72.90313720703125,94.0199966430664,1.2896563885319123,5.247877172173477
85,70.63238525390625,89.8499984741211,1.2720793464801194,6.282925642060607
86,69.12850952148438,88.13999938964844,1.2750166320634397,5.9167073007203355
87,69.83563232421875,90.69000244140625,1.2986207674095231,4.3429422808526
88,66.8079605102539,85.16000366210938,1.2746984492819347,5.693004617081033
89,66.20043182373047,84.91000366210938,1.2826200875576796,5.104264009431307
90,69.8953857421875,89.63999938964844,1.2824880846968911,5.47543957396559
91,67.9134521484375,85.5199966430664,1.259249735327053,6.859228832002915
92,70.31368255615234,89.83999633789062,1.2777029032172311,5.852933914127422
93,70.97100830078125,91.12999725341797,1.2840454072062946,5.470422318369972
94,73.32144165039062,99.41999816894531,1.355947127212762,0.4253774676711852
95,71.00088500976562,93.87000274658203,1.3220962349084935,2.771663945883506
96,70.064697265625,95.33999633789062,1.3607422861822047,0.009190353526522754
97,67.65451049804688,86.36000061035156,1.2764854844799254,5.661735774881865
98,68.63053894042969,88.7300033569336,1.2928647323307478,4.6392162122333955
99,66.68843841552734,87.91999816894531,1.3183694244139705,2.768000561589562
100,67.4354019165039,87.05999755859375,1.29101325245141,4.659242386716389
101,71.62832641601562,95.12000274658203,1.3279662880035379,2.3878956120032226
102,70.1842041015625,94.23999786376953,1.3427522484602983,1.2741773103579728
103,74.17794799804688,102.47000122070312,1.3814078710211988,-1.4421519488086123
104,70.7618637084961,96.27999877929688,1.3606198838391663,0.031680414775368204
105,69.11854553222656,96.66999816894531,1.398611579924998,-2.6270475407841305
106,68.62057495117188,93.5,1.3625650916876098,-0.1445364930406019
107,69.30777740478516,95.06999969482422,1.3717075233790483,-0.7657997474173304
108,66.34982299804688,91.16000366210938,1.3739298696364697,-0.9394898542081596
109,67.59475708007812,92.6500015258789,1.3706684590362288,-0.7107593820006433
110,70.31368255615234,98.75,1.4044208240855325,-3.057069747981953
111,73.02265167236328,102.26000213623047,1.400387411224791,-2.8271293053076336
112,73.54053497314453,101.86000061035156,1.3850864784645462,-1.712149599756953
113,73.25171661376953,101.22000122070312,1.3818106373452037,-1.4708864206219918
114,75.06433868408203,108.58999633789062,1.4466256313121688,-6.3384157770679055
115,69.65635681152344,106.30000305175781,1.5260632039568902,-11.514562119509675
116,70.1642837524414,105.6500015258789,1.5057518708327549,-10.16332794319399
117,70.47303771972656,105.27999877929688,1.4939046504281348,-9.367066328710704
118,68.32179260253906,101.9000015258789,1.4914714272601208,-8.957030291640576
119,65.75225067138672,98.80000305175781,1.5026102079080985,-9.404484322271328
120,62.36604309082031,94.81999969482422,1.5203786386887326,-10.099403922482422
121,58.60137176513672,86.98999786376953,1.484436204196876,-7.466823687063848
122,58.461944580078125,86.98999786376953,1.487976468942376,-7.659313761216791
123,58.8802375793457,89.30000305175781,1.516637953972572,-9.391832927287352
124,54.786903381347656,82.05000305175781,1.4976207448821053,-7.792999182808413
125,55.52390670776367,81.56999969482422,1.4690969085469383,-6.295505406820863
126,56.569644927978516,83.79000091552734,1.4811830801166306,-7.071783673000252
127,56.111515045166016,83.75,1.4925635127225998,-7.664266695789505
128,55.992000579833984,82.43000030517578,1.4721745865759202,-6.5092660166482235
129,58.20299530029297,87.08000183105469,1.4961429627766316,-8.106817351310424
130,58.54161834716797,86.16000366210938,1.4717735193304147,-6.71932372675887
131,57.62534713745117,80.77999877929688,1.4018136599961115,-2.6043025200384564
132,55.79281234741211,77.98999786376953,1.3978502710732597,-2.3442584237226898
133,55.05581283569336,76.47000122070312,1.3889541772622178,-1.8417469332239567
134,53.43242263793945,73.66999816894531,1.3787508507360147,-1.2829603229620095
135,56.49993133544922,75.19999694824219,1.3309750148503308,1.4219752572084328
136,57.137332916259766,75.3499984741211,1.3187524623271047,2.151956193170551
137,58.611331939697266,79.30000305175781,1.3529807364443833,0.2369219206691635
138,59.015480041503906,79.3499984741211,1.344562450704739,0.7448843890345695
139,57.68828201293945,76.94999694824219,1.3338930240803901,1.3125858019430605
140,59.055397033691406,76.36000061035156,1.2930232365856045,3.7899907654152285
141,58.7360725402832,77.5199966430664,1.3198021810174752,2.189142431270315
142,59.225040435791016,78.5999984741211,1.3271413222475634,1.7841988137566485
143,61.400447845458984,81.11000061035156,1.3210001466846018,2.2775158180787853
144,60.322723388671875,81.43000030517578,1.3499059016368562,0.46963368113104553
145,62.268619537353516,85.87999725341797,1.3791858225137066,-1.2939022746135695
146,63.16672134399414,89.43000030517578,1.415777143444833,-3.6040059245115943
147,63.50600814819336,91.08999633789062,1.4343524178898022,-4.795590133004521
148,61.16095733642578,88.0999984741211,1.4404614039887038,-5.043117321898561
149,60.02335739135742,87.54000091552734,1.4584322623734467,-6.053664974345009
150,59.534385681152344,85.25,1.4319455727077204,-4.438727538844984
151,61.75969314575195,89.81999969482422,1.4543465992107565,-5.93651718586639
152,61.93931198120117,91.66999816894531,1.4799970364018173,-7.538537886210048
153,61.72975540161133,94.47000122070312,1.5303802940103206,-10.627850096203643
154,62.4083251953125,96.77999877929688,1.5507546225029292,-12.001029272839856
155,62.338470458984375,99.29000091552734,1.5927564501418952,-14.607471306139784
156,64.1147232055664,98.08999633789062,1.5299137457615117,-10.955211648116444
157,64.71345520019531,103.91000366210938,1.6056939525274454,-15.948622882086196
158,62.3284912109375,102.30999755859375,1.6414643699997062,-17.64124507735897
159,61.32061767578125,100.06999969482422,1.6319144112983577,-16.7926950251298
160,59.02546310424805,95.54000091552734,1.6186234870667429,-15.431335657732602
161,61.27072525024414,99.05000305175781,1.616595897097907,-15.841578756341006
162,62.188785552978516,98.12000274658203,1.5777764732677368,-13.644124792999873
163,64.90306091308594,100.83000183105469,1.5535477127354569,-12.606855616128696
164,64.56377410888672,101.01000213623047,1.5644996521714676,-13.255267745526394
165,63.72554397583008,100.19999694824219,1.572367855914203,-13.602504456967521
166,61.49026107788086,98.2699966430664,1.5981391999393522,-14.758486061261037
167,62.84739685058594,100.44000244140625,1.5981569241474451,-15.05486036217212
168,60.38259506225586,95.94999694824219,1.5890340063939867,-13.967705459504982
169,58.187232971191406,92.83999633789062,1.5955389455253157,-13.888572979525291
170,57.73817825317383,92.48999786376953,1.601886319623973,-14.158529472820389
171,58.187232971191406,92.7300033569336,1.5936486170917317,-13.77857999856826
172,61.071144104003906,97.18000030517578,1.5912588789834794,-14.247113306328258
173,57.508663177490234,91.18000030517578,1.5855002580005202,-13.165395328767984
174,56.88996505737305,88.48999786376953,1.555458819047052,-11.329553766888877
175,56.181461334228516,86.94000244140625,1.5474856007071875,-10.757702844455165
176,56.41097640991211,84.87000274658203,1.5044944822417454,-8.370839735089616
177,57.189334869384766,82.33000183105469,1.4396041153317995,-4.756254422563242
178,56.21139907836914,80.23999786376953,1.427468434861407,-4.016366882360114
179,55.113712310791016,78.72000122070312,1.4283197033942152,-4.0118122042090905
180,54.88419723510742,79.61000061035156,1.4505086094149509,-5.218675008398859
181,55.27337646484375,82.77999877929688,1.4976468613591667,-7.851380978844657
182,57.319061279296875,85.44999694824219,1.4907780246412714,-7.697152140250904
183,57.81800842285156,84.63999938964844,1.4639037507247648,-6.198319239963351
184,53.507102966308594,77.02999877929688,1.439621928845592,-4.539858931078496
185,52.9981803894043,77.44999694824219,1.4613708693237786,-5.662464303384081
186,52.57905960083008,76.66000366210938,1.4579949554841245,-5.451099866695427
187,52.73872375488281,76.51000213623047,1.4507367014004922,-5.080669556858337
188,51.99030303955078,76.7699966430664,1.4766214496704293,-6.373917076234972
189,50.69304275512695,75.25,1.484424605630709,-6.644889161680649
190,49.99451446533203,74.4800033569336,1.4897635101263094,-6.839265156877329
191,49.555442810058594,69.5,1.402469558518265,-2.4654343727208614
192,49.99451446533203,67.95999908447266,1.3593491168235774,-0.3192608844163918
193,48.77708435058594,66.30000305175781,1.3592448981826315,-0.3400218214777031
194,50.473506927490234,67.16999816894531,1.3307971301744714,1.1320263829854749
195,50.89262008666992,68.36000061035156,1.343220303728414,0.5206422580507872
196,49.90470504760742,64.13999938964844,1.2852495436745097,3.3767499235191023
197,49.99451446533203,63.36000061035156,1.267339052853241,4.280737589704702
198,51.611106872558594,66.11000061035156,1.2809258436094881,3.762569152619437
199,53.84638595581055,67.9000015258789,1.2609945926844852,5.058544880075092
200,54.61476516723633,67.94000244140625,1.2439859849871477,6.079351233393996
201,54.50499725341797,67.8499984741211,1.2448399576768399,6.017812057484863
202,52.90999984741211,58.439998626708984,1.1045170817472107,13.225793920909185
203,51.380001068115234,57.810001373291016,1.1251459745329984,11.743508850352827
204,53.709999084472656,57.630001068115234,1.0729845848158994,15.14025265326447
205,52.75,57.849998474121094,1.096682435528362,13.594901838744763
206,54.86000061035156,58.939998626708984,1.0743710895181355,15.41792165266226
207,52.720001220703125,55.939998626708984,1.0610773393673854,15.463486037917791
208,53.5,57.959999084472656,1.0833644688686477,14.52033456626083
209,52.54999923706055,57.91999816894531,1.1021883731655244,13.248785533858596
210,53.029998779296875,57.22999954223633,1.079200468784079,14.601460864824505
211,53.70000076293945,57.77000045776367,1.075791427132215,14.986449803031777
212,56.04999923706055,58.81999969482422,1.049420169410674,17.18080625136192
213,56.2400016784668,58.70000076293945,1.0437410919462071,17.563118332724375
214,55.869998931884766,61.470001220703125,1.100232725897234,14.282300303075873
215,55.45000076293945,59.72999954223633,1.0771866315673246,15.442461840250234
216,52.209999084472656,58.599998474121094,1.1223903371327357,12.099388571523365
217,54.040000915527344,62.0099983215332,1.1474832951698903,11.215848596421681
218,54.099998474121094,60.060001373291016,1.110166415291507,13.248676841142045
219,54.86000061035156,59.65999984741211,1.087495428065213,14.697920431959135
220,53.45000076293945,58.630001068115234,1.0969130071325917,13.781304746724333
221,53.47999954223633,60.11000061035156,1.1239715991934354,12.3427208527271
222,56.15999984741211,62.189998626708984,1.1073717734273594,13.962671718335544
223,56.560001373291016,63.08000183105469,1.1152758185901066,13.62490173411375
224,57.4900016784668,63.849998474121094,1.1106278763257798,14.138842851322112
225,55.970001220703125,59.91999816894531,1.0705734654653016,15.970364293107822
226,60.27000045776367,68.47000122070312,1.136054433394038,13.356844658493772
227,62.52000045776367,72.37000274658203,1.1575496195888975,12.563143146217728
228,61.779998779296875,73.52999877929688,1.1901910040816892,10.381517236219539
229,63.099998474121094,76.37000274658203,1.2103011821450884,9.363875522262491
230,58.869998931884766,72.69999694824219,1.2349243802833996,7.194037927007304
231,58.7400016784668,73.9000015258789,1.2580864728332062,5.814562029343665
232,58.58000183105469,73.56999969482422,1.2558893375763427,5.9236716256460396
233,57.15999984741211,72.45999908447266,1.2676696864573775,5.073249044395371
234,58.619998931884766,75.25,1.2836915962321827,4.29889042929361
235,58.93000030517578,76.4000015258789,1.2964534384902888,3.5768699123350585
236,58.40999984741211,75.13999938964844,1.2864235505211623,4.118970968998954
237,55.75,73.19000244140625,1.3128251558996638,2.3966312229300994
238,55.119998931884766,73.38999938964844,1.3314586504317798,1.3268687962629453
239,57.650001525878906,77.62999725341797,1.3465740710964267,0.5797363067775361
240,55.4900016784668,77.4800033569336,1.3962876376520301,-2.252317599137382
241,54.68000030517578,74.9800033569336,1.3712509681503475,-0.870587499969486
242,54.040000915527344,73.62000274658203,1.3623242320380633,-0.39415582862714627
243,53.68000030517578,70.2699966430664,1.3090535812886541,2.4588414300742043
244,53.81999969482422,70.13999938964844,1.3032329949342918,2.7821187305896613
245,55.20000076293945,70.47000122070312,1.276630439252018,4.357315715827556
246,54.869998931884766,68.58999633789062,1.2500455198302038,5.781727402064891
247,55.349998474121094,70.66999816894531,1.2767841032911156,4.364402275267113
248,55.2400016784668,71.6500015258789,1.2970673307167715,3.232539785961424
249,54.59000015258789,68.93000030517578,1.262685475590864,5.055163340584758
250,52.040000915527344,66.52999877929688,1.2784396158503162,3.9346925710110154
251,52.06999969482422,65.41000366210938,1.256193663250802,5.0961033364376105
