,v,nvda,Ratio,Spread
394,200.9199981689453,178.4261016845703,0.8880455072199392,-8.903486742080776
395,200.77999877929688,180.0449981689453,0.8967277580614786,-10.641096025780133
396,200.77999877929688,180.0814971923828,0.8969095442137818,-10.677595049217633
397,201.97000122070312,179.55039978027344,0.8889953888947566,-9.137432373488867
398,202.41000366210938,177.7100067138672,0.877970473290071,-6.923938240999024
399,203.6739959716797,181.71890258789062,0.8922047300194285,-9.861028975226095
400,204.0,181.80999755859375,0.8912254782284007,-9.67568809224365
401,203.6864013671875,179.38079833984375,0.8806714495214248,-7.512405543980225
402,203.84500122070312,173.92999267578125,0.8532462980903178,-1.927114775157253
403,203.08999633789062,171.9199981689453,0.8465212529863545,-0.5573283675658901
404,202.3000030517578,170.60000610351562,0.8433020441421751,0.09278710283164726
405,201.6699981689453,170.4250030517578,0.8450686993560015,-0.26642391173250546
406,199.52000427246094,169.3000030517578,0.848536484695363,-0.96451610251184
407,200.1999969482422,169.39999389648438,0.8461538285651395,-0.48790561872717164
408,194.27000427246094,171.39999389648438,0.8822771921912264,-7.516256329988823
409,196.25999450683594,174.125,0.8872159628738553,-8.553845710160022
410,198.44500732421875,175.69500732421875,0.8853586678407528,-8.271066470362445
411,197.5500030517578,172.2100067138672,0.8717286968036564,-5.544986758579841
412,197.72000122070312,173.610107421875,0.8780604205443248,-6.800937134459832
413,197.5679931640625,172.02499389648438,0.8707128677145242,-5.344719184749766
414,197.32000732421875,171.2899932861328,0.8680822366111323,-4.819998728580162
415,200.57000732421875,168.10000610351562,0.8381113823852248,1.125833310025382
416,197.85000610351562,163.4499969482422,0.8261308663428837,3.4694112738044223
417,196.4199981689453,160.11990356445312,0.8151914522814034,5.586926192821761
418,194.36000061035156,157.77000427246094,0.8117411184246422,6.190045892444954
419,194.49000549316406,159.57000732421875,0.8204535082386396,4.500280775318584
420,196.42999267578125,162.91000366210938,0.8293540179019478,2.8053009598583967
421,199.00999450683594,166.99000549316406,0.8391036133988136,0.91301752097375
422,205.17999267578125,164.44000244140625,0.801442676242069,8.694884485145604
423,207.72999572753906,166.47999572753906,0.8014249225032289,8.817172058379366
424,205.61489868164062,166.9799041748047,0.8121002186390414,6.523762283773618
425,205.07000732421875,165.83999633789062,0.8086994217330626,7.201628260865033
426,205.5399932861328,167.72999572753906,0.8160455444505228,5.71015453137893
427,206.16000366210938,167.57000732421875,0.8128153101843237,6.395882136328294
428,207.5,168.97999572753906,0.8143614251929593,6.122146660644643
429,201.50999450683594,160.5,0.7964865484354686,9.522903672590399
430,200.77000427246094,160.8300018310547,0.801065888372426,8.565425447417578
431,202.4499969482422,162.5,0.8026673373650102,8.319980870364542
432,201.35000610351562,161.32000732421875,0.8011919663974724,8.567233819661492
433,202.67999267578125,161.37530517578125,0.7962073761958666,9.639701092318017
434,202.32000732421875,160.82000732421875,0.7948794063975292,9.889748550239073
435,202.8699951171875,161.6699981689453,0.7969142902357587,9.506121099392299
436,203.0500030517578,166.86810302734375,0.8218079316394237,4.460654376539293
437,203.61000061035156,165.60000610351562,0.8133196090914234,6.203602497664844
438,202.52999877929688,166.47999572753906,0.8220016626226192,4.407822876542935
439,202.6699981689453,166.4759979248047,0.8214141186601809,4.530533478601666
440,203.6699981689453,169.14120483398438,0.8304669630019875,2.7132788328029958
441,204.4550018310547,169.55999755859375,0.8293267273485665,2.960131740241661
442,203.97000122070312,169.8350067138672,0.8326469858187596,2.2738652196794473
443,206.7899932861328,172.99000549316406,0.8365492098730323,1.5100850949802234
444,206.625,175.36000061035156,0.8486872382836131,-0.9998164526262657
445,207.1300048828125,179.35000610351562,0.8658813396204287,-4.5616019123910005
446,207.6999969482422,178.89999389648438,0.8613384522151214,-3.628263643369411
447,208.98500061035156,179.8000946044922,0.8603492790361827,-3.4387425876386604
448,208.25,177.67999267578125,0.853205246942527,-1.9418860900617747
449,208.74000549316406,178.44000244140625,0.8548433349890369,-2.286394588689166
450,211.5,185.00999450683594,0.8747517470772385,-6.516043065128076
451,211.4499969482422,184.47250366210938,0.872416676871666,-6.02095242131553
452,211.2899932861328,185.24989318847656,0.8767565860897526,-6.934017415117597
453,211.5500030517578,185.9600067138672,0.8790357080182609,-7.423655071245338
454,211.89500427246094,186.9759979248047,0.8823992739554414,-8.147101716218419
455,213.0399932861328,188.40499877929688,0.8843644607435337,-8.605206545021122
456,212.80999755859375,188.35000610351562,0.8850618310432363,-8.745239266974568
457,213.0,187.25,0.8791079812206573,-7.484120163220598
458,211.8000030517578,187.00999450683594,0.8829555798501858,-8.261654798368841
459,213.2449951171875,189.39939880371094,0.888177463202021,-9.425774802795093
460,213.3800048828125,188.0,0.8810572485610773,-7.911894162743908
461,213.13999938964844,187.9499969482422,0.8818147578420719,-8.06540431213843
462,212.27000427246094,187.44000244140625,0.8830263281137738,-8.293124134052096
463,212.0399932861328,186.7100067138672,0.8805414668256256,-7.758166742972452
464,210.6999969482422,185.84500122070312,0.8820360888109333,-8.029414177445052
465,210.86000061035156,185.60989379882812,0.880251793899104,-7.658631288135143
466,209.61000061035156,182.44000244140625,0.8703783307579289,-5.5486802599395615
467,209.3300018310547,183.418701171875,0.8762179313403337,-6.764804589057024
468,210.77000427246094,185.32000732421875,0.8792522824294147,-7.445057411936136
469,210.97999572753906,184.94000244140625,0.8765760080886482,-6.886989799499463
470,209.86000061035156,182.99000549316406,0.8719622841940365,-5.886695245852127
471,211.94000244140625,189.1540069580078,0.8924884626737799,-10.28695445021636
472,212.72000122070312,193.8000030517578,0.9110567973844863,-14.271548813627124
473,213.6501007080078,194.4698944091797,0.9102260835109953,-14.152760205619462
474,214.22259521484375,195.4387969970703,0.9123164472966301,-14.63621478066533
475,213.9149932861328,195.38499450683594,0.9133768115332096,-14.843244042101777
476,213.63499450683594,194.0399932861328,0.9082781298731649,-13.735668420047364
477,215.1999969482422,195.92999267578125,0.9104553692112943,-14.298620447308526
478,213.0749969482422,189.63499450683594,0.88999177389593,-9.805520838047915
479,212.3699951171875,186.3798065185547,0.8776183585431114,-7.1481407480972505
480,213.18499755859375,188.4600067138672,0.8840209624134976,-8.537257778558246
481,213.83999633789062,188.47390747070312,0.8813781832136477,-7.995750837977584
482,213.75,188.73049926757812,0.8829497041758041,-8.328655233262953
483,212.7050018310547,187.78500366210938,0.8828424439744086,-8.269268190380405
484,212.69000244140625,187.17999267578125,0.8800601369467156,-7.676975970454026
485,217.22000122070312,192.07000732421875,0.884218793135301,-8.72576790087341
486,215.5399932861328,188.44219970703125,0.8742795099602291,-6.52252681430291
487,214.1699981689453,186.4600067138672,0.8706168385302061,-5.702024281578946
488,213.87060546875,187.88999938964844,0.8785218472535827,-7.385887675130578
489,213.4199981689453,188.0207061767578,0.8809891659164893,-7.898687942005341
490,212.6199951171875,187.11129760742188,0.8800268173475111,-7.667643771119191
491,212.94000244140625,187.89999389648438,0.8824081513204076,-8.184989125311876
492,212.6199951171875,186.77000427246094,0.8784216374829701,-7.326350436158253
493,212.80499267578125,186.7899932861328,0.8777519311810341,-7.189470351300588
494,212.41000366210938,186.52000427246094,0.8781130881630562,-7.2544131657824265
495,213.4949951171875,188.3300018310547,0.8821284158332623,-8.144389764293596
496,213.72500610351562,188.5500030517578,0.8822084345171826,-8.169352648537274
497,214.00250244140625,188.38999938964844,0.8803168058337518,-7.774045338633601
498,214.5050048828125,189.24000549316406,0.8822172032608232,-8.197953359604288
499,214.90499877929688,190.05999755859375,0.8843907709833291,-8.678769695171457
500,214.88999938964844,189.523193359375,0.8819544599454479,-8.154684262354426
501,214.10000610351562,187.2823944091797,0.8747425925743793,-6.5837619071912625
502,213.6300048828125,187.00999450683594,0.8753919872324158,-6.70990060373457
503,213.1999969482422,186.43679809570312,0.8744690467371992,-6.501330393992464
504,213.7899932861328,186.54539489746094,0.8725637342987883,-6.109638465649385
505,213.52000427246094,186.47999572753906,0.8733607718065721,-6.273177090958614
506,211.22999572753906,188.75999450683594,0.8936230569748878,-10.494993799083904
507,210.8365020751953,185.5399932861328,0.8800183623799619,-7.60865641151172
508,211.33999633789062,186.15420532226562,0.880828090034799,-7.795929347992671
509,210.52499389648438,185.87539672851562,0.8829136782681062,-8.208203919094178
510,209.42999267578125,185.2100067138672,0.8843528300198671,-8.471322667945959
511,206.9600067138672,182.0800018310547,0.8797835133567116,-7.4357479720578565
512,206.02000427246094,180.42999267578125,0.8757887046597816,-6.582816014558563
513,199.5399932861328,171.23060607910156,0.8581267507289295,-2.8781694004697616
514,200.47000122070312,169.07000732421875,0.8433681164000432,0.07103168749425193
515,200.27499389648438,170.17970275878906,0.8497301607546143,-1.2040206490232097
516,201.125,171.22000122070312,0.8513113795933033,-1.5235545115735252
517,200.55999755859375,170.95989990234375,0.8524127542053729,-1.74254829222038
518,201.30999755859375,171.85690307617188,0.853692837714882,-2.0035872685127347
519,199.50999450683594,169.72999572753906,0.850734301041362,-1.402996581710727
520,192.42999267578125,158.32000732421875,0.8227408062680059,4.0034882442248945
521,194.0500030517578,157.74000549316406,0.8128832930298434,5.957181540289679
522,194.8699951171875,159.7093963623047,0.8195689452666197,4.683104798984641
523,194.02000427246094,158.8686065673828,0.8188259100555669,4.8031429332674636
524,193.5399932861328,158.60000610351562,0.8194689036133151,4.6647169948299565
525,191.61000061035156,156.7711944580078,0.8181785604020211,4.856986982600245
526,192.25999450683594,156.4499969482422,0.8137418153451549,5.7293482880736635
527,192.0399932861328,155.66000366210938,0.8105603473448443,6.332791041164666
528,192.67999267578125,157.8699951171875,0.8193377678959755,4.665488517101392
529,192.4149932861328,157.6739959716797,0.8194475559251708,4.636780830362238
530,193.24000549316406,159.94000244140625,0.827675418623729,3.0703453289047897
531,193.3717041015625,158.7899932861328,0.8211645753648283,4.332028617253838
532,193.00999450683594,157.39999389648438,0.8155017790589578,5.415315537367246
533,193.6199951171875,158.44000244140625,0.8183039274714952,4.892558390656785
534,195.9600067138672,162.08999633789062,0.827158556769024,3.226782623914812
535,194.49349975585938,161.86000061035156,0.8322129058993156,2.2132504571471086
536,194.2449951171875,163.11000061035156,0.8397127581688667,0.752530386324605
537,194.4499969482422,163.02000427246094,0.838364653283347,1.0163584908553216
538,193.61000061035156,161.36500549316406,0.8334538762691193,1.9590804742060581
539,198.17999267578125,167.25,0.8439297920129499,-0.050778917115411715
540,196.30999755859375,165.27000427246094,0.841882768722117,0.3435502182930291
541,191.27000427246094,156.68099975585938,0.8191613753125132,4.658881020493067
542,190.63999938964844,156.77999877929688,0.822387742767743,4.025667930733602
543,190.00999450683594,155.75,0.819693724028799,4.521452643708511
544,190.1699981689453,156.43499755859375,0.8226060843709864,3.9721305525496686
545,188.28990173339844,154.29010009765625,0.8194284381544643,4.522795985590574
546,189.39500427246094,156.05999755859375,0.8239921541652074,3.689972723919237
547,189.17999267578125,156.02499389648438,0.8247436300723497,3.5426568159709118
548,186.91000366210938,155.1199951171875,0.8299181000371122,2.522813273274647
549,188.1199951171875,157.38760375976562,0.8366341050653471,1.281219623701713
550,187.75,157.3000030517578,0.8378162612610269,1.0550821346504446
551,189.8800048828125,158.9272003173828,0.836987551245679,1.234027330418979
552,190.28500366210938,158.64999389648438,0.8337493278146104,1.8546533828887388
553,191.11000061035156,158.64999389648438,0.8301501407032649,2.5542114124331587
554,190.00999450683594,158.77999877929688,0.8356402471954416,1.491453864411636
555,195.6699981689453,168.47000122070312,0.8609904573885815,-3.399135660964038
556,194.33999633789062,169.40240478515625,0.8716806008919725,-5.459317288360881
557,194.39520263671875,167.41000366210938,0.8611838223958711,-3.4201038592698185
558,194.94500732421875,168.30999755859375,0.8633716752677459,-3.853889626571078
559,194.67999267578125,167.07000732421875,0.8581775919955782,-2.8386191631677664
560,194.97999572753906,166.33999633789062,0.8531131397209109,-1.8542199100804058
561,194.5,165.64999389648438,0.8516709197762693,-1.5712309322541276
562,195.6300048828125,166.0778045654297,0.8489383040444877,-1.0408514031869518
563,195.86000061035156,164.9394989013672,0.8421295741211686,0.2924796586102728
564,195.0500030517578,163.69000244140625,0.8392207120241368,0.8551368554285089
565,195.02999877929688,164.6199951171875,0.844075250718109,-0.0918184884632639
566,194.7100067138672,165.5,0.8499819952407877,-1.2431613674208566
567,194.0800018310547,164.17999267578125,0.8459397729123004,-0.4573681095240717
568,193.63999938964844,163.57000732421875,0.8447118768838564,-0.22048382404516376
569,195.11000061035156,162.77000427246094,0.8342473669380183,1.826010089980724
570,195.6750030517578,163.19000244140625,0.8339849234510605,1.8851070200416697
571,194.57000732421875,161.27000427246094,0.8288533597253308,2.8681215607938495
572,194.75,159.11900329589844,0.8170423789263078,5.171747734177086
573,195.16000366210938,160.11000061035156,0.8204037589974548,4.528413953004116
574,196.27999877929688,161.1999053955078,0.8212752516712915,4.388211562442717
575,196.69000244140625,162.25,0.82490212001667,3.6857804912306844
576,203.38999938964844,169.83999633789062,0.8350459552955516,1.777061730248033
577,203.5749969482422,168.65499877929688,0.8284661736832862,3.1189283873713234
578,203.6199951171875,168.82000732421875,0.8290934651435354,2.9920761416546324
579,203.57000732421875,168.58999633789062,0.8281671674225727,3.179699865793492
580,203.92999267578125,169.02999877929688,0.8288628688769177,3.0449478180286857
581,204.08999633789062,169.04339599609375,0.828278695817242,3.16722606866669
582,205.5800018310547,171.375,0.8336170759490298,2.099075595139095
583,202.8000030517578,167.5,0.8259368712003979,3.616769338037795
584,204.5,170.86000061035156,0.8355012254784917,1.6982849876890325
585,203.90499877929688,169.2100067138672,0.829847270674404,2.843746252363712
586,203.69000244140625,169.89999389648438,0.8341106183910918,1.971452438413547
587,203.6649932861328,169.4499969482422,0.8320035476601454,2.400242816836379
588,203.7899932861328,169.32139587402344,0.8308621691561003,2.634837923977767
589,203.6699981689453,168.6999969482422,0.8283006749393923,3.1544867185451833
590,202.97000122070312,166.44000244140625,0.8200226705444253,4.820917228759339
591,200.05999755859375,163.15499877929688,0.8155303447482642,5.638376699135972
592,199.56500244140625,161.79989624023438,0.8107628805694025,6.573747008216782
593,199.00999450683594,161.17999267578125,0.8099090353486983,6.723030338356563
594,198.38999938964844,160.60169982910156,0.8095251793094235,6.775596922131922
595,198.19000244140625,160.31900024414062,0.8089156782342642,6.888708642161601
596,198.10000610351562,159.82000732421875,0.806764272590209,7.3113889636731075
597,199.7799072265625,154.2801055908203,0.7722503615734356,14.275766656615485
598,199.72000122070312,154.58999633789062,0.7740336240387811,13.915078476286606
599,198.66000366210938,153.0749969482422,0.7705375723671062,14.531250536947095
600,199.03419494628906,153.97000122070312,0.7735856708554685,13.953542610843794
601,199.73899841308594,154.52999877929688,0.7736596258468712,13.991184747159263
602,199.86000061035156,155.02999877929688,0.7756929766128863,13.593788834204712
603,199.47999572753906,155.47000122070312,0.7793764013964225,12.831560392321773
604,193.60000610351562,148.99989318847656,0.7696275231975359,14.315717914200643
605,196.83999633789062,154.3699951171875,0.7842409977096312,11.692973038060455
606,198.24000549316406,154.9199981689453,0.7814769666876721,12.3301109182709
607,197.6199951171875,152.9700927734375,0.774061818404191,13.754277112149662
608,197.63499450683594,153.25999450683594,0.7754699257045536,13.477094145152972
609,196.92999267578125,152.3126983642578,0.7734357590467197,13.826582389400482
610,196.88999938964844,151.58999633789062,0.7699222754218796,14.515372018271318
611,195.5500030517578,146.125,0.7472513307060594,18.84411542852528
612,196.0,146.4499053955078,0.7471933948750399,18.900785963794004
613,196.52000427246094,146.3300018310547,0.7446061400862714,19.461628328048175
614,196.52110290527344,144.4709930419922,0.7351423888132242,21.321568705290655
615,197.49000549316406,145.65499877929688,0.7375309875331316,20.959146110383568
616,198.69000244140625,144.97999572753906,0.7296793696013654,22.651689290453685
617,199.22999572753906,145.2100067138672,0.7288561452987833,22.879566833312435
618,195.97000122070312,145.4550018310547,0.7422309584375723,19.870251995443663
619,196.5,145.05909729003906,0.7382142355727179,20.71557020095325
620,197.90989685058594,147.2899932861328,0.7442275279307071,19.68019943044764
621,198.77499389648438,148.35000610351562,0.7463212710788538,19.353747611178658
622,199.44000244140625,148.36000061035156,0.7438828659959451,19.907648605176956
623,200.35000610351562,149.07000732421875,0.7440479300369882,19.969281556280446
624,200.5399932861328,149.6699981689453,0.7463349116372733,19.530390773067506
625,199.8000030517578,148.75,0.7444944831230388,19.822912547894685
626,199.3699951171875,149.94000244140625,0.7520690480695109,18.26828390509773
627,199.72999572753906,150.45599365234375,0.7532969352164196,18.057556026526395
628,200.125,151.2899932861328,0.7559774805053482,17.55850115961577
629,201.55999755859375,151.3699951171875,0.7509922452404478,18.695308756316916
630,202.02999877929688,152.75,0.7560758348905813,17.713842472391473
631,201.14999389648438,151.3000030517578,0.7521750317806108,18.417637288466448
632,200.78500366210938,155.99000549316406,0.7769006780788844,13.418140551709921
633,201.50999450683594,155.9199981689453,0.7737581381535691,14.102905503645086
634,201.8000030517578,157.99000549316406,0.7829038805943064,12.278811581492686
635,200.83999633789062,157.86000061035156,0.785998822389789,11.59477659842052
636,202.25999450683594,159.2301025390625,0.7872545578145997,11.428765331063698
637,203.05999755859375,158.72999572753906,0.7816901292030052,12.607236541036894
638,202.8000030517578,158.64999389648438,0.7822977885064151,12.46677544155342
639,202.11000061035156,156.23719787597656,0.7730305150866171,14.294482330132364
640,203.88250732421875,160.00999450683594,0.7848147278882748,12.024686779154745
641,202.7386932373047,156.45840454101562,0.7717244401781844,14.606377001089168
642,202.64999389648438,157.24009704589844,0.7759195745459446,13.749471689397364
643,203.52000427246094,158.67300415039062,0.779643282328003,13.054291852379475
644,203.5500030517578,157.88999938964844,0.7756816360720017,13.862734145925128
645,203.57000732421875,158.3800048828125,0.7780124732744459,13.389691320871616
646,204.6750030517578,151.30599975585938,0.7392500183209838,21.400680076017846
647,205.38999938964844,152.25999450683594,0.7413213640357496,21.052968088064812
648,205.38999938964844,152.19500732421875,0.7410049553361521,21.117955270682
649,206.1300048828125,153.1999969482422,0.7432202654598408,20.74045497950142
650,206.0399932861328,152.50999450683594,0.7401960758901868,21.354131883772578
651,205.0399932861328,151.47999572753906,0.7387826799045447,21.536178399688435
652,205.14999389648438,151.5399932861328,0.7386790046047851,21.569456107615576
653,205.11000061035156,150.110107421875,0.7318517233444891,22.965429574377037
654,206.0,152.4149932861328,0.7398786081851108,21.41522070697935
655,205.16000366210938,152.75,0.7445408328787777,20.367937197166025
656,206.25,151.75,0.7357575757575757,22.29220205895741
657,206.77999877929688,152.72000122070312,0.7385627339310812,21.771614502748275
658,205.08999633789062,150.49000549316406,0.7337754555577065,22.568568834977423
659,204.77999877929688,150.83999633789062,0.7365953571494036,21.955714858798682
660,201.52000427246094,149.9199981689453,0.7439459854628084,20.111393307062723
661,204.14500427246094,151.47869873046875,0.7420152125216769,20.77856743691451
662,204.61500549316406,151.76930236816406,0.7417310475464347,20.886502398106256
663,204.6699981689453,152.5500030517578,0.7453461885793103,20.152432878410604
664,204.36000061035156,153.11500549316406,0.7492415591889964,19.324567305552176
665,205.08999633789062,152.01010131835938,0.7411873032944968,21.04847300978211
666,204.14999389648438,151.6199951171875,0.7426891974048622,20.641502013179842
667,199.3000030517578,148.30999755859375,0.7441545172484415,19.83893885761041
668,201.875,149.50999450683594,0.7406067839347911,20.82241639982946
669,203.17999267578125,150.17999267578125,0.7391475444899083,21.25898972400851
670,203.8800048828125,151.88839721679688,0.744989177845568,20.14416211833939
671,205.4600067138672,154.0399932861328,0.7497322508153901,19.33233217779245
672,205.55999755859375,154.07000732421875,0.7495135685643406,19.387105602809793
673,205.92999267578125,153.72000122070312,0.746467278628625,20.0508499033845
674,210.02999877929688,156.6300048828125,0.7457506346386356,20.617455696627257
675,209.97000122070312,156.1898956298828,0.7438676702473745,21.00668988395004
676,209.83999633789062,155.50999450683594,0.7410884350971352,21.576353072365446
677,209.71499633789062,155.8000030517578,0.7429130285024275,21.18035049452096
678,209.7100067138672,156.07000732421875,0.7442182171934408,20.906115259075914
679,209.18499755859375,156.88999938964844,0.7500059814074514,19.640940492136348
680,209.94000244140625,157.6300048828125,0.7508335860232576,19.54114309821689
681,210.94000244140625,164.77000427246094,0.7811226053163143,13.249095971949497
682,210.28500366210938,166.08299255371094,0.7897995085782569,11.3806999932829
683,210.75,167.61000061035156,0.7953024939992956,10.2479866338205
684,210.3249969482422,165.50999450683594,0.786924982328969,11.98761043765425
685,208.33999633789062,162.16000366210938,0.7783431242799608,13.654415522020468
686,207.68179321289062,161.25,0.7764281957769197,14.00629435452161
687,206.97999572753906,160.99000549316406,0.7778046613987056,13.671198095218596
688,210.0200958251953,164.14370727539062,0.781561910208875,13.095356071704554
689,210.75,166.6501007080078,0.7907478088161699,11.20788653616425
690,212.35000610351562,166.91000366210938,0.7860136513523088,12.304712378962233
691,212.83999633789062,168.8800048828125,0.7934599125566129,10.750199486531994
692,213.35000610351562,168.73989868164062,0.790906462874763,11.322769622812029
693,213.4949951171875,169.7050018310547,0.7948898368221865,10.480610235706404
694,213.32000732421875,169.91000366210938,0.7965028962513966,10.127227109539813
695,212.3000030517578,175.5841064453125,0.827056542257825,3.5882093948451197
696,213.11000061035156,177.13169860839844,0.8311749711467763,2.727456494901855
697,213.57839965820312,177.0,0.828735491431995,3.2563351360915473
698,212.6199951171875,175.7100067138672,0.8264039636395578,3.7336471224354963
699,213.35000610351562,177.02139282226562,0.829722933011665,3.041275482187029
700,213.61000061035156,179.2100067138672,0.8389588792744128,1.0731245211236282
701,213.36000061035156,178.0399932861328,0.8344581588714847,2.031149883012756
702,213.30999755859375,176.17999267578125,0.8259340616577836,3.84875029245033
703,214.6300048828125,178.8000946044922,0.8330619696072626,2.347951561990197
704,216.1750030517578,181.0399932861328,0.8374695997704564,1.4181375746263254
705,215.5,179.26019287109375,0.8318338416292054,2.6255676241382386
706,215.44000244140625,179.86279296875,0.8348625646607469,1.972092460875086
707,215.5399932861328,179.1300048828125,0.8310754869747747,2.78966800991584
708,216.27000427246094,180.5,0.8346048755453057,2.0386873608783103
709,215.61000061035156,174.81500244140625,0.8107926438780098,7.16403332034663
710,214.33999633789062,174.1855010986328,0.8126598118628438,6.716631665783251
711,213.42999267578125,173.09800720214844,0.8110294388900597,7.032485897296948
712,212.55999755859375,172.29710388183594,0.8105810399924424,7.095674888859844
713,212.8509063720703,171.85499572753906,0.8073961189863619,7.7844598299816825
714,213.75,172.93960571289062,0.8090741787737573,7.462238321424548
715,213.8699951171875,173.19000244140625,0.8097910244328984,7.313591724122728
716,213.3800048828125,167.6699981689453,0.7857812087924032,12.418107668310778
717,214.3000030517578,167.85499572753906,0.7832710841679207,13.01322463938062
718,213.96499633789062,168.5478973388672,0.7877358456927162,12.03625332678099
719,213.9550018310547,168.91000366210938,0.7894650847914544,11.665672138845888
720,213.75,168.52999877929688,0.7884444387335526,11.871845255018297
721,213.50999450683594,168.22000122070312,0.787878813866567,11.978329612459714
722,214.27999877929688,170.3000030517578,0.7947545455568283,10.551254647051348
723,212.9300994873047,167.19000244140625,0.785187264947361,12.516605097421671
724,211.9600067138672,165.875,0.7825768765138837,13.009015175902004
725,212.4521026611328,165.86309814453125,0.7807081975982494,13.438190903655265
726,212.97000122070312,166.74000549316406,0.7829271941467925,13.000436810811873
727,212.55999755859375,165.41000366210938,0.7781803046761556,13.982775108586406
728,212.27000427246094,165.14999389648438,0.7780185168532089,13.996884410869779
729,212.52000427246094,165.30999755859375,0.7778561746434859,14.04886881460568
730,215.65989685058594,174.00059509277344,0.8068287040558356,8.0207502988204
731,214.875,173.78500366210938,0.8087725592186591,7.570786668509453
732,213.83999633789062,173.68539428710938,0.8122212741374509,6.792762345616166
733,205.2100067138672,173.375,0.8448662069474221,-0.21466260191998587
734,207.14500427246094,174.73989868164062,0.8435631807552675,0.06122427588574608
735,211.68499755859375,179.2100067138672,0.8465881322754695,-0.5591861736298144
736,210.42999267578125,177.89999389648438,0.8454117763078703,-0.3133575871820996
737,209.02000427246094,175.39999389648438,0.8391541015751184,0.991039554881422
738,210.75,179.44949340820312,0.8514803957684609,-1.5915061640310628
739,210.0749969482422,178.57009887695312,0.8500302343022231,-1.2844819983081837
740,210.61500549316406,178.0449981689453,0.8453576123507692,-0.3014798223887739
741,211.66000366210938,179.05999755859375,0.84597937475444,-0.43037064945100967
742,212.39999389648438,180.79010009765625,0.8511775202110713,-1.532996794395348
743,211.35000610351562,179.85000610351562,0.8509581306348681,-1.4832423258250347
744,211.72999572753906,179.55999755859375,0.8480612156137636,-0.8710207191511928
745,210.0,177.8000030517578,0.8466666811988467,-0.5779800051215206
746,210.47999572753906,178.9550018310547,0.8502233250836214,-1.3259653208384239
747,210.3699951171875,181.76499938964844,0.8640253059301326,-4.229238145953064
748,211.33999633789062,181.6699981689453,0.8596101131680305,-3.311722194672359
749,212.42999267578125,181.5281982421875,0.854531866972489,-2.245657406123161
750,212.25,181.58999633789062,0.8555476859264576,-2.4600806986469936
751,210.625,185.44000244140625,0.8804273112945104,-7.688009230156797
752,212.7949981689453,186.22000122070312,0.875114560131045,-6.6279531505638145
753,213.11000061035156,185.50010681152344,0.870442993197162,-5.640951708223144
754,212.27999877929688,183.47999572753906,0.8643301148607007,-4.324642555491994
755,212.25,184.41000366210938,0.8688339395152385,-5.280088022865743
756,211.4199981689453,183.94000244140625,0.8700217767215197,-5.513888733415842
757,211.2100067138672,184.41000366210938,0.8731120581419013,-6.161952683743141
758,204.59500122070312,183.4958953857422,0.896873795991718,-10.85705328758242
759,206.25,184.91600036621094,0.8965624260179924,-10.873798307253526
760,207.74000549316406,188.7100067138672,0.9083951175695762,-13.404351124531122
761,207.3699951171875,186.44000244140625,0.8990693293696929,-11.448097987853988
762,206.6699981689453,186.77999877929688,0.9037596188809705,-12.381658322366395
763,206.52999877929688,186.44000244140625,0.9027260133799773,-12.160374783800126
764,206.24000549316406,185.25999450683594,0.8982738051419247,-11.22626731257144
765,209.76499938964844,185.52999877929688,0.8844659467457967,-8.507245032104112
766,209.17999267578125,185.1300048828125,0.8850273035899516,-8.603308902736519
767,207.55999755859375,185.6591033935547,0.8944840314962111,-10.50608593976408
768,208.1699981689453,187.64990234375,0.9014262573584607,-11.979633491747979
769,207.67999267578125,188.22000122070312,0.906298188841628,-12.965233635698684
770,208.34500122070312,188.1363067626953,0.9030036989627583,-12.317643676856665
771,208.47999572753906,188.9199981689453,0.9061780604401174,-12.986866185491113
772,211.60000610351562,190.0,0.8979205790147813,-11.421248156464163
773,213.88999938964844,188.6199951171875,0.8818551388818044,-8.099438283547972
774,213.72500610351562,191.25160217285156,0.8948489727974119,-10.870951769631024
775,213.7100067138672,191.30999755859375,0.8951850243247409,-10.94206592177493
776,212.85000610351562,191.5850067138672,0.9000939686170053,-11.946314541105057
777,213.8300018310547,192.3240966796875,0.8994252211232789,-11.854414911654874
778,213.4499969482422,192.14999389648438,0.9002108064825942,-12.002538128928467
779,213.72999572753906,191.41529846191406,0.8955939844116614,-11.030417095709442
780,212.86000061035156,186.8300018310547,0.8777130569169461,-7.182834793599642
781,213.88999938964844,188.5,0.8812941256622527,-7.979443166360471
782,214.22000122070312,189.9499969482422,0.8867052369799194,-9.149614315039958
783,213.8350067138672,188.71490478515625,0.8825257738910628,-8.24097911541482
784,214.73500061035156,189.52000427246094,0.8825762159581771,-8.282926741166467
785,215.75999450683594,189.88999938964844,0.8800982769010598,-7.783775963878287
786,214.38999938964844,179.1269989013672,0.8355193778223227,1.817534063962864
787,213.03500366210938,174.52999877929688,0.8192550321735647,5.265562491994797
788,212.5800018310547,173.27000427246094,0.8150813942045457,6.1397371663453955
789,212.95010375976562,174.94830322265625,0.8215459872234664,4.775266984282223
790,212.58999633789062,174.5,0.8208288395783667,4.918216303499247
791,213.1300048828125,176.22999572753906,0.82686619288747,3.6461220438717814
792,213.25999450683594,177.97999572753906,0.834568134258458,2.006347039778501
793,212.27999877929688,171.47000122070312,0.8077539203256588,7.685351951343944
