,v,avgo,Ratio,Spread
399,203.6739959716797,608.1376953125,2.9858386801477588,-80.418198198031
400,204.0,608.2000122070312,2.9813726088579964,-79.63167071537572
401,203.6864013671875,598.155029296875,2.9366468516402082,-70.40323120048919
402,203.84500122070312,590.0999755859375,2.8948464375000094,-61.93521758051923
403,203.08999633789062,584.7999877929688,2.87951153842166,-58.60110012610374
404,202.3000030517578,580.1400146484375,2.867721235278531,-55.99809959753684
405,201.6699981689453,576.7999877929688,2.8601179800168652,-54.29846996393933
406,199.52000427246094,569.3699951171875,2.853698791724493,-52.46659900284731
407,200.1999969482422,570.6300048828125,2.8502997681380475,-51.95605408441241
408,194.27000427246094,545.7999877929688,2.809491819578549,-42.56646257927485
409,196.25999450683594,549.5999755859375,2.8003668142709257,-41.18494378225255
410,198.44500732421875,553.719970703125,2.7902942894323326,-39.61563544612948
411,197.5500030517578,548.7899780273438,2.7779801040223804,-37.01604141036119
412,197.72000122070312,550.4299926757812,2.7838862496332317,-38.21341738778363
413,197.5679931640625,549.1699829101562,2.7796505603724984,-37.349203909803514
414,197.32000732421875,546.2100219726562,2.768143126384403,-35.034944765799246
415,200.57000732421875,545.739990234375,2.720945157828077,-26.102611993784585
416,197.85000610351562,533.8150024414062,2.6980792821513124,-21.259922398265694
417,196.4199981689453,524.3200073242188,2.6693819988392384,-15.488360395835564
418,194.36000061035156,512.5,2.6368594278173942,-9.032143677640242
419,194.49000549316406,523.7050170898438,2.692709148533861,-19.898656012341
420,196.42999267578125,531.4099731445312,2.7053402889529874,-22.5523026698313
421,199.00999450683594,543.3300170898438,2.7301644745846194,-27.754576719153583
422,205.17999267578125,521.5800170898438,2.5420608037257684,10.060771552599995
423,207.72999572753906,533.8079223632812,2.569719989131611,4.472525805597407
424,205.61489868164062,527.4299926757812,2.565135095061453,5.343197672188872
425,205.07000732421875,520.9299926757812,2.5402544207851085,10.42441776536311
426,205.5399932861328,526.0,2.559112665084862,6.578152807712236
427,206.16000366210938,524.8599853515625,2.5458865736721354,9.332541131704211
428,207.5,526.4000244140625,2.5368675875376505,11.2815643446906
429,201.50999450683594,521.5800170898438,2.588358053238644,0.5048856144874847
430,200.77000427246094,519.8900146484375,2.5894805179308817,0.2681126327232235
431,202.4499969482422,524.2000122070312,2.589281403353376,0.3324546916458715
432,201.35000610351562,523.3099975585938,2.5990066138342005,-1.6416702483557444
433,202.67999267578125,523.6199951171875,2.583481419178856,1.5113311916151773
434,202.32000732421875,524.7899780273438,2.593861007460154,-0.5959761532046102
435,202.8699951171875,524.7899780273438,2.5868289577480383,0.836073775712471
436,203.0500030517578,531.4400024414062,2.6172863553513035,-5.34524869041325
437,203.61000061035156,529.3300170898438,2.5997250405338517,-1.7771501330119506
438,202.52999877929688,526.6699829101562,2.6004541849826635,-1.9292084491300372
439,202.6699981689453,527.6199951171875,2.6033453391427206,-2.5146923547015874
440,203.6699981689453,533.7100219726562,2.6204646082921896,-6.000934276713956
441,204.4550018310547,534.2520751953125,2.613054561691652,-4.499006791261699
442,203.97000122070312,531.75,2.6070010139610025,-3.2597688778997096
443,206.7899932861328,549.842529296875,2.658941666176586,-14.00964532234223
444,206.625,548.52001953125,2.6546643413490623,-13.116742589271261
445,207.1300048828125,553.4199829101562,2.6718484520060892,-16.701781862988405
446,207.6999969482422,551.93310546875,2.657357311402797,-13.730767669426704
447,208.98500061035156,551.4299926757812,2.638610383832817,-9.881781701621144
448,208.25,547.9550170898438,2.6312365766619146,-8.320589630998306
449,208.74000549316406,550.7100219726562,2.63825815598482,-9.79972559339938
450,211.5,572.0250244140625,2.704610044510934,-23.928295921483645
451,211.4499969482422,573.8400268554688,2.7138332236341003,-25.87349555568374
452,211.2899932861328,576.4099731445312,2.7280514527914543,-28.860056969444535
453,211.5500030517578,577.0549926757812,2.727747503433498,-28.828066990408665
454,211.89500427246094,578.8599853515625,2.7318246002970747,-29.73475068569899
455,213.0399932861328,583.6055297851562,2.7394177064271634,-31.49898997652081
456,212.80999755859375,583.280029296875,2.7408488134410995,-31.772348898365117
457,213.0,582.4500122070312,2.734507099563527,-30.447606314267823
458,211.8000030517578,578.969970703125,2.7335692273887333,-30.092098784388263
459,213.2449951171875,582.0700073242188,2.729583439950587,-29.429686836552087
460,213.3800048828125,581.0599975585938,2.7231229930738343,-28.068140677323235
461,213.13999938964844,583.3900146484375,2.7371212175989665,-31.023080454214373
462,212.27000427246094,583.6900024414062,2.7497526296377046,-33.58834842549657
463,212.0399932861328,580.010009765625,2.7353802496255644,-30.507254890445942
464,210.6999969482422,577.5800170898438,2.741243594947581,-31.566324490151082
465,210.86000061035156,576.1300048828125,2.7322868406295977,-29.69969715842165
466,209.61000061035156,569.2999877929688,2.7159963080733562,-26.124411235398433
467,209.3300018310547,573.1400146484375,2.7379735806385046,-30.693494693786583
468,210.77000427246094,578.0599975585938,2.742610361251118,-31.864020942868756
469,210.97999572753906,577.5599975585938,2.7375107083823176,-30.817248355981683
470,209.86000061035156,573.3699951171875,2.7321547386334344,-29.54347232625303
471,211.94000244140625,570.97998046875,2.6940642346486965,-21.737580248553563
472,212.72000122070312,572.4749755859375,2.691213671966738,-21.201626296093472
473,213.6501007080078,570.2899780273438,2.6692708130606033,-16.594849705840197
474,214.22259521484375,569.1799926757812,2.6569559205692137,-13.994211782891675
475,213.9149932861328,570.989990234375,2.6692378194856987,-16.6051386089652
476,213.63499450683594,570.7999877929688,2.6718468531367137,-17.144192770478234
477,215.1999969482422,576.8499755859375,2.680529664341379,-19.119250785690888
478,213.0749969482422,566.3800048828125,2.6581251343178067,-14.182323066160784
479,212.3699951171875,562.14501953125,2.64700773393649,-11.783010860357699
480,213.18499755859375,564.5872802734375,2.648344333509027,-12.103180524881445
481,213.83999633789062,565.2999877929688,2.643565270641573,-11.110412091447124
482,213.75,567.3150024414062,2.6541052745796785,-13.35975784855048
483,212.7050018310547,562.97998046875,2.64676418336372,-11.74568636368354
484,212.69000244140625,563.3200073242188,2.6485495362171863,-12.12476840392997
485,217.22000122070312,570.5900268554688,2.6267840145886443,-7.599645365070778
486,215.5399932861328,564.9299926757812,2.6209984702274145,-6.313990533504743
487,214.1699981689453,559.3200073242188,2.61157030445976,-4.27117782698388
488,213.87060546875,558.9849853515625,2.6136597132009305,-4.715710056283051
489,213.4199981689453,558.5,2.616905654538925,-5.404009202857473
490,212.6199951171875,559.0050048828125,2.629127164520494,-7.99204997855616
491,212.94000244140625,561.6599731445312,2.637644250516437,-9.813787990878431
492,212.6199951171875,565.6300048828125,2.6602860402242987,-14.61704997855616
493,212.80499267578125,565.739990234375,2.658490212662949,-14.245341474326032
494,212.41000366210938,567.4450073242188,2.671460842432263,-16.97882500684937
495,213.4949951171875,571.5,2.676877739856634,-18.208733278969184
496,213.72500610351562,572.6400146484375,2.67933090791952,-18.74984878667606
497,214.00250244140625,572.3599853515625,2.674548095568529,-17.74727870611212
498,214.5050048828125,572.6400146484375,2.6695881290102292,-16.71889971702847
499,214.90499877929688,568.3275146484375,2.644552327198766,-11.364901635887968
500,214.88999938964844,571.2899780273438,2.6585228705383095,-14.366420199571898
501,214.10000610351562,569.4650268554688,2.6598085503096014,-14.598441643661253
502,213.6300048828125,564.5599975585938,2.6426999234882063,-10.917194443959083
503,213.1999969482422,565.3200073242188,2.6515948190255343,-12.796852390885014
504,213.7899932861328,566.7150268554688,2.6508023979260207,-12.655648346740968
505,213.52000427246094,565.3599853515625,2.6478080462668885,-12.003600168832286
506,211.22999572753906,568.9000244140625,2.6932729059364946,-21.506328978086394
507,210.8365020751953,567.22998046875,2.6903784443665555,-20.860857876157233
508,211.33999633789062,571.7100219726562,2.705167180274791,-24.02990860477569
509,210.52499389648438,570.469970703125,2.7097493753336783,-24.911948412908195
510,209.42999267578125,567.9749755859375,2.7120039891574654,-25.268100976303963
511,206.9600067138672,561.6599731445312,2.713857532489622,-25.384410768378466
512,206.02000427246094,556.0700073242188,2.6991068624036023,-22.24200914241174
513,199.5399932861328,540.8900146484375,2.7106847391380917,-23.934571441463895
514,200.47000122070312,542.0999755859375,2.704145120391974,-22.722991730934773
515,200.27499389648438,543.3599853515625,2.7130695389380843,-24.49075862927412
516,201.125,546.97998046875,2.719602140304537,-25.8975206607817
517,200.55999755859375,545.5800170898438,2.7202833253448366,-25.968702126175167
518,201.30999755859375,546.9036254882812,2.7167236208877217,-25.339471824520324
519,199.50999450683594,541.0599975585938,2.7119443258771434,-24.182664721175392
520,192.42999267578125,525.0499877929688,2.728524698733464,-26.607457052094553
521,194.0500030517578,521.5700073242188,2.6878124149531883,-18.90931797433364
522,194.8699951171875,524.8300170898438,2.6932315402082843,-20.034244754439037
523,194.02000427246094,523.1199951171875,2.6962168003180422,-20.537416136857694
524,193.5399932861328,524.4400024414062,2.7097241946581305,-23.107268835171162
525,191.61000061035156,519.3250122070312,2.710323107107047,-23.017564451676655
526,192.25999450683594,517.6199951171875,2.692291739864703,-19.62010304732825
527,192.0399932861328,518.97998046875,2.7024578140631785,-21.552924262699598
528,192.67999267578125,517.1300048828125,2.6838801356660666,-18.03652790857415
529,192.4149932861328,516.72998046875,2.6854974845974766,-18.326504912653427
530,193.24000549316406,520.9099731445312,2.695663208118459,-20.358343233849034
531,193.3717041015625,521.02001953125,2.694396380028799,-20.125474768262784
532,193.00999450683594,517.6900024414062,2.6821927214917927,-17.737271671454714
533,193.6199951171875,520.3599853515625,2.687532271843191,-18.81894418297832
534,195.9600067138672,526.6500244140625,2.6875383056250626,-19.016096305930425
535,194.49349975585938,523.030029296875,2.68919028118377,-19.214569910812706
536,194.2449951171875,525.47998046875,2.705243345661129,-22.311573716755554
537,194.4499969482422,524.3900146484375,2.696785923776678,-20.687827217411886
538,193.61000061035156,519.1400146484375,2.6813698311650187,-17.62499702617003
539,198.17999267578125,531.219970703125,2.680492432816823,-17.805676594876267
540,196.30999755859375,526.9299926757812,2.6841729877690286,-18.38476367930246
541,191.27000427246094,504.8800048828125,2.639619352774308,-9.457834469487914
542,190.63999938964844,502.7099914550781,2.636959678265582,-8.928218263624665
543,190.00999450683594,498.9800109863281,2.6260724457227247,-6.838635016745847
544,190.1699981689453,501.2200012207031,2.635641825980478,-8.662010126422608
545,188.28990173339844,494.30999755859375,2.6252602662594846,-6.647373236635353
546,189.39500427246094,497.3349914550781,2.625913990527539,-6.794917791984339
547,189.17999267578125,497.42999267578125,2.629400633968108,-7.449762968640407
548,186.91000366210938,492.6099853515625,2.6355463897057585,-8.540318837332158
549,188.1199951171875,496.8800048828125,2.641292886347812,-9.659780848238704
550,187.75,494.1099853515625,2.6317442628578562,-7.853149028573959
551,189.8800048828125,498.1400146484375,2.6234463968750825,-6.337103703393147
552,190.28500366210938,498.1300048828125,2.6178101021946323,-5.272564218166671
553,191.11000061035156,499.125,2.6117157574482506,-4.119444711373653
554,190.00999450683594,498.6099853515625,2.6241250448203353,-6.468609381980222
555,195.6699981689453,505.5249938964844,2.5835590464921667,1.3538143318065252
556,194.33999633789062,506.2650146484375,2.605047978740394,-2.849245149316282
557,194.39520263671875,504.3800048828125,2.594611379507066,-0.8204900545707048
558,194.94500732421875,504.3399963378906,2.587088550049953,0.6510916520073877
559,194.67999267578125,503.260009765625,2.585062814357872,1.0410370755261695
560,194.97999572753906,504.7099914550781,2.5885219125778893,0.3721988122310407
561,194.5,503.69000244140625,2.5896658223208546,0.14238218241320766
562,195.6300048828125,503.0,2.571180225146496,3.7746743124188313
563,195.86000061035156,501.25,2.5592259697639763,6.123533722544444
564,195.0500030517578,497.95001220703125,2.552935167475475,7.314462076310242
565,195.02999877929688,500.7200012207031,2.567399909525387,4.492386239399828
566,194.7100067138672,501.0,2.573057278644318,3.379196941311541
567,194.0800018310547,498.2699890136719,2.5673432827325118,4.468810705768483
568,193.63999938964844,495.8800048828125,2.560834571606186,5.713123109010219
569,195.11000061035156,496.45001220703125,2.5444621529086917,8.97068281542085
570,195.6750030517578,498.44500732421875,2.547310589244634,8.446832542533066
571,194.57000732421875,494.4248962402344,2.541115678822775,9.589772399617466
572,194.75,491.6000061035156,2.524261905537949,12.883324753667928
573,195.16000366210938,493.0,2.5261323567791916,12.550892215245945
574,196.27999877929688,494.7300109863281,2.5205319648621836,13.737107640595362
575,196.69000244140625,496.5799865722656,2.524683412519639,12.954693412720253
576,203.38999938964844,509.4200134277344,2.504646319663942,17.56001766528852
577,203.5749969482422,506.05419921875,2.485836702959212,21.407525730065522
578,203.6199951171875,505.4949951171875,2.482541043310922,22.08389538596095
579,203.57000732421875,505.25,2.4819471524373737,22.198733040959787
580,203.92999267578125,504.5950012207031,2.4743540398343224,23.791056254920086
581,204.08999633789062,504.1199951171875,2.4700867468416647,24.682677483133894
582,205.5800018310547,509.2699890136719,2.4772350641001992,23.41233744051744
583,202.8000030517578,505.75189208984375,2.4938455842171154,19.691915427785098
584,204.5,509.8599853515625,2.493202862354829,20.01024860682123
585,203.90499877929688,509.1000061035156,2.496750982817034,19.22097264101314
586,203.69000244140625,508.7300109863281,2.4975698605171854,19.031163532852766
587,203.6649932861328,507.3200988769531,2.4909538487265186,20.375957180528253
588,203.7899932861328,505.8900146484375,2.4824085152117306,22.13151452572601
589,203.6699981689453,505.94000244140625,2.4841164972257053,21.769085254536044
590,202.97000122070312,512.27001953125,2.523870603785551,13.616426657393795
591,200.05999755859375,504.30999755859375,2.5207937804302483,13.999424938346642
592,199.56500244140625,504.3900146484375,2.5274472401368575,12.630547020235618
593,199.00999450683594,503.9599914550781,2.5323350855012823,11.615448915612042
594,198.38999938964844,502.06500244140625,2.5306971318414293,11.896103984334509
595,198.19000244140625,500.0199890136719,2.5229324529702244,13.42036837149869
596,198.10000610351562,498.44000244140625,2.5161029130960766,14.766023835098345
597,199.7799072265625,492.0450134277344,2.4629354385960625,25.535114082656214
598,199.72000122070312,490.3500061035156,2.4551872777211137,27.074139051394873
599,198.66000366210938,487.4364929199219,2.453621684961698,27.22764656242152
600,199.03419494628906,490.489990234375,2.464350361337345,25.14846287594623
601,199.73899841308594,491.0150146484375,2.458283152261309,26.45859510977727
602,199.86000061035156,490.6700134277344,2.4550686076717674,27.118660028635823
603,199.47999572753906,490.54998779296875,2.45914376528757,26.24923467489436
604,193.60000610351562,483.1400146484375,2.4955578482270724,18.348979427513207
605,196.83999633789062,491.57000732421875,2.4973075415039223,18.355224508543593
606,198.24000549316406,492.510009765625,2.4844128133491616,21.060544812339295
607,197.6199951171875,490.114990234375,2.480088059630503,21.841190668034933
608,197.63499450683594,489.8500061035156,2.478559059471486,22.14522998367199
609,196.92999267578125,485.57000732421875,2.4656986004343406,24.58955561720945
610,196.88999938964844,486.05499267578125,2.4686626755169554,24.000436349774937
611,195.5500030517578,473.3699951171875,2.420710752900867,33.19637163288224
612,196.0,472.8500061035156,2.412500031140386,34.88805592048852
613,196.52000427246094,471.44000244140625,2.398941543822625,37.652038872564624
614,196.52110290527344,472.80499267578125,2.4058739020189677,36.28990924175424
615,197.49000549316406,477.3599853515625,2.417134903406977,34.257730526309565
616,198.69000244140625,477.6549987792969,2.4040213040923257,37.08725107260188
617,199.22999572753906,477.8299865722656,2.3983837615784096,38.31828966223333
618,195.97000122070312,466.80999755859375,2.3820482453988876,40.84995409585509
619,196.5,464.885009765625,2.3658270217080153,44.154944725107335
620,197.90989685058594,470.42999267578125,2.376990742564719,42.281029992234444
621,198.77499389648438,469.55499267578125,2.362243778612869,45.408556646322445
622,199.44000244140625,469.8599853515625,2.3558964079415476,46.8351032004286
623,200.35000610351562,474.1549987792969,2.3666333133741624,44.90954359748475
624,200.5399932861328,476.3500061035156,2.375336701162914,43.209222036914475
625,199.8000030517578,480.57000732421875,2.405255255174986,37.06244539304084
626,199.3699951171875,481.7300109863281,2.4162613371343693,34.78279354963053
627,199.72999572753906,482.9700012207031,2.418114512351689,34.480167480524024
628,200.125,481.7300109863281,2.4071455889385542,36.74866388818379
629,201.55999755859375,482.2799987792969,2.392736677023909,39.935101117828204
630,202.02999877929688,486.44500732421875,2.4077860231817585,36.99387467007927
631,201.14999389648438,482.6199951171875,2.3993040505164167,38.527543421875244
632,200.78500366210938,496.510009765625,2.472844090493809,23.687172700313404
633,201.50999450683594,495.7149963378906,2.4600020338994857,26.36990636644061
634,201.8000030517578,497.94000244140625,2.4674925416809543,24.900020142766216
635,200.83999633789062,497.80999755859375,2.478639746243993,22.530374007994233
636,202.25999450683594,499.6499938964844,2.4703352490182993,24.387747507939203
637,203.05999755859375,499.9649963378906,2.462154054708012,26.15578095941914
638,202.8000030517578,498.4100036621094,2.4576429791024568,27.033803855519473
639,202.11000061035156,494.5199890136719,2.446786341696462,29.12720054297524
640,203.88250732421875,499.32501220703125,2.4490821638415152,28.937403625633642
641,202.7386932373047,494.885009765625,2.440999307351579,30.3991601808578
642,202.64999389648438,496.07000732421875,2.447915234468826,28.983208615028566
643,203.52000427246094,498.5152893066406,2.4494657961939548,28.80324654152532
644,203.5500030517578,497.9800109863281,2.4464750848453876,29.416635231393066
645,203.57000732421875,498.69000244140625,2.449722378047373,28.758730599553537
646,204.6750030517578,482.3699035644531,2.356760211907618,47.95600070340658
647,205.38999938964844,483.7799987792969,2.3554213945028093,48.4076021806389
648,205.38999938964844,484.30999755859375,2.3580018452592815,47.87760340134202
649,206.1300048828125,487.8599853515625,2.3667587143798743,46.25443076214885
650,206.0399932861328,485.45001220703125,2.3560960397279516,48.43003306740918
651,205.0399932861328,483.70001220703125,2.3590520290938026,47.576248133952795
652,205.14999389648438,482.9599914550781,2.3541798967772456,48.60268681781026
653,205.11000061035156,487.57000732421875,2.377114747566394,43.88853703279762
654,206.0,492.0450134277344,2.388568026348225,41.73089793083404
655,205.16000366210938,490.17498779296875,2.3892326917690454,41.413753756841466
656,206.25,488.7300109863281,2.3696000532670456,45.69684660560444
657,206.77999877929688,487.66619873046875,2.3583818628946362,48.140661697747255
658,205.08999633789062,481.6499938964844,2.348481166789601,49.756463637293514
659,204.77999877929688,481.3500061035156,2.350571388674995,49.2492844577875
660,201.52000427246094,479.3399963378906,2.378622400631795,42.77096964336244
661,204.14500427246094,480.75,2.3549437406676375,48.195901431576154
662,204.61500549316406,483.5400085449219,2.363169833900947,46.62967498382722
663,204.6699981689453,483.70001220703125,2.3633166391478637,46.61286042236754
664,204.36000061035156,484.05999755859375,2.368663124451343,45.44570809833028
665,205.08999633789062,483.9200134277344,2.3595495736928322,47.486444106043514
666,204.14999389648438,481.55999755859375,2.3588538425466323,47.39889578083825
667,199.3000030517578,476.5899963378906,2.39131956367367,39.74056391264077
668,201.875,477.6099853515625,2.365869896478328,45.42531315649814
669,203.17999267578125,476.489990234375,2.3451619618606863,49.94322854115587
670,203.8800048828125,479.17999267578125,2.3503040082386084,49.075907337653184
671,205.4600067138672,484.9949951171875,2.360532362838931,47.37488985878071
672,205.55999755859375,486.239990234375,2.365440727813664,46.39024939657583
673,205.92999267578125,484.4100036621094,2.3523042824790004,49.18362368042671
674,210.02999877929688,490.3999938964844,2.334904521957385,53.86916756546504
675,209.97000122070312,490.95001220703125,2.338191214710644,53.16292851580767
676,209.83999633789062,490.80499267578125,2.3389487287517503,52.96944329191462
677,209.71499633789062,490.6400146484375,2.339556174885669,52.80894820257635
678,209.7100067138672,491.05499267578125,2.3415906583122053,52.380978267376754
679,209.18499755859375,492.2250061035156,2.353060744548093,49.843953911214676
680,209.94000244140625,494.6099853515625,2.3559587482123945,49.42484500172106
681,210.94000244140625,498.2699890136719,2.3621408137229856,48.36862627306818
682,210.28500366210938,500.114990234375,2.378272256817566,44.818149099399484
683,210.75,499.9200134277344,2.372099707842156,46.22387636475214
684,210.3249969482422,497.7099914550781,2.366385349705043,47.32728179456837
685,208.33999633789062,491.57000732421875,2.3594605738927785,48.29875124329255
686,207.68179321289062,491.3900146484375,2.36607170540329,46.76492453904479
687,206.97999572753906,490.9800109863281,2.372113349700888,45.34759848245819
688,210.0200958251953,505.5199890136719,2.4070077057503494,38.72338728559118
689,210.75,507.7099914550781,2.409062830154582,38.43389833740839
690,212.35000610351562,506.5199890136719,2.385307155426948,43.7899725645869
691,212.83999633789062,508.1700134277344,2.3875682304607704,43.41577734033087
692,213.35000610351562,508.0899963378906,2.381485736125874,44.82375017382464
693,213.4949951171875,509.2799987792969,2.3854423308600414,44.01126794173394
694,213.32000732421875,509.0,2.3860865484895,43.835636142159906
695,212.3000030517578,512.6533203125,2.4147588928084818,37.52644407296493
696,213.11000061035156,514.635009765625,2.414879678530803,37.65381405904288
697,213.57839965820312,515.3375244140625,2.4128728618566995,38.170909794246604
698,212.6199951171875,512.9299926757812,2.4124259451378274,38.08296222847509
699,213.35000610351562,511.7650146484375,2.3987110382370154,41.14873186327777
700,213.61000061035156,512.9199829101562,2.4011983588997756,40.67073338123982
701,213.36000061035156,511.7200012207031,2.398387700397654,41.21976883732879
702,213.30999755859375,506.9700012207031,2.3766818574991753,45.83957164453506
703,214.6300048828125,510.5400085449219,2.378698210549245,45.70657950316917
704,216.1750030517578,514.47998046875,2.3799235490033523,45.78945053385866
705,215.5,513.7927856445312,2.3841892605314676,44.719082581873245
706,215.44000244140625,515.3699951171875,2.392174105444294,42.9856523701065
707,215.5399932861328,515.4099731445312,2.391249833901202,43.20602899774526
708,216.27000427246094,517.7100219726562,2.393813343252334,42.806771777079184
709,215.61000061035156,514.0850219726562,2.3843282803087877,44.7132641856527
710,214.33999633789062,511.9800109863281,2.388634971231551,43.51145718192169
711,213.42999267578125,509.70001220703125,2.3881367647391056,43.42200213642804
712,212.55999755859375,508.6700134277344,2.393065578049396,42.18672073741147
713,212.8509063720703,508.4599914550781,2.3888082043976526,43.15420669560769
714,213.75,511.7099914550781,2.393964872304459,42.245253137777645
715,213.8699951171875,512.6699829101562,2.397110368984882,41.597703160920624
716,213.3800048828125,507.9700012207031,2.3805885724844664,45.02185566056739
717,214.3000030517578,509.6499938964844,2.3782080571104496,45.73734035589343
718,213.96499633789062,509.68499755859375,2.3820952318467365,44.830051259609895
719,213.9550018310547,509.4800109863281,2.3812484243234886,45.00901428555887
720,213.75,507.8699951171875,2.375999977156433,46.08524947566827
721,213.50999450683594,509.1700134277344,2.384759620287622,44.16030847807401
722,214.27999877929688,513.2999877929688,2.3954638357155074,42.03525963617057
723,212.9300994873047,512.3499755859375,2.4061885887414656,39.47042440502896
724,211.9600067138672,510.3399963378906,2.407718343898799,38.95449070554441
725,212.4521026611328,511.3699951171875,2.4069895694693937,39.205803939552716
726,212.97000122070312,513.3499755859375,2.4104332659224963,38.57431993727068
727,212.55999755859375,511.1549987792969,2.4047563259798834,39.70173538584897
728,212.27000427246094,511.04998779296875,2.407546886073485,39.05166622294093
729,212.52000427246094,511.0899963378906,2.404903002367008,39.66260391138321
730,215.65989685058594,522.8800048828125,2.4245583556273127,36.04820035405482
731,214.875,520.0499877929688,2.4202442712878125,36.834514850025535
732,213.83999633789062,522.719970703125,2.444444349302972,31.469604998396626
733,205.2100067138672,521.9000244140625,2.5432484154721036,9.81891432854156
734,207.14500427246094,521.7999877929688,2.519008313165194,14.957268438976662
735,211.68499755859375,529.9199829101562,2.5033421783396625,18.658439438215233
736,210.42999267578125,527.9000244140625,2.508672921105031,17.410635129027533
737,209.02000427246094,521.155029296875,2.493326086710538,20.48432368530127
738,210.75,528.8599853515625,2.5094186730797747,17.28390444092401
739,210.0749969482422,529.52001953125,2.520623716404061,14.866307485032344
740,210.61500549316406,531.1900024414062,2.5220900153699977,14.602390688081478
741,211.66000366210938,534.3200073242188,2.5244259570986243,14.193336293058287
742,212.39999389648438,535.7000122070312,2.5221281902113,14.740106833416299
743,211.35000610351562,533.6099853515625,2.524769197736429,14.09619129323989
744,211.72999572753906,535.1500244140625,2.5275116195756726,13.54556348864191
745,210.0,531.6900024414062,2.531857154482887,12.501048650987919
746,210.47999572753906,533.530029296875,2.534825352179862,11.910827439008877
747,210.3699951171875,533.85498046875,2.5376954549595525,11.299458335229424
748,211.33999633789062,535.3300170898438,2.5330274740516106,12.350096278036808
749,212.42999267578125,537.3099975585938,2.529350920699116,13.208231851409046
750,212.25,535.469970703125,2.5228267170936394,14.579596489546084
751,210.625,533.7100219726562,2.5339348224221068,12.108394703148129
752,212.7949981689453,538.510009765625,2.5306516337291125,12.958615448107317
753,213.11000061035156,537.8800048828125,2.5239547808282707,14.40881894185538
754,212.27999877929688,533.8306884765625,2.5147479345502317,16.296989085663945
755,212.25,534.4871215820312,2.518196096970701,15.562445610639834
756,211.4199981689453,534.8914184570312,2.529994433306165,12.9970024731984
757,211.2100067138672,536.489990234375,2.540078467783843,10.85165810896769
758,204.59500122070312,529.9199829101562,2.590092523025598,0.1976137953542505
759,206.25,533.719970703125,2.587733191287879,0.706886888807567
760,207.74000549316406,537.4450073242188,2.5871040392453635,0.8615041215817385
761,207.3699951171875,535.760009765625,2.5835946490853705,1.5830742379851657
762,206.6699981689453,534.52001953125,2.58634549894513,1.0004229650616665
763,206.52999877929688,534.1699829101562,2.5864038448040843,0.9859312846957167
764,206.24000549316406,531.0900268554688,2.575106733465792,3.3108071901470524
765,209.76499938964844,540.27001953125,2.5755966014505254,3.309140512557697
766,209.17999267578125,542.3743286132812,2.592859487541597,-0.31840023701175113
767,207.55999755859375,544.3699951171875,2.6227115124315463,-6.532185619323904
768,208.1699981689453,547.030029296875,2.627804362341012,-7.603909400378761
769,207.67999267578125,546.9400024414062,2.6335709829076284,-8.789751465321437
770,208.34500122070312,545.8250122070312,2.619813333696594,-5.943222001059034
771,208.47999572753906,546.739990234375,2.6225057628498103,-6.506703365404
772,211.60000610351562,549.3599853515625,2.5962191375496144,-1.0028624733960712
773,213.88999938964844,547.760009765625,2.5609425935233077,6.55976312869047
774,213.72500610351562,550.719970703125,2.576769002109136,3.1701951586364387
775,213.7100067138672,549.8150024414062,2.57271529253913,4.036108235577508
776,212.85000610351562,551.219970703125,2.589710852228256,0.3918833418619627
777,213.8300018310547,551.4299926757812,2.578824243341968,2.7335594794236115
778,213.4499969482422,552.9099731445312,2.590348939094162,0.2641280221665241
779,213.72999572753906,550.2249755859375,2.57439286288743,3.6781821836796738
780,212.86000061035156,544.0800170898438,2.5560463005250256,7.557860501459977
781,213.88999938964844,546.7849731445312,2.556384004417337,7.53479974978422
782,214.22000122070312,549.2349853515625,2.5638828411064454,5.944041338466214
783,213.8350067138672,547.0,2.55804701206824,7.1765837936657775
784,214.73500061035156,548.9099731445312,2.5562203254445626,7.610001197003335
785,215.75999450683594,551.4400024414062,2.5558028201745016,7.748835564679162
786,214.38999938964844,548.239990234375,2.557208786767906,7.381675126668661
787,213.03500366210938,543.9000244140625,2.5531016737358883,8.19352348671709
788,212.5800018310547,539.3599853515625,2.5372094303593626,11.548835636821828
789,212.95010375976562,542.6400146484375,2.548202630887672,9.232472165767554
790,212.58999633789062,541.9949951171875,2.549484944981797,8.939849417513592
791,213.1300048828125,543.219970703125,2.5487728534600715,9.120939944781362
792,213.25999450683594,545.5999755859375,2.55837939435213,7.079400086506844
793,212.27999877929688,533.5399780273438,2.51337846756846,16.587699534882695
794,212.4499969482422,532.0499877929688,2.504353944154627,18.520328440272642
795,211.42999267578125,527.97998046875,2.4971858239544305,19.934464007796414
796,210.55999755859375,531.3300170898438,2.5234138642217046,14.319147208389218
797,210.25999450683594,531.1300048828125,2.5260630588742097,13.738015989262472
798,210.58999633789062,534.3226928710938,2.5372653125164386,11.404581796694465
799,210.27999877929688,532.6799926757812,2.5331938166637764,12.240115019532318
800,214.1999969482422,542.3300170898438,2.531886203625337,12.796922776946367
801,213.89999389648438,546.8300170898438,2.5564751411562865,7.515779350788485
802,213.74000549316406,545.77001953125,2.553429425960715,8.159201515289006
803,212.5500030517578,546.8099975585938,2.572618159057098,4.02071306023533
804,211.99000549316406,547.3699951171875,2.582055667406633,2.002602295802781
