,googl,meta,Ratio,Spread
719,110.49150085449219,191.8249969482422,1.7361063562785632,-20.115138795271122
720,110.33299255371094,191.25999450683594,1.7334796245441193,-19.79871672431193
721,110.33050537109375,197.32000732421875,1.7884446976884416,-25.862630061562186
722,108.3759994506836,193.24000549316406,1.7830516578635822,-24.84777878314057
723,106.9990005493164,192.0500030517578,1.7948766069384072,-25.81725250367657
724,105.95649719238281,188.25990295410156,1.7767660119254634,-23.662056504932565
725,106.0999984741211,190.25999450683594,1.7932139231202944,-25.43710241905802
726,107.26200103759766,191.79840087890625,1.7881299903371815,-25.15320026680635
727,108.94200134277344,193.5399932861328,1.7765415624886636,-24.260135081001607
728,111.0,193.9199981689453,1.7470270105310388,-21.412687104427334
729,111.01700592041016,195.13499450683594,1.7577036318807886,-22.601013936844026
730,111.57950592041016,196.17999267578125,1.7582081140932526,-22.763872446936688
731,111.0872573852539,194.42999267578125,1.7502456830083784,-21.78584036671171
732,111.4000015258789,194.9199981689453,1.7497306597761957,-21.78538539850848
733,111.0999984741211,195.07789611816406,1.7558766768444576,-22.413762618362597
734,111.4844970703125,196.27000427246094,1.7605138779849794,-23.002881509595284
735,103.4155044555664,178.22999572753906,1.723435926419694,-17.617056773485245
736,104.3687515258789,179.39529418945312,1.718860210232283,-17.28742715467442
737,104.802001953125,179.5399932861328,1.7131351495216287,-16.752682012974304
738,104.5458755493164,178.69000244140625,1.7092018360601375,-16.304360961099064
739,105.33174896240234,180.22030639648438,1.7109780115852167,-16.60222028591764
740,105.51200103759766,180.06260681152344,1.706560439009784,-16.161840693631774
741,105.96949768066406,181.27999877929688,1.7106809293895,-16.661764336710405
742,105.78924560546875,181.85009765625,1.71898472869769,-17.514543220988458
743,105.96075439453125,182.60000610351562,1.7232795967422803,-17.995483304389495
744,104.75999450683594,181.85989379882812,1.7359670039593327,-19.138460631160655
745,104.55949401855469,181.91000366210938,1.7397750952183109,-19.50300504081028
746,105.88079833984375,183.4499969482422,1.7326087432720891,-18.970865094547605
747,106.02774810791016,184.49000549316406,1.7400162578705212,-19.780419918099568
748,105.81449890136719,183.8300018310547,1.7372855680430717,-19.45484395787537
749,107.11299896240234,186.3699951171875,1.7399381673797136,-19.958466753587373
750,107.59375,188.83999633789062,1.7551205003812083,-21.67453098531371
751,108.36100006103516,190.7100067138672,1.7599505966763718,-22.34130277089696
752,108.14100646972656,190.59829711914062,1.7624979028884615,-22.574597747880148
753,108.2862548828125,192.3350067138672,1.7761719335663824,-24.08352176826267
754,107.69449615478516,191.1699981689453,1.7751139101313407,-23.846537832167684
755,107.7905044555664,191.61000061035156,1.7776148425888236,-24.135975420777157
756,110.97850036621094,194.16000366210938,1.7495280889668994,-21.68640936135344
757,111.68050384521484,192.89999389648438,1.7272485998436828,-19.32548384553843
758,112.0322494506836,193.77999877929688,1.7296805136863604,-19.653864286731164
759,111.9905014038086,193.64999389648438,1.729164451172809,-19.589330706724127
760,111.68449401855469,194.02000427246094,1.7372152327629962,-20.43923663902828
761,112.06500244140625,195.24000549316406,1.742203196713856,-21.062506179153928
762,112.31800842285156,195.1300048828125,1.737299366528943,-20.555729372962617
763,112.7854995727539,194.22999572753906,1.7221185033830366,-18.922578024815436
764,113.2905044555664,194.83999633789062,1.7198263638618423,-18.7406055950903
765,114.90089416503906,196.8300018310547,1.7130415151368268,-18.205120192371652
766,114.41899108886719,195.35000610351562,1.7073215228037693,-17.480868136324688
767,115.21700286865234,196.39999389648438,1.7046094674097783,-17.27937532630665
768,114.91349792480469,195.89999389648438,1.7047605149455496,-17.255346433197076
769,113.74250793457031,193.55999755859375,1.7017384359938499,-16.7517531362046
770,114.97550201416016,194.78500366210938,1.6941435370999296,-16.04311839218829
771,114.40250396728516,193.2799072265625,1.6894726996695224,-15.436625159474373
772,113.7719955444336,191.4822998046875,1.6830354331783184,-14.627811488778034
