,amat,crm,Ratio,Spread
137,90.29864501953125,176.63999938964844,1.9561755256841549,-29.84229338636523
138,90.73645782470703,175.5,1.9341729246147883,-27.982575176295615
139,88.17924499511719,174.36000061035156,1.977336057028006,-31.046368319712446
140,88.2886962890625,166.3300018310547,1.883933151379654,-22.83644297079353
141,88.63695526123047,163.49000549316406,1.8444903145795903,-19.423945021057182
142,91.21407318115234,161.0399932861328,1.7655169610319372,-12.737418377981147
143,94.0001449584961,167.3800048828125,1.7806356038782263,-14.49741707989519
144,92.67676544189453,167.88999938964844,1.811565159715358,-17.182910186585065
145,97.74144744873047,173.80999755859375,1.7782629794772014,-14.777096692016233
146,101.7215576171875,182.4499969482422,1.7936217378312571,-16.874207975780866
147,103.32353973388672,185.35000610351562,1.7938797546124616,-17.14072476688354
148,101.16433715820312,182.47000122070312,1.8036988759719972,-17.81022486074126
149,100.49766540527344,177.2899932861328,1.7641205153491042,-13.726156108292475
150,98.4180679321289,170.4600067138672,1.7319991165790805,-10.314811984644866
151,102.9454345703125,180.3000030517578,1.7514132977758383,-12.712287368541315
152,104.6369857788086,181.2899932861328,1.732561311249547,-10.92154294630426
153,105.4529037475586,184.02000427246094,1.7450444485908365,-12.31026945879562
154,105.87081146240234,182.97999572753906,1.7283327973028744,-10.583263996432056
155,104.46781921386719,183.7899932861328,1.7592976925255495,-13.699635224864853
156,108.46783447265625,189.64999389648438,1.7484445487320337,-12.984025826353065
157,110.50762939453125,191.27000427246094,1.7308307609205345,-11.250825017737714
158,109.07479858398438,190.1699981689453,1.7434824600892573,-12.506244083698096
159,107.293701171875,189.75,1.7685101541612152,-15.01418523800739
160,99.16433715820312,182.24000549316406,1.8377575115782308,-20.86802159570094
161,104.52752685546875,188.61000061035156,1.804405081459016,-18.42148938207801
162,105.00513458251953,186.72999572753906,1.7782939517190475,-15.756346956751134
163,109.83101654052734,189.88999938964844,1.7289287249706875,-10.983101455637115
164,109.23400115966797,191.05999755859375,1.7490890705296078,-13.134530959175056
165,107.95040893554688,189.58999633789062,1.7562693667153004,-13.774622158165602
166,105.47279357910156,187.9600067138672,1.7820709998820936,-16.21757508108819
167,107.73150634765625,187.92999267578125,1.7444292672314403,-12.474471635300365
168,104.10960388183594,183.77000427246094,1.7651589999424,-14.268515045494883
169,100.30860900878906,176.97999572753906,1.7643549988020673,-13.72694764737297
170,101.42304229736328,176.0,1.7353058635727348,-10.914939236767896
171,101.23350524902344,180.00999450683594,1.7781661720003756,-15.236512983051842
172,104.74495697021484,173.91000366210938,1.6603186319658543,-3.36405988764459
173,98.56002044677734,165.22999572753906,1.6764403556182668,-4.8514457944698
174,96.30550384521484,160.2100067138672,1.663560236093688,-3.5376481253956804
175,94.2904052734375,159.6699981689453,1.693385426713463,-6.310252528214551
176,93.84149932861328,156.1199951171875,1.6636562313490748,-3.498204267338725
177,91.58699035644531,153.52999877929688,1.676329773276499,-4.614386732112923
178,91.01837158203125,153.69000244140625,1.6885602298750373,-5.709140654499226
179,90.07068634033203,151.72000122070312,1.6844548141603939,-5.297035631036085
180,91.71668243408203,153.27999877929688,1.6712335718146063,-4.15118641446303
181,93.56218719482422,156.89999389648438,1.6769594491177515,-4.737363210713671
182,96.27558135986328,162.58999633789062,1.6887978658903577,-5.966827210318161
183,96.06608581542969,165.6300048828125,1.7241256732478403,-9.351224691197945
184,90.17044067382812,158.10000610351562,1.7533462731474039,-11.513054740963572
185,90.41983032226562,160.27999877929688,1.7726199906374784,-13.283076713565794
186,88.70401000976562,154.77999877929688,1.7449041904898865,-10.603707258785693
187,88.65413665771484,151.50999450683594,1.7090008455194996,-7.415689601800796
188,89.50206756591797,152.8300018310547,1.7075583390126257,-7.341786501664576
189,87.90596008300781,149.8000030517578,1.7040938169642277,-6.935622798192629
190,86.87845611572266,147.6300048828125,1.6992705842535736,-6.454734528661152
191,84.83343505859375,150.14999389648438,1.7699388665892997,-12.336525950972874
192,84.08525848388672,147.00999450683594,1.748344444169218,-10.426451212794394
193,82.73854064941406,146.32000732421875,1.7684625106480527,-11.950328402823107
194,83.94560241699219,148.88999938964844,1.7736485903103159,-12.5360361776459
195,85.79110717773438,150.1699981689453,1.7504145022611317,-10.782216636005916
196,84.2149429321289,146.80999755859375,1.7432772907880718,-10.013266488835217
197,81.73099517822266,143.83999633789062,1.759919795718051,-11.126617619398917
198,86.04049682617188,147.89999389648438,1.7189579250720461,-8.10224166036598
199,89.19282531738281,155.72999572753906,1.7459924066021126,-10.750142565058969
200,89.00328826904297,156.22999572753906,1.7553283565802682,-11.561721804506977
201,87.90596008300781,155.4600067138672,1.7684808466578315,-12.595626460302004
202,82.39936065673828,150.2899932861328,1.8239218373576387,-16.477891076412096
203,78.99765014648438,145.63999938964844,1.8435991338930964,-17.419956267535486
204,76.11466979980469,142.57000732421875,1.8730949986277756,-19.089284728778555
205,75.82537078857422,142.2899932861328,1.8765485985275767,-19.284848244958557
206,79.22708892822266,145.44000244140625,1.8357357869499722,-16.842785770691297
207,74.63825988769531,142.22000122070312,1.9054570864151292,-21.166343315558766
208,74.22926330566406,147.17999267578125,1.9827758773479662,-26.798682710431937
209,75.04727172851562,153.52999877929688,2.0457772180538876,-31.803967850491635
210,77.07233428955078,153.6699981689453,1.9938412348019332,-28.61497452801017
211,78.46894073486328,157.5,2.0071635799465266,-30.14910028707705
212,82.21980285644531,160.1699981689453,1.9480708126800061,-26.653070350417625
213,84.73368072509766,160.64999389648438,1.895940227330414,-23.000511723857887
214,87.31739044189453,165.27000427246094,1.8927501547637302,-23.37317143374968
215,87.9259033203125,159.91000366210938,1.8186904839585223,-17.012838795900098
216,86.32979583740234,159.75,1.850461922797556,-19.47667020961565
217,89.50206756591797,163.02000427246094,1.8214104847622348,-17.531788943070826
218,88.07554626464844,162.58999633789062,1.8460288154142352,-19.44683399945446
219,89.5718994140625,159.82000732421875,1.7842650247419842,-14.216995682842668
220,87.54682922363281,150.00999450683594,1.7134828963781765,-7.735988119522677
221,86.09037780761719,146.3300018310547,1.6997253997194977,-6.45025043752732
222,91.47725677490234,139.77000427246094,1.527920810047817,8.965217153583023
223,94.80915069580078,144.58999633789062,1.5250637230346449,9.622512947640995
224,97.2232666015625,147.10000610351562,1.5130123811449012,11.08105922129685
225,94.15074920654297,142.05999755859375,1.508856793555089,11.070168000097976
226,104.53546142578125,156.3000030517578,1.4951864268827921,13.901551786749064
227,110.26152038574219,157.72999572753906,1.4305080791171003,21.884605855159304
228,107.34861755371094,158.66000366210938,1.4779883269826481,16.166087933017177
229,110.19168853759766,162.07000732421875,1.470800651801611,17.429797946493647
230,103.96685028076172,155.1199951171875,1.4920139900197715,14.146822002975352
231,104.1962890625,149.69000244140625,1.4366154859086948,19.953988227358632
232,104.4456787109375,148.0399932861328,1.4173874411391052,22.01396808581107
233,104.88461303710938,144.85000610351562,1.3810415265799383,25.925517752988195
234,106.77999877929688,149.25,1.3977336739672024,24.641341334849653
235,107.66999816894531,152.24000549316406,1.4139501075711343,23.114402484142897
236,105.81999969482422,153.35000610351562,1.4491590110164794,18.963196354366584
237,103.47000122070312,153.69000244140625,1.4853580808758577,14.760046381426502
238,103.25,151.67999267578125,1.4690556191358959,16.408396969467372
239,109.5999984741211,160.25,1.4621350568525642,18.277128205295565
240,107.01000213623047,147.0,1.373703364783226,27.269442986487473
241,106.70999908447266,144.55999755859375,1.3546996420097301,29.216271541745765
242,106.43000030517578,133.92999267578125,1.2583857210537668,39.385987486517685
243,104.70999908447266,133.27000427246094,1.2727533706207759,37.2184723653798
244,106.11000061035156,130.47999572753906,1.2296672790218615,42.30993814243741
245,108.61000061035156,130.1300048828125,1.1981401726500853,46.769669565287394
246,107.33999633789062,131.11000061035156,1.2214459202852628,43.701918600579184
247,109.37000274658203,133.11000061035156,1.217061326392912,45.03903848523908
248,111.87000274658203,135.6199951171875,1.2122999176500073,46.638784556526566
249,109.63999938964844,134.75,1.2290222614933934,43.842885559577475
250,104.55999755859375,130.44000244140625,1.2475134419194087,39.801887253360526
251,104.7300033569336,128.27000427246094,1.2247684537476804,42.25135731348724
