,ma,adbe,Ratio,Spread
396,313.1099853515625,366.05999755859375,1.1691099443781026,-31.04265682532224
397,313.5,364.8999938964844,1.163955323433762,-29.465350373524302
398,310.5400085449219,360.4700012207031,1.1607844119981034,-28.20245077131608
399,318.95001220703125,368.8299865722656,1.1563880622549,-27.564010029014298
400,316.7200012207031,368.0799865722656,1.1621621152867223,-29.20004811594015
401,317.0299987792969,369.9800109863281,1.1670189332584038,-30.76838538308118
402,317.5199890136719,368.3550109863281,1.1601002259119737,-28.619112019134434
403,317.1000061035156,362.54998779296875,1.1433301192514522,-23.263456665500712
404,318.17340087890625,364.04998779296875,1.1441873732604149,-23.614959715444684
405,317.5899963378906,363.0899963378906,1.1432664772966954,-23.27919184647584
406,316.8599853515625,369.6000061035156,1.16644582209848,-30.570289251548445
407,317.5249938964844,369.5199890136719,1.163750873526946,-29.778734987205155
408,317.7349853515625,369.1400146484375,1.1617858645310877,-29.174076702107982
409,318.4200134277344,371.17999267578125,1.1656930375703938,-30.481097317860247
410,317.6600036621094,369.8299865722656,1.1642321422549902,-29.944276556629745
411,317.0199890136719,366.5400085449219,1.1562047228798382,-27.339093060220932
412,315.95001220703125,365.3299865722656,1.1562904651286336,-27.273910923970845
413,316.55999755859375,373.489990234375,1.1798395031426665,-34.78125041078329
414,318.95001220703125,376.5299987792969,1.1805298146058396,-35.26402223604555
415,315.3800048828125,372.5474853515625,1.1812653928076133,-35.10129870998156
416,314.239990234375,370.1650085449219,1.1779691320281527,-33.93859991676868
417,316.3450012207031,374.04998779296875,1.1824115644299587,-35.57128694851286
418,316.2200012207031,375.1600036621094,1.186389229694138,-36.81504868827665
419,316.7699890136719,376.6300048828125,1.1889699717309932,-37.69658113935793
420,327.5199890136719,382.1099853515625,1.1666768385718644,-31.674416734513613
421,326.7799072265625,382.9200134277344,1.1717979133957246,-33.27630787427995
422,327.4849853515625,383.0799865722656,1.1697635119393968,-32.681870717327286
423,327.0931091308594,381.43499755859375,1.1661358399512902,-31.456176314171103
424,327.54998779296875,380.2799987792969,1.1609830955623686,-29.81233245941047
425,327.7200012207031,382.2908020019531,1.166516540272131,-31.641226930786956
426,330.6499938964844,387.9100036621094,1.1731740838427211,-34.12543322020775
427,327.5,381.0,1.1633587786259543,-30.585818967242687
428,330.4100036621094,385.0899963378906,1.165491335219073,-31.562207518689377
429,330.1199951171875,379.8599853515625,1.1506724553801053,-26.642496094991202
430,329.7900085449219,380.82501220703125,1.154749999514184,-27.960597681672937
431,330.29998779296875,380.7300109863281,1.1526794582413633,-27.31993551273149
432,329.7699890136719,381.2950134277344,1.156245341088107,-28.452019139468064
433,328.8900146484375,381.1199951171875,1.158806829464192,-29.21854432975607
434,330.1099853515625,375.4200134277344,1.1372573690187449,-22.213234289709078
435,325.1600036621094,371.04998779296875,1.1411304699656297,-23.139525539941474
436,323.7247009277344,369.1300048828125,1.1402590034833766,-22.755269140319854
437,321.2799987792969,367.95001220703125,1.1452627415496048,-24.191027002595888
438,319.94500732421875,367.2300109863281,1.1477910346455031,-24.899422537364273
439,319.739990234375,366.6099853515625,1.1465878418362088,-24.49875841598896
440,318.4200134277344,365.6300048828125,1.1482632669563417,-24.931109524891497
441,324.55999755859375,366.8500061035156,1.1302995096839903,-19.581530560039766
442,323.04998779296875,369.1650085449219,1.1427488701268937,-23.512193567470263
443,321.2200012207031,366.82000732421875,1.1419588006046513,-23.12521752545848
444,321.69000244140625,367.7699890136719,1.1432434524621535,-23.572313435256376
445,323.82501220703125,369.510009765625,1.1410792737942859,-23.02794426806929
446,323.3800048828125,369.010009765625,1.1411033588775783,-23.004087404159918
447,322.32000732421875,368.5,1.1432737392231727,-23.628240009195565
448,311.8800048828125,359.17999267578125,1.151660853701543,-25.478690411649666
449,316.7200012207031,364.3999938964844,1.1505430427254764,-25.5200554401589
450,317.3599853515625,368.3599853515625,1.1607007888644298,-28.795285017102515
451,316.17999267578125,368.18499755859375,1.1644791134401085,-29.8828504061446
452,315.8699951171875,369.4150085449219,1.169515985232688,-31.44454853939419
453,315.19000244140625,366.4549865722656,1.1626478750397216,-29.21209626625597
454,315.5199890136719,366.1400146484375,1.160433656812064,-28.54404961121486
455,312.989990234375,361.8299865722656,1.1560433172361773,-26.9410366503443
456,314.45001220703125,362.8500061035156,1.1539195166722342,-26.398880902699148
457,314.45001220703125,364.0199890136719,1.1576402444977618,-27.568863812855398
458,313.7799987792969,364.489990234375,1.161610018651144,-28.755757267330978
459,316.20001220703125,366.5150146484375,1.1591239737475487,-28.191447258896346
460,317.2900085449219,367.3949890136719,1.1579154058412657,-27.905161550632556
461,318.3500061035156,368.4700012207031,1.157436765058174,-27.846011387003216
462,313.260009765625,364.20001220703125,1.162612529060184,-29.02215030677155
463,313.1400146484375,367.8699951171875,1.1747779839960582,-32.82052402827799
464,316.8699951171875,371.5299987792969,1.1724997775251473,-32.489571808783694
465,317.54998779296875,374.8450012207031,1.1804283282324946,-35.07700455067186
466,318.760009765625,375.8999938964844,1.1792570660694632,-34.83731368880433
467,319.6499938964844,376.260009765625,1.1771000061006516,-34.24507593856407
468,319.3999938964844,376.489990234375,1.1787413820564854,-34.742548148560445
469,319.69000244140625,377.68499755859375,1.1814100993909467,-35.6272559101493
470,317.8699951171875,381.20001220703125,1.1992324474239735,-41.089618271532515
471,317.7799987792969,379.6000061035156,1.1945371249345171,-39.58590527652956
472,318.739990234375,380.6099853515625,1.1941080410766576,-39.568725380974456
473,319.94000244140625,382.9200134277344,1.1968494421008273,-40.59478003804355
474,321.7850036621094,384.8450012207031,1.1959693486052256,-40.545677474501986
475,320.1400146484375,382.8399963378906,1.1958517486741145,-40.30075649408252
476,320.80999755859375,386.239990234375,1.2039524739681184,-42.98389080959481
477,322.4100036621094,386.79998779296875,1.1997145975605057,-41.83193469365165
478,321.7650146484375,388.989990234375,1.2089256834195847,-44.71205407246538
479,321.0150146484375,388.7099914550781,1.210877914482528,-45.23453051690768
480,323.1499938964844,390.8550109863281,1.2095157616234766,-45.0951927818179
481,324.010009765625,390.7900085449219,1.20610473987394,-44.11000177106786
482,323.8999938964844,390.8900146484375,1.2068231615137435,-44.327721220188096
483,322.8699951171875,387.3800048828125,1.1998018110732487,-41.91977612238617
484,324.6400146484375,391.44000244140625,1.2057663404965913,-44.085911255163296
485,322.5799865722656,386.0400085449219,1.1967264697571054,-40.89007934712549
486,322.4100036621094,387.3999938964844,1.20157560093106,-42.43194079716727
487,323.7300109863281,388.9100036621094,1.2013405939016693,-42.529586332339306
488,323.9700012207031,388.79998779296875,1.2001110791986584,-42.16278884049825
489,323.05999755859375,389.44000244140625,1.2054726842829653,-43.77647734540864
490,323.1000061035156,383.8699951171875,1.1880841469071413,-38.16366219980637
491,324.04998779296875,386.3900146484375,1.1923778096091056,-39.66723270600039
492,323.4200134277344,386.29998779296875,1.1944220263267178,-40.25125761012015
493,325.1000061035156,386.5249938964844,1.1889418229460456,-38.67872704913219
494,325.19000244140625,385.75,1.186229579949973,-37.807440044135205
495,323.69000244140625,383.17999267578125,1.1837869251001776,-36.8423831673947
496,324.30999755859375,384.1600036621094,1.1845456709755067,-37.15901985987989
497,322.989990234375,376.7799987792969,1.166537695195723,-31.191379207520356
498,323.9700012207031,378.19500732421875,1.1673766271543613,-31.55780837174825
499,323.1700134277344,377.3399963378906,1.1676206970306342,-31.558757896288398
500,323.6499938964844,377.260009765625,1.1656419492666117,-30.965208078622027
501,324.3800048828125,377.135009765625,1.1626333438828054,-30.05912043917442
502,322.1300048828125,374.20001220703125,1.161642835299249,-29.531548551798096
503,323.0299987792969,375.55999755859375,1.162616472085575,-29.92857016543371
504,318.0,369.6300048828125,1.162358505920794,-29.380510017417578
505,320.69000244140625,370.5783996582031,1.1555658013564425,-27.450691044773123
506,321.760009765625,371.3900146484375,1.1542454107922353,-27.117433545800907
507,322.54998779296875,372.8575134277344,1.1559681523443612,-27.73968193277551
508,323.0791931152344,372.4200134277344,1.1527205136200194,-26.735949720256826
509,324.2149963378906,372.2099914550781,1.1480344699020895,-25.31065582063428
510,323.3699951171875,371.8299865722656,1.1498592701450747,-25.834774329346544
511,317.25,362.5199890136719,1.142695000831117,-23.072969372016132
512,322.07501220703125,368.4200134277344,1.14389505383582,-23.810390118903285
513,324.3299865722656,367.3900146484375,1.1327661019915514,-20.36764326191644
514,324.8900146484375,369.8800048828125,1.1384776022835252,-22.258421955323172
515,327.1099853515625,372.57000732421875,1.1389747302388153,-22.57312908115
516,326.7799987792969,373.7799987792969,1.1438276521683421,-24.13619526744111
517,325.17999267578125,372.9599914550781,1.1469340053369632,-25.028141617759275
518,332.3299865722656,382.1300048828125,1.1498511128177047,-26.547897776407297
519,334.05999755859375,380.2200012207031,1.138178782253068,-22.78683950986482
520,332.0119934082031,378.17999267578125,1.1390552154265565,-22.938127750014132
521,331.8699951171875,377.95001220703125,1.1388496030608983,-22.860080761735276
522,331.8699951171875,378.0299072265625,1.1390903449800436,-22.939975781266526
523,331.67999267578125,377.7699890136719,1.1389592298470164,-22.88335390394718
524,332.4800109863281,379.8299865722656,1.142414503192147,-24.087358298872232
525,333.6499938964844,382.25,1.1456616424173947,-25.25552866314183
526,333.9200134277344,383.3500061035156,1.148029440249405,-26.06662278831908
527,335.67999267578125,384.2699890136719,1.1447509455376497,-25.10348604400508
528,335.0899963378906,383.4800109863281,1.1444090100488797,-24.944784607666747
529,332.1199951171875,379.4700012207031,1.142568971455056,-24.112578034160776
530,331.5,376.4700012207031,1.1356561122796474,-21.77595232800371
531,331.010009765625,375.2300109863281,1.1335911299238761,-21.06023545757546
532,336.75,380.510009765625,1.1299480616648108,-20.198634306751615
533,336.9049987792969,384.74810791015625,1.1420077152437886,-24.27088887782213
534,338.989990234375,384.6593933105469,1.1347219811552443,-21.951302299002066
535,339.6700134277344,385.3599853515625,1.134512821613995,-21.924291987699235
536,340.67999267578125,387.2200012207031,1.1366091626907282,-22.70366342610879
537,340.2200012207031,387.30499267578125,1.138395718317965,-23.280830542296087
538,340.1700134277344,387.8399963378906,1.1401357586749288,-23.869319491534554
539,339.0849914550781,397.67999267578125,1.1728032873683405,-34.8702534964508
540,340.989990234375,401.739990234375,1.178157722337375,-36.89196529285914
541,342.739990234375,402.05999755859375,1.1730758271996626,-35.33953042835327
542,340.75,399.239990234375,1.1716507417002935,-34.64874691555957
543,340.97320556640625,400.57000732421875,1.1747844135107728,-35.73994142294771
544,341.4649963378906,402.67999267578125,1.1792716588651928,-37.32372689533719
545,341.1000061035156,401.3999938964844,1.1767809636880193,-36.4342556093639
546,340.90399169921875,400.2300109863281,1.1740255929283838,-35.474001636466596
547,344.0150146484375,404.2803039550781,1.1751821482798595,-36.195602822240744
548,345.6700134277344,408.32000732421875,1.181242200546221,-38.46451217044233
549,344.4549865722656,406.7699890136719,1.1809089862844322,-38.21453245681727
550,344.2650146484375,408.2550048828125,1.1858742175696284,-39.902812008728745
551,345.3399963378906,407.0299987792969,1.17863555654019,-37.52761100953393
552,346.7900085449219,408.9100036621094,1.1791285607616941,-37.856150731997275
553,345.70001220703125,407.6600036621094,1.1792305156702505,-37.77241080549544
554,343.5400085449219,404.8999938964844,1.1786108861423603,-37.323533602575196
555,342.29998779296875,403.04998779296875,1.1774759046639027,-36.800308739545926
556,341.1000061035156,400.6499938964844,1.1745821950378295,-35.6842556093639
557,341.614990234375,399.4200134277344,1.1692110265820026,-33.90325913310261
558,343.8550109863281,401.1700134277344,1.166683632956232,-33.2565109276307
559,343.8800048828125,401.8900146484375,1.1686925931776513,-33.94976950476928
560,343.1000061035156,393.50439453125,1.146908736610535,-26.398722314158476
561,344.04998779296875,393.57000732421875,1.1439326298161316,-25.44788608207125
562,342.92999267578125,392.260009765625,1.143848651746487,-25.33624629981324
563,343.25,392.3500061035156,1.1430444460408322,-25.083845372236397
564,342.3299865722656,389.4599914550781,1.1376741937062629,-23.178214698817726
565,342.30499267578125,389.7699890136719,1.1386628806283516,-23.514954900976022
566,344.20001220703125,392.04998779296875,1.1390179369231295,-23.76734538383306
567,340.8699951171875,383.875,1.126162482761288,-19.155365869834327
568,340.1099853515625,383.8999938964844,1.1287524931079496,-19.993545108603882
569,341.1549987792969,382.4599914550781,1.121073977586659,-17.43541282155553
570,340.80499267578125,380.8999938964844,1.1176479279423197,-16.249910231266824
571,339.760009765625,379.57000732421875,1.1171709336424134,-16.038020851842816
572,340.3900146484375,378.6199951171875,1.112312285388967,-14.41392423242263
573,341.2900085449219,379.25,1.1112250300467899,-14.080965377308246
574,347.5199890136719,385.92498779296875,1.1105116252112508,-14.090079876209472
575,347.6000061035156,385.989990234375,1.1104429903819588,-14.069466674848627
576,347.55999755859375,386.5,1.1120382170414809,-14.622284261857203
577,337.2099914550781,386.87298583984375,1.1472761651292338,-26.069434719861135
578,340.07000732421875,386.75,1.1372658325357023,-22.8863263807026
579,345.0299987792969,394.68499755859375,1.143915018853359,-25.51429693575227
580,343.20001220703125,392.7799987792969,1.1444638252004407,-25.56732333514674
581,345.6600036621094,393.79998779296875,1.13926975531111,-23.955202757738334
582,348.6000061035156,400.9599914550781,1.150200758562277,-27.969500930566255
583,347.1050109863281,400.4100036621094,1.153570219353246,-29.01910852580278
584,349.20001220703125,402.57501220703125,1.1528493646453695,-28.942534972967962
585,351.489990234375,403.20001220703125,1.1471166275266496,-27.117334133167446
586,353.1400146484375,403.1499938964844,1.141615158785768,-25.301844208154137
587,352.45001220703125,403.6199951171875,1.1451836604848766,-26.51012524692129
588,352.7099914550781,407.5,1.1553401090762694,-30.111960922741844
589,350.9200134277344,401.44000244140625,1.1439643995228432,-25.96718072145586
590,352.0199890136719,403.44000244140625,1.146071288655535,-26.79024318221218
591,351.7799987792969,404.635009765625,1.1502501880997755,-28.242032129131303
592,352.5050048828125,408.77069091796875,1.1596167011979344,-31.601980701300477
593,354.4049987792969,410.3500061035156,1.1578561462646244,-31.148365183934914
594,353.8800048828125,410.1199035644531,1.1589236405155598,-31.479988770929765
595,352.5299987792969,408.2550048828125,1.158071671337118,-31.05955202257968
596,353.635009765625,416.4800109863281,1.1777114807223252,-38.10223287477811
597,352.989990234375,413.4700012207031,1.1713363343424303,-35.782372699361076
598,351.0450134277344,408.9700012207031,1.1650072941568592,-33.36343363012958
599,350.32000732421875,409.04998779296875,1.167646663738494,-34.21915278256978
600,349.9100036621094,410.1700134277344,1.172215738718391,-35.77786879131554
601,350.3999938964844,411.1000061035156,1.1732306314621779,-36.18358810314999
602,345.125,404.6499938964844,1.1724737237131022,-35.377645105857255
603,347.17498779296875,407.45001220703125,1.1736156881497648,-35.984244199304044
604,349.4599914550781,411.635009765625,1.1779174149568972,-37.72436332456982
605,348.07000732421875,410.4800109863281,1.1793030205098252,-38.05660164714658
606,348.82501220703125,410.2099914550781,1.175976426861312,-36.97875183288443
607,349.29998779296875,410.760009765625,1.1759519728614585,-37.02056195730353
608,349.1600036621094,409.8599853515625,1.1738457470867538,-36.27031593888279
609,353.0450134277344,418.44000244140625,1.1852313062823014,-40.69350092086165
610,354.389404296875,419.75,1.1844315741685434,-40.565044661446734
611,355.20001220703125,421.25,1.1859515358194046,-41.19772097602362
612,356.0,423.57000732421875,1.189803391360165,-42.66176778937415
613,355.80999755859375,423.8500061035156,1.1912256794687655,-43.14506290424231
614,355.8299865722656,423.9700012207031,1.191495987465348,-43.243670437138235
615,354.2099914550781,424.5400085449219,1.1985545828363884,-45.54701902018547
616,354.2049865722656,422.4100036621094,1.1925580375078328,-43.422369196645946
617,357.1000061035156,420.8500061035156,1.1785214195194391,-38.76479637662686
618,357.1300048828125,423.7900085449219,1.186654727272168,-41.67270111519554
619,356.9200134277344,424.1600036621094,1.1883895206341213,-42.26738015224589
620,355.760009765625,426.0199890136719,1.1974926279497637,-45.36853110152765
621,356.67498779296875,426.80999755859375,1.196635626735718,-45.1795433835041
622,356.07000732421875,430.6499938964844,1.2094531553856964,-49.666848837418684
623,355.1199951171875,431.82000732421875,1.215983366922836,-51.85334394300946
624,352.1300048828125,425.95001220703125,1.2096385036793038,-49.18253960223251
625,354.9100036621094,430.53509521484375,1.2130824456126994,-50.79311575349732
626,355.4700012207031,433.260009765625,1.2188370559478627,-52.91885141611067
627,355.1300048828125,432.3800048828125,1.217525973412163,-52.40263138305721
628,356.20001220703125,432.19500732421875,1.2133492209793006,-51.07276133525687
629,357.42999267578125,433.3500061035156,1.2124052681180568,-50.91172164541382
630,354.05999755859375,437.875,1.2367254222994666,-59.0424989894513
631,351.0199890136719,436.2099914550781,1.2426927386123534,-60.63019916086955
632,350.3284912109375,433.7550048828125,1.2381379641247698,-58.91509239388978
633,352.3699951171875,434.0,1.2316599200101157,-56.975745772500886
634,351.69000244140625,433.260009765625,1.2319372366514991,-56.963325237643915
635,351.4599914550781,433.54998779296875,1.2335685379096213,-57.49940742194252
636,352.0199890136719,434.3800048828125,1.233964031701455,-57.73024562361843
637,348.6400146484375,426.1499938964844,1.2223209499523644,-53.116695550588986
638,348.6499938964844,429.04998779296875,1.2306037438806194,-56.00601198132779
639,347.0299987792969,425.739990234375,1.2268103383913385,-54.42935568156253
640,345.79998779296875,426.3699951171875,1.2329959808224638,-56.37543168631538
641,345.80999755859375,425.6099853515625,1.230762523803111,-55.60471180214438
642,346.6600036621094,426.7300109863281,1.230975614372471,-55.81525898611221
643,346.6600036621094,426.7099914550781,1.2309178646146721,-55.79523945486221
644,353.29998779296875,439.69000244140625,1.244523118124367,-61.670686773142734
645,353.510009765625,442.2900085449219,1.2511385712618364,-64.04597630399508
646,352.95001220703125,440.1199951171875,1.246975435317522,-62.47514176442854
647,352.2099914550781,438.2650146484375,1.2443287393348552,-61.41195905367215
648,353.114990234375,437.635009765625,1.2393555127046605,-59.813635373659736
649,353.0,438.29998779296875,1.2416430249092598,-60.6016491530807
650,353.32000732421875,438.3999938964844,1.240801496684543,-60.35925799112886
651,353.2099914550781,443.010009765625,1.2542397454290808,-65.0869872058741
652,350.9150085449219,438.32000732421875,1.2490774023651026,-62.85254066354139
653,351.9800109863281,437.42999267578125,1.2427694159392826,-60.82300858517027
654,353.1600036621094,438.1700134277344,1.2407124501192368,-60.30047615511256
655,353.1199951171875,436.4700012207031,1.2360387609199384,-58.64327176946489
656,351.2300109863281,435.8900146484375,1.2410386385387917,-60.085505781565644
657,350.6600036621094,434.9010009765625,1.2402355456416023,-59.706381116404486
658,353.0,442.29998779296875,1.2529744696684668,-64.6016491530807
659,351.82000732421875,440.2749938964844,1.2514211378852886,-63.8392084386071
660,352.4800109863281,440.5450134277344,1.2498439619170973,-63.40304585463065
661,353.3299865722656,441.42999267578125,1.2493420016743944,-63.37857930468016
662,354.6099853515625,443.69000244140625,1.251205608329188,-64.26903266123571
663,354.8800048828125,445.2099914550781,1.254536703475571,-65.50010969656921
664,354.260009765625,445.6650085449219,1.2580167003319667,-66.6185010802559
665,357.5,447.489990234375,1.2517202524038462,-64.9768002520521
666,357.3999938964844,447.95001220703125,1.2533576380999418,-65.54382545176702
667,359.79998779296875,449.5400085449219,1.2494164085508255,-64.56590760425246
668,361.0400085449219,449.6499938964844,1.245429822884954,-63.349111715328604
669,361.2900085449219,449.2300109863281,1.2434055754699123,-62.66163706392598
670,360.864990234375,450.55999755859375,1.2485555810386693,-64.44637918799071
671,359.80999755859375,451.010009765625,1.253467143286311,-66.02519870640958
672,354.5299987792969,442.3949890136719,1.2478351353535897,-63.059602223468005
673,356.7200012207031,445.3999938964844,1.248598319052244,-63.72137684073817
674,357.4800109863281,445.94000244140625,1.2474543715353676,-63.448200043374925
675,357.56500244140625,447.0799865722656,1.2503460448300672,-64.49724612499466
676,358.38299560546875,449.2847900390625,1.2536442731609518,-65.82682392866064
677,358.4549865722656,447.1199951171875,1.24735325735815,-63.58500105053565
678,359.25,447.55999755859375,1.2458176689174496,-63.174365387546175
679,354.8299865722656,438.8800048828125,1.2368740565657605,-59.22364106423316
680,353.5299987792969,438.5199890136719,1.2404038993234996,-60.2545691884535
681,352.95001220703125,438.8999938964844,1.2435188517263378,-61.25514054372542
682,353.6000061035156,439.52398681640625,1.2429976788171677,-61.18366146696678
683,356.3599853515625,441.7250061035156,1.2395471552950519,-60.43159413462041
684,355.6199951171875,439.6600036621094,1.236319694333352,-59.15835679840734
685,355.3299865722656,437.82000732421875,1.2321504625818476,-57.62866002314661
686,355.43499755859375,438.35809326171875,1.2333003116539054,-58.05438767431497
687,357.57000732421875,440.6400146484375,1.2323181632202638,-58.05191914189351
688,356.7950134277344,438.7650146484375,1.229739761307806,-57.00613700919723
689,357.8999938964844,439.7250061035156,1.2286253523398984,-56.78383586575859
690,358.614990234375,439.54998779296875,1.22568771457573,-55.84379509358314
691,358.9849853515625,440.9200134277344,1.2282408218157954,-56.817938175752204
692,357.4700012207031,439.1099853515625,1.2283827561811391,-56.628893072077176
693,355.17999267578125,425.5050048828125,1.1979982365482675,-45.47414609592812
694,354.1700134277344,425.9800109863281,1.2027557241890723,-47.029796630174815
695,354.760009765625,426.55499267578125,1.2023762006252852,-46.97350172862252
696,356.05999755859375,425.92498779296875,1.1962169036494417,-44.95255285244906
697,355.0400085449219,425.3299865722656,1.197977626001691,-45.448906181023006
698,354.3349914550781,425.8800048828125,1.2019134862575511,-46.75326948745288
699,354.239990234375,425.0199890136719,1.1998080418093588,-45.9949017860979
700,348.5799865722656,414.32000732421875,1.1885937899028642,-41.35093703679888
701,347.8999938964844,411.4599914550781,1.182696173250022,-39.218490867176286
702,348.2799987792969,412.6000061035156,1.184679015589919,-39.951912844471224
703,347.29998779296875,412.0,1.1862943117798208,-40.40048612164958
704,345.4649963378906,411.6650085449219,1.1916258171125467,-42.02887490453577
705,345.6199951171875,411.4649963378906,1.1905127080346651,-41.663019124043785
706,345.6199951171875,411.30999755859375,1.190064242142973,-41.50802034474691
707,343.82000732421875,412.5199890136719,1.1998137985747577,-44.64393927567875
708,341.5299987792969,411.04998779296875,1.2035545611283096,-45.62417154757662
709,339.739990234375,410.07000732421875,1.2070113001455185,-46.55944108893482
710,342.614990234375,412.010009765625,1.202545193611577,-45.42328850600768
711,342.0799865722656,413.42498779296875,1.2085623363576437,-47.410702777954725
712,341.3900146484375,411.489990234375,1.2053369242745025,-46.21395238462458
713,340.8299865722656,410.55999755859375,1.2045888382287142,-45.88317124981165
714,339.9200134277344,409.0299987792969,1.2033124930028722,-45.32681367418718
715,340.44000244140625,410.6700134277344,1.206291888387633,-46.41045725584041
716,341.30999755859375,409.29998779296875,1.1992030433351222,-44.10956558598542
717,339.67999267578125,407.0899963378906,1.1984514988095019,-43.64362550828179
718,339.0299987792969,407.3699951171875,1.2015750717752234,-44.61909628425917
719,340.0400085449219,406.6199951171875,1.1958004496505297,-42.78841920072762
720,339.8399963378906,405.6099853515625,1.1935322202283665,-41.9924158892199
721,341.3370056152344,399.4049987792969,1.170119243471417,-34.18567884391962
722,339.07000732421875,397.0199890136719,1.1709086042341732,-34.22628235935997
723,340.3500061035156,397.1000061035156,1.1667401174740681,-32.936743040134274
724,340.82000732421875,397.0400085449219,1.1649551083050755,-32.37385970188535
725,342.20001220703125,400.4200134277344,1.1701344218114171,-34.277304948569736
726,343.30999755859375,400.6499938964844,1.1670210502043543,-33.31963775953005
727,345.04998779296875,403.9800109863281,1.1707869157460096,-34.78792277919513
728,340.1650085449219,394.44000244140625,1.159554899925331,-30.47468065432321
729,336.30499267578125,389.44000244140625,1.1579964940242515,-29.60477011862355
730,335.614990234375,386.7699890136719,1.1524216744418152,-27.673036508953203
731,336.0618896484375,387.1300048828125,1.1519604477847774,-27.554884768375587
732,335.0249938964844,384.8299865722656,1.1486605285669222,-26.36431065855237
733,333.32000732421875,383.19500732421875,1.1496309819514878,-26.553610718573566
734,331.8800048828125,381.0,1.1480052862314856,-25.899358436158025
735,331.67999267578125,380.010009765625,1.145712789909178,-25.123374655900307
736,329.8699951171875,375.8500061035156,1.1393882792219205,-22.9000085881907
737,330.7300109863281,376.8699951171875,1.1395095171232186,-22.999809032518783
738,331.3399963378906,377.0799865722656,1.1380454842153458,-22.557136312299974
739,331.0400085449219,376.0,1.1358143737752384,-21.798126768409816
740,331.2099914550781,376.7149963378906,1.1373901937042994,-22.331247007821162
741,329.3399963378906,375.44000244140625,1.1399769436331042,-23.057086111411593
742,328.385009765625,375.6499938964844,1.143931612970377,-24.288881650818723
743,327.5899963378906,373.364990234375,1.1397325755004741,-22.85451609310502
744,327.8699951171875,374.010009765625,1.1407265542305758,-23.19994618027107
745,326.54998779296875,371.8900146484375,1.1388455934783686,-22.492315293536592
746,327.17999267578125,372.7200012207031,1.1391894662399167,-22.64821745341328
747,328.44000244140625,375.0033874511719,1.141771357519316,-23.583434859104102
748,327.9399108886719,375.1600036621094,1.1439900762474369,-24.27513251093569
749,327.45001220703125,376.4049987792969,1.14950369444883,-26.044303033668655
750,327.82000732421875,374.6400146484375,1.1428222996710298,-23.88343635021272
751,327.4100036621094,376.79998779296875,1.1508505652803156,-26.48209986872405
752,326.5,374.260009765625,1.1462787435394335,-24.915795697853184
753,326.2699890136719,374.2900085449219,1.1471787818316252,-25.191898634104916
754,325.75,374.3800048828125,1.1492862774606676,-25.838266038779807
755,324.2900085449219,373.5,1.15174686286476,-26.520403782062033
756,322.2699890136719,366.30999755859375,1.1366556305156095,-21.491755507718835
757,319.32000732421875,361.9599914550781,1.133533706478859,-20.298132359230237
758,320.6737060546875,363.69000244140625,1.1341435096626937,-20.579730423413935
759,322.0199890136719,365.75,1.1357990574444479,-21.19924969037146
760,322.4200134277344,367.1199951171875,1.1386389796782015,-22.141231899324396
761,323.5199890136719,367.95001220703125,1.137333162407723,-21.794311449924464
762,325.5400085449219,370.5199890136719,1.138170360902178,-22.202934089502037
763,328.0199890136719,378.80999755859375,1.1548381508628274,-27.839445459052115
764,328.0849914550781,379.5400085449219,1.1568344131245913,-28.499905980432118
765,325.8800048828125,376.05999755859375,1.1539830364671382,-27.37915778466487
766,323.2900085449219,369.8500061035156,1.1440192901975321,-23.94037685056321
767,323.70001220703125,370.35809326171875,1.1441398804299274,-24.0097736347862
768,322.510009765625,367.8949890136719,1.1407242500194927,-22.81993268729616
769,322.54998779296875,368.32000732421875,1.1419005464685612,-23.202175829259886
770,322.79998779296875,368.42999267578125,1.141356897795417,-23.044669439576012
771,325.010009765625,371.7799987792969,1.1439032263880093,-24.03002504045736
772,324.55499267578125,370.3949890136719,1.1412395352786426,-23.13186852946899
773,323.8949890136719,367.4845886230469,1.1345794195276515,-20.9276502540705
774,324.6400146484375,370.7550048828125,1.1420496185114897,-23.400913696569546
775,324.6099853515625,369.5,1.1382890751183155,-22.17803916939505
776,324.1600036621094,368.32000732421875,1.1362290324630546,-21.47951203617697
777,323.625,369.1600036621094,1.1407029854371862,-22.891944618670948
778,323.3699951171875,372.2349853515625,1.151111701679887,-26.23977310864342
779,322.82501220703125,374.3599853515625,1.1596374853119538,-28.947886818992288
780,325.17999267578125,375.510009765625,1.154775872512012,-27.57815992830615
781,326.9200134277344,379.3399963378906,1.1603449796803085,-29.54638177759267
782,329.139892578125,381.1199951171875,1.1579270811930658,-28.951183199711465
783,328.70001220703125,379.7200012207031,1.1552174843897998,-28.021846768842977
784,327.94500732421875,383.6449890136719,1.1698454937427543,-32.75466484482388
785,328.7699890136719,385.5899963378906,1.172826015825477,-33.81696901460987
786,325.3511962890625,379.6600036621094,1.1669236443341537,-31.544971614293445
787,327.6199951171875,382.70001220703125,1.1681216589669443,-32.15744036292375
788,327.7099914550781,381.6300048828125,1.164535762819809,-30.991139930192332
789,328.1600036621094,381.2650146484375,1.1618265796980176,-30.144651500453676
790,329.8500061035156,383.6300048828125,1.1630438010736894,-30.701394951779093
791,334.0849914550781,394.3699951171875,1.1804481051349935,-36.91009076278465
