,tsm,asml,Ratio,Spread
355,105.51000213623047,624.6699829101562,5.920481189106662,28.564766660954398
356,104.94999694824219,621.9199829101562,5.925869471124104,27.814481126013867
357,104.36000061035156,603.469970703125,5.78257921783939,42.57674955587557
358,103.19499969482422,599.489990234375,5.809293008452256,39.27494774781902
359,103.11000061035156,601.302001953125,5.831655497951362,36.93165333340047
360,102.77999877929688,596.8699951171875,5.8072582429084045,39.300999571685075
361,103.87999725341797,605.3499755859375,5.827396915588768,37.69650674128044
362,103.94999694824219,603.597900390625,5.806617778845754,39.88611166756501
363,103.93000030517578,600.25,5.775521968993078,43.10902400098265
364,103.66999816894531,601.0999755859375,5.798205712383228,40.63391754836433
365,103.36000061035156,594.0,5.746903990831735,45.79626828102047
366,102.97000122070312,593.4000244140625,5.762843715444704,43.95857141051882
367,103.25,596.5900268554688,5.778111640246671,42.51868789300075
368,103.18460083007812,596.6868896484375,5.782712583547683,42.01305072903559
369,101.83999633789062,591.7150268554688,5.8102420280166,38.58052771420997
370,101.41999816894531,585.2000122070312,5.770065300456876,42.47036397681526
371,101.03500366210938,596.25,5.901420085993509,29.0139865070823
372,101.12000274658203,590.2999877929688,5.837618391608692,35.495281409782216
373,100.92500305175781,585.6329956054688,5.802655218203323,38.943437369062586
374,99.69999694824219,580.8800048828125,5.826279063823522,36.03958626896186
375,99.16999816894531,580.2399291992188,5.850962386938095,33.366930034172434
376,99.61000061035156,581.4600219726562,5.8373659111516,34.89705139093868
377,99.30000305175781,577.6900024414062,5.817623209339669,36.72944606890743
378,99.93000030517578,591.7899780273438,5.9220451938364755,26.56723806171825
379,101.12000274658203,594.2949829101562,5.877125858071084,31.500286292594716
380,101.10910034179688,591.8300170898438,5.853380309874944,33.897107155353034
381,100.69999694824219,586.5349731445312,5.824577864148284,36.63506998522322
382,100.69999694824219,587.2949829101562,5.8321251311657365,35.87506021959822
383,101.77999877929688,594.2650146484375,5.838720984238381,35.65552806245497
384,102.12999725341797,596.7000122070312,5.84255388479472,35.408179158721474
385,104.81999969482422,635.6599731445312,6.064300467422332,13.261949301880541
386,104.68000030517578,637.02001953125,6.085403302198436,11.026843453217758
387,105.15499877929688,637.5800170898438,6.063240211984785,13.435801046731704
388,104.9800033569336,627.719970703125,5.979424182040342,22.202046949602355
389,103.93499755859375,621.1400146484375,5.976235428285525,22.25024444505592
390,105.37999725341797,644.0,6.11121670891021,8.422160294188153
391,105.70999908447266,650.97998046875,6.158168442973433,3.5048404230910455
392,105.63999938964844,647.4000244140625,6.128360736032914,6.647266746806472
393,105.27999877929688,643.7000122070312,6.114171919363792,8.09711242679176
394,105.47000122070312,649.14501953125,6.154783464663758,3.8397062382817557
395,105.76000213623047,652.1900024414062,6.166698083093021,2.6073601241993947
396,105.58499908447266,650.5999755859375,6.161859934908261,3.1035388086559896
397,106.04000091552734,651.4500122070312,6.143436501155669,5.097469282462575
398,106.51000213623047,654.0900268554688,6.141113639438876,5.395174693622002
399,106.53500366210938,660.1500244140625,6.196555138889566,-0.508552028089448
400,106.37999725341797,664.780029296875,6.249107411736803,-6.107417024706742
401,106.4800033569336,670.655029296875,6.298412924056358,-11.35733367717743
402,106.81999969482422,676.6199951171875,6.334207049711984,-15.197168714815383
403,106.6500015258789,678.594970703125,6.362821950250625,-18.2347096920901
404,106.6449966430664,681.5499877929688,6.390829473923381,-21.221009561608902
405,106.72219848632812,680.3499755859375,6.3749621469154345,-19.5384509406587
406,105.45999908447266,670.0103759765625,6.353218109170371,-17.088168079216565
407,106.77999877929688,681.4299926757812,6.38162577697932,-20.257190074988024
408,106.98999786376953,678.27001953125,6.339564754407154,-15.784627737540667
409,106.01000213623047,672.3300170898438,6.342137567602832,-15.970041529743106
410,106.62999725341797,678.72119140625,6.365199370616076,-18.48596613958663
411,106.53500366210938,677.8599853515625,6.362791214627354,-18.218512965589447
412,107.01000213623047,682.9000244140625,6.38164667583772,-20.289596875981637
413,107.53009796142578,695.8699951171875,6.471397388355553,-30.008733599775418
414,107.81999969482422,697.5499877929688,6.469578832937558,-29.876709412616528
415,107.22000122070312,688.239990234375,6.418951523957665,-24.31697350337803
416,107.06999969482422,687.9650268554688,6.425376191429326,-24.979587458601635
417,107.11000061035156,688.1300048828125,6.424516860812236,-24.894541684366494
418,106.94999694824219,689.6599731445312,6.44843378049172,-27.424605152400808
419,107.05000305175781,688.739990234375,6.433815699205303,-25.879538894715246
420,106.87000274658203,669.7000122070312,6.2664919527987,-7.964644130894535
421,107.68000030517578,674.25,6.261608451793357,-7.451781081591812
422,107.4800033569336,676.6400146484375,6.295496776282777,-11.09186705075971
423,105.99500274658203,666.22998046875,6.2854848172569495,-9.963757873345834
424,105.90769958496094,668.0050048828125,6.3074262541877575,-12.284466506646858
425,105.81500244140625,668.5850219726562,6.318433176267958,-13.443882640775122
426,105.3499984741211,665.3499755859375,6.315614477672524,-13.11532122114253
427,106.5999984741211,664.969970703125,6.2379923097706,-4.922251365854813
428,107.33000183105469,673.9500122070312,6.279232280903881,-9.339441943483315
429,107.38999938964844,678.3599853515625,6.3167891722415925,-13.374403229228314
430,107.58999633789062,686.4199829101562,6.37996102123126,-20.184329467091665
431,107.79000091552734,684.9400024414062,6.354392769494257,-17.45422999044721
432,107.86499786376953,688.489990234375,6.382886050801378,-20.535452959933117
433,107.93000030517578,690.5499877929688,6.398128285373992,-22.189155880065563
434,107.06999969482422,682.510009765625,6.374428053712021,-19.524570368757885
435,105.93000030517578,673.7999877929688,6.360804171167803,-17.94005983602589
436,106.66000366210938,680.02001953125,6.375585938338243,-19.59724064802939
437,106.44999694824219,681.02001953125,6.397557905636893,-21.909877528109668
438,106.8499984741211,685.3599853515625,6.414225504341543,-23.749653019797314
439,106.47000122070312,682.1799926757812,6.407250726537337,-22.944814928269388
440,106.69000244140625,688.010009765625,6.4486830445381,-27.39972495301121
441,105.83000183105469,683.7999877929688,6.461305640763156,-28.56509549639103
442,105.87000274658203,684.14501953125,6.462123375672977,-28.66010343309339
443,104.75,676.2949829101562,6.456276686493139,-27.810590194716532
444,105.52999877929688,683.94970703125,6.481092721905999,-30.58996940293199
445,105.62999725341797,684.22998046875,6.47761051084009,-30.24520718006685
446,106.54000091552734,692.5900268554688,6.500751087890495,-32.917319376984814
447,106.30999755859375,695.0,6.537484864647318,-36.7649174588037
448,107.7699966430664,701.5349731445312,6.5095573443136585,-34.17423643794374
449,107.7300033569336,701.1400146484375,6.508307739724131,-34.02925405626471
450,107.91999816894531,700.72998046875,6.493050336896593,-32.431666428032635
451,108.03500366210938,702.8400268554688,6.505669487027311,-33.82287650252548
452,108.87999725341797,704.27001953125,6.468314082448615,-29.971277314131306
453,109.62000274658203,712.2899780273438,6.497810255250637,-33.3658670117616
454,109.25,709.1699829101562,6.491258424806922,-32.558556293805886
455,109.05000305175781,701.75,6.4351213238108045,-26.388644704380035
456,108.1500015258789,692.4500122070312,6.402681483470316,-22.714073229026134
457,108.1050033569336,692.8800048828125,6.409324114214302,-23.425324798897158
458,107.875,692.0900268554688,6.415666529367034,-24.072971708841045
459,107.38999938964844,688.0750122070312,6.4072540843440615,-23.089430084697064
