,pfe,tmo,Ratio,Spread
1206,47.55799865722656,499.7650146484375,10.508537549077392,31.094814979130376
1207,47.349998474121094,497.1000061035156,10.498416517905554,31.38818073547776
1208,47.1150016784668,491.5849914550781,10.433725436536484,34.22373401310955
1209,47.51499938964844,495.864990234375,10.435967517709862,34.5045566379419
1210,47.369998931884766,492.1199951171875,10.388853836049833,36.59623931635707
1211,47.375,493.6050109863281,10.419103134276055,35.16824621976201
1212,47.3849983215332,492.8500061035156,10.400971268570235,36.03725315203445
1213,47.320098876953125,490.4649963378906,10.364834562439338,37.68227174350369
1214,47.20000076293945,487.989990234375,10.338770812426247,38.787904888931564
1215,47.224998474121094,486.8349914550781,10.308840808578525,40.227930539694
1216,46.8650016784668,485.989990234375,10.369998353327155,36.968205545370154
1217,46.7400016784668,484.6099853515625,10.368206417391363,36.92294558396128
1218,47.43009948730469,516.2999877929688,10.885492406170547,13.101520310641321
1219,47.189998626708984,513.0850219726562,10.872749245689873,13.578827605559185
1220,47.15420150756836,515.219970703125,10.926279191058532,11.035715871606103
1221,47.279998779296875,514.6599731445312,10.885363503221837,13.030068861348754
1222,47.187599182128906,515.2999877929688,10.9202416890098,11.336503033201497
1223,47.540000915527344,516.2899780273438,10.860117124202977,14.364639212069905
1224,47.38999938964844,520.280029296875,10.978688246417693,8.664252731220644
1225,46.40999984741211,541.010009765625,11.657186200051076,-23.239798896748255
1226,46.779998779296875,536.6849975585938,11.472531243333657,-14.6960149295989
1227,47.1150016784668,535.7000122070312,11.370051854457747,-9.891286738843574
1228,47.29499816894531,539.010009765625,11.396765633443835,-11.14894293773949
1229,47.439998626708984,540.9400024414062,11.402614209538656,-11.425623174748294
1230,47.584999084472656,539.969970703125,11.347483053316298,-8.802278997694598
1231,47.58000183105469,539.0700073242188,11.32976012145457,-7.959294895702724
1232,48.95000076293945,538.1613159179688,10.994102298879149,8.570287024435574
1233,49.185001373291016,536.9600219726562,10.917149679378523,12.451085836185088
1234,49.275001525878906,538.989990234375,10.93840636313935,11.447310002130907
1235,49.529998779296875,541.5800170898438,10.934383816625889,11.764792112019054
1236,49.7963981628418,541.6849975585938,10.877995548738312,14.69732905037944
1237,49.584999084472656,537.885009765625,10.847736607785105,16.08691944734568
1238,49.279998779296875,534.5900268554688,10.848012177306638,15.904252657951533
1239,49.279998779296875,550.219970703125,11.165178253500263,0.27430881029528287
1240,49.404998779296875,549.27001953125,11.11770130761386,2.649524826391543
1241,49.119998931884766,547.8599853515625,11.1535015729802,0.8099569010798309
1242,48.720001220703125,543.760009765625,11.160919461031522,0.34911108288798864
1243,48.42179870605469,547.27001953125,11.302141476682053,-6.561039167431373
1244,48.529998779296875,547.0,11.27137881226061,-5.057309551907393
1245,48.560001373291016,546.4299926757812,11.252676631437017,-4.145209088046213
1246,48.76499938964844,537.510009765625,11.022454967562751,7.1121855489046215
1247,48.54499816894531,534.9600219726562,11.019879331561603,7.153693297441977
1248,48.32500076293945,535.75,11.086394030869169,3.8552787212980224
1249,48.345001220703125,535.22998046875,11.071051131539628,4.603345847099208
1250,48.22999954223633,532.72998046875,11.045614462472134,5.792083052337889
1251,48.209999084472656,534.6599731445312,11.090229896244347,3.6340427820054533
1252,48.08000183105469,536.219970703125,11.152661195548928,0.591801102276067
1253,47.81999969482422,525.4349975585938,10.987766643910373,8.412199013273552
1254,47.8650016784668,523.6099853515625,10.939307782101695,10.750329181952738
1255,48.17499923706055,527.280029296875,10.945096785621612,10.614914213105012
1256,48.349998474121094,529.010009765625,10.941262181192682,10.88029582713847
1257,48.46500015258789,527.530029296875,10.884762769751202,13.67153909064979
1258,48.334999084472656,524.75,10.856522394526598,14.969280770757964
1259,48.36000061035156,529.8900146484375,10.957196194389903,10.114336489417214
1260,48.412498474121094,531.27001953125,10.973819494468778,9.332918483624157
1261,48.35319900512695,535.030029296875,11.065038928244336,4.896769130492489
1262,48.101600646972656,532.97998046875,11.080296150234116,4.07806360068861
1263,48.064998626708984,533.7449951171875,11.10465016887764,2.8957083705767577
1264,47.992401123046875,533.260009765625,11.111342572721233,2.5529283641566867
1265,48.16999816894531,534.9400024414062,11.1052527044993,2.8979182960281964
1266,48.25,535.4199829101562,11.096787210573186,3.33012820548271
1267,47.93000030517578,536.4099731445312,11.191528682018522,-1.3085365504481938
1268,48.025001525878906,537.2849731445312,11.187609704811944,-1.10032135023806
1269,48.16999816894531,535.9000244140625,11.125182578054394,1.9378963233719464
1270,48.03499984741211,537.614990234375,11.192151388407657,-1.3163363906218688
1271,48.19499969482422,538.5700073242188,11.174810887737324,-0.4470162196875531
1272,48.18000030517578,537.4500122070312,11.155043769256581,0.5019540754943268
1273,48.20000076293945,536.3699951171875,11.12800802131102,1.810018759889262
1274,49.0,543.0075073242188,11.081785863759567,4.294192856747886
1275,49.185001373291016,540.4450073242188,10.988004315024726,8.966100484622588
1276,48.994998931884766,538.4299926757812,10.989488813426302,8.814684732639707
1277,48.95500183105469,540.2650146484375,11.035951270370896,6.523611066512389
1278,48.91999816894531,540.135009765625,11.041190310356669,6.254500037137008
1279,49.04499816894531,543.0800170898438,11.073096898058717,4.734757557139519
1280,49.09000015258789,544.8699951171875,11.099409114352252,3.4578974914437044
1281,48.779998779296875,544.5,11.162361902950595,0.2932201365351279
1282,48.80500030517578,548.0250244140625,11.228870422851822,-2.9467339104306216
1283,48.6349983215332,548.8150024414062,11.284363552623333,-5.675094743643454
1284,48.7599983215332,549.3599853515625,11.2666120644421,-4.794812809578444
1285,48.875,551.6500244140625,11.28695702125959,-5.773589077317125
1286,48.814998626708984,549.8800048828125,11.264570733429197,-4.687712329720567
