,jpm,blk,Ratio,Spread
1044,114.8499984741211,691.510009765625,6.020984057056313,-78.7516548180313
1045,115.04000091552734,692.7750244140625,6.022035977927016,-78.99404684905541
1046,115.37999725341797,694.1599731445312,6.016293895551881,-78.54908254055796
1047,115.66000366210938,692.1799926757812,5.984609811166225,-75.062064138878
1048,115.91000366210938,694.3800048828125,5.990682278873943,-75.91653755987467
1049,115.7699966430664,695.9500122070312,6.0114885755135115,-78.24008438185093
1050,115.62000274658203,703.6699829101562,6.086057483085107,-86.76734550652863
1051,115.67500305175781,700.9500122070312,6.059649826794446,-83.75135462797267
1052,114.94999694824219,695.9299926757812,6.054197574177695,-82.63343042629073
1053,115.12000274658203,698.4425048828125,6.067082072785562,-84.23094505125393
1054,114.97000122070312,698.280029296875,6.073584603660358,-84.87580094945407
1055,114.73999786376953,697.510009765625,6.079048481365466,-85.34369516889332
1056,114.3499984741211,696.260009765625,6.088850188513101,-86.19273239010023
1057,114.86000061035156,693.8800048828125,6.04109351554607,-81.0678168862536
1058,115.13999938964844,694.094970703125,6.028269709766274,-79.77578583622109
1059,115.2249984741211,691.364990234375,6.00013017478713,-76.58832710772948
1060,115.77999877929688,692.9299926757812,5.9848851268055725,-75.16623180163585
1061,115.0199966430664,689.844970703125,5.997609031791864,-76.1716592360482
1062,115.2699966430664,693.6599731445312,6.0176975218664195,-78.64112289141998
1063,115.37999725341797,696.2899780273438,6.034754676740271,-80.67908742337046
1064,118.27999877929688,715.9039916992188,6.0526208918470745,-84.68484296472833
1065,118.25,716.9299926757812,6.062832919034091,-85.87230202560137
1066,118.54000091552734,718.239990234375,6.05905166768304,-85.62146966488491
1067,118.30000305175781,719.9099731445312,6.085460309156215,-88.58315831211043
1068,118.01499938964844,720.3099975585938,6.103546170265667,-90.51711665229313
1069,118.30999755859375,721.0549926757812,6.094624355973588,-89.6743858569803
1070,118.37999725341797,725.2100219726562,6.12611960465067,-93.45266593626901
1071,120.56999969482422,734.5399780273438,6.09222841408762,-90.99568908526716
1072,120.05000305175781,732.0800170898438,6.098125768261897,-91.33443075518143
1073,119.48100280761719,730.385009765625,6.112980244580449,-92.70187102197998
1074,119.68000030517578,728.97998046875,6.091076024481126,-90.22580631994937
1075,119.94000244140625,730.9100952148438,6.093964318300827,-90.75654923104345
1076,120.04000091552734,729.5499877929688,6.077557332795725,-88.85823450727163
1077,120.16999816894531,728.6500244140625,6.06349367992553,-87.25860574215803
1078,119.9000015258789,739.0150146484375,6.1635947059511125,-99.07675979791294
1079,121.0199966430664,742.905029296875,6.138696495654202,-96.9387869649703
1080,121.18409729003906,747.7100219726562,6.170034176869803,-100.86056449949128
