,unp,noc,Ratio,Spread
1022,215.1199951171875,453.3550109863281,2.1074517537961133,-11.11021345958123
1023,216.25,458.239990234375,2.1190288565751447,-13.661273447401397
1024,216.35000610351562,455.5199890136719,2.105477125781647,-10.734718985481818
1025,216.3699951171875,455.510009765625,2.105236493252762,-10.683454301671516
1026,216.5,454.4599914550781,2.0991223623791138,-9.364923080663216
1027,216.3699951171875,452.2449951171875,2.0901465328972644,-7.4184396532340156
1028,217.44000244140625,452.9200134277344,2.0829654541131783,-5.883458042044124
1029,216.67999267578125,453.2550048828125,2.0918175198622007,-7.788178492927768
1030,216.42999267578125,450.2300109863281,2.0802570171537473,-5.2795361838847
1031,216.5500030517578,451.1700134277344,2.0834449645327404,-5.971668432711267
1032,217.0,451.0199890136719,2.078433129095262,-4.892217464374353
1033,215.5500030517578,446.7799987792969,2.0727441078811593,-3.6470601340389925
1034,216.35000610351562,446.5299987792969,2.0639241330349143,-1.7447287511068175
1035,216.0399932861328,444.4100036621094,2.0570728451815556,-0.2650360754504226
1036,217.65499877929688,442.9649963378906,2.035170332968365,4.515613849255162
1037,218.05999755859375,444.20001220703125,2.0370541006159217,4.117085030521496
1038,218.0500030517578,443.9750061035156,2.036115569317973,4.321448416155379
1039,217.10000610351562,443.20001220703125,2.0414555492721114,3.134312583482727
1040,217.92999267578125,443.0400085449219,2.0329464664555887,5.008575782169446
1041,221.0,447.4200134277344,2.0245249476368072,6.969383520624222
1042,219.85000610351562,445.0199890136719,2.024198210866256,6.994203238696587
1043,219.625,443.5849914550781,2.0197381511898835,7.9644717623532575
1044,220.35000610351562,451.54998779296875,2.049239733539378,1.496907634282382
1045,222.13999938964844,449.20001220703125,2.0221482553401127,7.5439467194357395
1046,222.22999572753906,450.70001220703125,2.02807911115475,6.229825727170708
1047,223.72000122070312,455.5,2.036027165718824,4.507304740968111
1048,223.80999755859375,455.8800048828125,2.036906348490811,4.313178865890523
1049,223.75,454.3900146484375,2.0307933615572624,5.679249761775582
1050,226.5500030517578,467.4100036621094,2.06316485264105,-1.5575951694335521
1051,226.82000732421875,468.19000244140625,2.0641477264929757,-1.7799254099258923
1052,226.94500732421875,468.7900085449219,2.0656546450268363,-2.1217557197208357
1053,227.00999450683594,472.1000061035156,2.0796441457527957,-5.297528338683703
1054,227.93760681152344,474.231689453125,2.0805328970802814,-5.513315344071129
1055,228.07000732421875,475.75,2.0859823068435537,-6.7581650313130535
1056,227.4199981689453,479.70001220703125,2.1093132357281643,-12.050710275051626
1057,226.14810180664062,477.1499938964844,2.109900503628606,-12.127674787452163
1058,227.07000732421875,477.4049987792969,2.1024573188023057,-10.478570160375211
1059,227.60000610351562,478.3800048828125,2.101845307795109,-10.358913419763196
1060,227.4499969482422,476.0350036621094,2.092921565395468,-8.323742060884781
1061,227.3699951171875,476.4599914550781,2.095527121815297,-8.9139661437067
1062,227.4600067138672,476.4649963378906,2.0947198728313534,-8.733060503184488
1063,227.125,475.9100036621094,2.0953660040158915,-8.869992821438514
1064,223.22999572753906,483.0849914550781,2.164068452721301,-24.08974717111094
1065,222.4499969482422,481.760009765625,2.1657002309499553,-24.375779913226705
1066,223.1999969482422,483.510009765625,2.1662635142317948,-24.576725150902785
1067,222.74000549316406,486.72601318359375,2.185175546287447,-28.742797841027635
1068,223.60000610351562,488.2099914550781,2.1834077733837867,-28.450525391089894
1069,222.75,484.010009765625,2.172884443392256,-26.0061517051772
1070,222.5500030517578,481.19000244140625,2.1621657867580315,-23.5992193477915
1071,224.6199951171875,473.2900085449219,2.107069801590903,-11.423850695404935
1072,225.80999755859375,474.7879943847656,2.102599528444556,-10.463997936532037
1073,225.22999572753906,476.32000732421875,2.114816038536996,-13.193950340721
1074,225.7899932861328,476.9150085449219,2.112206132804789,-12.632329048051572
1075,226.1699981689453,480.5799865722656,2.124861787429826,-15.51244257749259
1076,226.27000427246094,483.54998779296875,2.1370485643811032,-18.27589055697926
1077,225.41000366210938,481.75,2.1372165927566615,-18.252153485432626
1078,227.9949951171875,483.80999755859375,2.122020254479356,-14.97309327861903
1079,227.86000061035156,483.54998779296875,2.1221363402866653,-14.991902024596454
1080,228.58999633789062,482.32000732421875,2.1099786300852674,-12.254183744885706
1081,228.3699951171875,482.8399963378906,2.1142882456608296,-13.228564676753974
