,qcom,asml,Ratio,Spread
927,151.08999633789062,534.8400268554688,3.5398771581103055,79.91413333822209
928,151.0399932861328,535.989990234375,3.548662699017645,78.55936227832103
929,154.5749969482422,549.510009765625,3.5549734472880026,79.51837706385072
930,153.2100067138672,546.1799926757812,3.5649107025745335,77.25752570356349
931,143.9781036376953,542.9600219726562,3.771129138767892,42.66451112414553
932,146.8699951171875,552.760009765625,3.763600654610072,44.709432127391445
933,146.32369995117188,553.1900024414062,3.780590585298249,42.04186710038062
934,146.25999450683594,553.3099975585938,3.783057694103311,41.66094062275568
935,146.1300048828125,555.9450073242188,3.8044548603830766,38.49350588477922
936,146.9600067138672,559.3699951171875,3.8062736088893034,38.468125601031495
937,146.47000122070312,560.719970703125,3.828223977811156,35.11113473899116
938,143.41329956054688,567.4249877929688,3.9565715978343468,15.88616223638531
939,140.88499450683594,565.260009765625,4.012208764633183,7.695446427156191
940,142.5399932861328,569.260009765625,3.993686239502624,10.474161927939925
941,143.6699981689453,570.8800048828125,3.973550582296937,13.482557907413486
942,144.24000549316406,573.1690063476562,3.973717308093283,13.528251508558476
943,144.88999938964844,575.7050170898438,3.9733937436331757,13.654553123716262
944,145.05999755859375,574.2100219726562,3.9584312121659653,15.845844357462859
945,147.7899932861328,575.89501953125,3.8967118593494545,25.34264619766055
946,148.1199951171875,580.0700073242188,3.916216759697346,22.51931410102282
947,148.24009704589844,580.22998046875,3.9141230478896536,22.851266881761838
948,146.80499267578125,575.635009765625,3.921086056227765,21.568188391951033
949,147.1116943359375,575.2150268554688,3.910056433324289,23.244391743974013
950,147.16000366210938,577.260009765625,3.9226691723320295,21.397279178044194
951,147.4600067138672,578.4199829101562,3.922554974736492,21.466089620952864
952,145.72000122070312,563.3800048828125,3.8661817194849877,29.37917283996854
953,147.30999755859375,565.2000122070312,3.8368068805528175,34.07163728109311
954,148.9499969482422,570.97998046875,3.8333668490584576,35.0089484657126
955,148.02999877929688,567.4400024414062,3.833277086541239,34.78070265716213
956,148.17999267578125,568.219970703125,3.8346605398098097,34.61509493989866
957,147.74000549316406,567.9600219726562,3.8443211104316344,33.072898573788855
958,147.0399932861328,565.47998046875,3.8457562995691448,32.68575754082554
959,148.38999938964844,575.2650146484375,3.8767101355522176,28.430218255353005
960,149.00999450683594,578.9249877929688,3.885141998085304,27.30968535927594
961,149.36000061035156,581.2650146484375,3.891704688491761,26.403249772242027
962,149.94500732421875,585.0,3.901430333956256,25.064395541113875
963,149.9600067138672,586.9608154296875,3.914115691856726,23.16501616587187
964,149.74000549316406,585.7050170898438,3.9114798691294452,23.519710708161604
965,149.1300048828125,583.5700073242188,3.9131629331253124,23.15621676211959
966,148.8000030517578,585.2999877929688,3.933467579227005,20.07458059703857
967,148.74000549316406,587.739990234375,3.9514587100199274,17.38883393785023
968,148.97000122070312,591.2999877929688,3.969255440341587,14.770876713597666
969,149.42999267578125,589.719970703125,3.946463224304925,18.23497447212379
970,149.77000427246094,587.9299926757812,3.9255523529679652,21.417607231115205
971,150.69000244140625,589.3200073242188,3.9108102579888655,23.79581641857181
972,151.02000427246094,588.7000122070312,3.8981591547629355,25.767467232090333
973,150.8350067138672,577.3400268554688,3.8276262217475696,36.36972041264824
974,147.97000122070312,566.5700073242188,3.828951832467428,35.40495355656754
975,149.2100067138672,572.0,3.8335230498105717,35.05390387622425
976,150.2899932861328,577.22998046875,3.8407745442491197,34.24744432461092
977,149.27999877929688,573.3900146484375,3.8410371070284266,33.95056998235612
978,150.10000610351562,576.2999877929688,3.839440135635482,34.399267810258614
979,150.22000122070312,577.3200073242188,3.843163377931415,33.87073671457291
980,148.38999938964844,574.7999877929688,3.873576320218425,28.895245110821755
981,147.75,570.97998046875,3.8645007138324874,30.09387661448239
982,146.90499877929688,565.010009765625,3.8460911096324866,32.602803753940755
983,147.85000610351562,569.8800048828125,3.854446948644811,31.603467562409612
984,147.02999877929688,567.5700073242188,3.8602326874543755,30.554794148569506
985,147.31500244140625,569.72998046875,3.867426745591353,29.562168537032683
986,147.82000732421875,572.760009765625,3.874712362240455,28.600590570706125
987,143.39500427246094,540.4400024414062,3.7688900333970556,42.796211851141955
988,143.52999877929688,542.5281982421875,3.7798941186951582,41.26094054037038
989,141.5,534.239990234375,3.7755476341651946,41.23446918773164
990,142.6999969482422,537.6300048828125,3.7675544245303163,42.75952639052435
991,142.39999389648438,539.0900268554688,3.7857447328779554,40.07072083042818
992,142.80999755859375,544.1099853515625,3.8100272715733277,36.73009782055136
993,142.4600067138672,540.8900146484375,3.796784986363382,38.51653975377099
994,144.72999572753906,556.22998046875,3.843225294609134,32.4742301650382
995,146.49000549316406,563.8300170898438,3.84893164002342,32.08302392437623
996,145.7100067138672,562.27001953125,3.858829137489422,30.448221654743868
997,145.6199951171875,562.2899780273438,3.861351441296517,30.059584333447567
998,145.77999877929688,563.4600219726562,3.865139434015942,29.54489996790688
999,146.27000427246094,564.219970703125,3.857386711031592,30.791966513541077
1000,146.99000549316406,566.0499877929688,3.850942014008521,31.911005034141347
1001,151.07000732421875,572.4000244140625,3.7889719776448194,42.272262706054
1002,149.55999755859375,567.1199951171875,3.7919230033084514,41.36743752894211
1003,149.09500122070312,567.5399780273438,3.8065661047027506,39.04287443244517
1004,149.27000427246094,566.5900268554688,3.7957393356891584,40.709621238537586
1005,148.80999755859375,566.8400268554688,3.8091528536735324,38.575478071325854
1006,147.8000030517578,563.0900268554688,3.8098106578406585,38.188637908758444
1007,147.8300018310547,561.8400268554688,3.8005818838963368,39.561510017649546
1008,149.63999938964844,570.1500244140625,3.8101445251242327,38.66508802195313
1009,149.69970703125,567.0,3.7875825627476885,42.05966918173818
1010,150.00999450683594,571.7999877929688,3.8117459418139763,38.53058898505606
1011,150.1519012451172,574.8200073242188,3.8282566025311078,36.091805777654834
1012,150.2899932861328,576.5750122070312,3.8364165145001143,34.90241258632967
1013,151.29209899902344,577.1400146484375,3.814739953156198,38.44193856776713
1014,151.2899932861328,575.969970703125,3.8070592654056137,39.60335771601604
1015,148.88999938964844,569.7000122070312,3.826314826666858,36.04317250964926
1016,149.38999938964844,570.260009765625,3.817256925466857,37.531126763945515
1017,150.3300018310547,573.905029296875,3.81763468573523,37.73626664069355
1018,150.8699951171875,575.8499755859375,3.816862160952872,38.00308081019944
1019,150.61000061035156,573.1599731445312,3.8055904045002538,39.628170808373405
1020,152.3699951171875,577.530029296875,3.790313367488774,42.46688253793207
1021,152.1300048828125,574.9400024414062,3.77926762629298,44.073932522272464
1022,149.80999755859375,561.5700073242188,3.748548270982898,47.94140122835598
1023,150.27999877929688,566.0999755859375,3.7669681939332404,45.336512670636246
1024,150.62759399414062,568.72998046875,3.77573567623256,44.13022428860598
1025,150.94500732421875,568.6099853515625,3.767000945783057,45.5503138153315
1026,151.39999389648438,570.8900146484375,3.7707400109855223,45.13386566948055
1027,150.14999389648438,567.1599731445312,3.777289351976529,43.74402764116156
1028,150.0399932861328,566.469970703125,3.775459851046794,43.983478183790915
1029,147.47000122070312,555.010009765625,3.763545162890443,44.916999302271286
1030,147.11000061035156,554.3900146484375,3.768540631828583,44.062466614236776
1031,147.58999633789062,557.22998046875,3.7755267585550643,43.188517034710465
1032,147.8800048828125,560.5900268554688,3.7908439839429833,41.016317698644464
1033,149.0800018310547,564.7999877929688,3.788569766943187,41.72142861237467
1034,148.85000610351562,559.8599853515625,3.7612358911306716,45.71939071943974
1035,148.52999877929688,557.030029296875,3.7502863655481136,47.2386276145835
1036,149.4792938232422,559.6500244140625,3.7439969784433367,48.506853509826676
1037,150.6300048828125,564.0599975585938,3.7446722384256876,48.81008196641472
1038,150.19000244140625,562.510009765625,3.7453225955241427,48.557862164275555
1039,152.61000061035156,563.6199951171875,3.693204854616566,57.3599560872774
1040,151.36000061035156,562.469970703125,3.7161070853263296,53.390100969114776
1041,151.6999969482422,564.8699951171875,3.7235992516856333,52.38266878817047
1042,151.39999389648438,561.2999877929688,3.7073976910246267,54.7238925249493
1043,148.1699981689453,550.8798217773438,3.7178904541067994,51.91430732889274
1044,147.6199951171875,548.010009765625,3.712302045062321,52.531359846726566
1045,147.99000549316406,548.1300048828125,3.7038312354690173,53.92689157007772
1046,147.42999267578125,548.510009765625,3.7204777658225465,51.25312815806354
1047,147.44500732421875,547.0850219726562,3.7104343639772344,52.73961450400726
1048,147.4499969482422,545.6099853515625,3.7003051654391164,54.23508814422997
1049,147.61000061035156,545.260009765625,3.693923226820901,55.24042330993928
1050,143.94000244140625,524.3250122070312,3.6426636328595907,61.143462061743556
1051,143.41000366210938,521.8400268554688,3.638797946654994,61.45762349152495
1052,143.56500244140625,524.1032104492188,3.6506335216559695,59.82929995988855
1053,143.0500030517578,522.5900268554688,3.6531982922530046,59.23309568630294
1054,142.2899932861328,522.2999877929688,3.6706726575119646,56.41020799415117
1055,141.7899932861328,519.8200073242188,3.666126186177467,56.842236650011166
1056,141.6199951171875,520.0599975585938,3.672221547022758,55.90595029907707
1057,142.4499969482422,524.5999755859375,3.6826955902045104,54.76557978095435
1058,142.30250549316406,526.1599731445312,3.6974751169775217,52.601471436734535
