,ko,cl,Ratio,Spread
217,62.52000045776367,76.51499938964844,1.2238483497987065,0.11605746119711213
218,62.44499969482422,76.49500274658203,1.2249980482091725,0.04263102744453917
219,62.529998779296875,76.58999633789062,1.2248520363516926,0.053514705739754476
220,62.900001525878906,77.41999816894531,1.2308425483438574,-0.3156012134599173
221,62.97999954223633,77.70999908447266,1.2338837670577933,-0.5059543316233892
222,62.939998626708984,77.69999694824219,1.2345090346930785,-0.5457784699224
223,62.939998626708984,77.47000122070312,1.2308548285831744,-0.3157827423833375
224,62.75,77.55000305175781,1.23585662233877,-0.6324522499104042
225,62.720001220703125,77.5250015258789,1.2360491074143798,-0.6448180540810604
226,62.47999954223633,77.44999694824219,1.2395966311729272,-0.8687663719261032
227,62.7599983215332,77.73999786376953,1.2386870609124385,-0.8099928691372931
228,62.9900016784668,78.11000061035156,1.2400380779328277,-0.8934969130223926
229,63.08000183105469,78.1449966430664,1.2388236267392612,-0.8163862038934617
230,63.189998626708984,78.19000244140625,1.2373793977003997,-0.7243768748198711
231,62.900001525878906,78.33999633789062,1.2454689099754512,-1.2355993824052298
232,62.814998626708984,78.4749984741211,1.2493035133292747,-1.4764835399345948
233,63.099998474121094,78.80999755859375,1.2489698805763954,-1.4564787338511458
234,62.83000183105469,79.03500366210938,1.2579182135730118,-2.017800311203022
235,63.119998931884766,79.58999633789062,1.260931522254607,-2.211564375883288
236,63.31999969482422,80.0999984741211,1.265003140558582,-2.472439891161475
237,63.36000061035156,80.12999725341797,1.2646779747714614,-2.4526123959288704
238,63.45500183105469,80.2699966430664,1.26499084905522,-2.474275571493582
239,63.470001220703125,80.26000213623047,1.2645344350497767,-2.445597399632863
240,63.459999084472656,80.44000244140625,1.2675701796706809,-2.638056649288547
241,63.224998474121094,79.91010284423828,1.2639004313609694,-2.4008804753623885
242,63.755001068115234,80.30999755859375,1.2596658491588968,-2.140588931440039
243,63.78499984741211,80.23999786376953,1.2579759826874881,-2.0332219065662436
244,63.869998931884766,80.08499908447266,1.2538750653476705,-1.7723458576655453
245,63.91999816894531,80.30999755859375,1.256414265631367,-1.935063864472344
246,63.940101623535156,80.28500366210938,1.2556283400174948,-1.8850285349562803
247,63.84000015258789,80.29000091552734,1.2576754499314113,-2.0147150187698095
248,63.869998931884766,80.30999755859375,1.257397822164389,-1.997344331786639
249,64.0999984741211,80.52999877929688,1.2563182635926118,-1.9308516014879196
250,64.04499816894531,80.75,1.260832263387506,-2.219362761745291
251,63.880001068115234,80.58000183105469,1.261427684466258,-2.2548896597676737
252,64.03500366210938,80.75,1.261029052580209,-2.231812202835062
253,63.849998474121094,80.47000122070312,1.2602976216721171,-2.182261131160761
254,63.849998474121094,80.46499633789062,1.2602192366614342,-2.177256248348261
255,64.18499755859375,80.44000244140625,1.2532524032266807,-1.7349779939934713
256,64.62000274658203,80.63999938964844,1.247910801023817,-1.3931201463464937
257,64.63500213623047,80.83999633789062,1.2507154585916942,-1.5744334295639
258,64.63719940185547,81.05999755859375,1.2540765736868675,-1.7916976739053077
259,64.71499633789062,81.1500015258789,1.2539597638571693,-1.7847955718833823
260,64.41500091552734,80.99500274658203,1.2573934890228038,-2.003479596472321
261,64.55000305175781,81.01000213623047,1.2549961007945207,-1.850316497507567
262,64.45999908447266,81.02999877929688,1.2570586399343535,-1.9824246341128209
263,64.58000183105469,81.19000244140625,1.2572003737907032,-1.9929494726337715
264,64.69000244140625,81.1500015258789,1.2544442489298326,-1.8159286779979205
