,sbux,bkng,Ratio,Spread
1012,83.08499908447266,1796.699951171875,21.624841679846046,144.35153980652854
1013,84.25,1812.155029296875,21.509258507974778,156.113489893522
1014,83.75,1809.8699951171875,21.610388001399254,146.71740526495796
1015,85.0999984741211,1845.969970703125,21.6917744277573,142.15641481335433
1016,85.41999816894531,1857.7099609375,21.747951308349194,137.89233348667108
1017,85.47000122070312,1860.06005859375,21.762724137450856,136.7104190071375
1018,84.98500061035156,1854.9449462890625,21.82673334079051,130.49483180864263
1019,85.23500061035156,1867.06494140625,21.904909110536217,124.2153960955809
1020,85.26000213623047,1875.0,21.991554691777747,116.8644290901891
1021,85.23999786376953,1876.27001953125,22.011615046376498,115.12706499236151
1022,87.54000091552734,1902.030029296875,21.727553226007608,143.10027304058508
1023,88.06999969482422,1912.0450439453125,21.71051493778626,145.4672158105377
1024,87.66999816894531,1898.8199462890625,21.658720040462683,149.34738277224096
1025,86.7699966430664,1868.3299560546875,21.531981426024192,158.81132350381745
1026,86.69499969482422,1865.8399658203125,21.521886756886452,159.54921721284586
1027,86.20500183105469,1857.3399658203125,21.545617149458955,156.60177068788312
1028,85.88999938964844,1850.6800537109375,21.547095900130877,155.90252091134653
1029,85.53500366210938,1869.3699951171875,21.855029111845216,128.91908496548558
1030,85.24620056152344,1844.31005859375,21.635099821987776,147.23193482865145
1031,84.93000030517578,1824.0,21.476509989943356,160.15484789920833
1032,85.43000030517578,1838.25,21.51761668539558,157.5859667074601
1033,85.54000091552734,1828.68994140625,21.37818473034764,169.7158856982037
1034,85.37999725341797,1832.0999755859375,21.458187333363895,162.5678079448062
1035,85.29000091552734,1833.8699951171875,21.501582546979726,158.6952725831402
1036,85.2300033569336,1834.3399658203125,21.522232706460244,156.82362465973802
1037,85.91000366210938,1835.3199462890625,21.363285625123662,171.72997289979935
1038,87.01000213623047,1848.75,21.24755723032204,183.99834491906972
1039,87.42990112304688,1851.7850341796875,21.180225648128403,190.7730906443162
1040,87.54000091552734,1859.1700439453125,21.237948646348983,185.96025839214758
1041,87.19000244140625,1866.43994140625,21.406582052346447,170.51361341337952
1042,87.08000183105469,1871.9100341796875,21.49643999561932,162.47366024294843
1043,86.3499984741211,1849.9599609375,21.4239721323438,167.36922159960818
1044,87.13999938964844,1864.8599853515625,21.400734432103903,170.9253862913506
1045,87.2300033569336,1870.3299560546875,21.44136058784207,167.5581096583694
1046,86.93830108642578,1873.050048828125,21.544589961173926,158.023199128055
1047,86.69000244140625,1869.1300048828125,21.561079158420338,156.14243112856548
1048,86.58999633789062,1868.0999755859375,21.57408539776646,154.83609407200765
1049,86.58000183105469,1870.5699462890625,21.605104027823234,152.1326293253219
1050,87.18000030517578,1912.1300048828125,21.933126843190564,124.58987765352822
1051,86.9800033569336,1892.6500244140625,21.759599348913916,139.39748189486863
1052,86.91000366210938,1897.1300048828125,21.828672476629,133.28215192255266
1053,87.01499938964844,1892.199951171875,21.745675624253085,140.66514076897533
1054,87.07499694824219,1891.47998046875,21.722423735404263,142.7867886923775
1055,87.16999816894531,1888.3499755859375,21.662842896085667,148.1362346671142
1056,87.08000183105469,1888.0,21.681212222100537,146.38369442263593
1057,87.11000061035156,1859.125,21.3422682467422,175.95953303277452
1058,87.4800033569336,1846.5400390625,21.10813863973343,197.18858605468267
1059,86.9749984741211,1834.25,21.089393873870208,197.68058104742272
1060,86.86000061035156,1833.5,21.10868048717803,195.74397362864875
1061,88.36000061035156,1856.06005859375,21.00565918710857,208.22727145965337
1062,85.31999969482422,1783.3800048828125,20.902250483610796,209.886101427654
1063,84.55999755859375,1773.02001953125,20.967597808912895,202.49073628355018
1064,84.44999694824219,1860.6600341796875,22.03268326131558,112.28086123811909
1065,84.58999633789062,1851.780029296875,21.891241393367956,124.43156512806377
1066,85.05000305175781,1866.905029296875,21.950675629732267,120.05335128261572
1067,85.21499633789062,1867.0,21.90928921239469,123.8129929352533
1068,85.06999969482422,1860.449951171875,21.86963627419723,126.97559573446551
1069,84.73670196533203,1843.7249755859375,21.758281037893745,135.9139905669656
1070,84.73999786376953,1828.969970703125,21.583313863701413,150.74599501223474
1071,92.2249984741211,1916.06005859375,20.775929414966683,238.5222699403148
1072,92.55000305175781,1890.0400390625,20.421825788655145,272.13512364076496
1073,92.2699966430664,1868.0899658203125,20.245909112219408,287.54362062896007
1074,91.06060028076172,1857.9000244140625,20.402896737839527,269.4793568465134
1075,91.61499786376953,1867.550048828125,20.384763328872754,272.78130050069467
1076,91.5250015258789,1869.489990234375,20.42600337685624,268.7388432640287
1077,91.8499984741211,1874.39013671875,20.40707858309723,271.4313527091258
1078,90.90499877929688,1815.56494140625,19.972113368750577,308.17924060361975
1079,90.32499694824219,1825.8199462890625,20.213894359003294,284.3740951257005
1080,89.66000366210938,1831.4200439453125,20.426276702454306,263.23826630543635
1081,89.41000366210938,1836.9300537109375,20.545017095099404,251.8876971356858
1082,90.16999816894531,1846.5,20.477986442234812,260.0729231025616
1083,90.5999984741211,1843.4375,20.34699261641332,273.1811924072472
1084,90.47000122070312,1833.489990234375,20.26627573223465,280.09167544902857
1085,92.5999984741211,1844.3599853515625,19.91749477044544,318.98318228869084
1086,93.08999633789062,1868.469970703125,20.07165156523481,306.3206434620911
1087,93.19000244140625,1890.8800048828125,20.290588639824474,286.2469756358364
1088,93.06999969482422,1864.864990234375,20.03723000267812,309.4584576039915
1089,91.875,1836.6300048828125,19.990530665391155,309.7755761334215
1090,93.04000091552734,1859.0999755859375,19.981727829880903,314.5226336422902
1091,92.75,1859.1600341796875,20.044852120535715,307.68750475098705
1092,92.05000305175781,1852.0389404296875,20.119922640179862,298.4551034653259
1093,92.08999633789062,1870.3798828125,20.31034810719097,281.048493736213
1094,92.01000213623047,1873.1500244140625,20.35811304123944,276.4095085875233
1095,92.31999969482422,1871.4000244140625,20.27079755849457,285.4017452119265
1096,92.2699966430664,1878.0899658203125,20.354286703677264,277.54362062896007
1097,92.05500030517578,1872.9100341796875,20.345554592045158,277.70075673710653
1098,91.63999938964844,1865.6800537109375,20.358796007605417,275.2353872062404
1099,94.19999694824219,1939.510009765625,20.58927890232609,261.2127024130882
1100,94.01000213623047,1942.625,20.664024634154675,253.65900823459242
1101,94.5,1947.280029296875,20.60613787615741,260.45142546268016
1102,94.79000091552734,1937.10498046875,20.43575231310539,277.4015445883583
1103,95.1050033569336,1941.0,20.409020887316885,280.8656869430197
1104,95.38999938964844,1939.52001953125,20.332529950112605,289.00381244781465
1105,96.2490005493164,1946.300048828125,20.221509186797974,302.29197235595484
1106,98.30000305175781,1986.4300537109375,20.207833082823246,310.0779752872213
1107,97.37000274658203,1981.260009765625,20.34774523856294,293.5211311195967
1108,97.27149963378906,1992.43994140625,20.48328594611426,280.03994635193703
1109,97.78179931640625,2005.75,20.51250860612325,278.65163019911597
1110,97.73999786376953,2028.9200439453125,20.758339352260176,254.5050107845891
1111,97.42500305175781,2020.219970703125,20.73615506719427,255.84610038059327
1112,97.36000061035156,2014.989990234375,20.69628161054198,259.55747836755745
1113,97.86000061035156,1996.1700439453125,20.39822227156372,290.05854346487195
