,nke,hd,Ratio,Spread
1079,91.12999725341797,290.0400085449219,3.182706214051197,-46.62833947048381
1080,90.18000030517578,288.9800109863281,3.2044800400132893,-48.13397322037747
1081,90.9749984741211,291.599609375,3.205271934771716,-48.60654135152029
1082,90.6500015258789,290.8599853515625,3.208604307287599,-48.74462787980178
1083,90.94499969482422,291.4599914550781,3.2047940231250056,-48.54794033120305
1084,90.33000183105469,290.8699951171875,3.2200818025134685,-49.61885224871216
1085,90.2699966430664,290.510009765625,3.2182344141910293,-49.420921300860385
1086,90.16999816894531,290.4700012207031,3.22135973293988,-49.65097595612116
1087,87.91999816894531,286.1499938964844,3.254663328661862,-51.4074833562687
1088,87.7699966430664,284.92999267578125,3.2463256645035994,-50.59258723809026
1089,87.2249984741211,284.4100036621094,3.26064784909674,-51.544460179240104
1090,87.17890167236328,283.9504089355469,3.257100095189229,-51.20935785028985
1091,87.02999877929688,283.75,3.2603700330913923,-51.41108696906241
1092,86.9749984741211,282.8550109863281,3.252141603319372,-50.66463580616622
1093,87.12999725341797,284.3699951171875,3.2637438778988614,-51.76101888606726
1094,86.33000183105469,284.44000244140625,3.2947989853868775,-53.99155241624871
1095,85.83999633789062,282.7200012207031,3.2935695862315377,-53.59489590409305
1096,85.41999816894531,282.1099853515625,3.302622235996774,-54.11915783842045
1097,85.4800033569336,281.7099914550781,3.2956244781455966,-53.55710953822535
1098,86.27999877929688,283.7749938964844,3.289000903006236,-53.46158577366887
1099,86.37999725341797,283.6099853515625,3.2832831022154303,-53.02651402856435
1100,86.6500015258789,282.4200134277344,3.2593191973965143,-51.10734879929146
1101,86.62999725341797,282.5087890625,3.2610965949367343,-51.25014943679449
1102,87.18000030517578,284.6300048828125,3.2648543689660245,-51.885986749350224
1103,87.7699966430664,284.44000244140625,3.240743002396779,-50.10259700371526
1104,87.66000366210938,284.25,3.242641890544042,-50.209649659358945
1105,87.73999786376953,284.7099914550781,3.2449281785615747,-50.4536029169918
1106,87.38469696044922,282.44500732421875,3.232202172104057,-49.148170417513086
1107,88.0,282.8399963378906,3.21409086747603,-47.88142699572825
1108,87.97000122070312,282.8800048828125,3.215641706916774,-48.00245244025476
1109,88.06999969482422,280.94500732421875,3.1900193970447988,-45.79739168147836
1110,88.41999816894531,282.1199951171875,3.1906808522901904,-46.0271479715571
1111,88.55000305175781,281.6700134277344,3.180914779450625,-45.226065577815234
1112,88.69999694824219,283.1099853515625,3.1917699559421804,-46.260953003620074
1113,88.43000030517578,281.0199890136719,3.1778806744754005,-44.90012936667276
1114,88.48999786376953,280.6499938964844,3.1715448149128154,-44.36810045027596
