,mo,pg,Ratio,Spread
111,52.22328567504883,146.71949768066406,2.809465084093005,14.521059316284084
112,51.89706802368164,145.8907928466797,2.811156745504522,14.322896874663304
113,51.88747787475586,143.68092346191406,2.769086672679022,16.502578407671724
114,51.95463943481445,145.2298126220703,2.795319420978462,15.165100272987946
115,51.63801574707031,143.92755126953125,2.7872401599338565,15.470694209575573
116,51.41734313964844,143.365234375,2.7882660911829498,15.338378308381966
117,51.820308685302734,144.96343994140625,2.7974252492733753,15.00862688691409
118,47.48356628417969,143.15805053710938,3.014896768291096,3.162827167082288
119,46.68721389770508,140.57330322265625,3.0109593502551277,3.2408180197264653
120,46.95586013793945,140.04055786132812,2.9823872345206595,4.6192074829444785
121,45.24802780151367,136.2916717529297,3.012101927420809,2.9921823518804342
122,45.277374267578125,132.03965759277344,2.9162392857070643,7.336573259677255
123,44.67093276977539,130.7275390625,2.9264564439753764,6.739736446630975
124,44.38727951049805,131.5266571044922,2.9631610352102067,5.047735237986377
125,44.31881332397461,130.57955932617188,2.946368585540034,5.779315290237168
126,44.700279235839844,134.53561401367188,3.0097264785273143,3.0240382430996715
127,40.59215545654297,136.636962890625,3.3660928165518436,-12.008854513884028
128,41.58005905151367,140.3858642578125,3.3762786167255796,-12.648034905285822
129,42.45059585571289,142.4082794189453,3.3546826975758544,-11.930176041712752
130,42.24518585205078,141.3230743408203,3.34530601512219,-11.491560165485748
131,42.24518585205078,139.0244140625,3.290893654708613,-9.192899887165435
132,40.846466064453125,140.28720092773438,3.4345003238804086,-14.858574124085077
133,40.85625076293945,141.85580444335938,3.4720710244914645,-16.39637738523224
134,41.325748443603516,144.1446075439453,3.4880096059399093,-17.20729661832696
135,40.80734634399414,142.75357055664062,3.498232140685387,-17.448084731420277
136,40.25959396362305,144.08541870117188,3.5789088889312115,-20.504146731886603
137,40.89537811279297,144.0360870361328,3.5220627289193636,-18.453494983783752
138,40.61172103881836,143.06927490234375,3.522856733049856,-18.379578024543587
139,41.03231430053711,144.07554626464844,3.5112702931982196,-18.061906752263848
140,41.384437561035156,142.8029022216797,3.45064257575252,-15.68084980867668
141,41.042091369628906,143.74012756347656,3.502261282665631,-17.695711812407108
142,40.71931457519531,143.31590270996094,3.519604988568831,-18.28752311186933
143,41.07143783569336,143.1186065673828,3.484626156501509,-16.981814068672787
144,41.345314025878906,141.38226318359375,3.4195474508937,-14.383363756916179
145,42.02021789550781,142.10243225097656,3.3817633360289663,-12.979071762806267
146,41.39421844482422,139.6459503173828,3.37356170895029,-12.493109657798453
147,41.834373474121094,139.7779998779297,3.341223694060983,-11.239640090598197
148,42.14737319946289,142.01214599609375,3.3694186663548344,-12.488526294469278
149,42.87118911743164,142.97531127929688,3.3349975641604583,-11.173265267479888
150,43.17440414428711,143.2533416748047,3.3180154889007345,-10.496836003172557
151,43.105934143066406,144.61367797851562,3.354843848147454,-12.072702040849503
152,43.03746795654297,147.01663208007812,3.4160149065583503,-14.691173868481524
153,42.90053176879883,137.9311065673828,3.215137455888108,-6.036695815821741
154,43.08637237548828,141.8929901123047,3.293222016366066,-9.413590667801298
155,42.87118911743164,140.94967651367188,3.287748238743418,-9.147630501854888
156,43.26243591308594,143.85903930664062,3.325264430224245,-10.825427407879783
157,43.28199768066406,143.6306610107422,3.318485021658513,-10.535472618818613
