,qcom,adbe,Ratio,Spread
1440,132.14999389648438,359.6400146484375,2.7214531309789574,14.921236235056597
1441,131.3000030517578,360.510009765625,2.7456968879392467,11.642057245415174
1442,130.60000610351562,360.05999755859375,2.756967693196006,10.108022954846092
1443,130.9499969482422,359.4599914550781,2.745017180849223,11.700030682676925
1444,130.72000122070312,361.3800048828125,2.764534895258079,9.12812553051026
1445,129.49000549316406,352.3185119628906,2.720816256212839,14.703362229722302
1446,129.97999572753906,354.57000732421875,2.7278813585088884,13.840677792229428
1447,129.55999755859375,354.2699890136719,2.7344087348678174,12.950268204216115
1448,129.9167022705078,357.1600036621094,2.749146163812285,11.071284726882766
1449,130.3300018310547,357.80999755859375,2.745415426468104,11.592732431139552
1450,131.32000732421875,358.4750061035156,2.7297821056198166,13.733760307161674
1451,131.17999267578125,358.17999267578125,2.7304468110548177,13.631921186406032
1452,132.6300048828125,366.0899963378906,2.7602351116653856,9.831780643075092
1453,131.8800048828125,361.4599914550781,2.740824826146075,12.336012153679405
1454,132.27000427246094,364.4599914550781,2.7554243568657686,10.441412577268864
1455,132.25,363.2250061035156,2.746502881690099,11.619698529194238
1456,132.6699981689453,363.9114074707031,2.7429819287951536,12.123725060566926
1457,133.52999877929688,365.8299865722656,2.7396838906358596,12.642701155761927
1458,133.9600067138672,365.8299865722656,2.730889580751237,13.861500378625692
1459,133.23500061035156,365.760009765625,2.7452246638651467,11.8765456258771
1460,132.97000122070312,365.4100036621094,2.748063475276677,11.475446867837945
1461,133.41000366210938,367.385009765625,2.7538040602720435,10.747568062519633
1462,133.80499267578125,368.7799987792969,2.756100436946148,10.47212188561906
1463,134.3699951171875,371.6099853515625,2.765572663952782,9.243558173585427
1464,134.43499755859375,372.3900146484375,2.770037723890541,8.647769488803704
1465,133.44000244140625,370.67999267578125,2.7778775921301975,7.537612627334113
1466,131.16000366210938,365.260009765625,2.784842936621116,6.49524794589513
1467,131.3800048828125,365.4049987792969,2.781283187690764,6.973822581321883
1468,131.38999938964844,366.114990234375,2.7864753172623833,6.292159201577363
1469,130.97999572753906,365.0199890136719,2.78683769216924,6.225060599053904
1470,130.4084930419922,363.7799987792969,2.789542232208434,5.845203911987539
1471,131.33999633789062,363.9281005859375,2.770885569767196,8.337321975406951
1472,131.63999938964844,363.4200134277344,2.7607111448855877,9.695727132287345
1473,132.75669860839844,367.0899963378906,2.765133512552321,9.190876840777037
1474,133.23179626464844,367.45001220703125,2.7579753670598075,10.177460900776111
1475,132.85000610351562,367.9100036621094,2.7693638446311923,8.635336967955027
1476,133.2949981689453,367.2900085449219,2.755467298775897,10.516601796521684
1477,132.86000061035156,367.8622131347656,2.768795810965127,8.711455570632381
1478,132.2899932861328,368.32000732421875,2.7841864541301447,6.638052858795447
1479,133.2100067138672,370.3599853515625,2.7802715012775985,7.20572822712063
1480,134.9499969482422,368.4549865722656,2.730307483545779,14.042493550599715
1481,135.02000427246094,367.82000732421875,2.724188977079157,14.875899072891627
1482,134.3365020751953,370.7699890136719,2.7600092550134447,9.988623022381091
1483,134.77999877929688,371.0299987792969,2.7528565227757635,10.985644569077692
1484,134.8896026611328,373.2300109863281,2.7669294269029003,9.096289713376393
1485,138.9499969482422,383.4700012207031,2.759769770729414,10.364936887272506
1486,138.57000732421875,383.9200134277344,2.7705852142264717,8.837895580955376
1487,138.1750030517578,392.3500061035156,2.8395150891116576,-0.7116831805670927
1488,138.5,396.260009765625,2.8610831030009027,-3.700527031180286
1489,138.22500610351562,396.9049987792969,2.871441354700016,-5.124948981740488
1490,137.94500732421875,396.6549987792969,2.8754574483947772,-5.668567580780575
1491,137.39979553222656,394.04998779296875,2.867908109081181,-4.608885540627
1492,135.60000610351562,390.1099853515625,2.87691716660954,-5.770142356734766
1493,135.92999267578125,392.2900085449219,2.8859709385890113,-7.0148633254161155
1494,137.07000732421875,383.95001220703125,2.801123452914499,4.556350057242128
1495,137.02999877929688,384.55499267578125,2.8063562438992125,3.837970789217877
1496,137.17750549316406,384.8299865722656,2.805343231667402,3.981064685481215
1497,136.3300018310547,380.9100036621094,2.794029183203177,5.49891330528942
1498,135.72000122070312,378.3900146484375,2.788019534667649,6.289938246273152
1499,134.8800048828125,379.55999755859375,2.8140568195290774,2.739099538996527
1500,135.07000732421875,379.29998779296875,2.8081732969963222,3.537645478749482
1501,133.17999267578125,375.2699890136719,2.8177655027151434,2.2106538410705525
1502,134.68499755859375,378.5199890136719,2.8104094433309057,3.226386247638686
1503,133.88499450683594,376.6199951171875,2.8130112452442004,2.8588798973070197
1504,133.57000732421875,375.739990234375,2.813056596772727,2.846096292926859
1505,133.1999969482422,376.1400146484375,2.823874048545174,1.3973276059420527
1506,132.77000427246094,375.135009765625,2.825450008992997,1.1835765148608175
1507,132.92999267578125,375.2099914550781,2.822613496791671,1.562060275594888
1508,132.5500030517578,375.2300109863281,2.8308562983571504,0.4650116450590076
1509,133.18499755859375,375.95001220703125,2.822765469824293,1.544816309862938
1510,133.72500610351562,376.2149963378906,2.813348133606852,2.8104132264166424
1511,134.2899932861328,376.29998779296875,2.8021446615994927,4.326801382600593
1512,135.59500122070312,378.4599914550781,2.7911057785904094,5.8656658775978485
1513,136.52000427246094,383.0199890136719,2.805596081357107,3.9274641278548756
1514,136.61000061035156,383.8399963378906,2.8097503449451366,3.3625392285483144
1515,134.99000549316406,380.5899963378906,2.819393887328672,2.020882584249023
1516,133.21499633789062,377.7650146484375,2.8357544197971727,-0.18515865657258246
1517,133.47500610351562,379.20001220703125,2.8409814187455087,-0.8831937667933403
1518,133.27000427246094,377.67999267578125,2.8339459785987677,0.055775852843339635
1519,132.8699951171875,376.57000732421875,2.8341237387123774,0.03198945651280383
1520,131.94500732421875,376.7900085449219,2.8556594613622894,-2.809764324071068
1521,132.17999267578125,378.42999267578125,2.8629899655390076,-3.7837143173164236
1522,133.63999938964844,382.5899963378906,2.862840452598247,-3.8055267853137025
1523,133.35760498046875,380.20001220703125,2.8509811064971844,-2.21595134178051
1524,132.8800048828125,381.239990234375,2.8690546073549013,-4.6096221293398685
1525,132.11000061035156,379.5538024902344,2.8730134035022794,-5.105907157044555
1526,131.22000122070312,376.4100036621094,2.8685413821099828,-4.484691000647786
1527,130.60000610351562,375.3550109863281,2.874081113662551,-5.186990472888283
1528,130.49000549316406,375.7099914550781,2.8792242749561407,-5.853752766187597
1529,128.87179565429688,371.6199951171875,2.883641011056222,-6.350352943109215
1530,128.80499267578125,370.0350036621094,2.8728312154291653,-4.954705478581332
1531,127.81999969482422,368.0,2.8790486690550456,-5.711530950779206
1532,129.16000366210938,370.8599853515625,2.8713221960085673,-4.773456632597572
1533,128.0850067138672,368.9599914550781,2.880586892416757,-5.920395919817565
1534,128.36000061035156,369.6199951171875,2.879557442814312,-5.8009666450386135
1535,129.0,371.0199890136719,2.8761239458424175,-5.386968993864116
1536,129.5800018310547,373.218505859375,2.880216858971604,-5.941549241849884
1537,130.42999267578125,375.2200012207031,2.876792319949087,-5.5338607307240295
1538,131.0399932861328,373.82000732421875,2.8527169297693935,-2.4049027615515115
1539,131.1199951171875,373.5899963378906,2.8492221648116858,-1.948137425644802
1540,131.10629272460938,372.54998779296875,2.841587387231788,-0.946966455760446
1541,130.85000610351562,373.0674133300781,2.8511073437393954,-2.1908016925688685
1542,130.83999633789062,375.010009765625,2.8661725791949135,-4.161769452419321
1543,131.86000061035156,376.70001220703125,2.856817916452055,-2.960707997910845
1544,130.2899932861328,372.0899963378906,2.8558601236607277,-2.800665147431573
1545,130.8699951171875,372.3500061035156,2.845190035883282,-1.4167383153392166
1546,131.75999450683594,376.7850036621094,2.8596312945547453,-3.3291532022047363
1547,132.00999450683594,376.27850341796875,2.8503789036858396,-2.114061833994697
1548,132.3300018310547,379.1700134277344,2.865336720177935,-4.098554445445927
1549,132.31100463867188,377.80999755859375,2.855469192380143,-2.7923835439240747
1550,131.16000366210938,377.8450012207031,2.8807943783998096,-6.089743509182995
1551,131.352294921875,377.57501220703125,2.8745216247009866,-5.274730975886996
1552,131.25,375.79998779296875,2.863238002232143,-3.789647656536431
1553,131.8350067138672,376.7699890136719,2.85789031612376,-3.101526617370439
1554,132.39999389648438,378.1700134277344,2.856269115264483,-2.9001714201708637
1555,132.17999267578125,375.5849914550781,2.841466275280668,-0.9387130966132986
1556,133.1199951171875,376.010009765625,2.824594527926611,1.3005781391759683
1557,131.77999877929688,369.010009765625,2.800197398572126,4.502540093916821
1558,131.87600708007812,371.5799865722656,2.8176466273098013,2.2046858063584978
1559,132.2100067138672,371.80999755859375,2.812268199662647,2.9213515238117793
1560,131.8300018310547,370.9599914550781,2.8139269233302286,2.6942852790715506
1561,132.17999267578125,370.9700012207031,2.806551836711323,3.6762771377617014
1562,130.47000122070312,366.0899963378906,2.8059323439310204,3.709542951362778
1563,130.14999389648438,365.0799865722656,2.8050711002156046,3.8125353186733264
1564,127.66999816894531,357.6687927246094,2.8015101265318996,4.194517325272784
1565,127.66999816894531,355.4800109863281,2.7843660694341246,6.383299063554034
1566,127.61000061035156,354.2699890136719,2.776192988944582,7.423266086268825
