,tsm,lrcx,Ratio,Spread
1396,60.93000030517578,370.7799987792969,6.085343786676471,-51.661083957346406
1397,61.21500015258789,374.67498779296875,6.12064015125432,-54.038488429595915
1398,61.29499816894531,375.5375061035156,6.1267235063525805,-54.47502843148452
1399,61.30500030517578,373.95001220703125,6.099828893981098,-52.83427455096016
1400,61.08000183105469,379.489990234375,6.212998998985495,-59.57233815368339
1401,61.27000045776367,381.54998779296875,6.227354087519378,-60.620619455572964
1402,61.189998626708984,380.7550048828125,6.22250389652102,-60.251635166807304
1403,60.810001373291016,377.57000732421875,6.209011655935518,-59.09007012162185
1404,61.279998779296875,378.19000244140625,6.1715079956753485,-57.2073944327028
1405,61.09000015258789,378.4700012207031,6.195285648639344,-58.49910946870385
1406,61.119998931884766,379.9800109863281,6.216950550175846,-59.84937990767354
1407,61.58000183105469,384.2900085449219,6.240500115593129,-61.709926018736084
1408,61.744998931884766,390.0000915527344,6.316302507073825,-66.54142241721205
1409,61.7400016784668,392.9100036621094,6.3639454645357665,-69.47794420587472
1410,60.89500045776367,385.05999755859375,6.323343372427899,-66.12745205531859
1411,61.185001373291016,386.55499267578125,6.317806390448549,-66.07823263906373
1412,60.935001373291016,385.9700012207031,6.334126405548605,-66.82445640673272
1413,60.880001068115234,385.6199951171875,6.334099677260827,-66.76731927723999
1414,62.239601135253906,392.2900085449219,6.302900426569733,-66.19765148008251
1415,62.154998779296875,390.9100036621094,6.2892769904183,-65.26814237379112
1416,61.650001525878906,388.1000061035156,6.29521486614404,-65.14718493997923
1417,61.87009811401367,390.7449951171875,6.315570962844217,-66.62019023925232
1418,61.64500045776367,387.6549987792969,6.28850670615049,-64.72880760778047
1419,61.380001068115234,389.93499755859375,6.352802065380728,-68.41989127315206
1420,61.02000045776367,389.0199890136719,6.37528656334476,-69.42183589902321
1421,60.470001220703125,396.5299987792969,6.557466359758181,-79.86051509214529
1422,61.0442008972168,402.4100036621094,6.59210863190211,-82.68298657387201
1423,61.39500045776367,404.75,6.592556347946367,-83.15502405123065
1424,61.22999954223633,402.9599914550781,6.5810876117534045,-82.24362242837763
1425,61.18899917602539,402.7200012207031,6.581575228288647,-82.22195344055545
1426,61.63999938964844,406.54998779296875,6.595554701793898,-83.65042661347233
1427,62.0,405.489990234375,6.5401611328125,-80.67347588408562
1428,61.5,403.6700134277344,6.5637400557355186,-81.51592952293917
1429,61.8849983215332,405.5400085449219,6.553123043453524,-81.33586213469833
1430,61.939998626708984,406.125,6.5567486116293825,-81.6279846157535
1431,62.15999984741211,410.0,6.595881612072903,-84.33150871966176
1432,62.02000045776367,406.8900146484375,6.560625792409245,-81.96700064280047
1433,61.82500076293945,405.3699951171875,6.556732553413628,-81.48532736027458
1434,61.58000183105469,404.6099853515625,6.570476994489441,-82.02990282537671
1435,62.459999084472656,412.4200134277344,6.602946197132759,-85.15406794264605
1436,62.099998474121094,415.9150085449219,6.697504327930797,-90.56601623062657
1437,62.20199966430664,412.1650085449219,6.626234056289261,-86.27287408217329
1438,62.095001220703125,410.3450012207031,6.608341946273926,-85.0226185856955
1439,62.09000015258789,412.6000061035156,6.6451925445247175,-87.30425346052799
1440,61.83000183105469,413.0400085449219,6.680252245075444,-89.12871079598902
1441,61.599998474121094,412.57000732421875,6.69756521986838,-89.88344545541757
1442,62.005001068115234,414.5249938964844,6.685347742210509,-89.681849554175
1443,61.650001525878906,413.3599853515625,6.704946879491087,-90.4071641880261
1444,61.540000915527344,411.0249938964844,6.678989076725499,-88.65791068099388
1445,61.59000015258789,412.5,6.697515813899012,-89.86667780250654
1446,62.689998626708984,420.2699890136719,6.70393999394054,-91.77932796118414
1447,60.97999954223633,398.1549987792969,6.529271921419488,-78.76984497534345
