,unp,ba,Ratio,Spread
94,258.92999267578125,180.35499572753906,0.6965396085009367,13.932008942203192
95,259.010009765625,177.02999877929688,0.683487093566342,17.317279147335192
96,259.8299865722656,178.00999450683594,0.6851018115929688,16.954934884087542
97,259.05999755859375,176.77000427246094,0.6823516017075519,17.614927199093124
98,258.6499938964844,178.0709991455078,0.6884631871160009,16.005095100144466
99,258.55999755859375,177.7949981689453,0.6876353645101431,16.21330590334008
100,259.6499938964844,178.38999938964844,0.6870402602850353,16.43934965454121
101,262.0299987792969,181.5500030517578,0.692859611103819,15.07209609095275
102,261.7200012207031,179.5500030517578,0.6860385229035169,16.838588942407135
103,260.9700012207031,177.74429321289062,0.6810909007988689,18.07935768237129
104,262.30499267578125,179.0,0.6824117153623938,17.829239614805907
105,262.3699951171875,178.88999938964844,0.6818233895600267,17.988203626063374
106,262.2749938964844,177.33999633789062,0.6761605203120653,19.466646552459643
107,261.5199890136719,176.25999450683594,0.6739828766879511,19.97793733261667
108,260.3699951171875,176.898193359375,0.6794108256589111,18.473500059262072
109,260.9599914550781,175.0,0.6706008803273763,20.81611099127266
110,261.510009765625,175.95089721679688,0.6728266247800251,20.27951770617863
111,258.3299865722656,173.54249572753906,0.6717861059424165,20.29255146557835
112,255.94000244140625,172.7949981689453,0.6751386907894721,19.239782009174085
113,256.44000244140625,175.375,0.6838831630415043,17.036407577388097
114,257.6600036621094,175.4499969482422,0.6809360958417283,17.880382402862004
115,260.3999938964844,178.4600067138672,0.6853303029830699,16.934283429225495
116,260.0,177.39999389648438,0.6823076688326322,17.692998924695807
117,259.2699890136719,177.0850067138672,0.6830139014065724,17.458101828876316
118,258.7300109863281,176.4698944091797,0.6820619445592833,17.666473093362406
119,258.885009765625,176.89999389648438,0.6833149360661566,17.35312718033051
120,260.364990234375,178.77999877929688,0.6866514527101472,16.58792468734554
121,260.2900085449219,179.91000366210938,0.6911905864840747,15.401439487150038
122,263.3500061035156,188.33200073242188,0.7151395343366491,9.284400261360952
123,261.4200134277344,189.44419860839844,0.7246736626029875,6.718426141210154
124,261.8599853515625,187.5449981689453,0.7162033478202294,8.949037543508547
125,262.6600036621094,186.3159942626953,0.7093428449897367,10.78065908109573
126,261.114990234375,184.3350067138672,0.7059533677036671,11.597857851678265
127,263.1600036621094,187.52499389648438,0.7125892661761078,9.948286846575366
128,264.29998779296875,189.0399932861328,0.7152478320741031,9.291985973753208
129,260.2850036621094,187.64999389648438,0.7209404739278925,7.65767930078041
130,259.6000061035156,186.5850067138672,0.718740378763575,8.206688785400468
131,260.67999267578125,188.11000061035156,0.7216127278487073,7.495199956831124
132,262.17999267578125,188.1699981689453,0.7177130346541787,8.565084596043414
133,262.7099914550781,188.3000030517578,0.716759960322849,8.834303836955252
134,263.2300109863281,188.91000366210938,0.7176613447465956,8.616010433850898
135,263.5199890136719,190.19000244140625,0.7217289403861461,7.554438995121098
136,261.7200012207031,191.95010375976562,0.7334177856659034,4.438488234399324
137,262.0199890136719,191.31700134277344,0.730161855448329,5.29755789594787
138,261.3599853515625,192.2799072265625,0.7356899219592529,3.8375010866226607
139,261.05999755859375,192.56500244140625,0.7376273816067355,3.326438627222581
140,260.2200012207031,191.19000244140625,0.7347244698506102,4.068707354952631
141,260.79998779296875,192.1199951171875,0.7366564574753677,3.5755923478177127
142,261.5299987792969,192.7899932861328,0.7371620624249181,3.4554784573090505
143,264.385009765625,182.01010131835938,0.6884282186789249,16.385921150411086
144,264.1300048828125,185.23500061035156,0.7013023783213703,12.96893820678991
145,264.8299865722656,186.8300018310547,0.7054714771889072,11.901201552555671
146,263.8999938964844,184.14999389648438,0.6978021908129252,13.880688041489146
147,264.4200134277344,185.85000610351562,0.7028590752050172,12.572383041705104
148,264.6600036621094,186.24000549316406,0.7036953182050738,12.363157447701747
149,264.510009765625,185.91000366210938,0.702846761174895,12.58017565647827
150,265.67999267578125,189.75999450683594,0.7142426969967844,9.611480053033626
151,265.5,190.89999389648438,0.7190206926421258,8.335900316651356
152,265.20001220703125,190.91000366210938,0.7198717755452946,8.099923306470027
153,265.489990234375,192.60000610351562,0.7254511024445329,6.628348205630852
154,265.6099853515625,191.77000427246094,0.7219984746380425,7.5487369345080655
155,265.6300048828125,190.61000061035156,0.7175770700092508,8.723820404595978
156,265.94000244140625,191.1343994140625,0.7187124827381867,8.432928749430653
157,266.9700012207031,186.16000366210938,0.6973068240285604,14.183176024376786
158,267.3399963378906,186.84500122070312,0.6989040314960954,13.776879063239926
159,267.2300109863281,187.1999969482422,0.7005201109609639,13.339036341867592
160,268.2699890136719,185.48500061035156,0.6914116681195326,15.837401119228327
161,269.5400085449219,185.7100067138672,0.6889886503914558,16.569043321862942
162,268.510009765625,186.3000030517578,0.6938288938068787,15.20319546097931
163,267.55999755859375,185.97999572753906,0.695096417343967,14.807601531582685
164,271.0574951171875,186.30999755859375,0.6873449394123764,17.11210651941152
165,270.5899963378906,187.6999969482422,0.6936693872224966,15.369961430947336
166,269.0199890136719,187.89999389648438,0.698461086796547,13.987348931998548
167,269.3399963378906,188.52000427246094,0.6999331953504598,13.608385608556853
168,269.7406005859375,187.80999755859375,0.6962615088371125,14.620149394579807
169,270.5450134277344,188.46499633789062,0.6966123453915802,14.571078448371532
170,270.239990234375,189.0500030517578,0.6995633876681154,13.756311550441206
171,272.07000732421875,189.7100067138672,0.6972837931664945,14.474777042662021
172,271.3399963378906,187.46499633789062,0.6908859691456867,16.16990314020193
173,271.6000061035156,188.4600067138672,0.6938880798185215,15.370746367848989
174,270.8699951171875,188.09710693359375,0.6944183937841347,15.183761869685748
175,272.1499938964844,188.38400268554688,0.6922065291583327,15.861031340359967
176,271.7699890136719,187.5,0.6899216527935594,16.458793524460695
177,273.3800048828125,188.94000244140625,0.6911259019195554,16.23154326220594
178,272.8599853515625,187.66000366210938,0.6877520110554927,17.119834834255606
179,273.5899963378906,186.41000366210938,0.6813480249909732,18.919719112692285
180,273.1400146484375,185.08999633789062,0.677637791651006,19.90077557007651
181,273.510009765625,186.5399932861328,0.6820225462533596,18.729479219291186
182,274.0400085449219,186.89999389648438,0.6820171802244229,18.76870273266396
183,274.3500061035156,187.8000030517578,0.6845270598641743,18.102200725936136
184,275.3399963378906,188.1699981689453,0.6834096051124647,18.47792050329675
185,271.3299865722656,193.15150451660156,0.7118693623093438,10.475855057501713
186,271.739990234375,193.86000061035156,0.7134025449958538,10.076196189653496
187,271.3500061035156,193.97500610351562,0.7148516740018694,9.667433278566188
188,270.6400146484375,192.74000549316406,0.7121637417273057,10.367629418459638
189,272.8900146484375,193.8300018310547,0.7102861644855883,10.972456377278087
190,273.44000244140625,193.73060607910156,0.708494018246708,11.486133073421906
191,273.5899963378906,193.7899932861328,0.7083226575535942,11.539729488668849
192,274.6700134277344,193.6699981689453,0.7051006251175644,12.473252661283505
193,275.2300109863281,193.02000427246094,0.7013043511524951,13.545067405947856
194,275.1300048828125,193.77000427246094,0.7042852500038822,12.719737328591686
195,275.1499938964844,192.50999450683594,0.6996547293374141,13.994803914683041
196,275.9649963378906,195.50999450683594,0.7084593955802067,11.60870841449198
197,275.1600036621094,194.28500366210938,0.7060801027633624,12.227334663398858
198,276.75,194.89999389648438,0.7042456870695009,12.810016800196843
199,276.3399963378906,193.47500610351562,0.7001339243956092,13.92616736726381
200,277.9100036621094,194.0800018310547,0.6983555801288193,14.503787190431348
201,277.2300109863281,193.77999877929688,0.6989863690798372,14.291582496186658
202,277.5799865722656,193.38499450683594,0.6966820515227952,14.950207558125948
203,276.739990234375,193.36000061035156,0.6987063938485806,14.342470182340373
204,275.92498779296875,193.3350067138672,0.7006795878122127,13.753559579015837
205,273.2099914550781,191.5,0.7009260495199968,13.543482273355488
206,266.95001220703125,190.41000366210938,0.7132796214837338,9.91811920391043
207,265.29998779296875,190.10499572753906,0.7165661683930821,8.980238330884328
208,258.70001220703125,189.5800018310547,0.732817908332136,4.533768947031769
209,259.8999938964844,189.47000122070312,0.7290111799547297,5.547661523120889
210,261.7699890136719,190.47999572753906,0.7276617019592363,5.946249811547881
211,259.9700012207031,190.02999877929688,0.7309689498288294,5.04039731742767
212,259.9599914550781,190.75,0.7337667574626081,4.312856192735291
213,254.3800048828125,187.6999969482422,0.7378724480908458,3.1597075831598946
214,255.85000610351562,190.1999969482422,0.7434043088171287,1.7669930565103245
215,256.239990234375,191.16000366210938,0.7460193995763935,1.1007437605663826
216,255.50010681152344,191.71499633789062,0.7503519224722452,-0.011569653836067895
217,256.7835998535156,191.72000122070312,0.7466208952988875,0.9502227561213716
218,256.7349853515625,191.3699951171875,0.7453989757380872,1.263609752762301
219,257.70001220703125,191.16000366210938,0.741792761377656,2.2005123174397117
220,255.24000549316406,186.71499633789062,0.731527160004278,4.792507780003826
221,253.5800018310547,184.86500549316406,0.7290204438768347,5.3920929006569
222,253.34500122070312,183.2799072265625,0.7234399981979397,6.800175829851918
223,254.07000732421875,183.95469665527344,0.7240315320671787,6.671500727583032
224,253.39219665527344,182.69000244140625,0.7209772236591258,7.425630802567321
225,252.64500427246094,183.08999633789062,0.7246927239473145,6.4628106582988725
226,252.1999969482422,182.64999389648438,0.7242267886861583,6.5676091973530735
227,245.2100067138672,179.10499572753906,0.7304147091212908,4.8473636805260245
228,244.0500030517578,178.52999877929688,0.7315304099440411,4.548582303963395
229,243.4199981689453,177.98500061035156,0.7311847915092881,4.619026271828199
230,242.77999877929688,179.10000610351562,0.7377049468820922,3.0219381673504646
231,241.44000244140625,177.9199981689453,0.7369118471249343,3.192587430382156
232,242.82000732421875,178.5399932861328,0.7352771102083948,3.6120876131781703
233,242.9499969482422,178.8000030517578,0.735953921785186,3.4499931556088885
234,240.27499389648438,175.0,0.7283321379477123,5.235037322528024
235,241.67999267578125,175.7021942138672,0.7270034737611704,5.591165181105362
236,241.25999450683594,174.82000732421875,0.7246124981540002,6.156986434618824
237,243.6699981689453,176.4801025390625,0.7242586443354524,6.312238042751625
238,244.5,176.9499969482422,0.723721868908966,6.4675464956086675
239,245.5800018310547,177.60000610351562,0.7231859466541355,6.6310539020063235
240,244.8000030517578,177.99000549316406,0.7270833467086674,5.653516688999241
241,240.77000427246094,175.77000427246094,0.7300328161873333,4.837901991097221
242,245.1999969482422,176.87010192871094,0.7213299515906821,7.074717575364867
243,243.6999969482422,177.54010009765625,0.7285190903607718,5.274837208613485
244,243.0500030517578,176.46519470214844,0.7260448158256964,5.860131582574434
245,242.44000244140625,175.2100067138672,0.7226942952873981,6.655833683997651
246,242.57000732421875,175.67999267578125,0.7242444959032697,6.2837745238953975
247,242.17999267578125,175.19000244140625,0.7233875949279678,6.47998435283497
248,241.6999969482422,178.08999633789062,0.7368225013921988,3.218431371304371
249,240.14500427246094,176.57240295410156,0.735274104448028,3.5647190603707433
250,240.9550018310547,176.66000366210938,0.7331659534753062,4.087252900177214
251,240.92999267578125,176.17999267578125,0.7312497324186039,4.548425620288265
252,243.0800018310547,176.30999755859375,0.7253167526349313,6.03792545058476
253,243.58999633789062,176.14999389648438,0.7231413298768711,6.582084922196026
254,243.13999938964844,175.02999877929688,0.7198733207973705,7.3631176787929125
255,245.2989959716797,177.4149932861328,0.723260169016818,6.604397707397817
256,245.39500427246094,178.1300048828125,0.7258909178323597,5.961704823981018
257,245.22000122070312,177.0225067138672,0.7218926100344614,6.937381104431063
258,245.2899932861328,177.6199951171875,0.7241224671973973,6.39261456025522
259,244.49000549316406,176.25599670410156,0.7209128910957863,7.154018329516129
260,244.4550018310547,175.68499755859375,0.7186803143427248,7.698650798573647
261,245.05999755859375,176.27000427246094,0.7192932589102587,7.569360019569894
262,244.3300018310547,181.22999572753906,0.7417427019578751,2.059495779811181
263,245.5,182.76300048828125,0.7444521404817973,1.4077977541069744
264,245.72000122070312,182.26499938964844,0.741758906414541,2.071515827918512
265,245.125,182.96499633789062,0.7464150793998597,0.9233313550461106
266,245.2382049560547,182.2100067138672,0.7429919279767938,1.7635931554359503
267,244.5399932861328,182.60000610351562,0.7467081504736034,0.8476624750240604
268,244.66000366210938,182.9600067138672,0.7478133081635456,0.578060256251115
269,246.52999877929688,183.39999389648438,0.7439256674830518,1.546655868896886
270,247.02000427246094,183.1649932861328,0.7414986240713664,2.1507554682839274
271,246.64999389648438,182.57000732421875,0.7401987100832481,2.4670293389850375
272,246.4499969482422,182.5,0.740515326678326,2.3863880022475374
273,247.13999938964844,182.89999389648438,0.7400663362797808,2.5061417557549195
274,247.2550048828125,182.25990295410156,0.7371333212870024,3.232861137721722
275,246.22999572753906,181.9949951171875,0.7391260133821002,2.7256759098813124
276,242.27499389648438,181.1300048828125,0.7476215434771738,0.6115420367902631
277,240.67999267578125,179.3000030517578,0.7449726130467849,1.240101544677367
278,242.25999450683594,178.8300018310547,0.7381738870881076,2.9002467263202565
279,243.02499389648438,180.39999389648438,0.742310455414825,1.9064941220214224
280,242.4600067138672,181.1999969482422,0.7473397341033674,0.6809117638450972
281,241.3000030517578,180.0,0.7459593772213536,1.0071303872824673
282,242.1699981689453,179.8800048828125,0.7427840204934164,1.7824535011955562
283,244.3300018310547,185.6999969482422,0.7600376358063754,-2.410505440891944
284,244.67999267578125,185.9250030517578,0.7598700695488492,-2.371879261173154
285,245.07000732421875,186.97000122070312,0.7629248607862021,-3.123097024683039
286,244.52000427246094,186.75,0.7637411939184753,-3.3173882419266985
287,244.47999572753906,186.41000366210938,0.7624754864191595,-3.0075285324809666
288,245.69000244140625,186.52999877929688,0.7592087464925715,-2.216080286185564
289,245.72999572753906,186.02000427246094,0.7570097566709623,-1.675960644660796
290,248.4600067138672,184.44000244140625,0.7423327596292469,1.960435061905281
291,248.23199462890625,184.59339904785156,0.7436325817862801,1.6352872583386444
292,248.52000427246094,184.07000732421875,0.7406647519706966,2.3756236280040586
293,247.69000244140625,184.1699981689453,0.7435503910276424,1.6504299212407376
294,247.75,183.63999938964844,0.7412310772538787,2.22562214944889
295,247.9149932861328,183.80999755859375,0.7414234819854084,2.179905965009562
296,247.44000244140625,183.60000610351562,0.741998077481397,2.03210828703609
297,246.86000061035156,186.5800018310547,0.7558130169721422,-1.3847766029053672
298,245.35000610351562,185.52999877929688,0.7561850179902581,-1.4721841591868154
299,244.1999969482422,183.41990661621094,0.7511052780851857,-0.2283419106725033
300,244.56500244140625,183.5399932861328,0.7504752988118403,-0.0734864413760532
301,245.05499267578125,182.0500030517578,0.7428944869228522,1.7855912882783629
302,244.85499572753906,181.6999969482422,0.7420718389198306,1.9849487308377378
303,244.3699951171875,181.0,0.7406801310169097,2.319616642039046
304,238.07000732421875,179.92010498046875,0.7557445265897867,-1.3459843742102804
305,237.5800018310547,179.3083953857422,0.7547284872623666,-1.1033737685192249
306,238.5,178.68499755859375,0.7492033440611897,0.2130170940328584
307,237.39999389648438,177.35499572753906,0.7470724527687761,0.7144340491940058
308,235.6199951171875,177.51100158691406,0.7533783433728853,-0.7823644320770369
309,235.2550048828125,177.6199951171875,0.7550104840730818,-1.166288607812737
310,234.30999755859375,176.9499969482422,0.7551961025649041,-1.2081217404881441
311,231.17999267578125,174.2100067138672,0.7535687007231127,-0.8258227035370906
312,232.38999938964844,173.6699981689453,0.7473213073930636,0.625629204867687
313,232.22000122070312,174.16000366210938,0.7499784805210934,0.007571775203013109
314,234.02999877929688,174.85890197753906,0.7471644784412472,0.6720628061250069
315,234.73500061035156,175.6999969482422,0.7485036168078549,0.3620138476414583
316,236.60000610351562,175.5,0.741758222623276,1.9668351329080396
317,236.49000549316406,175.91000366210938,0.7438369469156877,1.473972983209302
318,235.6999969482422,171.47000122070312,0.7274925899059581,5.318897697267625
319,235.3000030517578,170.00999450683594,0.722524404172828,6.477607089222284
320,236.81500244140625,168.97999572753906,0.7135527478642271,8.648786428553047
321,235.1649932861328,167.77999877929688,0.7134565244375193,8.60590606295491
322,235.47000122070312,168.75999450683594,0.71669424398847,7.8556590257229235
323,234.75,167.2386016845703,0.7124115087734625,8.834707473541153
324,233.42999267578125,166.92999267578125,0.7151180135949193,8.14901463125795
325,236.27999877929688,146.59500122070312,0.6204291602254229,30.630786859670017
326,236.69000244140625,152.86000061035156,0.6458236471064839,24.674624695923363
327,236.42999267578125,157.3000030517578,0.6653132340424543,20.038768650893523
328,237.14999389648438,153.25999450683594,0.6462576363115308,24.621121570262794
329,237.10000610351562,152.06320190429688,0.6413462589195696,25.780260627879834
330,236.75,152.4600067138672,0.6439704613046132,25.119812041319015
331,236.77999877929688,154.4600067138672,0.6523355330271781,23.142408765774654
332,238.0850067138672,150.36500549316406,0.6315601623493837,28.220413475322225
333,238.4499969482422,150.19000244140625,0.6298595276308869,28.67034717254227
334,239.22000122070312,150.72000122070312,0.6300476567661649,28.720357806370878
335,238.33099365234375,154.59500122070312,0.64865672253359,24.175708589568124
336,239.07000732421875,154.55099487304688,0.6464675205512082,24.776380531748963
337,239.39999389648438,154.27000427246094,0.6444027076256597,25.30593510134687
338,239.14999389648438,154.25,0.6449926988782062,25.13762567417347
339,237.3699951171875,153.76499938964844,0.6477861673870617,24.28183366262899
340,237.57000732421875,153.0500030517578,0.6442311669540254,25.147490155231957
341,236.0500030517578,151.41000366210938,0.6414319072425949,25.64253903285188
342,236.32000732421875,151.47000122070312,0.6409529304596465,25.78592348811494
343,235.72999572753906,150.63999938964844,0.6390361944593629,26.17149625277795
344,235.22000122070312,150.1699981689453,0.6384235923374698,26.257341663979183
345,234.3300018310547,148.85000610351562,0.6352153157530049,26.906937418460863
346,235.0800018310547,148.00999450683594,0.6296154217882238,28.311890114043585
347,233.77000427246094,146.10000610351562,0.6249732790064666,29.235116570280915
348,235.60000610351562,147.0500030517578,0.624151100349074,29.663577282612827
349,232.88999938964844,144.77000427246094,0.6216239626083992,29.90225050062076
350,229.83999633789062,144.36000061035156,0.6280891181277524,28.014824728439912
351,231.49000549316406,146.94000244140625,0.6347574364101236,26.67770021122555
352,232.80999755859375,148.6300048828125,0.6384176214142402,25.981988127135473
353,231.9499969482422,149.97999572753906,0.6466048618272063,23.984197695916514
354,232.80999755859375,151.88999938964844,0.6524204328958024,22.721993620299536
355,232.36000061035156,151.17999267578125,0.6506283021116769,23.09303797357611
356,232.5850067138672,153.53939819335938,0.6601431466399207,20.903119383171337
357,231.24989318847656,152.41000366210938,0.6590705905229977,21.0268332448287
358,232.26499938964844,153.843505859375,0.6623619842147921,20.357964664620845
359,232.02999877929688,153.63999938964844,0.6621557565743397,20.384455796940863
360,233.97000122070312,152.57000732421875,0.6520921764679566,22.91576401053404
361,232.8300018310547,151.75999450683594,0.6518060100216617,22.867066817334482
362,233.94000244140625,152.97000122070312,0.6538856100893508,22.493173389594027
363,232.7899932861328,152.30999755859375,0.6542806905423232,22.286927137131777
364,233.60000610351562,153.01849365234375,0.6550449043418961,22.18857708495215
365,237.21499633789062,156.19000244140625,0.6584322443886649,21.740077036598386
366,237.02999877929688,156.92999267578125,0.662068065156182,20.860736503494927
367,233.00999450683594,153.5050048828125,0.6587915046635866,21.257636788091723
368,231.27999877929688,151.88999938964844,0.6567364242101723,21.56951469803783
369,230.5399932861328,151.30999755859375,0.6563286282861845,21.592103840422673
370,231.41000366210938,151.4199981689453,0.6543364408309654,22.137442720552762
371,232.24000549316406,150.16990661621094,0.6466151527051663,24.012737135323896
372,229.89999389648438,149.25999450683594,0.6492387928206831,23.160024280866814
373,231.6750030517578,150.47000122070312,0.6494874252233724,23.287051730657105
374,228.7100067138672,147.33999633789062,0.644221905525208,24.18365889430776
375,230.01499938964844,148.77999877929688,0.6468273772323064,23.726648447989866
376,228.6999969482422,148.93499755859375,0.6512243093396267,22.581117769615354
377,229.1199951171875,148.33999633789062,0.6474336570320696,23.492484626453454
378,227.67999267578125,146.94000244140625,0.6453795114560215,23.807789774043037
379,227.39059448242188,146.97999572753906,0.64637676005065,23.549805910074234
380,229.64999389648438,148.8000030517578,0.6479425517373625,23.431702036310604
381,225.5800018310547,140.69000244140625,0.6236811831696599,28.47596159336819
382,225.75,137.13999938964844,0.6074861545499377,32.15401658162664
383,226.6999969482422,139.02000427246094,0.6132333751385121,30.989601458673427
384,226.58999633789062,136.9945068359375,0.604592034291097,32.9322404076075
385,226.31500244140625,136.09500122070312,0.6013520966465252,33.62460555074653
386,225.99000549316406,135.08859252929688,0.5977635702716205,34.38620873137935
387,225.19000244140625,133.3000946044922,0.5919449938243883,35.572100518602944
388,222.23399353027344,136.3498992919922,0.6135420469479983,30.295667934272892
389,221.19000244140625,132.27000427246094,0.5979926886953201,33.58917165648469
390,220.32000732421875,131.63999938964844,0.5974945307437718,33.5638485425716
391,220.72999572753906,132.90370178222656,0.6021098371527084,32.608971882139194
392,222.4199981689453,133.76499938964844,0.6014072497565777,33.020676723246446
393,223.13999938964844,133.4199981689453,0.5979205814013044,33.90802231839697
394,222.5800018310547,132.9499969482422,0.5973133069212366,33.95620269092014
395,227.2100067138672,137.52999877929688,0.6052990392825999,32.86377425509544
396,226.19000244140625,135.58999633789062,0.5994517656588945,34.03545358374188
397,223.92999267578125,133.05999755859375,0.59420355428335,34.863089162340394
398,223.27000427246094,131.27000427246094,0.5879428573498368,36.15594301669315
399,224.5,131.27999877929688,0.5847661415558881,37.07244869380647
