,tsm,amat,Ratio,Spread
50,107.29395294189453,132.19436645507812,1.2320765786928227,-2.0941221533036916
51,106.49127960205078,129.67315673828125,1.217688032511763,-0.5553577658782607
52,102.840087890625,124.80943298339844,1.2136262769061303,-0.16057058266269086
53,97.1920166015625,118.33768463134766,1.2175658944959602,-0.6018726366171783
54,97.88700866699219,123.231201171875,1.2589127285634274,-4.644742127169584
55,102.73241424560547,127.6681137084961,1.2427247490093642,-3.15104024903305
56,101.76333618164062,124.04513549804688,1.2189570443782891,-0.7141811862858325
57,99.26722717285156,122.7249755859375,1.2363090929520932,-2.449175239753776
58,97.20179748535156,119.24095153808594,1.2267360750819007,-1.4931680686362845
59,99.93284606933594,123.48928833007812,1.2357227196791547,-2.398792710572186
60,103.95574188232422,129.5143585205078,1.245860557342907,-3.499972937511051
61,104.74259948730469,131.01318359375,1.2508108853039248,-4.035710612031414
62,104.96882629394531,134.13987731933594,1.277902040589676,-6.885510290524712
63,105.1655502319336,133.20681762695312,1.2666392876105999,-5.711667075806707
64,105.28358459472656,134.4773406982422,1.2772868744533408,-6.837720033694643
65,103.62130737304688,130.44740295410156,1.258885901569241,-4.84235402813656
66,106.14913940429688,137.5643310546875,1.2959533334579154,-8.865300244360247
67,104.97866821289062,136.045654296875,1.2959361803007667,-8.77924108835416
68,104.5852279663086,136.6412353515625,1.3065060717330035,-9.856379849588285
69,107.45732116699219,140.3932342529297,1.306502272048584,-10.093032706099455
70,104.97866821289062,134.79498291015625,1.284022603876055,-7.52856970163541
71,102.54920196533203,130.8245849609375,1.2757250417722832,-6.53175720654942
72,101.10331726074219,126.46707916259766,1.2508697299856457,-3.9439659412852897
73,103.07051086425781,128.4820556640625,1.2465452493319964,-3.5511632481408575
74,100.81807708740234,120.80925750732422,1.1982896420707458,1.3647312792568393
75,99.51974487304688,118.4468765258789,1.1901846882442932,2.137997042032604
76,98.87056732177734,121.49414825439453,1.2288201792044748,-1.7038463030035067
77,97.66075897216797,119.07221221923828,1.2192431583822965,-0.762675235996928
78,95.96897888183594,115.3797378540039,1.202260763825235,0.8591168658974717
79,95.84111022949219,113.71217346191406,1.1864655280978016,2.3701743030003777
80,99.83448791503906,115.99514770507812,1.1618745197931206,4.974960822322112
81,96.74601745605469,112.52105712890625,1.1630562175855674,4.668866824378748
82,97.14928436279297,114.01988220214844,1.1736564293809324,3.663626961145179
83,97.81812286376953,116.19367218017578,1.1878542419179083,2.3084729446861396
84,97.38534545898438,117.01752471923828,1.201592746503347,0.9549153327337856
85,96.05750274658203,114.83381652832031,1.1954695182038384,1.5133884421009562
86,94.10999298095703,111.96520233154297,1.1897270288204027,1.9983158036882664
87,94.6607894897461,113.62284851074219,1.2003158765441113,1.014826134532408
88,91.24772644042969,108.11390686035156,1.1848394593254092,2.3462927334856496
89,88.77892303466797,108.00472259521484,1.2165581525813198,-0.5662558218536069
90,93.65753936767578,113.78165435791016,1.2148691405529266,-0.37192431686420013
91,91.40511322021484,109.5333251953125,1.198328204368861,1.119510554516689
92,92.22150421142578,112.13394165039062,1.215919677403156,-0.4818706245869655
93,92.0936279296875,112.95780181884766,1.2265539360127036,-1.4622470861547376
94,94.4148941040039,117.93071746826172,1.2490690011085928,-3.5940105532513704
95,90.63790893554688,112.63024139404297,1.242639450940279,-2.916438036011589
96,90.12643432617188,111.66741943359375,1.2390085136339026,-2.5796438955101073
97,85.86749267578125,104.96737670898438,1.2224343979079548,-1.0924033468223988
98,87.362548828125,106.38679504394531,1.2177620327132186,-0.6819229407785676
99,86.38880157470703,103.15091705322266,1.194031114831708,1.3621209704728678
100,86.2510986328125,105.96990203857422,1.228620895482253,-1.6254078114514292
101,89.46744537353516,111.03215026855469,1.2410340968716032,-2.750955174205932
102,88.92646789550781,109.66236877441406,1.233180304690295,-2.043312024770477
103,91.78871154785156,115.97529602050781,1.2635028214776414,-4.852948743841628
104,89.04449462890625,110.51600646972656,1.241132390388682,-2.7524889448056533
105,88.72975158691406,109.92044067382812,1.2388228154358913,-2.542158108395943
106,89.29039001464844,105.672119140625,1.1834657584459993,2.3923661145601707
107,89.99858093261719,109.1164321899414,1.2124239189019874,-0.18514493059709514
108,87.26419830322266,105.8011474609375,1.2124233020889423,-0.21665311175265378
109,88.92646789550781,107.99021911621094,1.214376570574059,-0.371162366567352
110,89.50677490234375,114.49768829345703,1.27920694738895,-6.168355170888836
111,92.2313232421875,118.8857650756836,1.288995548329118,-7.221675884541744
112,93.73622131347656,116.70664978027344,1.2450539198713613,-3.2006156684172047
113,93.19525146484375,113.8907241821289,1.222065742535092,-1.0468190768540402
114,94.7591552734375,116.74645233154297,1.2320334852570056,-1.9883812560388683
115,92.2313232421875,114.38823699951172,1.240231983868897,-2.7241478083698687
116,91.58216094970703,114.42803955078125,1.2494577367924327,-3.5585032999122794
117,92.30017852783203,115.0947036743164,1.2469607915179812,-3.346337915826273
118,91.9362564086914,111.90067291259766,1.2171549863326703,-0.5977356596491084
119,89.35923767089844,106.70662689208984,1.194130899874954,1.4421255923197926
120,87.224853515625,101.373291015625,1.1622064919543318,4.163046629092799
121,84.1462173461914,95.8409423828125,1.1389809952895098,5.927247529375871
122,85.75930786132812,96.13945770263672,1.1210381718342828,7.603101063957547
123,87.66746520996094,96.93547058105469,1.1057177294780585,9.142608978138776
124,83.57098388671875,89.14441680908203,1.0666910052168121,11.919706582512669
125,84.04560089111328,89.38322448730469,1.063508661245776,12.261814248131438
126,85.97369384765625,94.69666290283203,1.101460908154449,9.308297142708108
127,83.95661163330078,93.47278594970703,1.1133463360571323,8.063332909657044
128,83.17547607421875,92.8160629272461,1.1159066026195619,7.763972126250588
129,84.95526885986328,96.87577056884766,1.140315037183246,5.882671344213913
130,84.89594268798828,97.12452697753906,1.1440420343112696,5.5613016848077965
131,83.39300537109375,94.54740905761719,1.1337570655582807,6.298874581833411
132,82.71075439453125,91.48273468017578,1.1060561029802978,8.528496576055739
133,80.83208465576172,90.52750396728516,1.1199451845490953,7.184298344856979
134,76.13542175292969,85.84092712402344,1.1274768714434853,6.1223168350809605
135,75.25541687011719,85.57227325439453,1.137091213009731,5.3138741524417785
136,74.71158599853516,86.12947845458984,1.1528262625328092,4.091038149237898
137,79.74443817138672,90.29864501953125,1.1323503819220775,6.08191436284134
138,80.59477996826172,90.73645782470703,1.1258354183786978,6.684891484576292
139,78.22172546386719,88.17924499511719,1.1272986433398182,6.337564947454249
140,78.21184539794922,88.2886962890625,1.128840469622489,6.216020783180278
141,80.37725067138672,88.63695526123047,1.1027617207711249,8.518145462098952
142,82.73052978515625,91.21407318115234,1.1025442894905555,8.82136249198407
143,84.66851806640625,94.0001449584961,1.1102136556207465,8.407323571320598
144,82.64154052734375,92.67676544189453,1.121430758072938,7.249750355169832
145,85.18268585205078,97.74144744873047,1.1474332661744469,5.29534525873745
146,85.58808135986328,101.7215576171875,1.188501436192844,1.8114256368308852
147,86.80426788330078,103.32353973388672,1.1903048346976943,1.6980151597830635
148,85.35077667236328,101.16433715820312,1.1852772886478056,2.078193092956449
149,85.33100128173828,100.49766540527344,1.1777392025842897,2.7206604289812426
150,83.47210693359375,98.4180679321289,1.1790533574338242,2.5250333749412968
151,86.64606475830078,102.9454345703125,1.1881143691577778,1.8824849881180747
152,87.61506652832031,104.6369857788086,1.1942807318988475,1.376959546085923
153,87.48651885986328,105.4529037475586,1.2053617531230616,0.4037035293302673
154,85.34088134765625,105.87081146240234,1.2405638398684047,-2.64039275781902
155,85.08380889892578,104.46781921386719,1.227822550092561,-1.5520485909237656
156,85.53864288330078,108.46783447265625,1.2680565276285416,-4.995362260900114
157,87.42719268798828,110.50762939453125,1.2639960863082136,-4.723635368357085
158,88.76203918457031,109.07479858398438,1.228845118769478,-1.6569970786056039
159,86.95259094238281,107.293701171875,1.233933342400007,-2.090603813294654
160,84.25323486328125,99.16433715820312,1.1769795820791724,2.7348386166106544
161,87.67438507080078,104.52752685546875,1.192224237113934,1.5590223820166735
162,88.51483917236328,105.00513458251953,1.1862997839045384,2.1101023734241644
163,89.83979797363281,109.83101654052734,1.2225207426753317,-1.0940743138314892
164,90.54183197021484,109.23400115966797,1.206447879203529,0.36220720527567574
165,88.94001770019531,107.95040893554688,1.2137439560607353,-0.3147676780240025
166,88.19843292236328,105.47279357910156,1.1958579090848933,1.2551727063637323
167,88.26764678955078,107.73150634765625,1.2205095554944558,-0.9188246030238125
168,86.22089385986328,104.10960388183594,1.2074753487367873,0.19792071313927773
169,84.28289794921875,100.30860900878906,1.190141908376548,1.6268733913820719
170,85.06402587890625,101.42304229736328,1.1923141568886602,1.4685145705514295
171,84.59930419921875,101.23350524902344,1.1966233789657847,1.089247821626112
172,86.58673858642578,104.74495697021484,1.2097113100716295,0.010349337501035283
173,83.78851318359375,98.56002044677734,1.176295135239086,2.77035153077126
174,81.91973876953125,96.30550384521484,1.1756080438214747,2.737550734820639
175,81.86041259765625,94.2904052734375,1.1518437579453042,4.680036055883287
176,82.41412353515625,93.84149932861328,1.138657978793918,5.806665674044732
177,80.72332000732422,91.58699035644531,1.1345790825765765,5.991687662719878
178,79.99163055419922,91.01837158203125,1.1378486843115512,5.6647430116525985
179,79.13140106201172,90.07068634033203,1.1382420269514462,5.559536117988637
180,79.05229187011719,91.71668243408203,1.1602026995595829,3.8167130184952307
181,79.33903503417969,93.56218719482422,1.1792705463901485,2.3221723028741033
182,80.61456298828125,96.27558135986328,1.1942703376542354,1.169981704448754
183,81.22760009765625,96.06608581542969,1.1826778791929566,2.1298141729342697
184,77.92510223388672,90.17044067382812,1.1571424109677506,3.9833123532935937
185,78.76555633544922,90.41983032226562,1.1479615523463431,4.76261042331438
186,77.54049682617188,88.70401000976562,1.1439701013087369,4.978998858176718
187,77.45100402832031,88.65413665771484,1.1446479974010157,4.919336017984259
188,77.78909301757812,89.50206756591797,1.1505734813708786,4.485214728115915
189,77.70954132080078,87.90596008300781,1.1312119282767883,5.983953594101928
190,76.70523071289062,86.87845611572266,1.1326275315031726,5.7822149579494155
191,75.20374298095703,84.83343505859375,1.1280480425033517,5.989465235705177
192,73.45366668701172,84.08525848388672,1.1447387486070169,4.595606943071326
193,72.5985107421875,82.73854064941406,1.1396726985658967,4.895642494511728
194,72.61839294433594,83.94560241699219,1.155982651410902,3.7129158775717834
195,71.72346496582031,85.79110717773438,1.1961372365183134,0.7720491943971646
196,68.8895263671875,84.2149429321289,1.2224636657139363,-1.1204326477000612
197,68.173583984375,81.73099517822266,1.1988660475435022,0.487225568260238
198,68.85970306396484,86.04049682617188,1.2495043254288727,-2.982489267700307
199,72.3996353149414,89.19282531738281,1.23195130651405,-1.8020590467054993
200,74.06022644042969,89.00328826904297,1.2017690540094788,0.4199860148557897
201,73.93095397949219,87.90596008300781,1.1890278070453706,1.3590890311237254
202,69.35688018798828,82.39936065673828,1.1880488342814588,1.2671750776687625
203,67.05990600585938,78.99765014648438,1.178016118000254,1.8574659918032332
204,63.09239196777344,76.11466979980469,1.2064001288567854,-0.11565818430084596
205,63.7486686706543,75.82537078857422,1.1894424208341035,0.9769015676515047
206,66.2445297241211,79.22708892822266,1.1959793398514282,0.6300339045566781
207,63.55973815917969,74.63825988769531,1.1743009340405157,1.9327678396629246
208,64.52427673339844,74.22926330566406,1.1504082969014082,3.5223273857316664
209,63.350921630859375,75.04727172851562,1.184627939050515,1.2681715502750373
210,63.301204681396484,77.07233428955078,1.217549250088782,-0.8177428945412735
211,63.22166061401367,78.46894073486328,1.241171775191712,-2.311708618654128
212,63.39069747924805,82.21980285644531,1.2970326266462247,-5.855675269192565
213,60.94456481933594,84.73368072509766,1.3903402374975056,-11.363537723431653
214,60.79541015625,87.31739044189453,1.4362497138761054,-14.129807760633929
215,60.497100830078125,87.9259033203125,1.4533903627427587,-15.103441279862713
216,60.60647964477539,86.32979583740234,1.4244317825980912,-13.373457785009228
217,61.66050338745117,89.50206756591797,1.4515299527076675,-15.255639695367924
218,61.20309829711914,88.07554626464844,1.439070058791357,-14.388966930633705
219,61.23292922973633,89.5718994140625,1.4628060512670038,-15.848808015966688
220,60.17890548706055,87.54682922363281,1.4547760301565607,-15.113827643693929
221,59.94025421142578,86.09037780761719,1.4362698146716681,-13.949477409388853
222,62.12785720825195,91.47725677490234,1.4724032162942864,-16.658803454374098
223,62.40627670288086,94.80915069580078,1.5192245989484598,-19.649921223223703
224,64.65353393554688,97.2232666015625,1.503757964699724,-19.313469416647155
225,64.63365173339844,94.15074920654297,1.4566831160166682,-16.26528717226582
226,70.44073486328125,104.53546142578125,1.4840200294428303,-19.542323809136196
227,73.41388702392578,110.26152038574219,1.50191639287275,-21.62934393630812
228,72.38969421386719,107.34861755371094,1.482926799449678,-19.97001885835272
229,80.00651550292969,110.19168853759766,1.3772839355010111,-13.49035526436848
230,79.00221252441406,103.96685028076172,1.315999222789271,-8.494750272846408
231,81.0207748413086,104.1962890625,1.2860440950680136,-6.253536272390269
232,81.80631256103516,104.4456787109375,1.2767435108752916,-5.541454017524378
233,79.47950744628906,104.88461303710938,1.3196434704629827,-8.828320003896769
234,82.07479858398438,106.77999877929688,1.3010083560550258,-7.547156171030215
235,81.50801086425781,107.66999816894531,1.3209744297190282,-9.130884778219189
236,80.94122314453125,105.81999969482422,1.307368428394869,-7.974615521638631
237,78.77350616455078,103.47000122070312,1.3135127057130551,-8.277830150117373
238,78.88288879394531,103.25,1.3089023687976928,-7.92394824840901
239,82.51232147216797,109.5999984741211,1.3282864488437645,-9.831642479957315
240,82.21400451660156,107.01000213623047,1.3016030877637377,-7.606776121001294
241,81.04065704345703,106.70999908447266,1.3167464699508886,-8.742911143724745
242,81.15998077392578,106.43000030517578,1.3113605904077357,-8.316864108103536
243,79.11158752441406,104.70999908447266,1.3235734784384001,-9.104027733675911
244,78.79339599609375,106.11000061035156,1.346686473770112,-10.893485051003813
245,80.3446044921875,108.61000061035156,1.3518020444162187,-11.494857718787605
246,80.2352294921875,107.33999633789062,1.3378162811678918,-10.358724789208088
247,79.97669219970703,109.37000274658203,1.367523458878219,-12.705172199310132
248,80.05623626708984,111.87000274658203,1.3973927324456352,-15.107812920509792
249,79.5689926147461,109.63999938964844,1.3779236834189785,-13.474179502316394
250,77.61000061035156,104.55999755859375,1.347249023789437,-10.791918382779633
251,76.30000305175781,104.7300033569336,1.3726081149156757,-12.565317391088248
