,ba,noc,Ratio,Spread
1525,172.80999755859375,518.9199829101562,3.0028354275869305,-17.147810322391607
1526,173.19500732421875,520.655029296875,3.006178049475847,-17.758433280262594
1527,173.52999877929688,522.9600219726562,3.013657728643103,-19.085081316026233
1528,172.0966033935547,520.9299926757812,3.0269626616889465,-21.24129220948619
1529,172.8000030517578,521.22998046875,3.0163771485156103,-19.48699690071807
1530,174.2169952392578,519.6400146484375,2.9827171220281876,-13.75869653314335
1531,173.47000122070312,523.9299926757812,3.0202916296126237,-20.230275264325215
1532,173.92999267578125,520.47998046875,2.992468248066705,-15.43685513536765
1533,171.6999969482422,527.6599731445312,3.073150742708463,-29.129564282651657
1534,172.1999969482422,526.5750122070312,3.0579269543500796,-26.584350217516786
1535,172.61000061035156,529.2849731445312,3.0663633119342544,-28.0968928951428
1536,173.3699951171875,532.1199951171875,3.0692738657430714,-28.712346156614004
1537,173.39999389648438,529.7000122070312,3.054786798454269,-26.204751623870735
1538,172.5800018310547,528.1500244140625,3.060319960658531,-27.049555787261014
1539,172.9600067138672,527.969970703125,3.052555216285122,-25.75969543903655
1540,174.44000244140625,530.5,3.041160241775352,-23.967387955861128
1541,173.41000366210938,532.25,3.0693154302510304,-28.72550583371789
1542,172.19500732421875,531.510009765625,3.0866749159856135,-31.533920004282393
1543,172.375,530.0399780273438,3.0749237303979333,-29.538218530479256
1544,171.66600036621094,526.5399780273438,3.0672350780241207,-28.108856395944215
1545,172.35000610351562,524.2703247070312,3.0418932761287385,-23.84156004119292
1546,172.5,524.5800170898438,3.0410435773324274,-23.713194311070552
1547,174.44000244140625,520.8699951171875,2.9859549863979495,-14.337383073048628
1548,174.47000122070312,521.0599975585938,2.986530600750424,-14.439773891867858
1549,174.35000610351562,519.469970703125,2.979466317854349,-13.200193526747071
1550,173.9600067138672,522.6500244140625,3.004426329286866,-17.51924289470425
1551,174.6300048828125,525.0599975585938,3.0066997816952554,-17.972482195811395
1552,174.67999267578125,523.8599853515625,2.9989695861957393,-16.62648032672776
1553,174.9199981689453,522.6099853515625,2.9877086143506766,-14.675542782643006
1554,176.43499755859375,527.8499755859375,2.9917532399468505,-15.49096782281977
1555,177.19000244140625,527.5499877929688,2.977312379503018,-12.985983546837886
1556,178.10000610351562,529.6199951171875,2.9737224984111497,-12.398319483547724
1557,178.2100067138672,527.8300170898438,2.961842754079035,-10.287083985588723
1558,173.65240478515625,526.530029296875,3.03209178098225,-22.29760113445009
1559,173.6999969482422,527.522705078125,3.0369759029720202,-23.151283705705808
1560,173.83999633789062,530.3099975585938,3.050563786988564,-25.529707092972345
1561,173.1300048828125,527.3049926757812,3.045716962999575,-24.598236695903623
1562,172.35000610351562,524.7999877929688,3.0449664589960452,-24.37122312713042
1563,172.22000122070312,524.6300048828125,3.0462780232505597,-24.58092029044373
1564,171.83999633789062,524.969970703125,3.0549929113759497,-26.030692748043194
1565,175.71499633789062,525.7401123046875,2.9920047990310237,-15.4838726104352
1566,173.82000732421875,525.8300170898438,3.02514092125791,-21.108104663687712
1567,173.8936004638672,525.780029296875,3.0235731958757457,-20.843187646030756
1568,174.8491973876953,526.6300048828125,3.0119097642473545,-18.902336438411638
1569,175.02999877929688,527.719970703125,3.0150258491891475,-19.464270663590256
1570,175.06500244140625,528.8499755859375,3.0208777780295755,-20.492047132254996
1571,175.25999450683594,528.3599853515625,3.0147209968727577,-19.4325813510646
1572,176.5,527.469970703125,2.988498417581445,-14.921122903272547
1573,175.63009643554688,528.0449829101562,3.006574577062533,-18.036693911770683
1574,174.60000610351562,525.8699951171875,3.0118555368515474,-18.870091376992107
1575,175.44090270996094,525.5999755859375,2.9958804786524604,-16.144228046583365
1576,177.86000061035156,527.4299926757812,2.965422190857029,-10.909254586226282
1577,178.3000030517578,532.1950073242188,2.984828929978933,-14.389239352202779
1578,178.8300018310547,533.219970703125,2.9817142830813794,-13.866337980887195
1579,175.50860595703125,526.0700073242188,2.9974029162593507,-16.41653202829373
1580,176.8800048828125,526.8300170898438,2.9784599872601882,-13.171362652704332
1581,176.58009338378906,529.25,2.9972234687275785,-16.46723897178579
1582,175.12750244140625,529.7449951171875,3.0249103523555836,-21.204535022550616
1583,176.0377960205078,531.4400024414062,3.0188971599002254,-20.241024254871334
