,qcom,klac,Ratio,Spread
81,134.57505798339844,318.2012939453125,2.3644893690818005,19.47275197071451
82,136.94395446777344,324.5260925292969,2.369773049059033,19.136458069502392
83,138.6444549560547,334.3746032714844,2.4117416262876805,13.586765449718197
84,137.94656372070312,342.06536865234375,2.4796947413993924,4.1317503608049115
85,133.7886962890625,332.5632629394531,2.485735134311499,3.1228823992610124
86,130.5449676513672,320.9726867675781,2.4587135953395487,6.513402441791921
87,134.23101806640625,327.83203125,2.4422971379671443,8.972291287416848
88,131.22320556640625,311.5498046875,2.374197485442759,17.650851180664628
89,132.7959442138672,311.5696105957031,2.3462283614168356,21.606885000883263
90,145.6626739501953,329.3662414550781,2.261157457316034,36.33699044518232
91,137.30764770507812,316.0039367675781,2.3014299789500448,28.578020259090575
92,142.79248046875,323.30865478515625,2.264185436962922,35.13880751205522
93,141.7996826171875,330.59356689453125,2.3314126011623393,25.34412993916447
94,146.5080108642578,345.81671142578125,2.36039455716989,22.023508773366014
95,139.22438049316406,329.99969482421875,2.370272316208452,19.427709588093816
96,138.1824493408203,327.9705810546875,2.3734604692507943,18.822850270960995
97,132.61898803710938,315.61785888671875,2.3798843857744014,17.111296397553698
98,134.4767608642578,319.92352294921875,2.379024605390018,17.502030572919633
99,130.04367065429688,308.4517517089844,2.3719089914722624,17.767072580108955
100,129.52272033691406,312.3812255859375,2.4117870962976418,12.520650733619785
101,132.62879943847656,334.1004638671875,2.5190642249775395,-1.3465056320813495
102,131.626220703125,328.260986328125,2.4938874988175637,1.958480640223737
103,137.30764770507812,349.0863952636719,2.542366729735779,-4.504438237003175
104,128.2252197265625,331.54815673828125,2.5856704121490335,-9.926326014739178
105,128.3431854248047,336.18597412109375,2.6194298747405065,-14.265929380607762
106,129.35562133789062,333.16693115234375,2.5755891217288216,-8.687476472878647
107,129.86672973632812,338.82763671875,2.6090411101186635,-13.056114168174592
108,126.33796691894531,327.8140869140625,2.594739292618016,-10.9631790022753
