,goog,adbe,Ratio,Spread
235,133.98599243164062,477.9200134277344,3.5669401312347495,-21.49872885158272
236,133.968505859375,477.07501220703125,3.5610982532552145,-20.7137433034356
237,134.16000366210938,473.80999755859375,3.531678478124634,-16.79148895990415
238,135.0500030517578,475.0899963378906,3.5178821592163367,-15.016920432767343
239,135.99099731445312,478.1549987792969,3.516078330344582,-14.852336040966641
240,135.87950134277344,475.57000732421875,3.4999393037551156,-12.65000996055398
241,135.29800415039062,475.364990234375,3.5134663901322787,-14.440749646832451
242,134.76199340820312,474.1199951171875,3.5182025964920705,-15.035397239546121
243,135.1125030517578,474.0899963378906,3.5088536266423844,-13.802414154591652
244,135.26600646972656,473.92999267578125,3.5036888058187032,-13.115571342470737
245,136.64999389648438,477.6050109863281,3.495097199551471,-12.04060578172568
246,136.65200805664062,478.072509765625,3.498466773846965,-12.501191761042271
247,136.01651000976562,474.17999267578125,3.4861943792098207,-10.78976780436762
248,136.0342559814453,476.5799865722656,3.503382167483386,-13.128855743450067
249,136.0084991455078,474.9599914550781,3.492134641872235,-11.597260674495097
250,136.39675903320312,477.9200134277344,3.5038956703611563,-13.224735711560534
251,136.3560028076172,479.7300109863281,3.518217028282742,-15.174612730361112
252,135.53924560546875,470.8800048828125,3.4741229581095836,-9.127799388542094
253,135.2842559814453,472.05999755859375,3.4893934562743083,-11.182942067886252
254,135.67250061035156,471.864990234375,3.4779707612934834,-9.655440177773478
255,136.10250854492188,470.9750061035156,3.4604432433959587,-7.289625620823138
256,137.0500030517578,473.989990234375,3.4585186404948103,-7.052713427630188
257,137.83599853515625,479.8699951171875,3.481456224912047,-10.235102857535658
258,137.48800659179688,477.6199951171875,3.473902974935447,-9.17944616321791
259,135.083251953125,468.29998779296875,3.4667509185777723,-8.112798318474184
260,135.22555541992188,469.989990234375,3.47560036839852,-9.314400967334912
261,134.6439971923828,462.989990234375,3.4386233318136195,-4.310367222244459
262,134.20074462890625,460.45001220703125,3.4310540785766426,-3.2916765178316676
263,133.906005859375,459.9549865722656,3.434909312845159,-3.8082239468456645
264,133.14700317382812,457.9700012207031,3.4395817427659794,-4.42821205451515
265,132.30850219726562,457.70001220703125,3.4593393818684643,-7.036042620508688
266,132.9969940185547,446.760009765625,3.3591737396959256,6.266932911123256
267,132.04092407226562,445.177490234375,3.3715114716308,4.568124348707947
268,131.3280029296875,447.1199951171875,3.4046051500270953,0.1788024910605306
269,130.65499877929688,445.6317138671875,3.4107513530343447,-0.6427341068926533
270,131.5364990234375,448.25,3.407799381372692,-0.2356228544003396
271,130.79949951171875,443.8999938964844,3.393743825883018,1.584926892698086
272,130.50999450683594,442.55999755859375,3.3910046447470585,1.9313129728184255
273,131.85670471191406,450.239990234375,3.4146158226696004,-1.1266350010027462
274,129.68699645996094,441.2699890136719,3.4025769819559963,0.396709550044243
275,129.6407470703125,439.7749938964844,3.392259022219042,1.732972116169599
276,129.05551147460938,437.3999938964844,3.3892391645942164,2.099384764326367
277,128.6638946533203,438.5,3.4081045127813097,-0.3446896080805071
278,130.125,442.69000244140625,3.4020365221241593,0.4799682695346452
279,129.4114990234375,438.4100036621094,3.3877206196545924,2.3111600255174314
280,129.58499145507812,442.3843994140625,3.4138552192397933,-1.0677922735896526
281,128.82699584960938,441.3800048828125,3.426145288663508,-2.664914801581524
282,129.75698852539062,443.0400085449219,3.4143826361863243,-1.1330901818913683
283,128.3943634033203,437.45001220703125,3.407081125772525,-0.21976013974433029
284,128.1894989013672,435.30499267578125,3.3957929191276257,1.222143841997188
285,128.37850952148438,434.0400085449219,3.3809397707042588,3.1358314073688054
286,127.58499908447266,429.17999267578125,3.363875030415024,5.272439747918433
287,127.489501953125,447.1700134277344,3.507504591179191,-13.04533675158411
288,128.31350708007812,451.43499755859375,3.5182188362824607,-14.482252514757256
289,128.1435089111328,448.62689208984375,3.500972432407523,-12.257597838281477
290,128.5,449.6050109863281,3.498871680827456,-12.01220350795473
291,129.6855010986328,456.9100036621094,3.523215778104637,-15.24843732868164
292,131.43576049804688,460.69000244140625,3.5050582938442547,-13.021370034213767
293,132.75799560546875,463.82000732421875,3.4937255960281495,-11.613331208765779
294,133.86880493164062,462.04998779296875,3.4515135025588077,-6.030902488396471
295,134.75,465.2449951171875,3.4526530249884044,-6.201559821246811
296,134.64999389648438,466.5069885253906,3.4645897487676813,-7.806784222409711
297,133.88973999023438,463.3399963378906,3.460608679736667,-7.249059809281
298,134.20700073242188,464.860595703125,3.463758173315794,-7.680788438229122
299,134.12249755859375,465.489990234375,3.4706331801718617,-8.600206350469541
300,134.51950073242188,465.5,3.460464820828801,-7.247661344225726
301,133.64849853515625,462.3380126953125,3.4593580755693596,-7.075041073430789
302,135.43699645996094,467.6300048828125,3.4527493750280955,-6.228728726934499
303,134.29299926757812,463.2900085449219,3.4498448249101865,-5.815045668747139
304,133.75601196289062,463.44500732421875,3.4648536579634066,-7.8130388185416635
305,133.0,459.9049987792969,3.457932321648849,-6.86773927227501
306,133.9344940185547,463.0400085449219,3.457212512265693,-6.795471695538545
307,134.91500854492188,467.67999267578125,3.466478620279378,-8.070231478426543
308,135.45199584960938,476.8399963378906,3.520361537288236,-15.387240770038325
309,135.1739959716797,467.4848937988281,3.4583936831812747,-6.986261737343632
310,134.49349975585938,467.7749938964844,3.4780490859827236,-9.611893204091821
311,133.44850158691406,466.8999938964844,3.4987278863704265,-12.323431890825425
312,134.00450134277344,467.5899963378906,3.489360369632887,-11.10518731949606
313,133.99497985839844,466.54998779296875,3.481846769826778,-10.097857465390014
314,134.17300415039062,466.67999267578125,3.478195898130843,-9.616865095400847
