,vz,meta,Ratio,Spread
160,43.939491271972656,168.52999877929688,3.835501820814111,5.8378842738808
161,44.096839904785156,178.33999633789062,4.044280649655762,-3.333154899504141
162,44.03783416748047,177.49000549316406,4.030398153055191,-2.7227734492308606
163,44.401702880859375,180.5,4.065159403555437,-4.255176690271444
164,44.804908752441406,180.88999938964844,4.037280834319114,-3.007845217822311
165,45.04092788696289,179.47000122070312,3.98459822300088,-0.6294249617150776
166,44.58855438232422,174.85000610351562,3.9214100686975764,2.1535802886483815
167,43.457611083984375,174.66000366210938,4.019088930695447,-2.2489306636336757
168,43.683799743652344,167.9600067138672,3.8449037789638094,5.369568963346179
169,43.43794250488281,163.0500030517578,3.7536308961555798,9.281200148566793
170,42.74954605102539,161.11000061035156,3.768695003639394,8.425775145335816
171,42.82822036743164,163.25999450683594,3.811972412259876,6.595260441455846
172,43.015071868896484,168.77999877929688,3.923740945818087,1.8340192514303588
173,42.5331916809082,161.77999877929688,3.8036176544897,6.8772091967283835
174,42.61186599731445,159.1699981689453,3.735344473742989,9.80668899968435
175,41.82512283325195,157.16000366210938,3.757550319425804,8.621891580476241
176,41.11705780029297,162.92999267578125,3.9625887987204265,-0.023394675983954727
177,41.11705780029297,165.36000061035156,4.021688551099912,-2.4534026105542672
178,40.615509033203125,160.32000732421875,3.947260815890732,0.5499108227254474
179,40.4188232421875,158.5399932861328,3.9224297139025888,1.5312268793003874
180,40.3991584777832,160.38999938964844,3.9701321867348316,-0.39863353171503846
181,40.63517761230469,162.05999755859375,3.988170031020624,-1.11020961349843
182,41.53993225097656,169.14999389648438,4.071985309810124,-4.526195236438415
183,42.05131149291992,168.9600067138672,4.017948566058744,-2.2596087925439043
184,41.05805206298828,153.1300048828125,3.7295974160657104,9.536983722531485
185,40.59584045410156,151.47000122070312,3.7311704727965425,9.320047128089978
186,40.34998321533203,149.5500030517578,3.7063213199784526,10.24167282014653
187,40.56633758544922,146.2899932861328,3.6061917834703845,14.38025036543365
188,40.5565071105957,148.02000427246094,3.64972269107932,12.610319970681271
189,39.91727828979492,146.08999633789062,3.6598185697254655,11.944559465340799
190,38.8256721496582,142.1199951171875,3.660464513514897,11.481786888657805
191,39.26821517944336,142.82000732421875,3.6370384208086963,12.578845140026342
192,38.865013122558594,140.41000366210938,3.612760999702598,13.351533430689468
193,38.2847900390625,136.3699951171875,3.5619888466946614,15.03538293015384
194,38.245452880859375,134.39999389648438,3.514143088203494,16.845644554554777
195,38.73716354370117,141.61000061035156,3.6556626158390464,11.63236730381379
196,37.999595642089844,136.41000366210938,3.5897751372653106,13.837262312041016
197,37.340702056884766,135.67999267578125,3.6335683370143004,11.891650550958555
198,38.51097869873047,138.61000061035156,3.5992333950973023,13.713880115727445
199,39.15020751953125,140.27999877929688,3.583122738476265,14.639650386692917
200,38.74700164794922,138.97999572753906,3.5868580746013654,14.30232257635316
201,37.84000015258789,139.07000732421875,3.675211595227959,10.529176271101615
202,36.849998474121094,133.4499969482422,3.621438330369567,12.12900634731707
203,36.619998931884766,133.7899932861328,3.6534679734696236,10.855032170030736
204,35.939998626708984,128.5399932861328,3.576516366102688,13.34369964892542
205,35.68000030517578,127.5,3.573430462709517,13.327896613765628
206,36.400001525878906,130.2899932861328,3.5793952699013483,13.461670818368159
207,36.380001068115234,126.76000213623047,3.4843320069973163,16.910444483455503
208,37.18000030517578,134.0399932861328,3.6051638565337307,12.879075272897236
209,37.06999969482422,132.8000030517578,3.582411765444379,13.672377086115315
210,36.56999969482422,133.22999572753906,3.643150036624015,11.211993761912591
211,37.0,131.52999877929688,3.5548648318728886,14.658127907049359
212,35.349998474121094,130.00999450683594,3.6777934969930257,9.477836843458899
213,35.970001220703125,129.72000122070312,3.606338527062397,12.285525686903267
214,36.43000030517578,137.50999450683594,3.7746361063658638,6.3634880795619
215,36.43000030517578,129.82000732421875,3.5635466987842603,14.053475262179088
216,36.18000030517578,97.94000244140625,2.7070204979350234,44.918284820780855
217,37.66999816894531,99.19999694824219,2.6333953217449704,49.70884577147618
218,37.369998931884766,93.16000366210938,2.4929089195831784,54.53060776668639
219,37.369998931884766,95.19999694824219,2.547497984192229,52.490614480553575
220,37.709999084472656,90.54000091552734,2.400954736506684,58.53127677382108
221,37.150001525878906,88.91000366210938,2.3932705251754607,57.88724641502381
222,37.2400016784668,90.79000091552734,2.437969839513317,56.37272009794776
223,37.189998626708984,96.72000122070312,2.600699241522453,50.239668335408794
224,37.869998931884766,96.47000122070312,2.54739910065009,53.25100085651411
225,37.619998931884766,101.47000122070312,2.697235622053737,47.235805532303374
226,38.52000045776367,111.87000274658203,2.904205644266412,40.490513369843626
227,38.29999923706055,113.0199966430664,2.950913809254177,38.44714263104538
228,38.310001373291016,114.22000122070312,2.9814669048885776,37.28775454114185
229,37.70000076293945,117.08000183105469,3.1055702774984772,31.950674861211862
230,37.880001068115234,113.2300033569336,2.989176350690306,36.5316152080168
231,38.15999984741211,111.44999694824219,2.920597415982442,39.44863542281581
232,38.54999923706055,112.05000305175781,2.9066149226803892,40.43233154656474
233,38.619998931884766,109.86000061035156,2.8446401773370034,42.90658743949788
234,39.20000076293945,111.44000244140625,2.842857149808122,43.681846196124724
235,38.91999816894531,112.23999786376953,2.883864417890108,41.744821477002546
236,39.02000045776367,111.41000366210938,2.855202520633044,42.980903102737756
237,38.2400016784668,108.77999877929688,2.8446651151836018,42.44350353102118
238,38.34000015258789,109.45999908447266,2.854981707064085,42.169575159269186
239,38.97999954223633,118.0999984741211,3.0297588471276202,36.12847332109601
240,38.33000183105469,120.44000244140625,3.1421861906572266,31.14897080525372
241,38.18000030517578,123.48999786376953,3.2344158427633354,27.489851992103464
242,37.06999969482422,122.43000030517578,3.302670658566789,24.042379832697346
243,36.88999938964844,114.12000274658203,3.093521405115686,31.621435518607253
244,37.16999816894531,113.93000030517578,3.0651064276985007,32.94845176612111
245,37.099998474121094,115.33000183105469,3.1086255141358703,31.264196788715306
246,37.400001525878906,115.9000015258789,3.0989303956493686,31.912443875465012
247,37.95000076293945,114.70999908447266,3.0226613116828744,35.335872932004634
248,37.86000061035156,120.1500015258789,3.173534062041929,29.53039955425646
249,37.45000076293945,121.58999633789062,3.2467288080329273,26.425485030165188
250,37.77000045776367,116.1500015258789,3.0751919544127015,33.16492861791454
251,37.119998931884766,119.43000030517578,3.2174031180423777,27.24541579940924
