,fcx,ctva,Ratio,Spread
423,48.630001068115234,55.75,1.1464116548529766,20.622281166274774
424,48.34000015258789,55.680999755859375,1.151861803477435,20.22627971059478
425,48.38999938964844,55.46500015258789,1.1462079118036306,20.522450544293633
426,48.599998474121094,55.79999923706055,1.1481481684978523,20.524174297619567
427,49.029998779296875,55.45000076293945,1.1309402843867387,21.563656363427015
428,48.77000045776367,55.150001525878906,1.1308181465702571,21.446761532261604
429,48.904998779296875,55.380001068115234,1.1323996002543495,21.433224923846424
430,48.880001068115234,55.630001068115234,1.1380932866714497,21.143142366969144
431,48.54999923706055,55.39500045776367,1.1409886988314926,20.849001846489088
432,48.3650016784668,55.625,1.1501085096574186,20.322368140004244
433,48.06999969482422,55.84000015258789,1.161639286604786,19.63434732955116
434,49.029998779296875,56.01499938964844,1.1424638136703567,20.99865773671803
435,49.43000030517578,55.97999954223633,1.1325106048274636,21.675039660894626
436,49.98500061035156,56.63999938964844,1.133139915935475,21.90495453957368
437,49.2400016784668,56.869998931884766,1.1549552598158146,20.4803871489531
438,49.720001220703125,56.61000061035156,1.1385760100661357,21.51004029260001
439,49.72999954223633,56.70989990234375,1.1403559305119098,21.426172800024176
440,49.5099983215332,56.959999084472656,1.1504746720966712,20.82331286400752
441,49.744998931884766,56.810001373291016,1.1420243761806141,21.350122086537837
442,49.310001373291016,56.5099983215332,1.1460149411421858,20.95262870523753
443,49.209999084472656,56.31999969482422,1.1444828437843844,20.982278754418985
444,49.4900016784668,56.6349983215332,1.1443725277983818,21.116250028114266
445,49.400001525878906,56.41999816894531,1.1421051908143947,21.186939519263788
446,49.46500015258789,56.38999938964844,1.1399979625128587,21.321160286448958
447,49.86000061035156,56.4900016784668,1.1329723422975402,21.85452111635051
448,50.029998779296875,56.52000045776367,1.1297222034143333,22.097105743841226
449,50.310001373291016,57.0099983215332,1.1331742549265589,22.05607778047596
450,50.31999969482422,57.29999923706055,1.138712233397614,21.78210866436497
451,49.9900016784668,57.040000915527344,1.1410281856441171,21.512971971739347
452,49.84000015258789,57.47999954223633,1.1532905169794976,20.83245353707548
453,50.064998626708984,57.709999084472656,1.1527015013975286,20.96322759009867
454,49.810001373291016,57.380001068115234,1.1519775042384035,20.884350496274706
455,51.540000915527344,57.93000030517578,1.1239813596457142,23.108317425375915
456,51.595001220703125,58.47999954223633,1.1334431274084458,22.64650837678731
457,51.040000915527344,58.060001373291016,1.1375391914546,22.17659181964146
458,50.83000183105469,58.17499923706055,1.1445012225342557,21.724871118073338
459,51.10499954223633,58.1349983215332,1.1375599029892731,22.205816859287566
460,51.470001220703125,58.625,1.1390129902778956,22.30107678461883
461,51.45000076293945,58.4900016784668,1.1368318913728455,22.40400539064653
462,51.060001373291016,59.029998779296875,1.1560908184811542,21.238664129141114
463,51.209999084472656,59.02000045776367,1.1525093050755215,21.489176141956392
464,51.43000030517578,59.189998626708984,1.150884664116019,21.67193872689883
465,51.244998931884766,59.38999938964844,1.1589423480833723,21.175297683038067
466,51.54499816894531,59.27000045776367,1.1498690961923925,21.77633011415979
467,51.597900390625,59.30500030517578,1.149368479263763,21.826156285178044
468,51.93870162963867,59.790000915527344,1.1511647199399446,21.887613106363062
469,49.720001220703125,59.152000427246094,1.1897023124491706,18.96804047570548
470,49.50749969482422,59.07500076293945,1.1932535702083835,18.70430476485484
471,49.71500015258789,58.959999084472656,1.1859599497839592,19.152022860434343
472,49.82500076293945,58.7599983215332,1.1793275950181166,19.52840400031768
473,49.959999084472656,58.849998474121094,1.177942344927132,19.654866781550936
474,49.98500061035156,58.790000915527344,1.1761528498081548,19.754953013694774
475,50.27000045776367,59.029998779296875,1.1742589664166259,19.971937891701273
476,48.994998931884766,57.7400016784668,1.1784876607251233,19.21753497493323
477,49.43000030517578,57.88999938964844,1.1711511032215554,19.765039813482517
478,49.349998474121094,57.27000045776367,1.1604863673460049,20.256759883345268
479,49.64500045776367,57.439998626708984,1.1570147667855706,20.559782372265147
480,49.869998931884766,57.59000015258789,1.154802514258072,20.77055444164577
481,49.92499923706055,57.91999816894531,1.1601401913682932,20.52874661376029
482,50.08000183105469,58.02000045776367,1.1585462926597854,20.677283090941387
483,50.285301208496094,58.44499969482422,1.1622680642300594,20.581470950786283
484,50.70000076293945,58.71500015258789,1.1580867705924616,20.976420110096612
485,50.80500030517578,58.79999923706055,1.1573663789756985,21.05978244452325
486,50.47999954223633,58.404998779296875,1.1569928547727055,20.933660729499877
487,50.58000183105469,58.380001068115234,1.1542111299859932,21.119007018209032
488,50.35499954223633,58.20500183105469,1.1558932054449529,20.933226543337256
489,50.790000915527344,58.38999938964844,1.1496357223297007,21.445731534474433
490,50.83000183105469,58.46500015258789,1.1502065324905928,21.434870202545994
491,50.939998626708984,58.220001220703125,1.142913286027791,21.856243394701835
492,50.70000076293945,58.474998474121094,1.153353009747191,21.21642178856341
493,50.63999938964844,57.97999954223633,1.1449447125010885,21.61521157393166
494,50.415000915527344,58.18000030517578,1.154021605645888,21.054437215732676
495,50.35020065307617,57.81999969482422,1.148356887258833,21.3105339051817
496,49.75,57.5,1.1557788944723617,20.668142417873426
497,51.4900016784668,58.10499954223633,1.1284715021972107,22.853146957888
498,50.68000030517578,58.30500030517578,1.1504538270340399,21.35435024200322
499,50.25,58.18000030517578,1.1578109513467818,20.789866650316867
500,49.959999084472656,58.02000045776367,1.1613290936948,20.484864797908358
501,50.6150016784668,58.279998779296875,1.1514372586515393,21.275129779993833
502,50.75,58.189998626708984,1.1466009581617533,21.581592866402872
503,50.95000076293945,58.279998779296875,1.1438664947320116,21.81228375219723
504,51.5099983215332,58.02000045776367,1.1263832721483322,22.970209641193364
505,51.42499923706055,58.165000915527344,1.131064691851458,22.688917480035897
506,51.09000015258789,58.29999923706055,1.1411234891943418,22.016765186299295
507,50.68000030517578,58.53499984741211,1.1549920973744374,21.124350699766893
508,51.21049880981445,58.709999084472656,1.1464445855626177,21.79997879938459
509,51.05500030517578,58.72999954223633,1.1503280617213605,21.530644408157073
510,50.900001525878906,58.68000030517578,1.1528486944217735,21.33211099589097
511,50.18000030517578,58.779998779296875,1.1713829896735584,20.077627230262905
512,50.08000183105469,58.619998931884766,1.1705270924238347,20.077284616820293
513,49.32500076293945,58.060001373291016,1.1770907344195043,19.426676410940644
514,49.400001525878906,58.345001220703125,1.1810728627232583,19.261936467505976
515,49.060001373291016,58.310001373291016,1.18854463393953,18.751763384670113
516,49.005001068115234,58.459999084472656,1.1929394512861107,18.51357548501653
517,49.09000015258789,58.27000045776367,1.1870034686624835,18.83986581511931
518,48.415000915527344,58.084999084472656,1.1997314465782445,17.94254028595894
519,48.529998779296875,58.279998779296875,1.2009066607304222,17.93193380945037
520,48.33000183105469,58.56999969482422,1.2118766289222396,17.321247972213584
521,47.93000030517578,58.27000045776367,1.215731276585686,16.979865132509644
522,47.75,58.07500076293945,1.216230382469936,16.886243504457127
523,47.96500015258789,58.060001373291016,1.210465989546306,17.245984689948727
524,48.06999969482422,58.060001373291016,1.2078219625939053,17.414346108848036
525,48.06999969482422,58.29999923706055,1.2128146371371376,17.174348245078505
526,47.7599983215332,58.1150016784668,1.2168133107380137,16.862274388346123
527,47.685001373291016,57.93000030517578,1.214847407713888,16.927021974332504
528,48.12620162963867,58.29999923706055,1.2113983082586828,17.264465185483346
529,48.38999938964844,58.45000076293945,1.207894224016937,17.53744993394207
530,48.65999984741211,58.65999984741211,1.20550760442577,17.76038283378452
531,48.47999954223633,58.5,1.2066831797107203,17.631761358319892
532,48.45000076293945,59.029998779296875,1.2183694086636694,17.053661064101163
533,49.060001373291016,59.47999954223633,1.2123929449096613,17.5817652157248
534,49.27000045776367,59.52000045776367,1.208037343307653,17.878487137996046
535,49.084999084472656,59.62900161743164,1.214811097680033,17.47284569740677
536,49.0099983215332,59.5099983215332,1.2142419987675592,17.471589089327765
537,49.185001373291016,59.8650016784668,1.2171393719016008,17.397194213899127
538,48.9900016784668,59.70000076293945,1.218616017912491,17.249523049088808
539,48.40760040283203,59.779998779296875,1.2349300168119781,16.235674245897144
540,47.93000030517578,59.80500030517578,1.247757144260182,15.444865285097535
541,47.779998779296875,59.8849983215332,1.2533486783486782,15.12434746078523
542,47.81999969482422,59.650001525878906,1.2473860708187146,15.423483687450528
543,48.03499984741211,59.880001068115234,1.2465910535719773,15.538225941057377
544,48.025001525878906,59.959999084472656,1.2485163389773641,15.442196125283601
545,47.72999954223633,59.77000045776367,1.2522522738529074,15.159174094127394
546,48.42499923706055,60.05799865722656,1.240227147205881,15.985572512621388
547,49.04999923706055,60.44499969482422,1.2323139782875672,16.60072714704775
548,48.91999816894531,60.45000076293945,1.2356909858045222,16.387275986483132
549,48.620201110839844,60.34000015258789,1.2410479342738696,16.016567281256286
550,48.23160171508789,60.18000030517578,1.2477296661360961,15.55346778691171
551,47.91999816894531,60.38999938964844,1.2602254110431987,14.843828284535718
552,47.9900016784668,60.619998931884766,1.2631797626938837,14.726075804905065
553,48.22999954223633,60.11000061035156,1.246319742502,15.620898479158726
554,48.459999084472656,60.380001068115234,1.2459761083128442,15.719690574699158
555,48.875,60.564998626708984,1.2391815575797234,16.20012585033082
556,48.96500015258789,60.689998626708984,1.2394567229160196,16.21943651176919
557,49.005001068115234,60.85499954223633,1.2418120235861236,16.11857502725286
558,49.224998474121094,60.869998931884766,1.2365668018026605,16.456330274819365
559,49.43000030517578,60.95000076293945,1.2330568558899528,16.7050384401915
560,49.849998474121094,61.30500030517578,1.229789411869318,17.023484573552366
561,49.529998779296875,61.5,1.2416717447145684,16.315381663985676
562,49.619998931884766,61.470001220703125,1.2388150452216917,16.489691104720933
563,49.439998626708984,61.334999084472656,1.2405946761361282,16.33607191807465
564,49.595001220703125,61.400001525878906,1.238028027313524,16.51960824266787
565,49.310001373291016,61.290000915527344,1.2429527318716593,16.17262611124339
566,49.209999084472656,61.040000915527344,1.240398334711358,16.26227753371586
567,50.5,61.02000045776367,1.2083168407477956,18.35072876653858
568,50.619998931884766,61.15999984741211,1.2082181180941978,18.403141553250364
569,50.380001068115234,61.2400016784668,1.215561738390369,17.938315369475234
570,50.78499984741211,61.20000076293945,1.2050802588721101,18.627711203138844
571,51.189998626708984,61.18000030517578,1.1951553417947232,19.297106579038783
572,51.06999969482422,60.974998474121094,1.1939494583607901,19.309696233733234
573,50.83000183105469,60.959999084472656,1.199291695622742,18.93987127066123
574,50.72999954223633,61.369998931884766,1.209737817576558,18.36952284572159
575,50.59980010986328,61.18000030517578,1.209095691531203,18.35075331299545
576,50.7400016784668,61.209999084472656,1.2063460200958005,18.54556060922286
577,50.68000030517578,61.20500183105469,1.2076756405387004,18.454348716124315
578,50.4900016784668,61.25,1.2131114669010237,18.1046974248859
