,mo,ko,Ratio,Spread
1150,43.29499816894531,59.88999938964844,1.3833006564856818,-4.6411819216150745
1151,43.279998779296875,59.84000015258789,1.3826248114686304,-4.610775983447897
1152,43.0,59.39500045776367,1.3812790804131085,-4.531531156063383
1153,43.375,59.43000030517578,1.370144099254773,-4.076678598996021
1154,43.45500183105469,59.39500045776367,1.3668161996329182,-3.9371745134375216
1155,43.51499938964844,59.64500045776367,1.370676807867595,-4.108801317864059
1156,43.540000915527344,59.56999969482422,1.3681671667944366,-4.001141734744773
1157,43.459999084472656,59.470001220703125,1.3683847784973955,-4.0056474987700765
1158,43.418800354003906,59.474998474121094,1.369798289893022,-4.064461544672365
1159,43.26499938964844,59.25,1.3694672561159478,-4.040369129753368
1160,42.20500183105469,58.959999084472656,1.3969907955575431,-5.135014488411396
1161,41.881500244140625,58.79499816894531,1.4038417398185479,-5.392594986758122
1162,41.59000015258789,58.47999954223633,1.4061072211512717,-5.458375082057382
1163,41.58000183105469,58.47999954223633,1.4064453335006737,-5.4714356203075125
1164,41.20840072631836,58.22999954223633,1.4130613786486228,-5.706848139407017
1165,41.34000015258789,58.46269989013672,1.4141920579184357,-5.767643699610747
1166,41.689998626708984,58.60499954223633,1.4057328249632186,-5.452749767410725
1167,41.91999816894531,58.42499923706055,1.3937261877158735,-4.972307252118564
1168,41.72999954223633,58.154998779296875,1.393601711412344,-4.950496885398077
1169,41.36000061035156,58.04499816894531,1.4034090259277665,-5.3238159188827465
1170,41.185001373291016,57.7400016784668,1.401966729468459,-5.247416220554046
1171,41.220001220703125,57.77000045776367,1.4015040938123058,-5.231695641420958
1172,41.42499923706055,57.93000030517578,1.3984309323378132,-5.123912098896521
1173,41.5099983215332,57.880001068115234,1.3943628862564934,-4.962880846082686
1174,41.68000030517578,57.68000030517578,1.3838771564983203,-4.540811068600308
1175,41.2599983215332,57.28499984741211,1.3883907459471614,-4.694447895032535
1176,40.89910125732422,56.790000915527344,1.388539091806018,-4.670879082274044
1177,40.845001220703125,56.64500045776367,1.386828222912428,-4.596548045900422
1178,40.98500061035156,56.79999923706055,1.3858728410684615,-4.568669391477445
1179,40.8650016784668,56.58000183105469,1.3845589014344437,-4.505423359654837
1180,40.79999923706055,56.400001525878906,1.3823530044247685,-4.410333993732091
1181,40.97999954223633,56.0099983215332,1.3667642495653545,-3.785201236593333
1182,41.04499816894531,56.13999938964844,1.3677671310538397,-3.8302963484918804
1183,41.2510986328125,56.505001068115234,1.3697817255991642,-3.9260745395195427
1184,41.31999969482422,56.79999923706055,1.3746369713593045,-4.131069106071176
1185,41.29999923706055,56.779998779296875,1.3748183977772415,-4.137194707844105
1186,41.470001220703125,57.0099983215332,1.3747286386158104,-4.145125235537509
1187,41.38999938964844,56.97999954223633,1.3766610384750795,-4.219630694387031
1188,41.18040084838867,56.470001220703125,1.3712834274878778,-3.9834253046177848
1189,41.15999984741211,56.5,1.3726919390052519,-4.040073362267083
1190,41.224998474121094,56.255001068115234,1.3645846731426612,-3.7101684741656227
1191,41.09000015258789,56.11000061035156,1.3655390703817678,-3.7415126894785713
1192,41.125,56.14500045776367,1.3652279746568674,-3.7307931784607176
1193,41.14500045776367,56.244998931884766,1.3669947334092658,-3.8046655930452102
1194,41.20000076293945,56.59000015258789,1.3735436675887678,-4.077821395781771
1195,40.92900085449219,56.68000030517578,1.3848371355724125,-4.52182143308062
1196,40.94499969482422,56.83000183105469,1.3879595128740094,-4.650924104544781
1197,40.814998626708984,56.48500061035156,1.3839275391617498,-4.475739779311385
1198,40.75,56.470001220703125,1.385766901121549,-4.545646345879635
1199,40.6349983215332,56.415000915527344,1.3883352589098554,-4.640869637280214
1200,40.54499816894531,56.38999938964844,1.3908003930516715,-4.733432887797835
1201,40.38999938964844,56.08000183105469,1.3884625570315667,-4.625906061817299
1202,41.34000015258789,56.560001373291016,1.368166452939656,-3.8649451827650436
1203,41.2578010559082,56.54999923706055,1.370649859899949,-3.962317513613473
1204,41.43000030517578,56.25,1.3577117930402907,-3.4373790330775007
1205,41.38999938964844,56.60499954223633,1.3676008788826688,-3.844630694387031
1206,41.5099983215332,56.75,1.3671405033654527,-3.8328797779674515
1207,41.435001373291016,56.685001373291016,1.3680463254390078,-3.8658476457252844
1208,41.380001068115234,56.65999984741211,1.3692604732934786,-3.9126915378129423
1209,42.099998474121094,57.45000076293945,1.364608143590647,-3.762179225204423
1210,42.06700134277344,57.1150016784668,1.357715070134858,-3.470283405082628
1211,42.26499938964844,56.904998779296875,1.3463858890586917,-3.001640987662152
1212,42.25,56.58000183105469,1.3391716409717085,-2.696237338313334
1213,42.185001373291016,56.52000045776367,1.3398126968782964,-2.7211419212390053
1214,42.27000045776367,56.66999816894531,1.3406670819786284,-2.7601076166673577
1215,42.5099983215332,56.79999923706055,1.3361562333510801,-2.5766059364160823
1216,42.345001220703125,55.744998931884766,1.31644815975658,-1.7371369021036456
1217,42.59000015258789,55.810001373291016,1.3104015302498147,-1.4821038345001538
1218,42.66999816894531,56.04499816894531,1.3134520875075677,-1.6126013750443944
1219,42.93000030517578,56.224998474121094,1.3096901484844021,-1.452967889280731
1220,43.01499938964844,56.23500061035156,1.307334683442644,-1.3519380097579115
1221,43.11000061035156,56.494998931884766,1.3104847629790848,-1.4878387942513482
1222,42.91999816894531,56.2400016784668,1.3103449225950607,-1.481036614912905
1223,42.70989990234375,55.540000915527344,1.3004011023795334,-1.0554815614981008
1224,42.78499984741211,55.71929931640625,1.302309209188334,-1.1366789259289716
1225,42.77190017700195,55.59989929199219,1.2999165120535778,-1.0343906483103877
1226,42.72999954223633,55.470001220703125,1.2981512243142896,-0.9592262481924108
1227,42.553199768066406,55.17499923706055,1.2966122298155833,-0.8951730498526684
1228,42.7599983215332,55.189998626708984,1.2906922542818775,-0.6400370564115461
1229,42.959999084472656,55.02000045776367,1.2807262949325795,-0.2087832751365779
1230,42.57500076293945,54.77000045776367,1.286435689402023,-0.4616962178661792
1231,42.9900016784668,54.76499938964844,1.2739008432530394,0.08540937380172142
1232,42.720001220703125,54.47999954223633,1.2752808517204355,0.017714892024256024
1233,42.799400329589844,54.595001220703125,1.2756020131188208,0.0064301319619533
1234,42.810001373291016,54.540000915527344,1.2740013820591611,0.07527829512976769
1235,42.654998779296875,54.34000015258789,1.2739421335762053,0.07280334241965836
1236,42.81999969482422,54.5099983215332,1.2730032393746604,0.11834142737403841
1237,43.439998626708984,54.849998474121094,1.2626611465958173,0.5882291882753536
1238,43.459999084472656,54.45000076293945,1.2528762519554055,1.0143529589935953
1239,43.529998779296875,54.19329833984375,1.2449643891471553,1.3624940989492247
1240,43.2400016784668,54.09000015258789,1.2509250243513361,1.086976880515249
1241,43.310001373291016,54.40999984741211,1.2562918060992347,0.8584159025509566
1242,43.525001525878906,54.38999938964844,1.2496265935179685,1.159265271537639
1243,43.470001220703125,54.349998474121094,1.2502874844235394,1.1274207690984257
1244,44.33000183105469,54.63999938964844,1.2325738130552308,1.9608154984631385
1245,44.42499923706055,54.92499923706055,1.23635340867357,1.7999082050544475
1246,44.505001068115234,55.11000061035156,1.2382878168232216,1.719411069909829
1247,44.36000061035156,54.994998931884766,1.2397429705862422,1.6450025540135416
1248,44.5,55.119998931884766,1.2386516613906688,1.702879987733394
1249,44.18000030517578,54.529998779296875,1.2342688637987305,1.8748731538083776
1250,44.34000015258789,54.48680114746094,1.2288407974730426,2.1270742789007686
1251,45.0255012512207,55.84000015258789,1.2401860856812559,1.6693269042767485
1252,45.07870101928711,55.869998931884766,1.239387951928352,1.7088215497934174
1253,44.790000915527344,55.59040069580078,1.2411341719024003,1.6112986125435542
1254,44.65850067138672,55.349998474121094,1.2394056594377463,1.6799256054714506
1255,44.869998931884766,55.44499969482422,1.2356808784192954,1.861198868630173
1256,44.790000915527344,55.095001220703125,1.2300736792707532,2.1066980876412105
1257,44.7400016784668,55.13999938964844,1.2324541198259973,1.9963872613725657
1258,44.709999084472656,54.44499969482422,1.2177365423774396,2.6521953753737195
1259,44.95000076293945,55.20000076293945,1.2280311418470755,2.210702038661336
1260,45.119998931884766,55.45500183105469,1.2290559207408698,2.177765002052678
1261,45.45000076293945,55.66999816894531,1.224862425400428,2.393841171961431
1262,45.564998626708984,55.70000076293945,1.222429549910918,2.5140571915073098
