,nvda,msft,Ratio,Spread
1313,158.35000610351562,242.7550048828125,1.5330280740508475,-3.8586391462418717
1314,158.60000610351562,243.66000366210938,1.5363177445470997,-4.384075872043498
1315,158.80999755859375,243.91000366210938,1.5358605088581878,-4.315256720419855
1316,159.43150329589844,244.35000610351562,1.5326331437144631,-3.8116591861842735
1317,160.38999938964844,245.05999755859375,1.5279007325341378,-3.066415658818643
1318,164.04249572753906,246.9499969482422,1.5054025839646183,0.5889809931076955
1319,162.97950744628906,247.10060119628906,1.5161452201450702,-1.175503314429791
1320,162.77999877929688,245.99000549316406,1.5111807798124288,-0.36781128863941737
1321,162.5399932861328,246.31500244140625,1.5154116686088281,-1.0571961482235692
1322,163.75999450683594,247.83999633789062,1.5134343224928777,-0.7299253703207298
1323,164.9600067138672,247.77000427246094,1.5020004497346593,1.1619830851896311
1324,165.25999450683594,247.75999450683594,1.4992133773584715,1.6274487817055374
1325,163.8350067138672,247.80999755859375,1.5125582897639593,-0.5860394416718875
1326,163.32989501953125,247.3699951171875,1.5145420566614984,-0.9129219280521013
1327,163.61399841308594,247.75999450683594,1.5142958237674848,-0.8715818478501958
1328,162.64999389648438,247.5,1.5216723595914603,-2.075185476614253
1329,161.1199951171875,243.0500030517578,1.5085030438027267,0.05189355756726721
1330,160.91000366210938,242.9250030517578,1.5096948450878762,-0.14192559405637573
1331,160.91000366210938,242.8000030517578,1.5089180133362439,-0.016925594056375726
1332,160.63999938964844,242.43499755859375,1.5091820124484894,-0.06185360532339379
1333,159.0583953857422,240.9499969482422,1.5148524311709526,-0.9781204491277733
1334,157.731201171875,240.8533935546875,1.5269863651912263,-2.8965273003829295
1335,158.28500366210938,241.7449951171875,1.5272766814551806,-2.9473192211863206
1336,158.72860717773438,241.14999389648438,1.519259811978692,-1.6788177551698324
1337,156.05999755859375,238.61000061035156,1.52896324710478,-3.190436257109924
1338,156.4949951171875,239.5800018310547,1.530911590186325,-3.5000032113919715
1339,155.8800048828125,239.0811004638672,1.5337509172109896,-3.934809669160104
1340,156.5050048828125,240.0500030517578,1.5338167826102556,-3.954807123312578
1341,156.28280639648438,240.0,1.5356775676981884,-4.242156526571735
1342,156.3699951171875,240.2899932861328,1.5366758380087793,-4.39977569321775
1343,158.11459350585938,241.89999389648438,1.529903018645272,-3.3610429158540014
1344,157.9600067138672,241.2899932861328,1.5275385099420242,-2.9857434263496443
1345,157.13099670410156,241.8419952392578,1.5391106803368546,-4.796388346173702
1346,158.10000610351562,242.0500030517578,1.530993002576332,-3.5331993686824616
1347,164.71249389648438,249.625,1.515519521894192,-1.06879853527832
1348,166.86050415039062,251.83999633789062,1.5092846424035036,-0.0225821415627947
1349,169.25999450683594,255.14999389648438,1.507444181597085,0.3104422479813125
1350,167.44000244140625,251.61000061035156,1.5026875115962786,1.087235831315836
1351,169.52000427246094,252.91000366210938,1.491918341717476,2.9451918446341083
1352,171.0800018310547,253.8300018310547,1.4836918348979062,4.393657182838579
1353,171.38279724121094,253.94000244140625,1.4817123219432637,4.743375163158417
1354,171.66000366210938,255.1699981689453,1.486484869656735,3.9342475890524597
1355,172.07000732421875,255.314697265625,1.483783846097911,4.412035820096035
1356,171.3300018310547,254.7100067138672,1.4866631879513545,3.8932143535213286
1357,166.24000549316406,251.72000122070312,1.5141962999457075,-0.8446580024871664
1358,166.91000366210938,252.24000549316406,1.5112335986990673,-0.3474387515763069
1359,166.27999877929688,253.30499267578125,1.523364172091392,-2.368929722322919
1360,166.51499938964844,253.2899932861328,1.521124188298672,-1.997141075723762
1361,167.00999450683594,253.58999633789062,1.5184120991484187,-1.5456186748822929
1362,168.5500030517578,254.9199981689453,1.512429507881203,-0.5375052830937945
1363,168.8300018310547,255.02000427246094,1.5105135432484038,-0.21240374002508267
1364,167.4199981689453,251.5800018310547,1.5026878782854998,1.0868631596768794
1365,168.35000610351562,252.0500030517578,1.4971784610258727,2.0288448246233473
1366,167.67999267578125,250.6750030517578,1.4949607228123638,2.3865981346223166
1367,167.67999267578125,249.55999755859375,1.4883111191514191,3.501603627786379
1368,165.9149932861328,248.51499938964844,1.49784533915549,1.8668946257203047
1369,165.36000061035156,249.1300048828125,1.5065917027289666,0.40927249377878505
1370,166.0800018310547,250.19000244140625,1.5064426763188061,0.4424155025817229
1371,161.5500030517578,247.2899932861328,1.5307334485589914,-3.5352378981486665
1372,160.89999389648438,246.67999267578125,1.5331261779567484,-3.9121125268623316
1373,160.72000122070312,246.08999633789062,1.5311721905723241,-3.5953897475062617
1374,160.17999267578125,244.82699584960938,1.5284492885772651,-3.152256268087173
1375,159.13999938964844,244.46499633789062,1.536163109686378,-4.369224705591849
1376,158.27000427246094,244.25999450683594,1.5433119852978818,-5.485091407379317
1377,159.8699951171875,245.0800018310547,1.532995617166353,-3.87591548920591
1378,158.5800018310547,244.5800018310547,1.5423130218627519,-5.334445491924614
1379,158.42999267578125,243.60000610351562,1.537587687717883,-4.582200896460252
1380,158.8426971435547,244.05999755859375,1.5364886264681317,-4.415604530439369
1381,160.7100067138672,245.61419677734375,1.5283068042840822,-3.1347643291126714
