,csco,amd,Ratio,Spread
94,58.595001220703125,127.29000091552734,2.1723696264819345,-20.175910774482
95,58.5,126.75,2.1666666666666665,-19.812591326134587
96,58.54499816894531,123.55999755859375,2.110513304689709,-16.538902144170414
97,58.08000183105469,121.88999938964844,2.0986569481214326,-15.733695338996592
98,57.59000015258789,120.0801010131836,2.0850859644907924,-14.83509278411581
99,57.63999938964844,124.26000213623047,2.1557946469816636,-18.922006275042243
100,57.121700286865234,121.7699966430664,2.1317642162529715,-17.395923616132542
101,57.05500030517578,121.37999725341797,2.1274208501302367,-17.129971586492182
102,56.86000061035156,120.66000366210938,2.122054209759238,-16.772634726604387
103,56.720001220703125,119.91999816894531,2.1142453382947712,-16.29299744117818
104,56.63999938964844,118.72000122070312,2.0960452418790188,-15.241786379929957
105,56.849998474121094,111.62000274658203,1.9634125900177992,-7.751235594202081
106,55.826499938964844,111.93499755859375,2.005051322955449,-9.969713556319997
107,55.119998931884766,108.83499908447266,1.9745101813040105,-8.18365224607056
108,55.439998626708984,110.65499877929688,1.9959415858640968,-9.40852258192208
109,55.5099983215332,111.95999908447266,2.0169339302797566,-10.583338783228934
110,56.16999816894531,114.37999725341797,2.0363183368707176,-11.775881762480376
111,56.90999984741211,116.58000183105469,2.04849766550045,-12.599645263429261
112,55.86000061035156,113.19999694824219,2.026494731675044,-11.172409033152258
113,55.7599983215332,111.33999633789062,1.9967718739133056,-9.498390781543145
114,55.97999954223633,110.76000213623047,1.978563827115847,-8.509242485151171
115,56.04499816894531,111.77999877929688,1.994468773865256,-9.408355915911168
116,56.39500045776367,113.18000030517578,2.0069154958149262,-10.157429827943867
117,56.244998931884766,111.93000030517578,1.9900436026450647,-9.186399818806743
118,56.11000061035156,111.06999969482422,1.9795045176729735,-8.577466524630518
119,55.880001068115234,113.58889770507812,2.032728982353066,-11.524113318239708
120,56.310001373291016,113.68000030517578,2.018824321306029,-10.815509511998764
121,56.28499984741211,114.36000061035156,2.0318024503931778,-11.54200718048555
122,55.904998779296875,115.51499938964844,2.066273176137279,-13.403724734000585
123,56.119998931884766,114.91000366210938,2.0475767257511985,-12.398875803292222
124,55.14799880981445,111.21990203857422,2.016753181237483,-10.516481558624543
125,55.31999969482422,110.70999908447266,2.0012653596386545,-9.686694623087229
126,56.07500076293945,107.7699966430664,1.9218902394432549,-5.342555524807176
127,55.790000915527344,106.37999725341797,1.9067932516167163,-4.482593442196967
128,55.279998779296875,104.58999633789062,1.8920043170670442,-3.641084820002172
129,54.47999954223633,103.1500015258789,1.8933554036818692,-3.688913405422179
130,54.599998474121094,103.45339965820312,1.8947509624425578,-3.769139801757044
131,54.68000030517578,102.48999786376953,1.8743598626876425,-2.6569521203294872
132,54.59000015258789,102.56999969482422,1.8789155414567587,-2.9043345270015894
133,53.84939956665039,101.37999725341797,1.882657895338983,-3.091686999030168
134,54.56999969482422,103.7605972290039,1.901421986609343,-4.132128532929764
135,54.95000076293945,103.43319702148438,1.8823147513265184,-3.0980095511920727
136,54.939998626708984,102.9104995727539,1.8731434682403532,-2.5939138855866393
137,54.59000015258789,100.84989929199219,1.847406100203341,-1.184234124169558
138,55.10499954223633,103.11109924316406,1.8711750312987936,-2.4876479849479356
139,55.599998474121094,105.23999786376953,1.8928057689201785,-3.695956986908394
140,55.560001373291016,110.15499877929688,1.9826313185127267,-8.685343751431143
141,55.56660079956055,111.1729965209961,2.0007161662096005,-9.691068005408662
142,55.65999984741211,111.76000213623047,2.0079051822244427,-10.104371844123856
143,55.643699645996094,111.30000305175781,2.000226508299157,-9.67468756487366
144,55.54800033569336,112.49150085449219,2.0251224197931887,-11.044165128575864
145,55.38999938964844,112.48999786376953,2.0308719823671315,-11.336509298515177
146,55.689998626708984,114.25,2.051535335201204,-12.538578547521448
147,54.90999984741211,115.22000122070312,2.0983427707318305,-14.959206693907811
148,55.04999923706055,115.44000244140625,2.0970027982069466,-14.918839706873081
149,55.099998474121094,115.04000091552734,2.0878403648152255,-14.425850548873735
150,55.19499969482422,115.16000366210938,2.0864209493402397,-14.369171828275833
151,55.1349983215332,113.5199966430664,2.0589462247019004,-12.840754224478326
152,55.31529998779297,115.4541015625,2.0872001342843394,-14.439537527052801
153,55.35860061645508,116.81999969482422,2.1102411981870084,-15.724905972019195
154,55.3849983215332,124.86000061035156,2.254401090444867,-23.715812936659724
155,55.5,122.16999816894531,2.201261228269285,-20.811932556325054
156,55.689998626708984,122.41000366210938,2.198060813084693,-20.69858220963082
157,55.79990005493164,124.2571029663086,2.2268337908129756,-22.34128892350504
158,55.845001220703125,122.30000305175781,2.1899901580881007,-20.30031071685385
159,56.14500045776367,122.80000305175781,2.187193909529609,-20.242377829629653
160,56.150001525878906,122.80000305175781,2.18699910444634,-20.233076938067136
161,55.86000061035156,124.62000274658203,2.230934503847613,-22.5924148314921
162,55.59000015258789,123.35140228271484,2.2189494863128263,-21.825956094477156
163,55.619998931884766,121.83989715576172,2.190577121459017,-20.258659807152092
164,55.65919876098633,122.4000015258789,2.1990974403259607,-20.745861079102674
165,55.68439865112305,121.71859741210938,2.185865347576211,-20.017590687940334
166,55.55500030517578,121.61000061035156,2.1890018889806715,-20.149646474048346
167,55.20000076293945,120.08000183105469,2.1753623219453795,-19.279869105658626
168,54.810001373291016,122.5083999633789,2.235146814338111,-22.433580700824457
169,54.91999816894531,121.05000305175781,2.2041152055282827,-20.77061383633903
170,55.027000427246094,121.375,2.205735349148749,-20.896610015451877
171,55.290000915527344,122.77999877929688,2.2206546707583072,-21.8124854782834
172,55.25,123.76000213623047,2.240000038664805,-22.866881778713967
173,55.5099983215332,124.52269744873047,2.2432480852809924,-23.146037147486744
174,55.130001068115234,123.5999984741211,2.241973446026394,-22.93004985259396
175,55.189998626708984,126.44000244140625,2.2909948466680357,-25.658471499135224
176,55.27000045776367,125.83999633789062,2.276822784433578,-24.909679508625636
177,55.11000061035156,124.43000030517578,2.2578479210142404,-23.797248155397135
178,55.380001068115234,125.84649658203125,2.27241773482895,-24.71160270540036
179,55.439998626708984,125.72000122070312,2.2676768458673044,-24.473525023328328
180,55.34000015258789,124.8949966430664,2.256866575690204,-23.83449570993249
181,55.16999816894531,123.70999908447266,2.242341910283185,-22.965664613950118
182,54.86840057373047,123.36299896240234,2.248343266296435,-23.179569975263185
183,54.9900016784668,125.97000122070312,2.2907800941208363,-25.560420806913847
184,55.1150016784668,126.30999755859375,2.291753492006924,-25.667944517252586
185,55.21500015258789,127.54000091552734,2.309879571911033,-26.711972609945313
186,55.130001068115234,126.31999969482422,2.291311395745322,-25.650051073297085
187,55.334999084472656,127.52999877929688,2.3046896338538585,-26.478798737725477
188,55.31999969482422,128.22000122070312,2.3177874535075147,-27.196696759317696
189,55.70000076293945,129.2429962158203,2.32034101338493,-27.512972980216723
190,56.03499984741211,131.0198974609375,2.33817967016535,-28.666849286175243
191,56.13999938964844,130.94000244140625,2.3323833962411844,-28.39167811084061
192,56.209999084472656,131.75660705566406,2.3440065682559363,-29.078098621229493
193,56.306400299072266,132.4199981689453,2.3517752416349573,-29.562204585253433
194,56.140098571777344,132.44369506835938,2.359163920936563,-29.89518628075283
195,56.290000915527344,132.89999389648438,2.3609875952200334,-30.072699575055843
196,55.720001220703125,130.6750030517578,2.3452081871671724,-28.907783344405736
197,55.4901008605957,130.0950927734375,2.344473892744712,-28.75543739239979
198,55.79499816894531,130.15499877929688,2.332735962911802,-28.248301171014923
199,55.369998931884766,127.52999877929688,2.3032328199280285,-26.413706685791006
200,55.20000076293945,127.6500015258789,2.312499995680823,-26.849868800482845
201,55.03499984741211,126.11000061035156,2.291450912328504,-25.61673345600436
202,54.880001068115234,125.73999786376953,2.291180674499354,-25.534994497346155
203,54.89979934692383,122.44000244140625,2.2302449899257577,-22.198178611817774
204,54.625,119.77999877929688,2.1927688563715675,-20.049241559539787
205,54.654998779296875,118.9000015258789,2.175464352419267,-19.113453145749865
206,54.51499938964844,117.08999633789062,2.1478491726833666,-17.56381616549944
207,54.084999084472656,114.04499816894531,2.1086253138476367,-15.318524402892729
208,54.02000045776367,113.27999877929688,2.09700107033258,-14.674408225550701
209,53.86000061035156,113.13999938964844,2.100631231108891,-14.831973515388606
210,53.46500015258789,116.80000305175781,2.1846068029255266,-19.22659153190211
211,53.1150016784668,118.08000183105469,2.223100783199733,-21.15751083054362
212,53.54499816894531,117.60009765625,2.1962853987817477,-19.877907343901917
213,53.42499923706055,116.91000366210938,2.188301456839511,-19.41098508575066
214,53.09000015258789,115.16010284423828,2.1691486628979555,-18.284109207038235
215,53.040000915527344,115.59500122070312,2.179392896406662,-18.811995215623504
216,53.16999816894531,114.45960235595703,2.1527102933550366,-17.43482992626459
217,54.06050109863281,115.72000122070312,2.1405647167341866,-17.039088343753868
218,54.023399353027344,117.69999694824219,2.1786855021674336,-19.08808519359426
219,53.939998626708984,118.76319885253906,2.2017649587727677,-20.30639418578685
220,54.165000915527344,120.05999755859375,2.216560427015085,-21.184737905547202
221,54.064998626708984,120.4000015258789,2.2269491276080298,-21.710724231574808
222,54.16999816894531,121.53500366210938,2.243585153594914,-22.65045021200188
223,54.279998779296875,121.50469970703125,2.2384801481125822,-22.41556920955785
224,53.7682991027832,118.11000061035156,2.196647515008297,-19.97251945941081
225,53.560001373291016,116.44999694824219,2.174197049336014,-18.69990396120655
226,53.72999954223633,115.14459991455078,2.1430225366750166,-17.07834755940535
227,53.829898834228516,115.07009887695312,2.1376614366546822,-16.818055714607716
228,54.139198303222656,116.91020202636719,2.1594372597018685,-18.082929581962027
229,54.3849983215332,118.08000183105469,2.171187008831847,-18.795595177777905
230,54.2400016784668,117.7300033569336,2.1705383428052554,-18.7152587084556
231,56.290000915527344,113.54000091552734,2.017054522452634,-10.712706594098814
232,56.46500015258789,115.88999938964844,2.0524218378902632,-12.737244808547596
233,56.60499954223633,115.30999755859375,2.037099169527493,-11.896874769755053
234,56.36000061035156,115.02580261230469,2.040912018570455,-12.06832418700723
235,56.25,114.75,2.04,-11.997098622068444
236,55.900001525878906,113.40390014648438,2.028692254936416,-11.301919287897471
237,55.77000045776367,112.36499786376953,2.014792844566444,-10.504790524297016
238,56.47999954223633,111.37010192871094,1.9718502625947654,-8.189451767424112
239,56.869998931884766,111.2301025390625,1.9558660915799695,-7.324138914934062
240,56.685001373291016,112.27999877929688,1.9807708575305998,-8.718090103464215
241,57.0,111.46119689941406,1.9554595947265625,-7.313459756171222
242,57.44499969482422,114.98999786376953,2.0017407689903792,-10.01465873400212
243,57.189998626708984,113.97000122070312,1.9928309836936529,-9.468908237601989
244,57.22999954223633,113.87000274658203,1.9896907855563548,-9.29451681998392
245,56.959999084472656,118.75,2.084796381823878,-14.676655800254148
246,56.599998474121094,115.93160247802734,2.048261583099408,-12.52778058075115
247,56.39500045776367,114.83999633789062,2.0363506588478284,-11.81742586065871
248,56.0099983215332,115.20500183105469,2.0568649398934866,-12.898451019603437
249,55.904998779296875,115.31999969482422,2.0627851214179853,-13.208725039176366
250,56.474998474121094,117.24009704589844,2.0759645898817003,-14.06874777617413
251,56.31999969482422,115.66000366210938,2.0536222352419236,-12.776918180308892
252,55.87779998779297,114.80999755859375,2.0546620944932528,-12.749306699163094
253,55.75,113.51000213623047,2.036053849977228,-11.686991268506441
254,55.68000030517578,114.93710327148438,2.064243941119381,-13.244276507629275
255,55.130001068115234,111.87940216064453,2.0293742062949214,-11.2094535391174
256,54.755001068115234,110.67729949951172,2.0213185524702872,-10.70476876064023
257,54.529998779296875,110.2300033569336,2.0214561860357874,-10.67592760435644
258,54.439998626708984,109.7300033569336,2.0156136319793845,-10.343308179973855
259,53.400001525878906,110.08999633789062,2.06161035940305,-12.637468030341347
260,53.91999816894531,110.2300033569336,2.044325057496376,-11.81039516192987
261,53.54710006713867,109.5199966430664,2.045302107971254,-11.793897260351466
262,53.22999954223633,109.31999969482422,2.0537291120598686,-12.183637849886304
263,53.845001220703125,112.83000183105469,2.0954591749117117,-14.549871536980826
264,54.11000061035156,115.56999969482422,2.1358343816524554,-16.79702856546063
265,54.72999954223633,116.62000274658203,2.1308241133198593,-16.693969371021545
266,55.564998626708984,118.34629821777344,2.129871342440504,-16.86734939284677
267,56.076900482177734,120.5,2.148834885021812,-18.069025819957297
268,56.09000015258789,119.86289978027344,2.1369744955285612,-17.407563081828236
269,56.029998779296875,120.0999984741211,2.1434945759538038,-17.756251190921354
270,55.900001525878906,119.91999816894531,2.1452593004568765,-17.818017310358407
271,55.95000076293945,120.70999908447266,2.1574619738777443,-18.51503059376531
272,56.04499816894531,121.06999969482422,2.1602284530345375,-18.69835683143851
273,55.244998931884766,122.02999877929688,2.2088877027539775,-21.14617931334289
274,55.88999938964844,124.04000091552734,2.219359496692018,-21.95662184006546
275,55.459999084472656,122.55000305175781,2.209700776682281,-21.26633038263453
276,55.189998626708984,122.20249938964844,2.2142145756551805,-21.420968447377412
277,54.80500030517578,121.04000091552734,2.208557617763508,-20.974482544535412
278,55.2400016784668,122.12409973144531,2.2107910213741127,-21.249574062552277
279,55.810001373291016,123.37000274658203,2.210535741101472,-21.43540246361254
280,55.2599983215332,120.91999816894531,2.188201263875651,-20.00828312280536
281,54.939998626708984,118.41000366210938,2.155260404475958,-18.093417974942106
282,54.6349983215332,116.35600280761719,2.129697197441992,-16.606650899236634
283,54.36709976196289,114.34989929199219,2.1032922446231965,-15.098780040097035
284,54.689998626708984,114.81999969482422,2.099469785664787,-14.968359262760709
285,54.60499954223633,113.29000091552734,2.0747184665370955,-13.596440167518745
286,54.619998931884766,113.83000183105469,2.084035226236625,-14.108545502860105
287,55.720001220703125,115.0470962524414,2.064736068413705,-13.279876545089332
288,55.90999984741211,116.45500183105469,2.0829011294738002,-14.334426283844317
289,56.02000045776367,117.19999694824219,2.092109889156556,-14.874844353665916
290,56.029998779296875,117.91999816894531,2.1045868416566313,-15.576250885745575
291,56.064998626708984,118.27999877929688,2.1096941349597946,-15.87115944416268
292,56.275001525878906,118.94000244140625,2.113549519615915,-16.140603700163688
293,56.13999938964844,118.27999877929688,2.1068756691348725,-15.731674448731235
294,56.34000015258789,114.375,2.0300851915199427,-11.45471804645103
295,56.099998474121094,113.44999694824219,2.022281640534743,-10.976065561173522
296,55.904998779296875,112.58000183105469,2.013773442255151,-10.468727175406835
297,56.41809844970703,113.68990325927734,2.0151317818806724,-10.624375575019466
298,56.38999938964844,113.19210052490234,2.0073080643742856,-10.178830939232933
299,56.125,112.18499755859375,1.9988418273246102,-9.66456880821408
300,56.08000183105469,111.97000122070312,1.9966119394578723,-9.533259210881377
301,55.709999084472656,109.87999725341797,1.9723568310745752,-8.13137932919093
302,55.880001068115234,109.04949951171875,1.9514942274033291,-6.984715124880333
303,56.47999954223633,108.83999633789062,1.9270537751421004,-5.659346176603799
304,56.70500183105469,108.34500122070312,1.9106780305466389,-4.745896073121978
305,56.459999084472656,107.55999755859375,1.9050655207710472,-4.4165438690554115
306,56.23500061035156,107.13999938964844,1.9052191380242725,-4.414993591902865
307,56.4900016784668,108.41000366210938,1.9191007335982035,-5.210751717697528
308,55.93000030517578,104.83999633789062,1.874485888894027,-2.682224318931768
309,55.84000015258789,106.33999633789062,1.9043695567211119,-4.3496048945491825
310,55.86000061035156,105.61000061035156,1.8906193959256903,-3.582412695261633
311,55.95000076293945,105.55500030517578,1.8865951539913834,-3.360031814468437
312,55.91999816894531,105.30000305175781,1.8830473265329122,-3.1608328159239907
313,55.939998626708984,104.12000274658203,1.8612800375877938,-1.9436360389997078
314,55.56999969482422,102.94999694824219,1.8526182744937272,-1.4617472317530031
315,54.82500076293945,101.94499969482422,1.85946189286215,-1.8422848520838018
316,54.3849983215332,103.56999969482422,1.9043854535491767,-4.285593041547438
317,55.2400016784668,106.97000122070312,1.9364590508765551,-6.095475551810091
318,55.2400016784668,107.45999908447266,1.9453293957150952,-6.585473415579623
319,54.91999816894531,107.01000213623047,1.9484706064090807,-6.730612920811689
320,54.77000045776367,106.44999694824219,1.9435821810944107,-6.449570629184729
321,54.38999938964844,105.5,1.939694818604445,-6.2062924551607015
322,55.404998779296875,109.31999969482422,1.9731071582601263,-8.138615549383895
323,55.56999969482422,108.18000030517578,1.9467338653818933,-6.691750588686597
324,55.84000015258789,109.22000122070312,1.9559455752551846,-7.2296097773616825
325,55.91999816894531,110.80989837646484,1.9815790773398516,-8.670728140631022
326,55.814998626708984,111.04000091552734,1.9894294302175564,-9.096106835496906
327,56.1349983215332,111.23999786376953,1.9816513973440029,-8.70097442476641
328,55.91999816894531,111.08000183105469,1.9864092537245828,-8.940831595220866
329,54.86000061035156,105.62999725341797,1.9254465198362865,-5.462190358743095
330,54.314998626708984,103.73999786376953,1.9099696306124214,-4.585775314361678
331,54.6150016784668,104.69999694824219,1.9170556391198013,-4.987834417108553
332,54.55500030517578,103.75499725341797,1.9018421166349888,-4.15442413752981
333,54.584999084472656,105.5199966430664,1.9331317836933481,-5.863632366806295
334,54.630001068115234,105.99500274658203,1.940234315837236,-6.254944635262428
335,54.709999084472656,106.45999908447266,1.9458965612501218,-6.571162180660659
336,55.56999969482422,106.0208969116211,1.907880106061902,-4.53264719513191
337,55.369998931884766,105.0354995727539,1.896974925030553,-3.9192074792480387
338,55.10499954223633,105.38999938964844,1.912530628166872,-4.766548131432311
339,55.435001373291016,106.41000366210938,1.919545432055829,-5.172821261795528
340,55.42499923706055,106.75330352783203,1.9260857915619103,-5.53472291064322
341,55.005001068115234,105.17500305175781,1.9120989184513377,-4.737527057782566
342,54.68000030517578,104.2300033569336,1.9061814699197728,-4.39695761349355
343,54.91999816894531,104.36000061035156,1.9002185741033446,-4.080611394932783
344,54.869998931884766,103.91999816894531,1.8939311133931471,-3.733596585646973
345,54.5,102.9000015258789,1.888073422493191,-3.4017169336736917
346,54.34000015258789,101.63980102539062,1.8704416772172225,-2.4390811126717526
347,54.0099983215332,101.59989929199219,1.8811313173376902,-3.012910521371049
348,54.41999816894531,102.51000213623047,1.8836825723145216,-3.160503431019217
349,54.290000915527344,102.20999908447266,1.8826671092436809,-3.1022668038742243
350,54.64500045776367,105.9800033569336,1.9394272571897566,-6.212049665428006
351,54.98500061035156,108.38999938964844,1.9712648574426452,-7.9897198674216785
352,55.400001525878906,108.86289978027344,1.9650342379398762,-7.690809431894047
353,55.029998779296875,108.03500366210938,1.96320199997449,-7.551037399324693
354,54.875,108.18270111083984,1.9714387446166715,-7.986998635978987
355,55.39500045776367,109.2300033569336,1.971838657898682,-8.067213900116721
356,55.59000015258789,109.33000183105469,1.9667206607475614,-7.804555642817002
357,55.57500076293945,114.5,2.0602788741004403,-13.002449391948298
358,55.83000183105469,114.73999786376953,2.0551673670185506,-12.768201109051555
359,55.71500015258789,114.36499786376953,2.052678767846282,-12.607079047979974
360,55.32500076293945,112.14929962158203,2.027099829643517,-11.116694268634086
361,54.79999923706055,110.94989776611328,2.024633199101931,-10.89368028668387
362,55.55500030517578,114.7300033569336,2.065160700687545,-13.269649220630379
363,55.842498779296875,115.4000015258789,2.0665264636879477,-13.404963184006997
364,55.70500183105469,112.47000122070312,2.019028768041487,-10.73067709353702
365,55.86000061035156,111.3499984741211,1.99337624879092,-9.322410559031164
366,56.1150016784668,110.62999725341797,1.9714870167395968,-8.128163191661764
367,56.18000030517578,110.9937973022461,1.9756816785211089,-8.371080028183465
368,56.029998779296875,109.87999725341797,1.9610922657028276,-7.536249970218231
369,56.1150016784668,110.9000015258789,1.9762986404477816,-8.398167464122702
370,56.16999816894531,111.68000030517578,1.9882500257391902,-9.075884814238188
371,55.880001068115234,112.90499877929688,2.0204902759695855,-10.840214392458458
372,55.72999954223633,114.25150299072266,2.0500897887884313,-12.465688594747116
373,55.80500030517578,113.88990020751953,2.040854754676106,-11.96460081611256
374,55.95500183105469,113.4800033569336,2.028058254730552,-11.275733974663732
375,55.84000015258789,113.27999877929688,2.0286532677247306,-11.289607335955433
376,56.21500015258789,114.05999755859375,2.0289957706838666,-11.372188232596665
377,55.970001220703125,113.47000122070312,2.0273360504900424,-11.237836258247293
378,56.08000183105469,112.9999008178711,2.014976767623724,-10.563158808049346
379,56.26499938964844,115.9677963256836,2.0611001081254647,-13.186999367566068
380,56.22700119018555,116.16999816894531,2.0660891690809726,-13.459869540998818
381,55.619998931884766,113.58999633789062,2.0422509622303124,-12.008758989281
382,55.83000183105469,115.25,2.0643022787058865,-13.278203245282024
383,55.82500076293945,115.12999725341797,2.0623375849526067,-13.167501390262496
384,56.040000915527344,115.94000244140625,2.0688793816433013,-13.577653375081491
385,56.224998474121094,116.87999725341797,2.0787905811543026,-14.173593238797432
386,56.39500045776367,117.5250015258789,2.0839613542320614,-14.502431048646992
387,56.20500183105469,114.58000183105469,2.038608630873602,-11.910787193681054
388,56.36000061035156,114.37999725341797,2.029453442419054,-11.422518828120511
389,56.275001525878906,114.55000305175781,2.03553975914297,-11.750604310515252
390,56.165000915527344,114.54000091552734,2.0393483316736076,-11.9451792216507
391,56.16999816894531,114.75759887695312,2.043040815700064,-12.153483386015532
392,55.43000030517578,114.70999908447266,2.069456944847998,-13.482117575721327
393,55.29999923706055,116.77999877929688,2.1117540757764446,-15.793890789659935
394,55.03499984741211,116.62999725341797,2.1191968306855955,-16.136730099070768
