,pfe,bmy,Ratio,Spread
485,53.029998779296875,73.13999938964844,1.3792193300634694,2.4723285552482914
486,52.872100830078125,72.81500244140625,1.377191397698026,2.5678611214366165
487,52.80500030517578,72.7249984741211,1.3772369672156373,2.5603515962515453
488,52.9901008605957,73.06700134277344,1.3788802088713752,2.4873451571121543
489,52.75,73.21499633789062,1.3879620158841826,1.990424822053607
490,52.58000183105469,73.58999633789062,1.399581471570567,1.3683758579579242
491,52.685001373291016,73.70999908447266,1.3990698901611947,1.4009631557330757
492,52.57500076293945,73.66999816894531,1.4012362738922848,1.2811062504036053
493,52.22999954223633,73.33000183105469,1.4039824329647108,1.1197313399140776
494,52.125,73.51000213623047,1.4102638299516637,0.7871409903810993
495,52.17499923706055,73.4800033569336,1.4083374112392864,0.8898009036067642
496,52.439998626708984,73.73999786376953,1.4061784857906523,1.0149153959135995
497,52.70989990234375,73.53900146484375,1.3951648855545224,1.6081444345634233
498,52.209999084472656,73.23500061035156,1.4027006683501702,1.185666998307847
499,52.13999938964844,73.26499938964844,1.4051591915475556,1.0539415227728548
500,52.334999084472656,73.37999725341797,1.4021209236094012,1.2223259619079792
501,52.36000061035156,73.49500274658203,1.403647858859117,1.1436538075528895
502,52.07500076293945,73.31500244140625,1.4078732859776126,0.9094795512765423
503,51.77000045776367,73.02999877929688,1.4106625098231953,0.7512430896244475
504,51.165000915527344,73.3499984741211,1.4335971301011183,-0.44796907622307947
505,51.30500030517578,73.38999938964844,1.430464846566713,-0.2845165992741747
506,51.314998626708984,73.38999938964844,1.4301861318076625,-0.2699865899640961
507,51.244998931884766,73.41999816894531,1.4327251380478263,-0.4017120654990882
508,51.5,73.70500183105469,1.4311650840981494,-0.3161367377757691
509,51.33000183105469,73.74500274658203,1.4366842025313595,-0.6031866173987956
510,51.560001373291016,73.81999969482422,1.4317299792211462,-0.34393791461726186
511,51.0099983215332,74.55999755859375,1.461674181767601,-1.8832248826708784
512,50.9192008972168,74.2699966430664,1.4585852749925214,-1.7251748567271696
513,50.8849983215332,74.12000274658203,1.4566179658340752,-1.624885677325684
514,50.93550109863281,74.1500015258789,1.4557626788100688,-1.5814915557235643
515,50.900901794433594,73.91010284423828,1.4520391631317016,-1.3918741348393318
516,50.80500030517578,73.68000030517578,1.450250956846655,-1.301139941467658
517,50.939998626708984,73.80000305175781,1.4487633498494603,-1.224957072073058
518,51.71500015258789,74.5999984741211,1.4425214783720348,-0.8986855156281783
519,51.72999954223633,74.77999877929688,1.4455828231399996,-1.0568880349942353
520,51.34000015258789,74.56999969482422,1.4524736944525578,-1.4136535563309045
521,51.42539978027344,74.61000061035156,1.450839486501603,-1.3295479024477337
522,51.195701599121094,74.55999755859375,1.4563722193402613,-1.613352550269345
523,51.130001068115234,74.5250015258789,1.4575591623124928,-1.6738354760999576
524,51.279998779296875,74.44999694824219,1.4518330483716717,-1.3808474966768975
525,52.494998931884766,74.80999755859375,1.4250880861177644,0.02484461151778783
