,cb,gs,Ratio,Spread
1387,191.05999755859375,303.4399108886719,1.588191744824103,11.759185519466763
1388,190.80999755859375,301.28729248046875,1.5789911238165062,13.497199196983496
1389,190.33999633789062,301.57000732421875,1.584375397322553,12.43502543510595
1390,188.8699951171875,299.8070068359375,1.587372343870276,11.760148082514144
1391,189.1699981689453,300.90008544921875,1.590633231282736,11.164600207149471
1392,188.88999938964844,300.3599853515625,1.590131750342008,11.240345030874147
1393,192.02000427246094,307.68499755859375,1.6023590808904133,9.106192149784983
1394,191.1699981689453,306.1778869628906,1.6016000936104409,9.203636538968619
1395,192.1999969482422,306.4800109863281,1.5945890523029538,10.609681981521812
1396,192.5,306.69000244140625,1.593194817877435,10.897221264360264
1397,191.97000122070312,305.69000244140625,1.592384229294045,11.018261259742298
1398,192.4250030517578,306.1199951171875,1.5908535287113827,11.342852230466002
1399,192.7100067138672,306.8299865722656,1.5921850235200397,11.105516241681864
1400,193.9199981689453,321.3900146484375,1.6573330119797076,-1.447839109028115
1401,193.1999969482422,314.6199951171875,1.6284679093523662,4.128116773407948
1402,193.22000122070312,315.3800048828125,1.6322327030863313,3.4012824717679506
1403,194.09500122070312,315.1499938964844,1.6236893887758141,5.082410015498391
1404,194.6300048828125,315.5,1.621024467373177,5.619664108963088
1405,194.25999450683594,313.07000732421875,1.6116030895553326,7.436024575612629
1406,194.74000549316406,314.0299987792969,1.61256028510444,7.272092423386818
1407,197.2550048828125,314.239990234375,1.5930647256380759,11.23302354679509
1408,195.6300048828125,314.3299865722656,1.6067575460142605,8.44809645944303
1409,195.25,311.2099914550781,1.5939052059158931,10.937884288238587
1410,194.5050048828125,308.9549865722656,1.5884166413013805,11.957375171354323
1411,195.3699951171875,310.0,1.5867329055009431,12.346877916297496
1412,195.52999877929688,309.9200134277344,1.5850253943772303,12.69221758951391
1413,196.0800018310547,311.8399963378906,1.590371243501805,11.684370147960573
1414,195.77999877929688,315.489990234375,1.611451589546833,7.536845513559678
1415,194.25,313.29998779296875,1.6128699500281531,7.189469027602394
1416,192.8699951171875,310.54998779296875,1.610151893270278,7.650842816464939
1417,192.0399932861328,309.8800048828125,1.6136222438890748,6.944334984086703
1418,191.8300018310547,309.5799865722656,1.6138246552534246,6.896099491917136
1419,192.27999877929688,310.2850036621094,1.613714404160472,6.937365856215985
1420,192.02000427246094,310.7099914550781,1.6181126160907988,6.081198253300608
1421,193.25,315.625,1.6332470892626132,3.2060378978256323
1422,193.82000732421875,318.95001220703125,1.6455990101862765,0.8263366233822977
1423,193.67999267578125,321.1300048828125,1.6580442845244296,-1.585858994829215
1424,195.64500427246094,323.07000732421875,1.6513072159731819,-0.2670490208875038
1425,196.39999389648438,323.0799865722656,1.6450101660519902,0.9750608100226201
1426,197.30999755859375,325.0710144042969,1.647514157551813,0.4932002710012795
1427,197.85000610351562,325.2699890136719,1.6440231436914376,1.1897860509689564
