,lly,tmo,Ratio,Spread
399,290.1700134277344,598.2050170898438,2.0615673205626543,-71.82436758712466
400,288.2699890136719,599.114990234375,2.0783120444978427,-76.19298456989459
401,289.75,597.0999755859375,2.0607419347228215,-71.48388302420263
402,290.1000061035156,599.5,2.0665287396997916,-73.24678591271488
403,290.19000244140625,599.8699951171875,2.067162859059248,-73.45295930360994
404,289.05999755859375,596.010009765625,2.0618903161957274,-71.64993932375167
405,286.4700012207031,590.760009765625,2.0622054918430703,-71.11454973023224
406,289.9700012207031,588.1900024414062,2.0284512189718575,-62.17343825375003
407,290.2550048828125,589.9199829101562,2.032419675754878,-63.38462214676424
408,290.44500732421875,587.030029296875,2.0211400247675235,-60.14880414965905
409,291.04998779296875,588.030029296875,2.020374691495111,-60.04754884209007
410,292.30999755859375,591.5700073242188,2.023776170042347,-61.2939115981007
411,291.635009765625,590.1400146484375,2.023556825782709,-61.092609645322405
412,292.6700134277344,592.260009765625,2.023644318148996,-61.32857158271765
413,293.375,589.9749755859375,2.0109926734927566,-57.76023943792979
414,292.6400146484375,589.5,2.0144203474982554,-58.62316905919017
415,292.8450012207031,590.1699829101562,2.0152981285324167,-58.92001174028366
416,292.3349914550781,588.2550048828125,2.0122634035522466,-57.93341238021657
417,292.6600036621094,587.989990234375,2.0091231561427807,-57.07677298270671
418,291.7250061035156,588.2349853515625,2.016402341398301,-59.02375862215508
419,291.3699951171875,589.8599853515625,2.024436267414302,-61.29499061332485
420,293.2799987792969,587.3099975585938,2.0025572831530334,-55.268193602497895
421,294.7699890136719,591.7849731445312,2.00761609119266,-57.030916911561526
422,293.42999267578125,589.10498046875,2.0076508713261227,-56.79014030216678
423,293.55999755859375,591.280029296875,2.0141709845152085,-58.72853923066288
424,292.8039855957031,588.0787963867188,2.0084384957748633,-56.90348659363048
425,292.8500061035156,585.219970703125,1.9983607939426282,-53.960889067632884
426,292.54998779296875,584.1500244140625,1.996752858617286,-53.43707075116465
427,297.2799987792969,576.1699829101562,1.9381390785658257,-36.846917065759335
428,299.3999938964844,579.6300048828125,1.9359719996628184,-36.44787912587521
429,300.0050048828125,580.47802734375,1.9348944780787756,-36.19459072762408
430,301.67498779296875,583.219970703125,1.933272542645706,-35.89663835754033
431,301.5299987792969,583.0,1.933472630783657,-35.940593399283166
432,303.3500061035156,586.510009765625,1.9334432106966348,-36.137615673342516
433,306.1600036621094,587.52001953125,1.9189966439236816,-32.03254340656549
434,311.8599853515625,602.4650268554688,1.9318445942216813,-36.601785870927024
435,311.54998779296875,600.6699829101562,1.9280051563003544,-35.371035277828305
436,310.3999938964844,605.9249877929688,1.952077962975216,-42.719391843203375
437,311.30999755859375,610.8049926757812,1.9620474686516212,-45.94290298023311
438,308.55999755859375,611.3969116210938,1.9814522830523196,-51.5406894737526
439,308.3399963378906,614.7849731445312,1.99385412352028,-55.32922262311144
440,308.5199890136719,612.1599731445312,1.9841825325535187,-52.37657917052656
441,309.07000732421875,609.0800170898438,1.97068626089917,-48.29541627522594
442,310.3500061035156,611.5399780273438,1.9704848268099204,-48.425375630534354
443,310.7099914550781,613.239990234375,1.9736732229386196,-49.47010093239596
444,311.8900146484375,613.3499755859375,1.9665585519860447,-47.43207180767872
445,311.0299987792969,614.4500122070312,1.975532953794073,-50.09760862159937
446,311.32000732421875,613.27001953125,1.969902367670738,-48.3897089044628
447,311.7799987792969,609.1799926757812,1.9538777184581624,-43.46235248629291
448,309.32000732421875,589.4749755859375,1.905712406660038,-28.23529590330083
449,309.5299987792969,590.7999877929688,1.9087002556227994,-29.178057415649796
450,310.54998779296875,590.6599731445312,1.9019803457158744,-27.181340984278513
451,310.3500061035156,590.4299926757812,1.902464897902552,-27.315390278971854
452,310.2200012207031,588.5599975585938,1.897234205540049,-25.682045061413255
453,308.57000732421875,586.2999877929688,1.9000550081879322,-26.425544714388543
454,309.20001220703125,585.89501953125,1.8948738564051282,-24.873768817003175
455,305.3949890136719,581.0800170898438,1.9027162788968683,-26.985108966074286
456,308.3999938964844,579.510009765625,1.8790856719671003,-19.945044760010155
457,308.8599853515625,576.0,1.864922707110677,-15.597705431684126
458,309.2449951171875,574.0399780273438,1.8562627919323738,-12.936844225760588
459,307.6099853515625,569.780029296875,1.8522806684759683,-11.653129068653193
460,306.8800048828125,566.4500122070312,1.8458355161436475,-9.651906720387792
461,307.95001220703125,570.7999877929688,1.8535475407262738,-12.054131418816105
462,303.32501220703125,567.8900146484375,1.8722162426250237,-17.563117332632892
463,302.95001220703125,570.4749755859375,1.8830663561620322,-20.830696572161123
464,303.010009765625,572.22998046875,1.888485403209497,-22.4764869707787
465,302.75,577.14501953125,1.9063419307390586,-27.864825832536617
466,304.0150146484375,576.739990234375,1.8970773233069302,-25.157070798708965
467,302.8900146484375,577.385009765625,1.906253035233902,-27.84994523604366
468,302.5899963378906,576.7999877929688,1.9062097054552933,-27.811051235981672
469,301.25,567.4754028320312,1.8837357770357883,-20.92568234143068
470,300.7900085449219,571.9099731445312,1.9013596093539078,-26.197582216631822
471,302.5899963378906,569.4299926757812,1.8818533314628176,-20.441056118794172
472,303.7650146484375,572.2949829101562,1.8840055809998462,-21.16714234250896
473,303.6400146484375,571.9400024414062,1.8836120894790946,-21.039701307768446
474,303.1000061035156,569.9600219726562,1.8804355344618562,-20.04270674839251
475,301.8599853515625,569.0999755859375,1.8853110819677965,-21.439889322148538
476,298.8900146484375,568.2249755859375,1.9011172931096378,-25.97117294465722
477,299.1000061035156,568.97998046875,1.9023068166432318,-26.343927132787435
478,299.3450012207031,569.3300170898438,1.9019192395669378,-26.247995351481855
479,298.260009765625,570.3499755859375,1.9122576172183554,-29.242980580323724
480,298.30999755859375,572.6099853515625,1.9195132246249675,-31.41199679299286
481,297.5899963378906,571.6099853515625,1.9207970442075721,-31.722626154951804
482,298.7300109863281,572.3099975585938,1.915810184818647,-30.347452059039888
483,299.1700134277344,572.1199951171875,1.9123574203247653,-29.356506365790956
484,296.5400085449219,573.1400146484375,1.932757800408623,-35.16396447685799
485,295.6000061035156,573.25,1.9392760086725256,-36.98505081630089
486,293.80999755859375,572.3350219726562,1.9479766744782638,-39.32845303842527
487,295.3800048828125,570.3300170898438,1.9308348827338988,-34.46553953206598
488,296.9100036621094,575.1400146484375,1.9370853374915602,-36.49045664044929
489,297.010009765625,574.260009765625,1.9334702228345169,-35.428409100105405
490,297.6499938964844,588.77001953125,1.9780615877855865,-48.77344585044438
491,295.8299865722656,592.4550170898438,2.0026875028949043,-55.771430900603896
492,295.8612976074219,595.7999877929688,2.0137814327561534,-59.05940564198722
493,294.8299865722656,596.280029296875,2.022453808818124,-61.416758579710354
494,295.42999267578125,594.2750244140625,2.0115595543687665,-58.31955330332875
495,294.3699951171875,593.22998046875,2.015252880078989,-59.2040393142865
496,292.8699951171875,591.4299926757812,2.0194284239979226,-60.13452472943067
497,291.05499267578125,591.3900146484375,2.0318841096370144,-63.398423728033045
498,290.239990234375,587.8900146484375,2.0255307139919063,-61.38198528190396
499,290.239990234375,583.4199829101562,2.010129556712816,-56.91195354362271
500,290.6400146484375,582.77001953125,2.0051265832620375,-55.5338195345907
501,290.80999755859375,580.531005859375,1.9962553238645344,-52.985383341369875
502,290.05999755859375,580.760009765625,2.0022064905668637,-54.57962385167634
503,289.4599914550781,580.5800170898438,2.005734934805127,-55.49183156946419
504,283.3349914550781,564.3350219726562,1.9917590096249365,-50.396268718737765
505,283.1000061035156,566.1799926757812,1.9999292845961907,-52.66898689302304
506,281.8699951171875,565.0750122070312,2.0047363039549535,-53.803014453508645
507,280.9549865722656,567.1699829101562,2.0187218950259567,-57.563589368036
508,279.93499755859375,564.7050170898438,2.017271945325965,-56.955325330657224
509,279.614990234375,566.219970703125,2.0249986248180614,-59.052793227391255
510,278.489990234375,561.280029296875,2.0154405866598872,-56.16070672722595
511,279.7300109863281,534.4378051757812,1.910548686897603,-27.061253645657537
512,279.5799865722656,531.5650024414062,1.9012984761840517,-24.461542673389495
513,279.3399963378906,531.8942260742188,1.9041105213978655,-25.227624242981797
514,281.2300109863281,536.1599731445312,1.9064820687668231,-26.05294840629461
515,282.95001220703125,537.75,1.9005123760395337,-24.51203042772915
516,284.8699951171875,542.760009765625,1.9052901992796707,-26.027065595876543
517,285.3599853515625,544.1699829101562,1.906959667942724,-26.545101935609246
518,286.3800048828125,527.875,1.843267654863013,-8.393361690899674
519,285.7699890136719,520.1099853515625,1.8200301128425325,-1.7387683672702183
520,286.7699890136719,518.969970703125,1.8097080956347316,1.2215617532424898
521,284.3550109863281,517.7999877929688,1.8209631192954947,-2.0044772044969434
522,284.0249938964844,516.0800170898438,1.817023248587531,-0.8852417160637247
523,283.70001220703125,514.5999755859375,1.813887745660039,0.0032305903898117716
524,282.8999938964844,516.7100219726562,1.826475903572218,-3.563101504960919
525,283.2699890136719,519.6500244140625,1.8344690386138358,-5.829596109958466
526,286.3299865722656,519.27001953125,1.813536981395393,0.12056967327480783
527,285.4800109863281,522.9450073242188,1.8318095390197495,-5.101641829662249
528,287.54998779296875,523.4400024414062,1.8203443737172906,-1.8286261388847793
529,286.6600036621094,523.1199951171875,1.824879608017438,-3.128670697970797
530,286.7900085449219,522.4000244140625,1.821541925621985,-2.172050095216896
531,285.44000244140625,521.5999755859375,1.8273541589287543,-3.82943826471746
532,292.9949951171875,555.094970703125,1.8945544461641979,-23.57196332276505
533,292.95001220703125,558.6599731445312,1.9070146778137684,-27.218848851507637
534,294.2900085449219,559.3300170898438,1.9006082464551795,-25.44967673043363
535,297.5799865722656,560.4400024414062,1.8833255854902948,-20.57086417603461
536,297.6549987792969,562.9000244140625,1.8911156430181024,-22.894340267637354
537,299.7650146484375,563.27001953125,1.8790385535545218,-19.423440851903884
538,297.2699890136719,558.6799926757812,1.8793689686922508,-19.375147762623392
539,293.1099853515625,564.2349853515625,1.924994075772638,-32.50265946843212
540,293.8599853515625,564.1300048828125,1.9197237902530677,-31.032442395625658
541,293.44000244140625,559.280029296875,1.9059433773299241,-26.94696819905284
542,293.8500061035156,562.52001953125,1.9143100488250084,-29.440622423682562
543,293.9200134277344,558.0,1.898475688989428,-24.793167476998583
544,292.75,556.5499877929688,1.9011101205566823,-25.472948815008017
545,292.0400085449219,553.4600219726562,1.8951513689177368,-23.67539142541552
546,291.5400085449219,551.947509765625,1.8932136022098602,-23.073036954421873
547,288.89990234375,548.719970703125,1.8993428736096487,-24.651324057836923
548,289.4100036621094,547.8800048828125,1.8930928369790245,-22.882812915388804
549,287.8699951171875,544.8300170898438,1.892625234762837,-22.636126503869555
550,285.75,539.135009765625,1.8867366920931758,-20.80017909219118
551,288.5,544.4550170898438,1.88719243358698,-21.114318868202936
552,289.57000732421875,545.2999877929688,1.8831369755170135,-20.01153868381875
553,287.2831115722656,550.0900268554688,1.9148011306508508,-28.964449466622177
554,289.2900085449219,552.2999877929688,1.9091568027908778,-27.521224793935012
555,287.5150146484375,549.75,1.9120740552357363,-28.202285853575923
556,286.7049865722656,545.5900268554688,1.9029666465809785,-25.51681934891571
557,285.5299987792969,541.656982421875,1.897023026433569,-23.72262337436252
558,287.7200012207031,545.5150146484375,1.8959926745933313,-23.594160272950667
559,287.7699890136719,546.6599731445312,1.8996420544692711,-24.648125216088438
560,285.04998779296875,544.8400268554688,1.911384143791597,-27.779439233135527
561,288.739990234375,549.2349853515625,1.902178444024118,-25.457429193141884
562,289.79998779296875,552.2899780273438,1.9057625993479894,-26.582891912653004
563,290.75,551.1900024414062,1.8957523729713026,-23.753594407596047
564,293.1600036621094,552.4199829101562,1.8843634056808956,-20.596607922450353
565,295.7300109863281,562.1699829101562,1.9009568255693396,-25.668383826828126
566,295.010009765625,563.0,1.9084098212371965,-27.809030278630935
567,293.8550109863281,555.4249877929688,1.8901327764623705,-22.336480219781784
568,291.25,554.97998046875,1.905510662553648,-26.633414698902193
569,291.1050109863281,551.9992065429688,1.896220215078653,-23.916566517988777
570,291.3059997558594,552.280029296875,1.8958759165953853,-23.83152630500394
571,291.7349853515625,546.010009765625,1.8715959250058476,-16.780617656598174
572,289.92999267578125,543.77001953125,1.8755217923912044,-17.82628351693024
573,292.82000732421875,550.5999755859375,1.880335912212096,-19.39550119254279
574,290.42999267578125,536.219970703125,1.8462968158448052,-9.366076952767635
575,293.6499938964844,540.9099731445312,1.8420227631103216,-8.194661352026692
576,292.57000732421875,540.22998046875,1.846498160934455,-9.480584943374147
577,294.2950134277344,545.72998046875,1.8543636676424922,-11.840529643720352
578,293.25,542.3099975585938,1.84930945459026,-10.322800844595413
579,295.1499938964844,544.4310302734375,1.84459102670482,-8.985245272820016
580,296.989990234375,546.6900024414062,1.8407691182116137,-7.894843638364655
581,287.8550109863281,529.489990234375,1.8394329437590493,-7.3233754936397375
582,288.8349914550781,524.1199951171875,1.8146000679377614,-0.16950676685502963
583,289.29998779296875,524.5800170898438,1.8132735541808873,0.2169112888093918
584,289.1499938964844,522.530029296875,1.8071244693988844,1.9938628712907798
585,288.9200134277344,518.9849853515625,1.7962929573287338,5.120269811062535
586,290.25,519.6400146484375,1.7903187412521533,6.886235649334985
587,289.2200012207031,517.3800048828125,1.7888804463699626,7.271322700787259
588,291.4132080078125,525.3300170898438,1.802698033768463,3.313638741791742
589,288.489990234375,519.3099975585938,1.8000971095624356,4.012479731808007
590,286.1600036621094,518.510009765625,1.8119583559198886,0.5711569175539848
591,286.4200134277344,525.52001953125,1.8347880556323,-5.965553048813099
592,286.5050048828125,527.9500122070312,1.8427252690506248,-8.240834463921438
593,286.7550048828125,526.7899780273438,1.8370733520156894,-6.6257214162151925
594,285.7200012207031,526.22998046875,1.8417680884099745,-7.949757037413697
595,292.1000061035156,527.9099731445312,1.8072918935765043,1.9838718869044027
596,293.0,529.8350830078125,1.8083108635078924,1.6970348381669778
597,290.2099914550781,527.8099975585938,1.8187175255828294,-1.3565754341577263
598,288.908203125,526.77001953125,1.8233127818227297,-2.6862628454221706
599,288.04998779296875,525.1298217773438,1.8230510120860421,-2.608287738784675
600,287.7250061035156,522.6300048828125,1.8164219091015832,-0.7000400417061388
601,286.75,520.0,1.8134263295553619,0.15514614550902883
602,285.82000732421875,522.9299926757812,1.8295779836104957,-4.46772658691345
603,287.0,523.8800048828125,1.8253658706718205,-3.269779869284612
604,287.04998779296875,524.2100219726562,1.8261976807702784,-3.508803406172497
605,287.2950134277344,524.1199951171875,1.8243268091007907,-2.9727525966847637
606,289.55999755859375,522.0150146484375,1.8027870529416117,3.255213529473558
607,289.5199890136719,520.385009765625,1.797406153331441,4.812390238949483
608,291.6499938964844,526.3099975585938,1.8045945776546028,2.7646832897602778
609,290.2900085449219,550.6500244140625,1.8968962355066739,-24.05094594295344
610,288.9750061035156,545.0700073242188,1.886218516520995,-20.86464814301832
611,289.80999755859375,544.9299926757812,1.8803008773553693,-19.204685629851447
612,289.2300109863281,543.2000122070312,1.8780900721699598,-18.530463692192434
613,288.3500061035156,538.219970703125,1.8665509253012043,-15.152308691971548
614,292.29998779296875,544.3800048828125,1.8624017366308885,-14.122130087933506
615,291.6400146484375,541.9600219726562,1.8583184568344344,-12.903506503921626
616,306.5799865722656,543.7249755859375,1.77351751386346,12.52700192811158
617,302.9906005859375,537.5650024414062,1.7741969599117522,12.153160226479535
618,301.7799987792969,537.010009765625,1.7794751538797664,10.504475703110579
619,303.0299987792969,539.1749877929688,1.7792792461635498,10.61489201586101
620,301.30499267578125,542.47998046875,1.8004347543370605,4.169844040425964
621,300.0,539.5499877929688,1.7984999593098958,4.72433835753764
622,299.4599914550781,539.6199951171875,1.8019769268514645,3.6713451239448247
623,301.6600036621094,550.77001953125,1.8257972977689472,-3.4739630309042653
624,301.3599853515625,548.4199829101562,1.8198168621171682,-1.6700543824048923
625,300.9100036621094,548.3499755859375,1.822305569480759,-2.4191556896482282
626,300.0874938964844,551.4249877929688,1.837547378709436,-6.9913951489796275
627,298.67498779296875,551.6699829101562,1.8470578570595102,-9.807596980797435
628,301.2300109863281,555.10498046875,1.8427944103283402,-8.59164628900789
629,301.5799865722656,555.2000122070312,1.840971009109029,-8.049612053358551
630,296.1199951171875,544.3350219726562,1.8382244730121629,-7.123528742061076
631,296.55999755859375,540.6099853515625,1.8229363022730327,-2.5975488691245303
632,297.82501220703125,542.8800048828125,1.822815353417774,-2.5648426634219916
633,296.7200012207031,543.6300048828125,1.8321313111563902,-5.326311258648225
634,297.010009765625,543.7949829101562,1.8308978318248363,-4.963382244636655
635,294.3500061035156,542.6599731445312,1.8435874363586429,-8.670418300926208
636,295.4100036621094,542.3499755859375,1.835922849133703,-6.430890786062214
637,288.8699951171875,550.4450073242188,1.905511187137718,-26.430801266169233
638,286.80999755859375,550.2249755859375,1.9184302509312963,-29.960614956233435
639,287.7250061035156,553.260009765625,1.9228777410002977,-31.33004492451864
640,286.8800048828125,550.1799926757812,1.9178052959826324,-29.788196630643206
641,285.2300109863281,551.0599975585938,1.9319846311158597,-33.671710932055994
642,285.7799987792969,549.9650268554688,1.9244349821703148,-31.575588939937525
643,286.2799987792969,551.1699829101562,1.9252828882924238,-31.870387258587307
644,296.81500244140625,560.6199951171875,1.8887859121199864,-22.143369301111257
645,294.9100036621094,552.6649780273438,1.8740123127886668,-17.65605096350607
646,295.5899963378906,550.02001953125,1.860753159259554,-13.773291278789834
647,293.3500061035156,547.5399780273438,1.8665074710587566,-15.370738655813916
648,294.4599914550781,545.7449951171875,1.8533757079200508,-11.555232236431557
649,296.0199890136719,548.0850219726562,1.8515135541990124,-11.05557139959246
650,298.8500061035156,555.3400268554688,1.85825670240445,-13.15905238752493
651,303.42999267578125,556.094970703125,1.8326961214322655,-5.576975815789133
652,303.5400085449219,555.010009765625,1.8284575151268314,-4.291751289518579
653,302.0,556.0974731445312,1.8413823614057325,-8.18251604987433
654,301.125,552.5549926757812,1.8349688424268369,-6.232811619190166
655,303.239990234375,554.1599731445312,1.827463365620806,-3.9878426410192063
656,301.6499938964844,552.3699951171875,1.8311619635130554,-5.092159548080822
657,302.5799865722656,555.3599853515625,1.835415460364313,-6.389269725814479
658,303.8999938964844,546.0599975585938,1.7968410941942792,5.313547822682317
659,300.8999938964844,548.3300170898438,1.8222998611242254,-2.417418124793535
660,300.1000061035156,549.8300170898438,1.8321559677016033,-5.373648281805863
661,302.0799865722656,548.0,1.814089063688778,0.06055788971030274
662,305.07501220703125,548.6900024414062,1.7985412783301047,4.822446950530029
663,305.1099853515625,547.4400024414062,1.794238237764062,6.136109106627423
664,306.3699951171875,548.8200073242188,1.7913634365998974,7.049719495148047
665,309.8399963378906,541.02001953125,1.7461271169821795,21.166204198282735
666,307.385009765625,538.2550048828125,1.7510775990449934,19.46236880548809
667,305.67999267578125,532.4299926757812,1.74178881651735,22.183712023724006
668,305.7500915527344,533.219970703125,1.743973216803298,21.521336066673193
669,307.4049987792969,533.4199829101562,1.735235227235612,24.3337770890028
670,307.67999267578125,536.469970703125,1.7435971901768468,21.784364940530786
671,307.2799987792969,534.5599975585938,1.7396511314833094,22.96622300655593
672,310.7850036621094,537.47998046875,1.7294270126788587,26.42645471428255
673,310.2950134277344,537.9099731445312,1.7335437240914826,25.104525233702752
674,309.5450134277344,535.219970703125,1.7290537643504187,26.42929107105254
675,311.4949951171875,535.344970703125,1.7186310505622182,29.85387291062755
676,313.44000244140625,539.6699829101562,1.7217648631528482,29.069387629171437
677,313.5150146484375,538.9099731445312,1.718928752898301,29.965943275849945
678,313.4599914550781,540.1099853515625,1.7230587637177472,28.66577149862365
679,317.30999755859375,566.9349975585938,1.7866912543589328,8.848984969406096
680,318.79998779296875,564.75,1.771486893427214,13.746234804873716
681,319.2799987792969,565.5449829101562,1.7713135338023185,13.825023319896609
682,319.8399963378906,567.5599975585938,1.774512268812693,12.829380891691748
683,318.7550048828125,566.9093017578125,1.7785110604498016,11.505049959724765
684,321.0400085449219,569.5700073242188,1.7741402696372064,13.00377191320495
685,323.489990234375,572.1500244140625,1.768679222499368,14.883494398973816
686,312.30999755859375,569.5900268554688,1.8237969687429094,-2.9076216878452854
687,310.9200134277344,570.260009765625,1.8341051882726995,-6.107814217343908
688,313.4017028808594,570.0,1.818752083222366,-1.3303467433094698
689,313.07501220703125,570.2750244140625,1.8215283947252525,-2.200051245523987
690,312.55999755859375,569.7000122070312,1.82269009680368,-2.5625281713889265
691,311.510009765625,568.6199951171875,1.8253666890030527,-3.3938201065763636
692,313.44000244140625,568.0900268554688,1.812436263497242,0.6493436838589373
693,309.3900146484375,558.7750244140625,1.806053841294792,2.5920906840081486
694,308.95001220703125,557.22998046875,1.803625047586479,3.3361913774779666
695,309.3900146484375,552.3300170898438,1.785222505378724,9.037098008226899
696,310.7300109863281,554.4000244140625,1.7841856428810015,9.406306750394656
697,312.32501220703125,557.3599853515625,1.784551232105947,9.34975121291955
698,312.4849853515625,558.72998046875,1.7880218463621493,8.270957685838816
699,311.07000732421875,556.1900024414062,1.7879898072645315,8.235229317362204
700,301.67401123046875,556.2100219726562,1.8437452391208158,-8.888467278899789
701,299.8450012207031,560.5050048828125,1.8693158218443957,-16.512825408413
702,302.1449890136719,563.780029296875,1.8659254655762776,-15.601146457350133
703,299.885009765625,565.7750244140625,1.8866398985939434,-21.710016766326426
704,301.1300048828125,568.010009765625,1.8862617492623204,-21.678718243414387
705,300.625,567.4400024414062,1.8875343116554053,-22.02797912085277
706,302.3999938964844,570.1199951171875,1.8853174822230563,-21.47692294402436
707,304.260009765625,560.0499877929688,1.8406953586321835,-8.021099954903384
708,302.9150085449219,556.4199829101562,1.8368848264830693,-6.83942160409692
709,303.19000244140625,557.9600219726562,1.8402982205209297,-7.878885022100185
710,302.80999755859375,559.3099975585938,1.847065823678319,-9.920589375685331
711,302.79998779296875,559.9949951171875,1.8493890940975495,-10.623807865518138
712,303.010009765625,558.7899780273438,1.8441304247987116,-9.036484529372451
713,301.7099914550781,557.9299926757812,1.8492261061193658,-10.54294262247965
714,310.29998779296875,559.219970703125,1.8021914041331994,3.8035825891088777
715,308.8349914550781,555.4000244140625,1.798371427399763,4.956773377775498
716,308.510009765625,551.0,1.7860036386456135,8.765228594385285
717,305.364990234375,553.0250244140625,1.8110295616717635,1.0152764676094461
718,305.4649963378906,554.6400146484375,1.8157236387075968,-0.41767110923405704
719,303.5299987792969,551.9077758789062,1.81829729548482,-1.2077383340388865
720,303.6099853515625,553.0499877929688,1.821580364534353,-2.2043494530480032
721,306.1099853515625,553.0349731445312,1.8066544693384612,2.361453875577631
722,307.010009765625,554.280029296875,1.8054135424444917,2.7547260893973586
723,307.4150085449219,551.7100219726562,1.7946749723900877,6.061958957741858
724,308.1000061035156,555.7899780273438,1.8039271892796038,3.2289145572962568
725,308.90130615234375,559.6799926757812,1.8118408097625804,0.7975187855153576
726,309.9399108886719,559.0900268554688,1.8038658695242697,3.2780728767365233
727,312.1000061035156,560.5599975585938,1.7960909535281147,5.7401569143474305
728,312.06500244140625,557.02001953125,1.7849486971415094,9.216417233974134
729,313.510009765625,558.7849731445312,1.7823512989657646,10.081832810230416
730,312.94000244140625,557.0750122070312,1.7801335970505592,10.75420059625872
731,312.57000732421875,554.6599731445312,1.774514381250919,12.495731822350017
732,312.5199890136719,551.2000122070312,1.7637272225262934,15.864643655274499
733,312.8500061035156,552.22998046875,1.7651589250282083,15.435410608247643
734,313.510009765625,552.0599975585938,1.760900706077311,16.806808396167916
735,308.92999267578125,546.3800048828125,1.7686207808777976,14.149725100937353
736,306.7200012207031,545.4000244140625,1.7781690866048707,11.106823930854539
737,308.3800048828125,550.1699829101562,1.7840650308025852,9.358595784600134
738,308.45001220703125,550.0,1.783109023289131,9.656014110190362
739,308.7699890136719,548.8200073242188,1.777439605051506,11.418465517804798
740,305.5199890136719,543.9099731445312,1.7802762264441936,10.412474413247587
741,303.239990234375,540.0599975585938,1.7809656211279388,10.112132944918294
742,298.1831970214844,524.510009765625,1.7590193377926442,16.457161813377006
743,298.5299987792969,530.8499755859375,1.778213170390272,10.748484598553482
744,299.4100036621094,530.469970703125,1.7717175919805663,12.730375985051346
745,298.19000244140625,531.9949951171875,1.784080588757242,8.984564472992297
746,300.1099853515625,530.3699951171875,1.767252077587115,14.10453907046979
747,299.2799987792969,532.02001953125,1.7776664718699982,10.943677257297445
748,297.010009765625,526.719970703125,1.7734081458021147,12.111629962394595
749,289.739990234375,512.02001953125,1.7671706936866718,13.577852099245824
750,290.95001220703125,514.02001953125,1.7666953014784164,13.780473817623083
751,291.1700134277344,515.5609130859375,1.7706525030397569,12.640051888856924
752,291.125,513.9204711914062,1.7652914424779949,14.198555144432184
753,291.8500061035156,513.8699951171875,1.7607331998304776,15.568771046229408
754,291.0899963378906,509.4800109863281,1.7502491236247615,18.575297641793263
755,291.4700012207031,512.3400268554688,1.7577796161174106,16.407010540300398
756,287.82000732421875,503.1300048828125,1.7480716839675947,18.97289215020583
757,287.92999267578125,506.44000244140625,1.758899785795065,15.86310262876298
758,288.1400146484375,506.4100036621094,1.7575136319750149,16.275407654361793
759,288.79998779296875,508.7900085449219,1.7617383311998502,15.096762097693663
760,288.95001220703125,507.55999755859375,1.756566797425603,16.599864846128803
761,289.3500061035156,505.9800109863281,1.7486780726222366,18.907966496900535
762,291.0199890136719,507.7799987792969,1.7448285957960152,20.147874433390534
763,292.385009765625,513.0499877929688,1.7547068784553221,17.362653814202808
764,291.6099853515625,512.4500122070312,1.757312979489457,16.551840467986203
765,291.92999267578125,514.5499877929688,1.7625800729712287,15.03437916550154
766,291.55999755859375,515.7899780273438,1.769069770703669,13.120881094717838
767,289.8999938964844,511.1199951171875,1.7630907412150376,14.769133655034743
768,295.6300048828125,520.2000122070312,1.7596319846263173,16.119544218765377
769,293.1199951171875,514.760009765625,1.7561408922643684,16.990537048744436
770,287.8500061035156,502.4599914550781,1.7455618579156298,19.697512820037723
771,287.5150146484375,504.20001220703125,1.7536475888869594,17.347701939392827
772,288.6050109863281,504.70001220703125,1.7487569272694992,18.831839137760475
773,289.19000244140625,504.0299987792969,1.7429025710576564,20.56672156220548
774,286.3299865722656,500.1549987792969,1.7467782706477544,19.235590425227933
775,286.94000244140625,505.3999938964844,1.7613437986907667,15.10101663284859
776,288.2300109863281,505.0799865722656,1.752350439997116,17.76924647049787
777,296.30999755859375,505.0050048828125,1.704313081042601,32.55235273160661
778,294.2699890136719,507.614990234375,1.724997482535642,26.228908262557006
779,295.6600036621094,507.3699951171875,1.716058948903443,29.004168550706645
780,296.45001220703125,508.510009765625,1.7153313841339894,29.30221867966207
781,296.20001220703125,506.6300048828125,1.7104320864399547,30.72714469445571
782,294.8450012207031,506.4100036621094,1.717546512796537,28.480598451913856
783,290.9100036621094,500.79998779296875,1.7214945566968045,26.927677382567758
784,297.3599853515625,512.8599853515625,1.7247108239705449,26.608681287887798
785,298.2099914550781,515.0,1.7269709760129843,26.015945901038144
786,296.94000244140625,514.219970703125,1.7317302029880381,24.484194546960616
787,298.8800048828125,515.6500244140625,1.7252744111010139,26.585557295978724
788,298.0,513.8900146484375,1.7244631364041527,26.74368055791836
789,297.95001220703125,514.7000122070312,1.7274710223854288,25.842689446368745
790,297.3599853515625,513.5,1.726863146676913,25.968666639450298
791,302.20001220703125,516.52001953125,1.709199201412978,31.759022878469914
792,305.28399658203125,520.239990234375,1.7041181197147492,33.65287664879582
793,306.3900146484375,520.5499877929688,1.6989783051195901,35.35618088887605
794,307.7950134277344,521.9199829101562,1.69567393928133,36.54372678788962
795,307.5199890136719,523.8800048828125,1.7035640725765036,34.08307361911687
796,307.0050048828125,520.0599975585938,1.6939788905301623,36.96564736205908
797,306.69000244140625,518.97998046875,1.6921972556568816,37.47226063406952
798,307.94000244140625,530.5900268554688,1.7230305340288732,28.13760858744495
799,308.92999267578125,531.75,1.7212637575078895,28.779729983749853
