,t,googl,Ratio,Spread
768,21.385000228881836,114.91349792480469,5.373556076450564,12.908380360023283
769,21.31999969482422,113.74250793457031,5.33501451982587,13.671791725804677
770,21.139999389648438,114.97550201416016,5.438765626003749,11.310125738386613
771,21.235000610351562,114.40250396728516,5.38744999665866,12.478818380958511
772,21.209999084472656,113.7719955444336,5.364073571682679,12.95255751453136
773,21.2549991607666,113.812255859375,5.354611166932182,13.19446517654701
774,21.28499984741211,114.92500305175781,5.399342441890162,12.269833955408085
775,21.30500030517578,114.51200103759766,5.374888495532122,12.808246617064196
776,21.209999084472656,113.8584976196289,5.368151934668496,12.866055439336048
777,20.975000381469727,114.33915710449219,5.45121120500692,10.911862705757141
778,21.075000762939453,115.4844970703125,5.479691240315058,10.393564017598901
779,21.1200008392334,116.6967544555664,5.525414290646506,9.46347460930205
780,21.065000534057617,117.29649353027344,5.568311918180586,8.518862233890001
781,21.05500030517578,117.50675201416016,5.580942783708933,8.24589842625532
782,21.14539909362793,117.1187515258789,5.538734502351962,9.200734470331906
783,21.200000762939453,117.635498046875,5.548844047803913,9.026361648159604
784,20.924999237060547,114.93949890136719,5.492927268441487,9.997994290142298
785,20.8799991607666,113.895751953125,5.45477761163585,10.75957326142743
786,20.864999771118164,114.22950744628906,5.474694881349019,10.33176576255023
787,20.915000915527344,114.38899993896484,5.4692323658490585,10.485799888614292
788,20.924999237060547,114.59150695800781,5.476296828487012,10.345986233501673
789,20.8799991607666,114.20625305175781,5.469648354505239,10.449072162794618
790,20.889999389648438,114.54100036621094,5.483054270598453,10.177030172089456
791,20.950000762939453,118.59725189208984,5.660966471270414,6.497010588698356
792,20.959999084472656,117.5612564086914,5.608838814109576,7.595699436027172
793,20.885000228881836,116.59300231933594,5.582619154492498,8.09368153699928
794,20.915000915527344,116.77149963378906,5.583145805511184,8.103300193790073
795,20.975000381469727,117.1639633178711,5.58588611141953,8.087056492378235
796,20.920000076293945,116.48274993896484,5.568009058994238,8.423396570579467
797,20.94499969482422,116.8199462890625,5.5774623056179955,8.242957549942911
798,20.905000686645508,116.69999694824219,5.582396226506333,8.112097555588985
799,20.98979949951172,116.70475006103516,5.560069788363154,8.63906597407789
800,20.924999237060547,116.15975189208984,5.551242825679905,8.777741299419642
801,20.985000610351562,116.92793273925781,5.57197661846048,8.385792394739479
802,21.014999389648438,117.2762451171875,5.580597122213356,8.225584028236096
803,21.114999771118164,117.03425598144531,5.542706950038847,9.094614441640356
804,21.13990020751953,117.1084976196289,5.5396901816013795,9.176508222401974
805,21.125,117.7279052734375,5.572918592825443,8.463670473396132
806,21.1299991607666,118.43499755859375,5.605063997281148,7.787924870205058
807,21.090099334716797,117.5405044555664,5.573255136929623,8.43223054857405
808,21.030000686645508,117.22599792480469,5.574227013660806,8.369895186149659
809,21.0049991607666,117.3185043334961,5.585265842458354,8.120619488179539
810,21.03499984741211,117.68550109863281,5.594746943300378,7.94173869428671
811,21.040000915527344,117.2385025024414,5.57217192970369,8.420095932260903
812,20.964399337768555,117.58074951171875,5.608591384723833,7.60379763223433
813,21.020000457763672,117.57249450683594,5.593363080228236,7.960693280370447
814,21.08989906311035,117.90299987792969,5.590496167151465,8.06847934536135
815,21.09000015258789,117.5,5.5713607942094745,8.47211309362454
816,21.05500030517578,116.60250091552734,5.537995688694618,9.150149524888132
817,21.0049991607666,115.74662780761719,5.510432393818428,9.692496014058445
818,20.875,114.77950286865234,5.498419299097118,9.844475663934912
819,20.674999237060547,110.57149505615234,5.3480773463802445,12.798400921110765
820,20.704999923706055,110.6300048828125,5.343154083094074,12.928007065694498
821,20.770000457763672,110.87974548339844,5.338456573887672,13.08584508956157
822,20.825000762939453,111.46549987792969,5.352484792043595,12.844963995735338
823,20.78499984741211,111.71156311035156,5.37462419679837,12.348079468321583
824,20.80500030517578,112.3479995727539,5.40004796562317,11.837053653415165
825,20.670000076293945,111.13299560546875,5.376535810124413,12.205553689829184
826,20.15999984741211,107.11650085449219,5.313318534982155,13.024148688565003
