,lly,unh,Ratio,Spread
565,303.1000061035156,538.6799926757812,1.7772351759432483,-28.197118534368343
566,301.8599853515625,534.989990234375,1.7723117213144255,-26.60247969661296
567,298.8900146484375,533.0,1.7832646588308712,-29.631089760205356
568,299.1000061035156,533.180419921875,1.7826158777721537,-29.45667009463361
569,299.3450012207031,532.85498046875,1.780069746599453,-28.717242528149796
570,298.260009765625,533.5499877929688,1.7888753782722546,-31.245647883540272
571,298.30999755859375,534.2449951171875,1.7909054322332982,-31.85618678104234
572,297.5899963378906,533.4550170898438,1.7925838356614194,-32.28285319297052
573,298.7300109863281,534.0800170898438,1.7878351603391023,-30.981478010779057
574,299.1700134277344,541.5499877929688,1.8101746949440913,-37.707940913903116
575,296.5400085449219,538.280029296875,1.815202042847897,-38.882114905261375
576,295.6000061035156,539.0999755859375,1.8237481882769349,-41.29045953359625
577,293.80999755859375,535.8800048828125,1.8238998309645449,-41.095211400110344
578,295.3800048828125,535.4099731445312,1.812614138715811,-37.9722109921905
579,296.9100036621094,538.1699829101562,1.812569385579229,-38.146857770365926
580,297.010009765625,537.760009765625,1.8105787417399817,-37.56789620437516
581,297.6499938964844,542.0800170898438,1.8211994900237303,-40.80647045370003
582,295.8299865722656,542.385009765625,1.8334348591572907,-44.18687706875559
583,295.8612976074219,544.219970703125,1.8394429251278754,-45.96892921149893
584,294.8299865722656,547.9400024414062,1.8584948186981685,-51.43165082307971
585,295.42999267578125,545.3699951171875,1.8460210832950268,-47.84776453813001
586,294.3699951171875,547.489990234375,1.85987022901713,-51.75892347313092
587,292.8699951171875,546.3300170898438,1.8654352654707358,-53.13362194641397
588,291.05499267578125,542.2849731445312,1.8631701458171033,-52.15553478409893
589,290.239990234375,545.0599975585938,1.877963119825239,-56.30773490261598
590,290.239990234375,543.4000244140625,1.8722438075306416,-54.64776175808473
591,290.6400146484375,542.469970703125,1.8664669122016966,-53.041754361309216
592,290.80999755859375,540.8699951171875,1.859874143454131,-51.154544870113995
593,290.05999755859375,539.25,1.8590981332786796,-50.8018855618337
594,289.4599914550781,537.3300170898438,1.8563187761761302,-49.8957816124084
595,283.3349914550781,527.3900146484375,1.8613656292151035,-50.30568827707734
596,283.1000061035156,527.4600219726562,1.8631579321824185,-50.77276940210115
597,281.8699951171875,526.2000122070312,1.8668181123296343,-51.59120892757332
598,280.9549865722656,526.5549926757812,1.874161406066889,-53.49235352223732
599,279.93499755859375,525.3499755859375,1.876685588324752,-54.01089456801796
600,279.614990234375,525.1699829101562,1.8781896581079418,-54.37164421369667
601,278.489990234375,521.02001953125,1.8708752120417815,-52.12268454815117
602,279.7300109863281,515.4099731445312,1.8425265538266542,-44.41727455778155
603,279.5799865722656,515.7899780273438,1.8448744645533586,-45.05078785679635
604,279.3399963378906,517.239990234375,1.8516503079233944,-46.906331020909505
605,281.2300109863281,518.5800170898438,1.843971115568652,-45.0526468852797
606,282.95001220703125,521.3800048828125,1.8426576511377732,-44.9462091604336
607,284.8699951171875,523.8400268554688,1.8388739980845499,-44.16188034038211
608,285.3599853515625,524.47998046875,1.837959095149912,-43.97385772694568
609,286.3800048828125,521.4400024414062,1.8207975192080221,-39.210269995951506
610,285.7699890136719,523.2100219726562,1.8308781260709106,-42.011082800486264
611,286.7699890136719,522.4199829101562,1.8217386857913143,-39.53126265944334
612,284.3550109863281,519.5800170898438,1.8272230029905305,-40.77208101483316
613,284.0249938964844,518.1900024414062,1.824452120682962,-39.93972300040943
614,283.70001220703125,515.5750122070312,1.8173246035350477,-37.8738806757452
615,282.8999938964844,513.510009765625,1.8151644427165412,-37.16073403798893
616,283.2699890136719,512.1624755859375,1.8080364862132228,-35.18798911012473
617,286.3299865722656,516.375,1.8034262012919637,-34.229787549288034
618,285.4800109863281,517.8800048828125,1.8140674826708416,-37.17106509444116
619,287.54998779296875,520.010009765625,1.8084160383968566,-35.80326233636967
620,286.6600036621094,518.6699829101562,1.8093559488037985,-35.96711382543057
621,286.7900085449219,516.0150146484375,1.7992782149787152,-33.09246577261703
622,285.44000244140625,513.77001953125,1.7999229790390512,-33.12868542506769
623,292.9949951171875,516.1849975585938,1.7617536345702365,-22.777379780346138
624,292.95001220703125,518.0999755859375,1.7685610308826003,-24.768369078129723
625,294.2900085449219,519.5693969726562,1.765501314644009,-23.973490007764127
