,meta,tmus,Ratio,Spread
314,203.49000549316406,123.19000244140625,0.6053860097101655,41.02041424555348
315,204.1999969482422,125.56999969482422,0.6149363446202792,39.21618858342275
316,205.05999755859375,125.5199966430664,0.6121135186651916,39.963614000461874
317,206.19000244140625,125.5999984741211,0.6091468887285808,40.79999602851673
318,207.07000732421875,125.4000015258789,0.6055922977272827,41.713637920079734
319,207.18800354003906,125.43000030517578,0.605392195310847,41.77932884023319
320,208.17999267578125,125.5,0.6028437141673515,42.51378835282729
321,208.0850067138672,125.56999969482422,0.6034552978028473,42.36675925426864
322,205.85000610351562,125.7750015258789,0.6110031469352035,40.349271021094594
323,205.9199981689453,125.44999694824219,0.6092171623142586,40.731036060567405
324,204.16000366210938,125.5999984741211,0.6152037432463641,39.153757022248286
325,205.52999877929688,125.83499908447266,0.6122463865705432,40.02976171067458
326,204.32000732421875,125.91000366210938,0.6162392284095461,38.97350771017314
327,203.10000610351562,125.00499725341797,0.6154849507473952,38.889147219879376
328,202.97999572753906,123.91000366210938,0.6104542628350151,39.886817717152425
329,201.6697998046875,124.16999816894531,0.6157094333866601,38.56431240683749
330,200.5,124.16000366210938,0.6192518885890742,37.62565113730453
331,200.8000030517578,124.0199966430664,0.6176294559671857,38.00894733013426
332,199.94000244140625,124.19000244140625,0.621136345528459,37.141519166513106
333,199.77999877929688,124.44499969482422,0.6229102034999131,36.756766037182004
334,200.24000549316406,123.44000244140625,0.6164602429838644,38.13480834029987
335,200.11000061035156,123.19999694824219,0.6156613691093514,38.26938563750933
336,192.33999633789062,122.66500091552734,0.6377508747584527,32.503252702733775
337,192.61000061035156,122.9800033569336,0.6384923055253041,32.40721175515576
338,189.6699981689453,122.45500183105469,0.6456213582180772,30.54800165148687
339,189.38999938964844,122.79000091552734,0.6483446924929803,29.985935971266926
340,190.83999633789062,123.13999938964844,0.6452525767796791,30.811820733880253
341,189.1999969482422,122.83000183105469,0.6492072083101367,29.791851499867917
342,187.52999877929688,122.30999755859375,0.6522156367234865,28.957561299764265
343,187.22000122070312,118.68000030517578,0.6339066314035038,32.33616427747641
344,190.75,117.69000244140625,0.6169855960230997,36.18883464224682
345,195.38999938964844,121.16999816894531,0.6201443192970539,36.4716726967787
346,194.63999938964844,120.9000015258789,0.621146742216383,36.13345259247889
347,193.6300048828125,120.55999755859375,0.6226307623736222,35.654395794690046
348,191.3800048828125,119.7698974609375,0.6258224182525027,34.619845650247655
349,190.17999267578125,119.25,0.6270375675284484,34.16658641603807
350,197.19000244140625,121.69499969482422,0.6171458907050072,37.40639383941901
351,196.0399932861328,121.80000305175781,0.6213018119929384,36.36878404533637
