,abbv,lly,Ratio,Spread
223,142.5,243.5,1.7087719298245614,48.484816478598766
224,141.9499969482422,237.82000732421875,1.6753787420716373,53.029879542152635
225,142.13999938964844,238.86000061035156,1.680455900070497,52.38195571174061
226,142.44000244140625,240.4499969482422,1.6880791408800564,51.411014752016236
227,142.77999877929688,239.8699951171875,1.6799971786522294,52.69259798464254
228,142.6999969482422,238.83999633789062,1.6737211033334414,53.55751323066415
229,143.10000610351562,239.5500030517578,1.6740041427983743,53.67292418317346
230,143.5,239.8699951171875,1.671567910224303,54.178318297655785
231,143.22479248046875,243.50999450683594,1.700194430653777,49.97042903462313
232,143.35000610351562,243.6999969482422,1.7000347859926983,50.03880452075021
233,143.2899932861328,242.88999938964844,1.695093940751511,50.72496581453908
234,143.34500122070312,243.02999877929688,1.6954201172673775,50.698475129345645
235,143.60000610351562,243.17999267578125,1.6934539160150335,51.07468302727228
236,143.15499877929688,242.83999633789062,1.6963431134687714,50.49640811503111
237,143.1999969482422,243.2899932861328,1.6989525032885782,50.13926475054422
238,143.77999877929688,242.5749969482422,1.6871261580729056,52.05109308983237
239,142.8300018310547,243.14999389648438,1.702373386398835,49.515780349450786
240,142.52499389648438,243.42999267578125,1.7079810777089666,48.60639863163784
241,142.5800018310547,241.61000061035156,1.6945574239551426,50.53989940152247
242,142.63999938964844,240.0,1.6825574945804234,52.27370479021443
243,142.44000244140625,239.27999877929688,1.6798651690400417,52.58101292096155
244,142.72000122070312,239.63999938964844,1.6790919096130583,52.79878893384126
245,143.02000427246094,240.16000366210938,1.6792056809381115,52.89784003954657
246,142.6875,237.14999389648438,1.662023610312637,55.22172825766024
247,142.38999938964844,237.0500030517578,1.664793904542927,54.70782750439549
248,142.4600067138672,237.0,1.6636247987550474,54.902290455193345
249,142.41799926757812,236.56500244140625,1.6610611275119982,55.250605777070184
250,142.13999938964844,236.25999450683594,1.6621640320904767,54.981961815256234
251,142.0,235.6300048828125,1.659366231569102,55.32306312766401
