,goog,tsla,Ratio,Spread
449,129.91574096679688,342.4916687011719,2.636259980141313,-55.849310039860946
450,129.9550018310547,342.0,2.631680159911121,-55.270345352570196
451,129.7272491455078,340.1583251953125,2.6221038944083053,-53.9350754794063
452,129.52450561523438,340.4866638183594,2.628743203466141,-54.714211524746766
453,130.52700805664062,342.5939636230469,2.6246978975752078,-54.592461081470965
454,130.531005859375,342.6999816894531,2.6254297163591476,-54.68959008904972
455,129.82749938964844,331.94000244140625,2.556777292961347,-45.49384770070373
456,128.75,331.5133361816406,2.574860863546723,-47.46298636118053
457,128.14549255371094,326.6666564941406,2.549185694980426,-43.96042058043185
458,128.94949340820312,328.4266662597656,2.5469403374862174,-43.93274561827247
459,128.6699981689453,328.3466491699219,2.551850888649261,-44.474182309127976
460,128.39625549316406,327.32666015625,2.549347400350606,-44.062856331201324
461,128.35250854492188,325.663330078125,2.53725722831624,-42.49679698459705
462,129.36000061035156,354.8299865722656,2.7429652512221128,-69.42330887109274
463,128.26150512695312,348.1666564941406,2.7145062437051988,-65.20246823590726
464,126.81500244140625,343.6266784667969,2.7096689812040697,-63.87876882966584
465,126.65550231933594,346.65966796875,2.737028092902893,-67.26640463667162
466,125.56391906738281,340.1385192871094,2.7088874082098133,-63.17237614740237
467,125.38836669921875,336.92333984375,2.6870382692834713,-60.34753495522745
468,124.92500305175781,336.36334228515625,2.6925221858573596,-60.81782002798685
469,122.23500061035156,336.7133483886719,2.754639397123356,-67.14900918042095
470,122.44999694824219,342.316650390625,2.795562751506782,-72.2742698126054
471,120.73750305175781,338.8833312988281,2.8067777014864674,-72.64865710328827
472,120.16300201416016,336.2433166503906,2.7982266672296294,-71.28603752883772
473,120.23750305175781,336.6551818847656,2.7999182729189576,-71.53225074136067
474,119.9425048828125,335.913330078125,2.8006196002519923,-71.44632326415497
475,119.54100036621094,334.9983215332031,2.802371742807438,-71.42405443269821
476,122.35762786865234,333.88665771484375,2.728776812127007,-64.04965850175633
477,120.8561782836914,332.69000244140625,2.7527761275097355,-66.19145551674104
478,121.44200134277344,332.0622863769531,2.7343281789279645,-64.26117002085824
479,122.0250015258789,332.4266662597656,2.724250457716774,-63.329257097749014
480,122.13824462890625,335.1600036621094,2.7441036563152608,-65.81080003410706
481,122.3062515258789,330.1883239746094,2.6996847655391063,-60.46555934576691
482,123.25,332.7633361816406,2.6999053645569218,-60.942159934664126
483,120.05000305175781,307.30999755859375,2.559849977064153,-42.60397005973932
484,119.6189956665039,302.5,2.5288625632952626,-38.752311433095265
485,120.55069732666016,301.6666564941406,2.5024049066817478,-35.84734223255345
486,119.60050201416016,296.6166687011719,2.4800620708603196,-32.91010051327067
487,120.8550033569336,297.8399963378906,2.4644407601251634,-31.344061846544953
488,120.05550384521484,296.57000732421875,2.470274146752826,-31.85174888755018
489,119.5060043334961,292.1233215332031,2.4444238024894327,-28.626867625144207
490,114.06949615478516,295.510009765625,2.590613790076152,-44.10155624867867
491,115.26350402832031,301.55950927734375,2.6162618585953314,-47.496195845203324
492,116.77650451660156,302.9216613769531,2.5940291896122663,-45.49421238336601
493,116.32674407958984,300.7900085449219,2.585733924944411,-44.3625956332806
494,115.30550384521484,297.42999267578125,2.5794951910972856,-43.27329323439398
495,114.73274993896484,294.0899963378906,2.5632611132770693,-41.20680724821643
496,115.07649993896484,293.9566650390625,2.554445653065339,-40.30915260104559
497,116.17850494384766,275.6566467285156,2.372699208530427,-19.55884147530606
498,117.2449951171875,279.913330078125,2.3874224208747585,-21.444198744154058
499,117.87850189208984,283.6036376953125,2.4058978791139825,-23.72591285038545
500,119.53849792480469,288.5233459472656,2.4136437294766773,-24.95464299045421
501,119.7717514038086,293.40167236328125,2.449673390631837,-29.314333537132093
502,120.08149719238281,293.9166564941406,2.4476431703983184,-29.140602211240612
503,119.54899597167969,292.5,2.446695579687605,-28.90795478184004
504,117.46800231933594,305.7366638183594,2.6027229354528085,-46.77167906925934
505,117.54549407958984,302.1666564941406,2.5706358109273344,-43.02936989292062
506,117.29750061035156,301.9009094238281,2.573805135257803,-43.31503285540908
507,117.5615005493164,300.43499755859375,2.5555559954133362,-41.26212079435829
508,116.55899810791016,294.8299865722656,2.529448531286383,-37.886160055993464
509,116.0042495727539,294.01666259765625,2.5345335509735705,-38.30631174066799
510,114.96700286865234,290.5299987792969,2.5270729124879594,-37.12595155557805
511,116.43475341796875,295.5333251953125,2.5381882687072745,-38.86575502065438
512,115.62333679199219,292.1999816894531,2.5271713288738975,-37.33658510742732
513,115.93937683105469,291.8666687011719,2.5174076028239836,-36.3005614838977
514,114.9739990234375,287.51666259765625,2.500710291368102,-34.097059520989326
515,114.6927490234375,288.6237487792969,2.5164951684985466,-35.8295011694558
516,116.44000244140625,296.304931640625,2.5447004931980186,-39.62569033529258
517,117.20450592041016,300.97833251953125,2.567975780077227,-42.59922835196779
518,117.68475341796875,304.07666015625,2.583823743729083,-44.629732351254695
519,118.40049743652344,304.3033142089844,2.5701185450857302,-43.26493952451853
520,117.83074951171875,302.4068908691406,2.566451390000409,-42.635342778414504
521,118.89250183105469,304.5956115722656,2.5619413073256174,-42.46327195331987
522,118.10649108886719,301.5333251953125,2.5530631078390855,-41.14866953942744
523,118.5689926147461,302.0446472167969,2.547416829273393,-40.63162584491648
524,118.16800689697266,303.10333251953125,2.5650202663043853,-42.58189731913075
525,116.2864990234375,297.67333984375,2.5598271711985587,-41.335411255229026
526,115.92250061035156,296.9700012207031,2.5617977498510287,-41.44141804565499
527,117.68900299072266,302.1754455566406,2.5675758811590996,-42.719068885677935
528,118.62650299072266,304.23382568359375,2.5646362154617908,-42.692930789878126
529,118.7564926147461,304.02166748046875,2.560042493564837,-42.191742464037766
530,121.875,312.9970703125,2.56818108974359,-44.23318745889441
531,122.57600402832031,317.7133483886719,2.5919701894937486,-47.390792819058966
532,117.31800842285156,300.1700134277344,2.55860133889953,-41.538538023192594
533,116.97225189208984,296.2125549316406,2.5323318149410765,-38.34986436870805
534,117.4000015258789,294.54833984375,2.5089296083085797,-35.73455391398097
535,117.0875015258789,293.39666748046875,2.505789803838471,-35.27772095828403
536,116.41500091552734,290.8899841308594,2.498732825178896,-34.266333370904256
537,115.59100341796875,286.63763427734375,2.479757297727425,-31.846130503163188
538,116.78849792480469,291.0933532714844,2.492483065060974,-33.639237101414786
539,115.5,289.4966735839844,2.506464706354843,-34.907514645098395
540,117.3635025024414,295.2183532714844,2.515418737314381,-36.485722413148046
541,117.0093765258789,291.4166564941406,2.4905410587303503,-33.47141982385194
542,116.69999694824219,290.2200012207031,2.4868895356477094,-32.962665742234556
543,115.52299499511719,287.3666687011719,2.4875278615596663,-32.726380710175086
544,115.07950592041016,286.3333435058594,2.4881349743010683,-32.679147309869116
545,115.5844955444336,288.5566711425781,2.496499809800612,-33.77963753477133
546,113.73750305175781,271.1166687011719,2.383705122995328,-20.446397235520244
547,113.88999938964844,268.5,2.3575379878736236,-17.490655046096528
548,115.04949951171875,272.6216735839844,2.3696032989366946,-19.03419622075851
549,114.5,269.5066833496094,2.353770160258597,-17.141010514993162
550,113.7022476196289,266.1916198730469,2.341128917376767,-15.599738370833883
551,113.57550048828125,264.7099914550781,2.330696235693815,-14.39993043817271
552,113.08299255371094,262.4483337402344,2.3208470859628116,-13.233357272088632
553,115.52850341796875,268.67333984375,2.3256021838326855,-14.0208039510863
554,114.14949798583984,261.3566589355469,2.2895997227072167,-9.770322458934324
555,114.69649505615234,263.1666564941406,2.2944611896405487,-10.364079632611954
556,115.17500305175781,265.750732421875,2.3073646657725795,-11.884199681335595
557,115.8530044555664,268.2583312988281,2.3155060376678827,-12.884271858244922
558,115.38999938964844,265.9333190917969,2.304647894084776,-11.588744981488794
559,114.55350494384766,266.67999267578125,2.3279950518013712,-14.195352342010018
560,115.84100341796875,266.5,2.3005670888263534,-11.152624699752046
561,115.61750793457031,261.57000732421875,2.262373683683315,-6.719571125674243
562,114.66200256347656,258.5154724121094,2.254587104991437,-5.789589128746947
563,114.7717514038086,251.69000244140625,2.192961241445812,1.2799058633941836
564,115.38520812988281,249.19000244140625,2.1596355935061164,5.143918369391024
565,114.7675552368164,246.0,2.1434629281105866,6.960578185802113
566,113.96099853515625,244.81333923339844,2.1482203769728736,6.353871333956668
567,113.33799743652344,247.68736267089844,2.1853867923651933,2.09461361070182
568,114.0844955444336,248.17333984375,2.1753467783629854,3.2684646076521555
569,112.7385025024414,242.24330139160156,2.148718459218098,6.205706234487188
570,111.36149597167969,242.55784606933594,2.1781123174837806,2.829406670115439
571,111.41200256347656,239.06333923339844,2.145759287444753,6.436214211087325
572,111.95870208740234,240.34336853027344,2.1467144942663374,6.371763708872173
573,113.1915054321289,242.6666717529297,2.1438593896821683,6.789581592512711
574,116.23974609375,256.1407775878906,2.2035558937070223,0.0931965111362767
575,116.86885070800781,256.57666015625,2.1954238327995252,1.056119310711146
576,117.6709976196289,260.6666259765625,2.2152155692532367,-1.250283998028984
577,117.3084945678711,258.72332763671875,2.205495250704367,-0.11300615652408696
578,115.4935073852539,253.4533233642578,2.194524429142226,1.1213993359598287
579,116.9280014038086,258.0416564941406,2.206842273845071,-0.277356277008558
580,116.60250091552734,256.55999755859375,2.200295838804166,0.48055684591195513
581,115.62800598144531,254.98667907714844,2.205232866491409,-0.1129006172553848
582,114.677001953125,245.3521728515625,2.1395063410521655,7.407061366255753
583,115.11700439453125,245.17999267578125,2.129832981368205,8.557580856348572
584,115.18949890136719,242.80332946777344,2.1078599332711536,11.095434592942006
585,115.72249603271484,245.65501403808594,2.1227939463787497,9.42886173779663
586,114.94999694824219,242.0,2.105263213786459,11.366234795996512
587,114.86800384521484,241.42333984375,2.101745758279817,11.76058442701926
588,116.25250244140625,245.6599884033203,2.1131587126663205,10.602349257461519
589,115.95600891113281,248.7433319091797,2.145152581957295,6.859756507033289
590,116.33799743652344,251.4966583251953,2.161775721319403,4.955776269214191
591,116.41200256347656,252.2133331298828,2.166557808266868,4.403650835951673
592,115.8637466430664,249.413330078125,2.1526434048993406,5.98461446709387
593,116.8030014038086,252.6333465576172,2.1629011542624585,4.8530178964811554
594,116.73649597167969,253.9566650390625,2.175469315959873,3.3818255108387727
595,114.73699951171875,250.6199951171875,2.1842997131155606,2.272642838454082
596,113.4699935913086,245.18666076660156,2.1608061568215513,4.888807130980545
597,113.2239990234375,238.42999267578125,2.1058255734848754,11.098509718413617
598,113.48649597167969,235.76666259765625,2.07748649369253,14.345498113368357
599,113.27425384521484,235.64666748046875,2.080319750350961,13.993575811620609
600,112.93437194824219,234.56666564941406,2.077017489032621,14.317854967663742
601,112.40150451660156,236.5833282470703,2.104805707579539,11.116369040336672
602,112.67830657958984,234.88665771484375,2.084577456344115,13.428505113250871
603,112.22200012207031,239.59002685546875,2.1349648606766314,7.710544905042632
604,112.57749938964844,240.97889709472656,2.1405600444246917,7.11212234732286
605,110.94862365722656,235.89666748046875,2.126179304479401,8.572569404958436
606,111.0302505493164,237.9066619873047,2.142719311271242,6.744071158418983
607,110.9000015258789,236.6666717529297,2.1340547204384186,7.694454499085985
608,110.6310043334961,236.55999755859375,2.1382793999183622,7.203017174071185
609,110.82550048828125,229.7583465576172,2.0731541526574198,14.437127672546431
610,108.87699890136719,222.51332092285156,2.0437128426402413,17.34968710466108
611,107.5324935913086,217.8016815185547,2.025449929082261,19.071837634925792
612,106.57499694824219,211.2966766357422,1.9826102058286499,23.44786203699521
613,106.6666259765625,213.95530700683594,2.005831768353183,20.99296753711942
614,107.64599609375,216.1977996826172,2.008414688218671,20.928090707841612
615,109.2979965209961,221.2966766357422,2.0247093604614355,19.502413748945962
616,111.19999694824219,221.15333557128906,1.9887890435304996,23.874826333695914
617,110.95475006103516,220.8300323486328,1.9902710990485428,23.652826510531916
618,111.48399353027344,224.489990234375,2.013652212534123,21.169634124416568
619,111.09000396728516,222.23834228515625,2.0005251089072167,22.545251755103543
620,111.4862289428711,223.3333282470703,2.003236905263995,22.331266520569436
621,111.24300384521484,223.09666442871094,2.0054893945432375,22.027122714080484
622,111.66650390625,224.9199981689453,2.014211874652919,21.14543547471518
623,103.76800537109375,213.3949432373047,2.056461839795075,15.108288668840935
624,104.69999694824219,213.52366638183594,2.0393856027272865,17.05183584539568
625,104.92500305175781,215.1666717529297,2.0506711031191625,15.909128418844794
626,104.59950256347656,210.5784912109375,2.013188266197989,19.77356314821062
627,105.28349304199219,210.15000915527344,1.9960394842851137,21.722888528306974
628,105.42399597167969,208.31666564941406,1.9759890879622386,23.868638345935715
629,106.06449890136719,209.39666748046875,1.974238973920892,24.212785878785233
630,105.94000244140625,216.22166442871094,2.040982248875251,17.110972781789137
631,106.00825500488281,219.3233184814453,2.0689267875538855,14.161077355525684
632,104.77750396728516,217.70985412597656,2.0778301246224804,13.037983881080457
633,104.55949401855469,220.989990234375,2.1135334701902733,9.27310568108728
634,105.84950256347656,221.51995849609375,2.092782234505553,11.611453493391558
635,106.01499938964844,221.9666748046875,2.0937289636617296,11.5327170780917
636,105.89599609375,219.55999755859375,2.0733550432276657,13.674792149392992
637,107.44950103759766,228.2166748046875,2.12394355116486,8.472311558858841
638,107.84000396728516,232.5399932861328,2.1563425883837803,5.0172709152503145
639,108.63399505615234,238.4266815185547,2.194770443591927,0.8960108358386303
640,108.42424011230469,235.64500427246094,2.1733609018461397,3.211300878985234
