,pypl,msft,Ratio,Spread
971,73.37000274658203,267.2900085449219,3.6430420953933202,-62.62710079952821
972,73.43000030517578,267.6600036621094,3.645104215575539,-62.82742237334968
973,71.06999969482422,263.7799987792969,3.711551989756193,-65.62151682540649
974,71.4000015258789,264.79998779296875,3.7086832231648073,-65.70825819859591
975,70.9800033569336,264.8900146484375,3.7318963386969473,-66.98604300959617
976,71.12000274658203,265.90570068359375,3.7388314175279325,-67.6058097262419
977,71.2750015258789,265.25,3.7215011479682905,-66.51177133829616
978,70.75499725341797,264.6099853515625,3.73980631224998,-67.34233265231306
979,70.47000122070312,264.55999755859375,3.754221554928392,-68.09831576631761
980,71.4000015258789,256.2300109863281,3.5886555393623856,-57.13828139195529
981,71.88999938964844,257.8399963378906,3.586590604075279,-57.36254912873106
982,72.0,257.11309814453125,3.5710152520073786,-56.32456838854419
983,71.71540069580078,257.1700134277344,3.5859802906015514,-57.18633262751827
984,72.11000061035156,255.1999969482422,3.5390375091968536,-54.10038464542764
985,71.22000122070312,253.47000122070312,3.558972154960049,-54.88731383241303
986,71.41999816894531,253.6699981689453,3.5518062821688163,-54.52171791877869
987,70.27989959716797,249.18539428710938,3.545613976619151,-53.26132130460577
988,71.30000305175781,250.42999267578125,3.5123419629307744,-51.62105951234669
989,71.32009887695312,251.4600067138672,3.5257944208364767,-52.59424240683826
990,71.37000274658203,252.36000061035156,3.5359393428415875,-53.353107787661756
991,71.4000015258789,251.6300048828125,3.5242296849476857,-52.538275288439664
992,71.44499969482422,252.55999755859375,3.535026924730889,-53.34101280669641
993,71.3499984741211,252.69000244140625,3.5415558212388447,-53.739681850494875
994,69.20719909667969,246.27000427246094,3.5584448942722218,-53.37953630913414
995,69.52999877929688,250.6199951171875,3.6044872647374713,-56.81664724289725
996,69.70800018310547,250.5399932861328,3.594135431055646,-56.23325611374075
997,69.80000305175781,252.27000427246094,3.6141832842815025,-57.703082301054266
998,69.92500305175781,254.32009887695312,3.637040940687666,-59.39967597287746
999,69.83999633789062,254.97500610351562,3.650845066914513,-60.29498282052138
1000,69.54000091552734,254.0800018310547,3.6537244533501587,-60.24836784087522
1001,71.62000274658203,260.0799865722656,3.631387553733061,-60.36609188423783
1002,72.26000213623047,258.2799987792969,3.5743148511449845,-56.756181042082616
1003,72.44000244140625,256.6600036621094,3.5430700581451684,-54.62714371881238
1004,72.88999938964844,255.960693359375,3.5116023528973384,-52.65523868886349
1005,73.5199966430664,255.28790283203125,3.4723600991364734,-50.20081122822252
1006,73.41999816894531,255.56500244140625,3.480863644988531,-50.76070726853577
1007,73.93000030517578,256.7099914550781,3.4723385688543824,-50.463406435642455
1008,75.3499984741211,259.07000732421875,3.438221799210735,-48.807656887899654
1009,75.97000122070312,257.4901123046875,3.3893656465351882,-45.47438947497572
1010,76.29000091552734,258.6000061035156,3.389697247347688,-45.679321749210615
1011,75.93000030517578,258.3599853515625,3.402607458358608,-46.45738540942297
1012,74.76000213623047,255.97000122070312,3.423889699123671,-47.37616483010903
1013,74.02999877929688,254.8699951171875,3.4427934529220074,-48.34061366681358
1014,74.12999725341797,254.32000732421875,3.4307300249156913,-47.507829442906555
1015,75.375,255.8800048828125,3.3947596004353233,-45.54694994476269
1016,76.41999816894531,257.4700012207031,3.3691442997878904,-44.181683663776866
1017,76.94000244140625,257.6199951171875,3.348323199149601,-42.86110159780681
1018,77.00499725341797,257.68438720703125,3.3463333082008986,-42.74168787433227
1019,77.41000366210938,258.5,3.339361681577216,-42.411939521626365
1020,77.69010162353516,258.7099914550781,3.3300251389644915,-41.82981185188292
1021,77.73999786376953,259.5,3.338050001683099,-42.47871345712856
