,adbe,avgo,Ratio,Spread
1452,318.4200134277344,457.94000244140625,1.4381633789652988,-17.14674750566762
1453,318.0899963378906,456.5299987792969,1.4352227483895739,-16.195030344291965
1454,319.6449890136719,457.4100036621094,1.4309938193416978,-14.915655685918393
1455,318.6700134277344,455.3900146484375,1.4290331548616433,-14.249590948688235
1456,321.9200134277344,464.9200134277344,1.4442097230220856,-19.266395795847345
1457,323.7300109863281,469.4200134277344,1.4500355156987872,-21.252897334730548
1458,326.4800109863281,472.04998779296875,1.445877149926758,-20.064015295848307
1459,325.760009765625,469.44000244140625,1.441060868027217,-18.45387767979632
1460,324.54998779296875,470.6000061035156,1.4500077763173806,-21.29420867259664
1461,326.375,472.3299865722656,1.4472002652539735,-20.489840212469446
1462,325.67999267578125,472.8599853515625,1.4519159788311002,-21.98497832667566
1463,319.7900085449219,467.3699951171875,1.461490298723747,-24.674262135310684
1464,319.8399963378906,470.5400085449219,1.4711731301041733,-27.774858761842765
1465,319.7699890136719,471.010009765625,1.4729650246993216,-28.342077407428732
1466,319.6700134277344,472.55999755859375,1.4782744008155841,-30.03089880280207
1467,317.9849853515625,470.739990234375,1.4803843323417532,-30.550847936694353
1468,318.57000732421875,469.6099853515625,1.4741186381479585,-28.608437633217406
1469,318.6199951171875,470.20001220703125,1.4757391859041773,-29.129047687483805
1470,318.1400146484375,466.8299865722656,1.467372744947343,-26.42555895705884
1471,317.5400085449219,465.4800109863281,1.4658940557421993,-25.908796880546717
1472,314.3299865722656,465.4700012207031,1.4808323135078614,-30.356464557697436
1473,315.9150085449219,465.8299865722656,1.4745421204197915,-28.51536943255313
1474,317.2699890136719,467.7900085449219,1.4744224942270343,-28.59376382683159
1475,317.0799865722656,468.5299987792969,1.4776397711008302,-29.597605712174627
1476,315.9700012207031,467.8500061035156,1.4806785590279035,-30.459022006680684
1477,313.05499267578125,468.864990234375,1.497708074312554,-35.52200579202348
1478,311.0802001953125,469.44000244140625,1.5090642289244611,-38.839363057541775
1479,309.0899963378906,467.7699890136719,1.513377962909921,-39.93309608304854
1480,310.32000732421875,469.29998779296875,1.5123097986481082,-39.75500928697345
1481,316.4100036621094,479.6700134277344,1.5159761318418001,-41.668008915920765
1482,304.1499938964844,459.30999755859375,1.510143043813169,-38.33316279513984
1483,301.1300048828125,455.95001220703125,1.5141301259051498,-39.16696085638556
1484,294.8760070800781,448.3599853515625,1.5205034475043044,-40.26170475011803
1485,291.6000061035156,447.0400085449219,1.5330589821257627,-43.49102878320029
1486,290.8699951171875,447.55999755859375,1.5386942794779435,-45.02476584422293
1487,288.7091979980469,446.55999755859375,1.546746694096025,-47.025410904741804
1488,289.67999267578125,446.3800048828125,1.5409417846209859,-45.49729987545213
1489,288.95001220703125,446.44000244140625,1.5450423380551173,-46.571003102397114
1490,285.9700012207031,444.1600036621094,1.553169919103927,-48.429271246546406
1491,285.06500244140625,466.5299987792969,1.6365740963771584,-72.0560155942923
1492,282.3500061035156,463.5849914550781,1.6418805788341928,-72.88125596174875
1493,280.92999267578125,461.0199890136719,1.6410493754069573,-72.2881907466825
1494,279.68499755859375,459.2489929199219,1.6420222640783928,-72.24608831706534
1495,280.2799987792969,460.218994140625,1.6419972746718146,-72.3898261842633
1496,283.32501220703125,464.4512939453125,1.6392880047100418,-72.39359179654188
1497,285.8500061035156,465.4200134277344,1.6281966188210981,-69.8559152382566
1498,290.760009765625,469.5299987792969,1.6148369205165947,-67.14750097917094
1499,293.8800048828125,470.5,1.6009935762305993,-63.78484280566174
1500,292.6499938964844,469.1549987792969,1.6031266310063397,-64.14792716033058
1501,295.6300048828125,470.0400085449219,1.589960426145666,-60.894670002509415
1502,297.94000244140625,475.0799865722656,1.59454917996685,-62.72681204071516
1503,299.54998779296875,477.1549987792969,1.5929060865429854,-62.566077749437895
1504,299.6099853515625,475.260009765625,1.586262250932507,-60.58777162272348
1505,304.2300109863281,482.19000244140625,1.5849521251309935,-61.1020499412292
1506,308.239990234375,486.7200012207031,1.5790293817833894,-60.06349056351574
1507,307.8900146484375,484.2950134277344,1.5729480996021385,-58.12450513696221
1508,304.1000061035156,480.5400085449219,1.5802038766857047,-59.63259058267026
1509,298.5,473.8299865722656,1.5873701392705717,-60.699157399651355
1510,302.3949890136719,480.70001220703125,1.5896427840121976,-62.16030894757169
1511,302.19000244140625,482.010009765625,1.595056109968712,-63.75496624589435
1512,299.29998779296875,475.5155029296875,1.5887588450508399,-61.27375066383915
1513,300.67498779296875,476.3900146484375,1.5844018757438454,-60.238834180530816
1514,302.0400085449219,474.4200134277344,1.57071911007172,-56.37326269061019
1515,299.8699951171875,472.9649963378906,1.5772334813059858,-57.93168911913823
1516,299.9049987792969,472.260009765625,1.5746986935458382,-57.17809383443118
1517,299.7300109863281,471.25,1.5722482992251836,-56.41108525201376
