,mdlz,pm,Ratio,Spread
101,65.56649780273438,101.68326568603516,1.5508418032630464,-3.286610558248631
102,65.31956481933594,103.12434387207031,1.578766548082442,-5.104004332615139
103,64.91459655761719,103.50408935546875,1.5944655723709247,-6.100904590425889
104,60.19316864013672,103.38723754882812,1.717590880900888,-13.179312404748535
105,60.361083984375,97.85663604736328,1.6211875199705548,-7.392814907992806
106,60.440101623535156,98.48954010009766,1.6295396178114,-7.905299367686714
107,61.27968978881836,100.20325469970703,1.6351788830039249,-8.339516550522097
108,62.22792434692383,103.81566619873047,1.6683131775367097,-10.506858052420773
109,61.60564041137695,105.71437072753906,1.715985257544963,-13.353897396982296
110,61.73405075073242,105.22753143310547,1.704529836507724,-12.671366090338188
111,62.978607177734375,104.15645599365234,1.6538386709586694,-9.703638459698771
112,62.78105926513672,103.45539855957031,1.6478759640333223,-9.30363582165777
113,62.13902282714844,102.97828674316406,1.6572241090693982,-9.804960812544627
114,62.267433166503906,103.41645050048828,1.6608433211619849,-10.047432557658345
115,61.6451530456543,102.74459075927734,1.666709963120456,-10.323901818760481
116,61.684661865234375,103.5722427368164,1.6790599089786042,-11.091343999779317
117,62.46498489379883,103.48460388183594,1.6566818043385023,-9.81452532952513
118,61.852577209472656,100.81668090820312,1.6299511751430005,-8.079886175875137
119,60.4796142578125,99.01533508300781,1.6371687600540117,-8.370878740636774
120,60.05488204956055,99.63850402832031,1.65912413159172,-9.641321892221319
121,58.474491119384766,95.90924072265625,1.6401894037323492,-8.320508581765187
122,57.753440856933594,96.36687469482422,1.6685910530169716,-9.876993140826889
123,58.31645202636719,95.62686920166016,1.6397923035239428,-8.278982060289882
124,57.8917236328125,95.6852798461914,1.6528317666457915,-8.984661097653335
125,58.07939529418945,95.37370300292969,1.6421263086475582,-8.387080454120683
126,59.08689498901367,97.46715545654297,1.6495562251945297,-8.945145309108929
127,59.541255950927734,96.57135009765625,1.6219232959621763,-7.356912756639877
128,60.29194259643555,98.89849090576172,1.640326827213701,-8.540038363661614
129,61.8822135925293,100.68035888671875,1.626967638062536,-7.898399540200776
130,61.86246109008789,100.00850677490234,1.6166267072573115,-7.256649419924562
131,60.96360778808594,99.74560546875,1.6361499768103158,-8.3635631320465
132,61.63910675048828,98.21690368652344,1.5934186730528084,-5.805429048167872
133,61.6788444519043,97.34928894042969,1.5783254340366308,-4.877255699162921
134,62.92056655883789,98.31549072265625,1.5625334624207503,-3.951124676011295
135,62.066261291503906,96.69859313964844,1.557989656981083,-3.6361527607164614
136,61.99672317504883,93.66197204589844,1.5107568150245978,-0.7055048619811737
137,61.95698928833008,93.65210723876953,1.5115664643247828,-0.7561928443236263
138,62.02652359008789,92.5676040649414,1.4923874289116876,0.43427771107936963
139,61.867584228515625,91.91690063476562,1.4857037296827222,0.8427641699299022
140,62.14573287963867,92.47887420654297,1.4880969283225334,0.7046775647715526
141,61.55963897705078,89.37323760986328,1.451815492991785,2.917131449549581
142,60.47685623168945,88.35774993896484,1.4610175767150078,2.2825032863950785
143,60.33778381347656,88.90985870361328,1.4735353717740474,1.5184539451570578
144,59.66228485107422,88.24929809570312,1.4791471415482371,1.1495822514151632
145,61.01327896118164,90.14225006103516,1.477420187798564,1.315489075947392
146,61.04308319091797,88.56478881835938,1.4508570699380419,2.9383707241665267
147,60.94374084472656,92.2718276977539,1.5140492923275837,-0.9200617557860704
148,61.579505920410156,94.57887268066406,1.5358822917953368,-2.258227226515535
149,62.34440612792969,94.4901351928711,1.5156152903113538,-1.0038136607599648
150,62.52321243286133,95.17041778564453,1.5221613554780222,-1.4116028874724742
151,63.20864486694336,95.59436798095703,1.5123622438384319,-0.7909825837650908
152,63.77486801147461,95.80140686035156,1.502181185904056,-0.13512095943348412
153,63.61593246459961,95.78169250488281,1.5056242798638926,-0.35761776185012706
154,64.4603042602539,97.09295654296875,1.5062441553326031,-0.3820943295909325
155,64.33116149902344,97.26056671142578,1.5118733199446774,-0.7465126907095418
156,64.6987075805664,97.41830444335938,1.5057225729285042,-0.34412549315344676
157,63.82453918457031,96.61972045898438,1.5138334203961217,-0.8777377577872494
158,63.34771728515625,96.22534942626953,1.5190026341930591,-1.2100234524880074
159,63.5165901184082,96.26478576660156,1.5155849139121587,-0.9921046241269573
160,63.50666046142578,95.99859619140625,1.511630362766693,-0.7410474328596359
161,64.04308319091797,96.74788665771484,1.5106687847819729,-0.6728519875456038
162,63.86427688598633,98.06901550292969,1.5355848415540247,-2.2664741988213617
163,63.77486801147461,97.84224700927734,1.5341818816727806,-2.1759611083592656
164,64.74838256835938,99.57746124267578,1.5379142658512732,-2.4275796787509645
165,65.5232162475586,100.28732299804688,1.5305616656414298,-1.9566271587916384
166,65.0761947631836,99.74506378173828,1.5327427202023245,-2.0956100777951345
167,65.11593627929688,99.08450317382812,1.5216628806323607,-1.374485053533922
168,64.92719268798828,98.71971130371094,1.5204678843595585,-1.2973305602853509
169,64.08281707763672,96.90563201904297,1.5121936961922446,-0.7700445594023699
170,63.29804992675781,96.42253875732422,1.5233097839332295,-1.4829037703818864
171,64.1722183227539,96.26478576660156,1.500100639850694,0.0070454693495725085
172,64.03314971923828,96.80704498291016,1.5118270053460325,-0.7471485101087489
173,62.314605712890625,95.19013977050781,1.5275734907011767,-1.7492328305001956
174,62.066261291503906,94.88450622558594,1.5287614277255401,-1.8220658466539612
175,61.4404296875,94.14506530761719,1.5322982893586585,-2.036366243498085
176,61.45036697387695,94.14506530761719,1.5320504977234557,-2.0212222326903966
177,61.55963897705078,95.12113189697266,1.545186643028129,-2.830762837559794
178,60.32784652709961,93.1985855102539,1.5448684293477735,-2.785416872291256
179,59.602684020996094,92.77464294433594,1.556551428315786,-3.4665917814246736
180,61.01327896118164,93.2774658203125,1.5288059813939558,-1.8197266833299517
181,60.54639434814453,94.27323913574219,1.5570413424400924,-3.527012715367553
182,60.92387771606445,95.69295501708984,1.5706970502282631,-4.371459656417832
183,61.4901008605957,96.28450775146484,1.5658537944140243,-4.100111887066694
184,59.48347854614258,92.69577026367188,1.5583448132033138,-3.569383282614515
185,59.841094970703125,92.38027954101562,1.543759845742177,-2.7089000143965674
186,59.17552947998047,92.71549224853516,1.5667877087589306,-4.058406826200303
187,59.90069580078125,94.21408081054688,1.5728378368739766,-4.451872099720793
188,59.980167388916016,94.56900787353516,1.576671289700518,-4.685687770326515
189,59.354339599609375,94.65774536132812,1.5947906420973992,-5.728160759492502
190,59.354339599609375,95.06196594238281,1.601600937415003,-6.132381340547189
191,59.40400695800781,94.44084167480469,1.58980591564411,-5.435566086129873
192,58.559635162353516,90.49718475341797,1.545385050684132,-2.7786966350883002
193,57.96360778808594,88.89999389648438,1.5337208515643366,-2.089826687424212
194,57.19871139526367,87.0199966430664,1.5213628859875343,-1.3754996985289745
195,57.75499725341797,87.3499984741211,1.512423212329937,-0.8577450366652124
196,56.66999816894531,86.08999633789062,1.5191459170554062,-1.2512363430401956
197,54.83000183105469,83.01000213623047,1.5139522043425349,-0.9753199720990204
198,56.349998474121094,85.02999877929688,1.5089618648055005,-0.6789049996532037
199,57.529998779296875,87.0,1.5122545080134504,-0.8506348717414249
200,57.2400016784668,86.97000122070312,1.5193920103154104,-1.2625796032357977
201,56.0099983215332,85.47000122070312,1.5259775715409,-1.6370535213966286
202,55.2599983215332,84.6500015258789,1.5318495131566676,-1.960022608483248
203,55.619998931884766,84.0,1.5102481411923596,-0.7613951371367642
204,56.279998779296875,85.62000274658203,1.5213220434197692,-1.3755855881748482
205,56.83000183105469,85.66999816894531,1.5074783636929436,-0.5873992530516483
206,57.68000030517578,87.2300033569336,1.5123093428469732,-0.8520421469169202
207,56.939998626708984,85.26000213623047,1.4973657216815834,-0.009772682279352685
208,57.439998626708984,85.56999969482422,1.489728442560148,0.4422089470674513
209,58.349998474121094,86.30999755859375,1.4791773747324646,1.0890129728121372
210,57.70000076293945,86.47000122070312,1.4986135195381585,-0.06156014555604883
211,56.90999984741211,85.02999877929688,1.4941134951200228,0.17451378367855797
212,57.349998474121094,86.51000213623047,1.5084569213243777,-0.6349499807056895
213,58.7400016784668,87.19000244140625,1.4843377587673579,0.8033567398827535
214,59.310001373291016,88.5,1.4921598035884396,0.3620149904660457
215,59.900001525878906,89.58000183105469,1.495492479951824,0.18114883371881718
216,60.310001373291016,89.54000091552734,1.4846625580609119,0.8459724508198099
217,61.70000076293945,92.52999877929688,1.4996758125629666,-0.025724200625338645
218,61.47999954223633,91.8499984741211,1.493981768998238,0.3190034015558416
219,61.869998931884766,91.72000122070312,1.4824632746750401,1.043343491417071
220,62.58000183105469,89.37999725341797,1.4282517519688542,4.465362323792101
221,62.0,88.33999633789062,1.424838650611139,4.621464590857267
222,63.220001220703125,89.9800033569336,1.4232837965758718,4.840688650690007
223,64.38999938964844,90.9000015258789,1.411709929919526,5.703718991074476
224,63.91999816894531,92.5,1.4471214432064847,3.3874582199885115
225,63.38999938964844,90.97000122070312,1.43508443124482,4.109760920369135
226,64.9800033569336,93.25,1.435056866460594,4.252862004700683
227,64.80000305175781,94.47000122070312,1.457870320549938,2.758547811263762
228,64.0999984741211,93.93000030517578,1.4653666543080788,2.231770887546512
229,64.6500015258789,94.66999816894531,1.4643464181675174,2.329954781263476
230,65.0,94.70999908447266,1.457076908991887,2.8233369719185735
231,64.44999694824219,95.16000366210938,1.4764935324749426,1.5351506367953738
232,64.98999786376953,96.27999877929688,1.481458715864504,1.238094437809233
233,65.8499984741211,96.9000015258789,1.4715262531700801,1.928696824635333
234,66.30999755859375,97.16000366210938,1.4652391379784853,2.369714146084613
235,66.66999816894531,98.11000061035156,1.471576470749791,1.9683431433100032
236,66.69000244140625,98.25,1.4732343140386346,1.858829432231824
237,66.1500015258789,97.62999725341797,1.475888057466236,1.6558932606124819
238,66.05000305175781,97.79000091552734,1.4805449870895173,1.3434960862909355
239,67.61000061035156,99.66999816894531,1.474190168158128,1.840870178646009
240,68.08999633789062,102.45999908447266,1.5047731619197615,-0.21763722751103898
241,68.30999755859375,104.30000305175781,1.5268629304560168,-1.7223684918015942
242,67.43000030517578,103.4800033569336,1.5346285464719283,-2.243447982076068
243,67.29000091552734,101.62999725341797,1.51032836782094,-0.6067951210334195
244,68.02999877929688,101.87999725341797,1.497574585940202,0.2709308215922823
245,67.58999633789062,102.05999755859375,1.509986730112891,-0.5796148895726867
246,67.05999755859375,102.08999633789062,1.5223680294454138,-1.4173097477857988
247,67.37999725341797,102.5999984741211,1.5227070741519884,-1.4396456688094952
248,67.5999984741211,102.31999969482422,1.5136094971066423,-0.8243741865180334
249,67.26000213623047,102.45999908447266,1.5233421919456238,-1.48251384306379
250,66.38999938964844,101.2699966430664,1.5253802918223325,-1.6183593743507936
251,66.16000366210938,100.27999877929688,1.5157193656071157,-0.9788654259812881
