,jpm,spgi,Ratio,Spread
390,125.55999755859375,351.239990234375,2.7973876797063935,0.6102421590707969
391,124.56999969482422,350.6199951171875,2.8146423374500134,-1.5662542560449673
392,124.34809875488281,347.9800109863281,2.7984345114296643,0.44691630049667097
393,123.95999908447266,347.010009765625,2.7993708642185027,0.32063491119575716
394,124.94000244140625,348.05499267578125,2.785777059985335,2.043911599962801
395,125.33999633789062,349.1400146484375,2.785543520419679,2.0887703931422017
396,125.88800048828125,349.94500732421875,2.7798122614299103,2.8317497103501843
397,126.3499984741211,350.0050048828125,2.7701227472076324,4.076778660018736
398,126.4000015258789,350.92999267578125,2.776344845248538,3.2930367383265526
399,126.30000305175781,350.739990234375,2.7770386520944226,3.20056898827389
400,126.08999633789062,348.6300048828125,2.7649299310673987,4.717338921350265
401,125.36000061035156,346.1099853515625,2.760928395552214,5.1753066589654715
402,125.7249984741211,348.1400146484375,2.76905960527888,4.17630325890784
403,126.8499984741211,348.5899963378906,2.748048880812617,6.904159713329339
404,127.58999633789062,349.7550048828125,2.741241593553876,7.829456446516392
405,127.27999877929688,347.7699890136719,2.7323223786064292,8.938808256806144
406,129.69000244140625,352.8900146484375,2.721027126264977,10.626428456999324
407,129.47000122070312,352.05999755859375,2.7192399338781885,10.83499819497698
408,129.4550018310547,352.32000732421875,2.7215634957389607,10.532618978187859
409,129.4499969482422,353.3299865722656,2.729470798779061,9.508502212356834
410,129.57000732421875,353.32000732421875,2.7268656892186303,9.857480171905056
411,129.54010009765625,353.760009765625,2.7308918975586427,9.332997441300765
412,129.47000122070312,352.29998779296875,2.721093569717474,10.59500796060198
413,130.3300018310547,359.8550109863281,2.7611064676635553,5.469267205758715
414,130.595703125,356.6000061035156,2.7305646171390117,9.474810494594553
415,130.41000366210938,357.70001220703125,2.742887831932183,7.850250758660398
416,130.23500061035156,358.6400146484375,2.7537913231286266,6.415909318880413
417,130.63999938964844,358.9200134277344,2.7473975436666622,7.279928823203338
418,130.8800048828125,360.3500061035156,2.753285396238839,6.527890468236453
419,131.25,360.6099853515625,2.747504650297619,7.313053083696989
420,131.38999938964844,354.6499938964844,2.6992160403680274,13.668507117036402
421,131.39999389648438,354.6099853515625,2.698706254361935,13.736747595338247
422,131.97999572753906,356.92999267578125,2.7044249449184057,13.055097553112976
423,131.66000366210938,356.0799865722656,2.70454182491218,13.001207664397814
424,132.25999450683594,355.489990234375,2.687811923476235,15.286025151041859
425,132.75,355.05999755859375,2.674651582362288,17.100158401831866
426,132.3300018310547,350.1000061035156,2.6456585903360543,20.87376212212607
427,130.07000732421875,339.8599853515625,2.6129004860006746,24.729874652950034
428,129.75,339.4700012207031,2.6163391230882707,24.215919689390237
429,129.17999267578125,337.2200012207031,2.610466173868466,24.855794340776672
430,129.92999267578125,336.3500061035156,2.5887018014602776,27.844348220547236
431,130.72999572753906,333.9049987792969,2.554157497833971,32.54916017862561
432,130.5596923828125,331.260009765625,2.537230317564946,34.71308566794059
433,129.92999267578125,332.1000061035156,2.5559918788898583,32.09434822054723
434,129.0399932861328,338.0799865722656,2.619962834488129,23.600346410952884
435,130.13999938964844,340.57000732421875,2.6169510444250723,24.217562418330235
436,130.5500030517578,342.20001220703125,2.621217956397617,23.745713336921686
437,130.89999389648438,341.0799865722656,2.605653189273572,25.854373866246394
438,130.97999572753906,341.1499938964844,2.6045961599062433,26.01035131563245
439,131.3699951171875,341.2749938964844,2.5978153808413627,26.987000148088132
440,131.97999572753906,343.0299987792969,2.599106000029366,26.95509144959735
441,130.6999969482422,335.30999755859375,2.5654935377800974,31.059422497000444
442,130.52000427246094,334.7099914550781,2.5644344200017795,31.15099518654657
443,130.7050018310547,337.5703125,2.5826885564512145,28.8132450733784
444,131.1699981689453,337.80499267578125,2.5753220812025375,29.89206098587343
445,131.41000366210938,337.1600036621094,2.565710328484876,31.21500432035967
446,131.0,336.9801025390625,2.5723671949546754,30.236749642002597
447,130.0,335.8699951171875,2.5836153470552885,28.522112047100197
448,131.83999633789062,342.4700012207031,2.5976184066555357,27.119626429929813
449,130.4250030517578,340.75,2.6126125514812286,24.842632416855768
450,129.85000610351562,339.6099853515625,2.615402151624294,24.35842730108394
451,130.02000427246094,340.885009765625,2.6217889445018776,23.563604367610967
452,129.8800048828125,339.3699951171875,2.6129502799402617,24.68315643778718
453,129.82000732421875,340.1499938964844,2.62016618938387,23.733679853833767
454,129.72999572753906,338.5899963378906,2.609959203644796,25.03941760325441
455,129.47999572753906,342.5899963378906,2.645891316360503,20.333231349060075
456,129.52999877929688,343.3500061035156,2.65073735304006,19.714467454711585
457,129.27999877929688,341.57000732421875,2.6420947598192455,20.788279979814124
458,129.8000030517578,343.7300109863281,2.6481510239199735,20.097155795041747
459,129.77999877929688,344.1199951171875,2.651564172861459,19.650664695234102
460,129.6999969482422,344.5,2.6561295921809114,19.044675038816795
461,130.0399932861328,344.3900146484375,2.6483392220011943,20.11506335155841
462,128.89999389648438,342.260009765625,2.6552368190217566,19.024860639332164
463,129.00999450683594,341.8800048828125,2.6500272803646783,19.715589198077712
