,mu,amat,Ratio,Spread
95,71.00088500976562,112.63024139404297,1.5863216547026358,2.9114214114852297
96,70.064697265625,111.66742706298828,1.5937759159886404,2.328988298295834
97,67.65451049804688,104.96737670898438,1.5515207476375827,5.050846280031757
98,68.63053894042969,106.38679504394531,1.5501378349409074,5.242435422514398
99,66.68843841552734,103.15090942382812,1.5467585067910523,5.272739799602982
100,67.4354019165039,105.96990203857422,1.5714283451558924,3.6866659536100395
101,71.62832641601562,111.03215789794922,1.5501152051644635,5.545143576733673
102,70.1842041015625,109.66236877441406,1.5624935863876621,4.531301500703216
103,74.17794799804688,115.97529602050781,1.563474039799018,4.810345349758614
104,70.7618637084961,110.51599884033203,1.5618016972475928,4.631141544647201
105,69.11854553222656,109.92044067382812,1.5903176177597322,2.514280938470713
106,68.62057495117188,105.672119140625,1.5399480289376442,5.940665021093502
107,69.30777740478516,109.11643981933594,1.5743751120751177,3.630623061336487
108,66.34982299804688,105.80115509033203,1.5945958905338222,2.063584222434053
109,67.59475708007812,107.99021911621094,1.5976123560630173,1.9293764158886202
110,70.31368255615234,114.49768829345703,1.6283841797365604,-0.09030420688275487
111,73.02265167236328,118.8857650756836,1.628066940229699,-0.007026146493138041
112,73.54053497314453,116.70664978027344,1.5869703670620872,3.026894023214447
113,73.25171661376953,113.8907241821289,1.5547857367307107,5.3661034557519764
114,75.06433868408203,116.74645233154297,1.5552851644092343,5.502242737909506
115,69.65635681152344,114.38823699951172,1.6421794396888147,-1.0658179034330633
116,70.1642837524414,114.42803955078125,1.630858799250547,-0.2672492922637193
117,70.47303771972656,115.0947036743164,1.6331735852234948,-0.4242920478268306
118,68.32179260253906,111.90067291259766,1.6378474371066056,-0.7810512212273497
119,65.75225067138672,106.70662689208984,1.622858925778569,0.17177488709719424
120,62.36604309082031,101.373291015625,1.625456514340673,-0.08407649326686939
121,58.60137176513672,95.8409423828125,1.6354726774472956,-0.7655976540304354
122,58.461944580078125,96.13945770263672,1.644479300050478,-1.294247904287565
123,58.8802375793457,96.93547058105469,1.646315887404948,-1.3998371020828475
124,54.786903381347656,89.14441680908203,1.6271117969304956,-0.36513561893406776
125,55.52390670776367,89.38322448730469,1.6098151190576546,0.6125354632965465
126,56.569644927978516,94.69666290283203,1.6739836890154574,-2.974834306012105
127,56.111515045166016,93.47278594970703,1.6658396386992527,-2.507134770267945
128,55.992000579833984,92.8160629272461,1.6576664874638294,-2.0476792545228255
129,58.20299530029297,96.87577056884766,1.6644464785536566,-2.4579758005298578
130,58.54161834716797,97.12452697753906,1.6590680223693814,-2.1478097056735868
131,57.62534713745117,94.54740905761719,1.640726065078575,-1.0830655098373743
132,55.79281234741211,91.48273468017578,1.6396867415560403,-1.0431259876846386
133,55.05581283569336,90.52750396728516,1.644286030931053,-1.304367738805971
134,53.43242263793945,85.84092712402344,1.6065325674204498,0.7026829412577567
135,56.49993133544922,85.57227325439453,1.5145553495691548,6.03448787720894
136,57.137332916259766,86.12947845458984,1.5074116004123057,6.529361354468187
137,58.611331939697266,90.29864501953125,1.5406345843229723,4.793139717550681
138,59.015480041503906,90.73645782470703,1.5375026647397372,5.022403388564066
139,57.68828201293945,88.17924499511719,1.5285469062042552,5.388977241644349
140,59.055397033691406,88.2886962890625,1.4950148627176842,7.536050886234585
141,58.7360725402832,88.63695526123047,1.5090718774300107,6.660723107182684
142,59.225040435791016,91.21407318115234,1.5401268198380096,4.890683036313868
143,61.400447845458984,94.0001449584961,1.530935819801974,5.695282853442657
144,60.322723388671875,92.67676544189453,1.5363491605768331,5.2397980633144465
145,62.268619537353516,97.74144744873047,1.5696742303737377,3.386962258625581
146,63.16672134399414,101.7215576171875,1.610366272823168,0.8892358642227063
147,63.50600814819336,103.32353973388672,1.6269884180529477,-0.1527281681382593
148,61.16095733642578,101.16433715820312,1.6540672606174598,-1.8642062290963313
149,60.02335739135742,100.49766540527344,1.6743092984622647,-3.075227725935398
150,59.534385681152344,98.4180679321289,1.6531298140746,-1.8027143982852525
151,61.75969314575195,102.9454345703125,1.6668708882241823,-2.6570456930225026
152,61.93931198120117,104.6369857788086,1.6893469176823652,-4.052122665284293
153,61.72975540161133,105.4529037475586,1.708299394052126,-5.21392934178808
154,62.4083251953125,105.87081146240234,1.6964212888435968,-4.511807184396651
155,62.338470458984375,104.46781921386719,1.675816208589876,-3.22411536940698
156,64.1147232055664,108.46783447265625,1.691777318056629,-4.292293468218083
157,64.71345520019531,110.50762939453125,1.7076453274310368,-5.343836738351206
158,62.3284912109375,109.07479858398438,1.7499990207503011,-7.847566230030657
159,61.32061767578125,107.293701171875,1.7497165755760309,-7.730038987546897
160,59.02546310424805,99.16433715820312,1.6800264147536403,-3.3889981579842106
161,61.27072525024414,104.52752685546875,1.7059946071888916,-5.046215827231811
162,62.188785552978516,105.00513458251953,1.6884898723913147,-4.0084967992154565
163,64.90306091308594,109.83101654052734,1.6922316913158546,-4.354265564723852
164,64.56377410888672,109.23400115966797,1.691877568610611,-4.317268268202731
165,63.72554397583008,107.95040893554688,1.6939896029210904,-4.417237171538125
166,61.49026107788086,105.47279357910156,1.715276398737588,-5.629122352604333
167,62.84739685058594,107.73150634765625,1.7141761114430605,-5.647781673129976
168,60.38259506225586,104.10960388183594,1.7241657761561344,-6.094217730029306
169,58.187232971191406,100.30860900878906,1.7238937802464678,-5.916831136026636
170,57.73817825317383,101.42304229736328,1.756602743034902,-7.772462608069254
171,58.187232971191406,101.23350524902344,1.7397889550641514,-6.841727376261011
172,61.071144104003906,104.74495697021484,1.7151300914198466,-5.593069455666529
173,57.508663177490234,98.56002044677734,1.713829099845173,-5.2882724462500965
174,56.88996505737305,96.30550384521484,1.692838161318812,-4.054963070325122
175,56.181461334228516,94.2904052734375,1.6783188445828328,-3.2093025458611413
176,56.41097640991211,93.84149932861328,1.6635326190192334,-2.381564912270128
177,57.189334869384766,91.58699035644531,1.6014697594511575,1.1576825407566755
178,56.21139907836914,91.01837158203125,1.6192155519049565,0.11214561706460668
179,55.113712310791016,90.07068634033203,1.6342699949590693,-0.7519827254202684
180,54.88419723510742,91.71668243408203,1.6710945418623016,-2.776810507937049
181,55.27337646484375,93.56218719482422,1.692717057991451,-3.9799460282498194
182,57.319061279296875,96.27558135986328,1.6796433718749184,-3.3167853825181544
183,57.81800842285156,96.06608581542969,1.6615253350279917,-2.2837404985250123
184,53.507102966308594,90.17044067382812,1.6852050601693958,-3.503565176725181
185,52.9981803894043,90.41983032226562,1.7060931084408113,-4.59296935878742
186,52.57905960083008,88.70401000976562,1.6870596523252621,-3.5689390546776485
187,52.73872375488281,88.65413665771484,1.6810064852869482,-3.2555281509642304
188,51.99030303955078,89.50206756591797,1.7215146351009094,-5.338783068506706
189,50.69304275512695,87.90596008300781,1.7340833239708668,-5.883900090586599
190,49.99451446533203,86.87845611572266,1.7377597731440568,-6.00936897654963
191,49.555442810058594,84.83343505859375,1.7118893556001995,-4.689068315941305
192,49.99451446533203,84.08525848388672,1.681889690961884,-3.2161713447136924
193,48.77708435058594,82.73854064941406,1.696258432642872,-3.8789123876204377
194,50.473506927490234,83.94560241699219,1.6631616768295425,-2.285902622831265
195,50.89262008666992,85.79110717773438,1.685727852714843,-3.439629968065879
196,49.90470504760742,84.2149429321289,1.6875150920497508,-3.4940929110730314
197,49.99451446533203,81.73099517822266,1.6347992585246092,-0.8619080390496296
198,51.611106872558594,86.04049682617188,1.667092648073379,-2.5031037822421984
199,53.84638595581055,89.19282531738281,1.656431044240919,-1.9659380323829427
200,54.61476516723633,89.00328826904297,1.6296561561055012,-0.5081339936907685
201,54.50499725341797,87.90596008300781,1.6128055134888626,0.4080140932142424
202,52.90999984741211,82.39936065673828,1.5573494782530892,3.2819517690686064
203,51.380001068115234,78.99765014648438,1.5375174874316568,4.158285592645947
204,53.709999084472656,76.11466979980469,1.417141521080553,10.887100818498391
205,52.75,75.82537078857422,1.4374477874611227,9.591849998733432
206,54.86000061035156,79.22708892822266,1.4441685754059808,9.672844670597124
207,52.720001220703125,74.63825988769531,1.4157484476382163,10.729445685031644
208,53.5,74.22926330566406,1.3874628655264312,12.425888217691517
209,52.54999923706055,75.04727172851562,1.428111756766478,10.039832936557639
210,53.029998779296875,77.07233428955078,1.4533723564715624,8.807045291020197
211,53.70000076293945,78.46894073486328,1.4612465478588574,8.516326910726685
212,56.04999923706055,82.21980285644531,1.466901052196289,8.64431191018499
213,56.2400016784668,84.73368072509766,1.5066443491508739,6.444047191053905
214,55.869998931884766,87.31739044189453,1.562867229483029,3.2496204443689516
215,55.45000076293945,87.9259033203125,1.5856790281431092,1.9478693760559846
216,52.209999084472656,86.32979583740234,1.6535107709487966,-1.8038866911951377
217,54.040000915527344,89.50206756591797,1.6562188388157724,-1.9556044014619605
218,54.099998474121094,88.07554626464844,1.6280138400887323,-0.43005267103104106
219,54.86000061035156,89.5718994140625,1.6327360265679824,-0.6719658152427204
220,53.45000076293945,87.54682922363281,1.6379200743498403,-0.974205156725495
221,53.47999954223633,86.09037780761719,1.609767736434375,0.5317614738708241
222,56.15999984741211,91.47725677490234,1.628868536742307,-0.43157782622106455
223,56.560001373291016,94.80915069580078,1.6762579277547884,-3.1032395026507436
224,57.4900016784668,97.2232666015625,1.6911334799626214,-3.982320791997714
225,55.970001220703125,94.15074920654297,1.682164501574406,-3.418677110941622
226,60.27000045776367,104.53546142578125,1.7344526403154445,-6.705921036126674
227,62.52000045776367,110.26152038574219,1.7636199548691784,-8.718187787943796
228,61.779998779296875,107.34861755371094,1.7375950093039592,-7.026712719247363
229,63.099998474121094,110.19168853759766,1.7463025547106796,-7.691026111405015
230,58.869998931884766,103.96685028076172,1.7660413142024352,-8.448116450306477
231,58.7400016784668,104.1962890625,1.7738557385962213,-8.89212535952199
232,58.58000183105469,104.4456787109375,1.782957928409765,-9.405606646458727
233,57.15999984741211,104.88461303710938,1.8349302539730146,-12.188359773697519
234,58.619998931884766,106.77999877929688,1.8215626189855965,-11.673908527524281
235,58.93000030517578,107.66999816894531,1.8270829392731012,-12.05222761288737
236,58.40999984741211,105.81999969482422,1.8116760823705538,-11.060528537999138
237,55.75,103.47000122070312,1.8559641474565582,-13.10105748920373
238,55.119998931884766,103.25,1.8731858127862537,-13.920919849784445
239,57.650001525878906,109.5999984741211,1.9011274167082546,-16.09496102605707
240,55.4900016784668,107.01000213623047,1.9284555577470146,-17.07020495612685
241,54.68000030517578,106.70999908447266,1.9515361830451916,-18.107169366019683
242,54.040000915527344,106.43000030517578,1.9694670337171514,-18.883537140719774
243,53.68000030517578,104.70999908447266,1.9506333548656223,-17.757743680750274
244,53.81999969482422,106.11000061035156,1.9715719288745368,-18.92666580999751
245,55.20000076293945,108.61000061035156,1.9675724476306689,-19.148871492665727
246,54.869998931884766,107.33999633789062,1.9562602228431196,-18.42355976635772
247,55.349998474121094,109.37000274658203,1.9759711971395628,-19.66129125955141
248,55.2400016784668,111.87000274658203,2.025162913602703,-22.34284914516106
249,54.59000015258789,109.63999938964844,2.0084264349365615,-21.185721611378874
250,52.040000915527344,104.55999755859375,2.009223591835023,-20.31468302359891
251,52.06999969482422,104.7300033569336,2.011330976968371,-20.43517360735806
