,amd,avgo,Ratio,Spread
244,94.75990295410156,580.0700073242188,6.121471099492205,40.0773649364308
245,94.0000991821289,577.1900024414062,6.140312696086393,37.931870669001626
246,93.05999755859375,573.4400024414062,6.162046179727749,35.463844272593235
247,94.23999786376953,586.8099975585938,6.226761575343714,29.898615003763606
248,93.12999725341797,585.760009765625,6.289702856660687,23.606829394362133
249,92.62999725341797,583.25,6.296556377998582,22.809735842248923
250,93.68000030517578,586.739990234375,6.263236425309425,26.264682760081026
251,94.72000122070312,589.4400024414062,6.2229729185494485,30.443451509432347
252,93.69999694824219,586.0700073242188,6.254749481453568,27.06692759949436
253,93.9000015258789,586.6199951171875,6.247284191529162,27.839811411056015
254,95.7300033569336,592.5,6.18928213959042,34.063816782139554
255,96.58999633789062,595.5399780273438,6.16564862414974,36.71201003590494
256,95.85009765625,592.8021240234375,6.184679395418261,34.556021270123495
257,95.62000274658203,592.0501098632812,6.191697268952905,33.7861401519645
258,95.86000061035156,593.3200073242188,6.189442974613838,34.10363815407169
259,96.72000122070312,597.3099975585938,6.175661600702485,35.801869663197806
260,96.93000030517578,597.8300170898438,6.167646912283373,36.67082746991076
261,95.7699966430664,607.094970703125,6.339093578187754,19.733369937528717
262,94.69000244140625,597.4249877929688,6.3092720708572445,22.26004803278823
263,93.9000015258789,596.3800048828125,6.351224655927719,18.079801645431015
264,94.22000122070312,599.5150146484375,6.362927264712294,17.061335984662772
265,93.55999755859375,598.8049926757812,6.400224543622589,13.405957355956442
266,93.8407974243164,599.75,6.3911434734312085,14.318218366841446
267,94.0199966430664,598.0900268554688,6.361306617846763,17.163452173101117
268,93.70369720458984,614.4998779296875,6.557904290457258,-1.3384687458868179
269,92.81999969482422,610.8300170898438,6.58080175714442,-3.5135658388889546
270,91.2240982055664,600.77001953125,6.58565040760898,-4.00919050011095
271,91.66780090332031,601.4500122070312,6.5611916755957225,-1.7544418482295363
272,90.16000366210938,597.5531005859375,6.627696054953301,-7.830412744906258
273,89.94999694824219,594.8800048828125,6.613452196392072,-6.546344842136197
274,89.83989715576172,592.5,6.595065430370443,-4.8945627373127
275,89.33999633789062,591.0206909179688,6.615409840433435,-6.7217009619244585
276,90.1592025756836,595.1599731445312,6.6012115917388225,-5.442583854653041
277,89.2699966430664,592.6699829101562,6.639072534973472,-8.833985400099724
278,88.80500030517578,592.47998046875,6.671696170629017,-11.71956482224181
279,88.62999725341797,591.3599853515625,6.672232919749493,-11.757076051219489
280,88.41000366210938,591.3300170898438,6.68849669263474,-13.182190860896359
281,88.12999725341797,586.9099731445312,6.659593684734501,-10.614167161926563
282,90.61000061035156,580.2000122070312,6.403266839187588,12.499048435007634
283,89.94000244140625,578.5869140625,6.433032003078224,9.680640244743639
284,89.2699966430664,578.0800170898438,6.475636146836835,5.755980420212776
285,89.43000030517578,578.77001953125,6.471765823059642,6.124275262430896
286,89.80000305175781,581.1900024414062,6.472048805014262,6.151566973862085
287,89.87100219726562,584.5999755859375,6.50487878506961,3.2111968486618103
288,90.70999908447266,588.260009765625,6.485062459517992,5.100461447483152
289,86.7300033569336,574.0999755859375,6.619392982417558,-7.0640185230863075
290,86.22799682617188,573.9400024414062,6.656074866245812,-10.224420305371783
291,86.88999938964844,570.989990234375,6.571412064049334,-2.8957863502913064
292,86.20999908447266,566.5499877929688,6.571743345430686,-2.953446439504834
293,86.51000213623047,569.8300170898438,6.586868605002593,-4.249193560780046
294,85.48999786376953,565.4000244140625,6.613639472947955,-6.565719912124283
295,85.08000183105469,559.9299926757812,6.581217449755668,-3.8074866539446397
296,84.9000015258789,558.6699829101562,6.580329480204597,-3.738036101201093
297,85.2699966430664,563.6300048828125,6.609945198451502,-6.250833914661886
298,86.47000122070312,565.219970703125,6.53660185872412,0.0962785050325543
299,85.87000274658203,565.9400024414062,6.590660118081025,-4.592267122056175
300,86.06999969482422,565.0753784179688,6.565300109463685,-2.404821956480138
301,85.19000244140625,561.8200073242188,6.594905402316885,-4.969934535488338
302,84.9000015258789,559.5900268554688,6.591166275596551,-4.658080046513593
303,85.25409698486328,560.9299926757812,6.579507759907109,-3.655985332419565
304,86.44000244140625,566.1699829101562,6.549860792680301,-1.0521518270801984
305,86.69000244140625,566.7999877929688,6.538239379749339,-0.02860505102359312
306,88.55989837646484,573.6400146484375,6.4774240391504865,5.499246194822657
307,89.47000122070312,578.0,6.460265922811369,7.158869114587045
308,90.0199966430664,582.469970703125,6.470450926727383,6.326681783538955
309,89.70999908447266,579.52001953125,6.4599267132481275,7.226245046381617
310,89.05999755859375,567.8599853515625,6.376150919810658,14.58703482053107
311,88.45010375976562,569.1900024414062,6.435153586561655,9.223054119542379
312,87.91999816894531,565.2999877929688,6.429708821270669,9.606840851672981
313,87.43000030517578,563.3200073242188,6.443097396293509,8.34587419850919
314,86.70999908447266,560.7008056640625,6.466391553272065,6.20283900713974
315,86.0436019897461,557.52001953125,6.479505816105772,4.97593705414948
316,85.5,554.4000244140625,6.48421081186038,4.500436283700136
317,88.33000183105469,570.0850219726562,6.454036116324727,7.533655614478956
318,87.31990051269531,566.8900146484375,6.4921055947151265,4.04764409630155
319,88.19999694824219,568.9500122070312,6.450680633706874,7.808786221561203
320,86.30000305175781,565.364990234375,6.551158403729156,-1.173144043274366
321,85.93499755859375,560.8300170898438,6.526212055890832,0.9476073463858334
322,88.38999938964844,571.3499755859375,6.4639662804755,6.665538251360825
323,89.87000274658203,576.5700073242188,6.415600196987277,11.234554537037237
324,91.28009796142578,579.489990234375,6.348481248116788,17.641232753554217
325,90.94989776611328,581.8699951171875,6.397698176786566,13.077215547870136
326,90.25,582.010009765625,6.448864374134349,8.307932450650977
327,91.42500305175781,584.2100219726562,6.390046513227038,13.879633225261326
328,90.61499786376953,580.239990234375,6.403354896136587,12.492123274380159
329,91.125,580.8300170898438,6.373991957090192,15.275355932474152
330,91.13999938964844,581.4000244140625,6.379197150621192,14.80455767079621
331,93.70390319824219,581.5399780273438,6.206144655436861,31.62279364103909
332,92.48580169677734,577.1500244140625,6.240417597355089,27.955972220647762
333,93.58499908447266,582.02001953125,6.219159322808788,30.356295758853033
334,94.22769927978516,579.719970703125,6.152330738563341,36.90729648343603
335,94.69000244140625,581.8800048828125,6.145104972860015,37.805030942944484
336,98.55120086669922,599.3900146484375,6.0820163466011445,45.83378542278359
337,99.45500183105469,603.8699951171875,6.07179110149722,47.33173128962352
338,94.44999694824219,587.5599975585938,6.220857771764373,30.537592341726675
339,93.31500244140625,585.4000244140625,6.27337522475706,25.190477287914344
340,95.42040252685547,583.7899780273438,6.118083371771983,40.72607489014405
341,95.72989654541016,584.2999877929688,6.103631246648239,42.26312251568373
342,93.1500015258789,579.9000244140625,6.225442994254324,29.5991271375737
343,92.36990356445312,575.52001953125,6.230601065093332,28.819402907602065
344,93.9000015258789,581.6199951171875,6.194036056079217,32.83981141105602
345,95.97000122070312,581.6699829101562,6.060956293753548,46.48122933502788
346,97.6500015258789,587.885009765625,6.020327706905621,51.378071645655325
347,96.33000183105469,584.0,6.062493396649466,46.53233067094703
348,96.12010192871094,584.510009765625,6.08103818074534,44.633999578454166
349,94.91999816894531,577.3599853515625,6.082595833218796,43.84628974141452
350,94.51499938964844,575.8300170898438,6.092472314536251,42.697512389748056
351,95.33000183105469,580.27001953125,6.086961170520206,43.64810450422061
352,90.41100311279297,569.5999755859375,6.3001178614878155,21.782874487306056
353,87.73999786376953,568.8400268554688,6.4832464178844,4.876242576291528
354,89.08999633789062,570.4000244140625,6.402514848588755,12.245413883112573
355,88.04989624023438,566.97998046875,6.439303221003327,8.786020860947414
356,85.78500366210938,565.3150024414062,6.58990474218633,-4.529468630584635
357,86.4749984741211,566.1199951171875,6.546632033611509,-0.7706930423136704
358,86.33999633789062,562.9199829101562,6.519805499031701,1.5363871394585509
359,89.94010162353516,584.739990234375,6.501437953471943,3.5282200839638413
360,86.41999816894531,574.8900146484375,6.652279875365954,-9.904495957010514
361,85.98999786376953,576.6849975585938,6.7064194893016795,-14.543589738917323
362,86.77100372314453,579.8099975585938,6.682070884054328,-12.502855601493199
363,88.33350372314453,587.8150024414062,6.654496625467727,-10.173162616373649
364,89.26000213623047,588.1900024414062,6.589625681878188,-4.420110664782275
365,88.70999908447266,581.3499755859375,6.5533759619629395,-1.2179176437823038
366,92.1449966430664,582.8400268554688,6.325248771923695,20.011814731582657
367,91.55999755859375,578.1300048828125,6.314220405181189,20.852531877972236
368,91.1050033569336,577.2000122070312,6.335546796981739,18.77309888602957
369,89.97000122070312,573.760009765625,6.377236878747493,14.705962666700255
370,89.6500015258789,571.7955932617188,6.378087936748789,14.553835065749748
371,88.89209747314453,570.4500122070312,6.417330993673219,10.886482105787021
372,87.91999816894531,567.1099853515625,6.450295691110176,7.796843293079231
373,86.36499786376953,570.52001953125,6.605917138227424,-5.898284223269858
374,87.44999694824219,570.5349731445312,6.524127993763177,1.2631703074537732
375,86.1050033569336,567.9849853515625,6.596422544658383,-5.0829074358841275
376,85.8927001953125,564.9249877929688,6.577101272964741,-3.4271268576172282
377,84.18000030517578,561.4500122070312,6.669636614060581,-11.280302249601792
378,85.51000213623047,564.530029296875,6.601918082021476,-5.563412403287831
379,87.08999633789062,571.8800048828125,6.566540692733985,-2.4629798565903833
380,92.23999786376953,582.8400268554688,6.318734175560941,20.64017243593565
381,94.1500015258789,583.969970703125,6.202548712042344,32.143387483987624
382,95.48500061035156,586.3284912109375,6.140529794868885,38.614826779049224
383,95.37000274658203,586.47998046875,6.149522528872621,37.70271788762665
384,93.78990173339844,581.010009765625,6.194803481265705,32.72157398462963
385,96.38929748535156,591.1500244140625,6.132942555203295,39.77449996698982
386,95.12000274658203,588.5,6.18692160436409,34.02914669750754
387,98.00900268554688,585.489990234375,5.973838873892711,56.14759902932491
388,94.93890380859375,578.8400268554688,6.096973986791207,42.49129404471893
389,95.50340270996094,582.669921875,6.10103834357127,42.395111404329725
390,96.0,586.219970703125,6.106458028157552,42.12965966714074
391,96.368896484375,588.260009765625,6.104251799344864,42.52957817939779
392,95.31999969482422,584.1500244140625,6.128304933741846,39.70194342558358
393,94.25,582.6099853515625,6.181538306117374,34.16478340661939
394,99.86000061035156,599.3099975585938,6.0015020418142155,54.5704744616026
395,101.12999725341797,601.114990234375,5.943983057055394,61.16550200942396
396,101.41999816894531,605.030029296875,5.965589037864275,59.168588926699215
397,102.52999877929688,605.3649291992188,5.904271300171473,66.17546242672569
398,100.66000366210938,600.0,5.960659429479567,59.171857513534235
399,102.46150207519531,608.1376953125,5.935279914852261,62.94964495866765
400,102.48999786376953,608.2000122070312,5.9342377293777995,63.07580509800715
401,102.70860290527344,598.155029296875,5.823806500888189,74.5666869242271
402,99.38990020751953,590.0999755859375,5.937222739471997,60.671155230507054
403,97.07009887695312,584.7999877929688,6.024512126378548,50.62749766985627
404,96.94999694824219,580.1400146484375,5.9839095710147525,54.493091840574095
405,97.11990356445312,576.7999877929688,5.939050252558976,58.95691616439666
406,96.06500244140625,569.3699951171875,5.926924276762167,59.40957483234962
407,96.31500244140625,570.6300048828125,5.924622233488063,59.803116725593725
408,97.69920349121094,545.7999877929688,5.586534672640081,93.78852558388922
409,99.16010284423828,549.5999755859375,5.542551488165103,99.65122798547719
410,99.38500213623047,553.719970703125,5.571464092178837,97.01876325769837
411,97.74250030517578,548.7899780273438,5.614650498134265,91.08490942373538
412,98.32009887695312,550.4299926757812,5.598346614405263,93.26525108138941
413,97.43000030517578,549.1699829101562,5.636559388176279,88.63796496733659
