,amat,msft,Ratio,Spread
120,101.373291015625,251.74468994140625,2.483343368053465,-2.839266735358304
121,95.8409423828125,241.0675048828125,2.515287296737224,-5.88118527335018
122,96.13945007324219,243.28652954101562,2.530558780559614,-7.359971345522549
123,96.93547058105469,250.52073669433594,2.584407288608122,-12.62020893609414
124,89.14441680908203,243.76416015625,2.734486004640229,-25.18386706115231
125,89.38322448730469,246.43096923828125,2.75701587911815,-27.258481490488432
126,94.69666290283203,252.49099731445312,2.6663135698195974,-20.1422589514421
127,93.4727783203125,251.88400268554688,2.6947310993837243,-22.570250093003008
128,92.8160629272461,257.5857849121094,2.7752285195938344,-29.900553424962705
129,96.87577056884766,266.3822937011719,2.749730837101929,-28.629809876265707
130,97.12452697753906,263.58612060546875,2.7138986289881797,-25.216771292203614
131,94.54740142822266,255.21751403808594,2.6993604285553934,-23.238913887442802
132,91.48272705078125,258.9789123535156,2.830905032047839,-34.600083667843556
133,90.52750396728516,255.56578063964844,2.8230733140726474,-33.55571164540435
134,85.84092712402344,258.3022155761719,3.009079983525521,-47.91390751809288
135,85.57227325439453,261.55615234375,3.0565525770967863,-51.83405144535771
136,86.12948608398438,264.89959716796875,3.075597094700724,-53.79572135952284
137,90.29864501953125,267.0788269042969,2.957727957562694,-45.63628172708405
138,90.73645782470703,266.34246826171875,2.935341258044957,-43.814236041123614
139,88.17924499511719,263.2079772949219,2.984919833567374,-47.021114726916004
140,88.2886962890625,252.42132568359375,2.8590446602263913,-35.963046084580434
141,88.63694763183594,251.47601318359375,2.8371465839294148,-34.15414082023036
142,91.21406555175781,252.82933044433594,2.7718239387199817,-29.116727837703078
143,94.0001449584961,255.45631408691406,2.717616171759158,-24.834799091308152
144,92.6767578125,252.99847412109375,2.7299020821698403,-25.658691091298603
145,97.74144744873047,258.25250244140625,2.6422005114756524,-18.353315365399364
146,101.7215576171875,260.97900390625,2.5656213886185455,-11.209950097146983
147,103.32353973388672,263.5363464355469,2.5505934767071827,-9.794701584635074
148,101.1643295288086,259.0783996582031,2.5609659142200445,-10.691158597858728
149,100.49766540527344,257.555908203125,2.5628048886955557,-10.82185908384167
150,98.4180679321289,250.6600341796875,2.546890418053601,-9.08296540760318
151,102.9454345703125,267.4171447753906,2.59765909864359,-14.613124115172976
152,104.63697814941406,275.0494079589844,2.6286061851502787,-18.05070197792568
153,105.4529037475586,279.35809326171875,2.649126608504475,-20.336057127231097
154,105.87081146240234,276.64154052734375,2.613010486139391,-16.583177940154055
155,104.46781921386719,273.46722412109375,2.617717361949041,-16.887998023730656
156,108.46782684326172,281.0795593261719,2.591363425509923,-14.58112482438494
157,110.50762939453125,282.2537536621094,2.554156262409855,-10.69702215577885
158,109.07479858398438,281.51739501953125,2.580957275871302,-13.513793590666435
159,107.293701171875,278.9401550292969,2.5997812731099605,-15.35331428095284
160,99.16433715820312,280.910400390625,2.8327764642088105,-37.48273515346377
161,104.52752685546875,287.73663330078125,2.752735494245813,-31.00934435073
162,105.00514221191406,285.6071472167969,2.7199348641460284,-27.69546896135537
163,109.83100891113281,290.4731140136719,2.6447277221017007,-20.594264203418756
164,109.23400115966797,292.02545166015625,2.673393344196016,-23.6270601026122
165,107.9504165649414,291.2691650390625,2.698175461544784,-26.05380318532124
166,105.47279357910156,290.5013427734375,2.7542775052750437,-31.429983886974664
167,107.73149871826172,289.35455322265625,2.6858862697099686,-24.682063269634877
168,104.10960388183594,285.3458557128906,2.7408216444350058,-29.65493105424647
169,100.30860900878906,276.9694519042969,2.7611732895232226,-30.704224340036856
170,101.42304229736328,275.66314697265625,2.717953837003199,-26.634350668936516
171,101.23350524902344,275.0149841308594,2.7166399449900736,-26.456201301370665
172,104.74495697021484,278.0663757324219,2.654699412511979,-20.799904155388813
173,98.56002044677734,267.33660888671875,2.712424446290382,-25.407526641964377
174,96.30550384521484,264.4846496582031,2.746308768430213,-28.146311755483136
175,94.2904052734375,262.2309875488281,2.78109937897044,-30.88968578724717
176,93.84149932861328,260.7351989746094,2.7784636950606396,-30.507092994949996
177,91.58699035644531,259.668212890625,2.835208492822269,-35.0308323336475
178,91.01837158203125,255.3404083251953,2.805372189009854,-32.11308711026333
179,90.07068634033203,252.53829956054688,2.803779007593337,-31.66104571676996
180,91.71668243408203,257.3647155761719,2.8060840050679245,-32.405724945996575
181,93.56218719482422,257.7934875488281,2.7553170279359294,-28.258019064302086
182,96.27558135986328,263.716796875,2.7391867506804997,-27.452660672796608
183,96.06608581542969,265.900634765625,2.7678928782056955,-30.15600506380036
184,90.17044067382812,251.2818603515625,2.7867431774068816,-30.157235973809374
185,90.41983032226562,251.51119995117188,2.781593363477458,-29.768139778802034
186,88.70401000976562,244.6904296875,2.7585047131528944,-27.202256215635625
187,88.65413665771484,244.05223083496094,2.7528577913653742,-26.68773317040839
188,89.50206756591797,243.8328399658203,2.724326337894242,-24.36564546408891
189,87.90596008300781,241.76866149902344,2.750310232329255,-26.259490137673563
190,86.87845611572266,238.2784881591797,2.742664854009275,-25.317318434870796
191,84.83343505859375,240.3027801513672,2.8326423418477873,-32.41284826871392
192,84.08525848388672,237.2513885498047,2.821557462361482,-31.2167829703541
193,82.73854064941406,236.78269958496094,2.861818660644189,-34.08768135127513
194,83.94560241699219,235.74563598632812,2.8083143035329354,-30.057349154444207
195,85.79110717773438,240.39254760742188,2.8020683671723456,-30.127782921187215
196,84.2149429321289,236.8325653076172,2.8122392186204643,-30.476368574321295
197,81.73099517822266,232.2454833984375,2.8415839412208657,-32.048973775644974
198,86.04049682617188,240.06346130371094,2.7901217468410553,-29.180260822859534
199,89.19282531738281,248.1805877685547,2.782517392911722,-29.48025138182572
200,89.00328826904297,248.4996795654297,2.7920280744488246,-30.269356652931744
201,87.90596008300781,246.09645080566406,2.7995422673648087,-30.587279444314188
202,82.39936065673828,233.5817413330078,2.8347518654431023,-31.727820753546066
203,78.99765014648438,228.6057586669922,2.8938298575095756,-35.18739086867222
204,76.11466979980469,224.77655029296875,2.953130465968934,-38.5073895797619
205,75.82537078857422,225.11558532714844,2.96886890213625,-39.56382754150129
206,79.22708892822266,233.5817413330078,2.9482560130995825,-39.59441184686636
207,74.63825988769531,227.91769409179688,3.053630864850466,-45.30973079755264
208,74.22926330566406,236.86248779296875,3.1909583531444663,-55.26875314770313
209,75.04727172851562,237.8297576904297,3.1690660061671743,-54.20752790850181
210,77.07233428955078,235.8154296875,3.059663780281676,-47.17145509006425
211,78.46894073486328,235.48635864257812,3.0010136040737065,-43.37908305336071
212,82.21980285644531,241.4395751953125,2.9365136719783043,-40.03092157700788
213,84.73368072509766,246.55517578125,2.909765912107034,-38.912614432572916
214,87.31739044189453,249.95558166503906,2.8626093885773227,-35.90594375252996
215,87.9259033203125,230.66993713378906,2.6234582577271066,-15.111310584996456
216,86.32979583740234,226.11277770996094,2.61917424356977,-14.512174301549859
217,89.50206756591797,235.20713806152344,2.6279520066762054,-15.739943559792035
218,88.07554626464844,231.4776611328125,2.628171733812141,-15.54795040402686
219,89.5718994140625,227.52879333496094,2.540180512229259,-7.888429999769951
220,87.54682922363281,219.48147583007812,2.5070179899882685,-4.862876229747538
221,86.09037780761719,213.6479034423828,2.4816699482933324,-2.641008234867083
222,91.47725677490234,220.76783752441406,2.413363116776189,3.5974259855133863
223,94.80915069580078,227.22962951660156,2.3967056750215763,5.398055779713079
224,97.2232666015625,228.22682189941406,2.347450665638776,10.387381673944365
225,94.15074920654297,223.8790740966797,2.3778788377514184,7.115908917334625
226,104.53546142578125,242.2971649169922,2.3178466102531137,14.44980015966215
227,110.26152038574219,246.41555786132812,2.234828224744776,24.530873171961932
228,107.34861755371094,240.87118530273438,2.2438219586965484,22.851836944925967
229,110.19168853759766,241.29000854492188,2.1897296588080977,29.483253654908626
230,103.96685028076172,241.72999572753906,2.3250679911409162,13.606928926422231
231,104.1962890625,241.67999267578125,2.319468330880906,14.225893666001557
232,104.4456787109375,241.22000122070312,2.3095259104811836,15.304320915696369
233,104.88461303710938,242.0500030517578,2.307774191492872,15.56278727284192
234,106.77999877929688,245.02999877929688,2.2947181268071404,17.282964126317925
235,107.66999816894531,247.5800018310547,2.2994335101833676,16.93997922144033
236,105.81999969482422,247.49000549316406,2.33878289743814,12.442354206355933
237,103.47000122070312,241.75999450683594,2.3365225829190637,12.344845154075163
238,103.25,240.3300018310547,2.327651349453314,13.229279381081117
239,109.5999984741211,255.13999938964844,2.327919734870183,14.165991346167548
240,107.01000213623047,254.69000244140625,2.380057913812298,8.193322184115264
241,106.70999908447266,255.02000427246094,2.3898416873809984,7.119373573939217
242,106.43000030517578,250.1999969482422,2.350840892895072,11.245040661299388
243,104.70999908447266,245.1199951171875,2.340941622198296,12.05978798667704
244,106.11000061035156,244.3699951171875,2.3029874065738904,16.281508090322493
245,108.61000061035156,247.39999389648438,2.2778748964752773,19.451002739195165
246,107.33999633789062,245.4199981689453,2.28637978891297,18.281645210386703
247,109.37000274658203,252.50999450683594,2.308768292636138,16.22565342842589
248,111.87000274658203,256.9200134277344,2.2965943248408838,18.015127935697
249,109.63999938964844,257.2200012207031,2.346041614854189,12.18518368028592
250,104.55999755859375,249.00999450683594,2.3815034460697526,7.797815207467895
251,104.7300033569336,244.69000244140625,2.3363887577418536,12.539387204721013
